target_gene	real_shift_mean_abs
RRP1	0.0340976506705847
VPS29	0.034044505686107
CHMP6	0.0340089155729802
RNF168	0.0339670602295324
UQCRFS1	0.0339607315004007
ELL	0.0339448063425639
URI1	0.0339360983113052
POU5F1B	0.033931225684559
NBAS	0.0339187776152547
PARS2	0.0339180916679925
KIN	0.0338912177741351
RBBP4	0.0338791275215786
PSMB1	0.0338525025041966
PTBP1	0.0338435798708106
CENPH	0.0338340515738706
EEF1G	0.0338132110517734
ZNF24	0.0338105362741806
MCM2	0.0337718782484184
TTC1	0.0337296839766217
OSBP	0.033724506138781
IPO11	0.0337204678382503
COX10	0.0337031201251115
DCTN6	0.0336991679136618
HIST1H2BC	0.0336958427691697
STRAP	0.033655967556812
UBE2Z	0.0336486112175752
ORC5	0.0336368266760513
DDX46	0.0335880032984095
USP37	0.0335566498009758
NIP7	0.0335143179118957
ATP6AP1	0.0334840854382323
NSL1	0.0334806449823087
SRRM1	0.0334575525168005
SSBP1	0.0334408123152974
SKA1	0.0334337409291785
COX5A	0.033430029930881
METAP2	0.0334261590675619
STX18	0.0333799416099167
ICE1	0.0333640814697079
GTF2A2	0.033331271272532
MBTPS1	0.0333233501683962
IPO7	0.0333154102035082
TFAM	0.0332754587178525
MIS12	0.0332711531408663
RNASEH2C	0.0332060777171145
GLMN	0.0332043863577565
PPA2	0.033196093758939
GTF2H4	0.0331853913184959
EXOSC10	0.0331656686889708
YEATS4	0.0331264062886752
ILF3	0.0330634437000511
TRPM7	0.0330496660578901
SFSWAP	0.0330469712894626
YY1	0.0330461066781298
METTL3	0.0330455547025474
PPIH	0.0330412345236712
GCOM1	0.0330380385833838
POLR2D	0.0330366891761601
SASS6	0.0330303354054404
TRMT10C	0.0330152404003827
COQ2	0.0330051143960775
ARMC7	0.0330032161837108
CRNKL1	0.0329999164588025
HSCB	0.0329984597435162
SEC63	0.0329709337920837
NBPF15	0.0329595616369307
ATP6V1G1	0.032954815463736
PPP1R7	0.0329132466577277
MYBL2	0.032908713598486
CHMP4B	0.0329008956364549
UQCC2	0.0328694764071155
RFC3	0.0328176887737568
MRPL39	0.0328083541136358
NAA25	0.0327857586915899
ATP6V1A	0.0327613564810279
DONSON	0.0327579676743308
POLR1E	0.0327451451429446
PET117	0.0326873024900265
DOHH	0.0326597316730633
GET1	0.0326469723448436
TUBGCP5	0.0326248235801795
DCTN4	0.0326148366063949
DPPA2	0.0326022486744035
RPL29	0.0325970320608659
COPS6	0.0325818346867864
NOP10	0.0325284756816707
LONP1	0.0325159281030376
BANP	0.0324914455905021
HIST2H2AA3	0.0324642628493125
ATR	0.0324586959976751
PSAT1	0.0324066407622673
CHCHD4	0.0323819902044469
OR4F4	0.0323072145178726
TINF2	0.0323044063870931
CENPW	0.0322965858454709
DTYMK	0.0322839169538358
CCDC59	0.0322498759844229
AURKAIP1	0.0322467127984547
BDP1	0.0322039485325721
UQCRB	0.032200189934321
USPL1	0.0321949605121246
USP19	0.0321783971615622
TAF1D	0.0321705843341145
SLC35B1	0.0321661522211779
CIAPIN1	0.0321548949177156
BAP1	0.0321451708179171
SRSF10	0.0321425694035635
MCM5	0.0321334077609049
NUP160	0.0320994973837904
WDR92	0.0320745731246109
YTHDC1	0.0320711647398236
CDC42	0.0320624888591987
HNRNPH1	0.0320565499463843
PRKRA	0.0320292343439926
NDUFB7	0.0320143242910533
SDHC	0.0320075465374806
GTF2E1	0.0320003417879839
SURF6	0.0320002452771792
ACTR8	0.0319497128688651
LYRM4	0.0319280189763802
POLR1C	0.0318795679311708
YBX1	0.0318785103383994
AP2S1	0.0318734903310532
POLR3D	0.0318291272378214
NUDC	0.0318279582851895
SMC2	0.0318259183119799
DHX9	0.0318037183726657
MRPL37	0.0317969717629823
HAUS4	0.0317894477643899
SETDB1	0.0317870874889116
LETM1	0.0317770730559037
ZCRB1	0.0317662247759185
UBA2	0.0317639580154873
SNAPC5	0.0317431250221143
CEP68	0.0317329375670435
CHCHD1	0.0316942931183094
TTF2	0.0316749992543287
NDUFA4	0.0316382063121748
SPATA5	0.0315857400234513
ALG1	0.031571229043547
TIMM13	0.0315462576234162
MOB4	0.0315403952698106
TUBA3D	0.031535161324326
HIST2H2AC	0.0315280535014571
ANAPC11	0.0315158003597508
MARS2	0.0314938929346757
EXOSC1	0.0314763227393739
CENPA	0.0314690387659957
NUP153	0.0314205923946401
MCM6	0.0314121533448513
LURAP1	0.0313858429623448
ZBTB17	0.0313449065746916
BCS1L	0.0313119780105323
OSGEP	0.0312589550647388
NDUFAF3	0.0312493616787142
NAA15	0.0312358406249061
UQCRH	0.0312032167114205
RPL37	0.0311939303320856
UPF3A	0.0311608367703364
PRPF4B	0.0311432440190832
CDK9	0.0311372778760529
DHX36	0.0311046193463514
WDR55	0.031068557844663
USP8	0.0310653074576107
MLST8	0.0310399815200634
OVCA2	0.0310362327897134
VPS37A	0.031035375877725
NCAPG	0.0310345970256101
SUGT1	0.0310199012469093
HYPK	0.0310122318377184
MRPL35	0.0310114769043568
TRA2B	0.0309809341510319
GIT2	0.0309737371275039
SRPRB	0.0309468566330823
NDUFA11	0.0309402649359245
MCMBP	0.0309227594091767
MRPL18	0.0309183551794108
CDC7	0.0308901097252267
SERBP1	0.0308778526618161
ZNF720	0.0308552237520267
HSF1	0.0308283750284157
SEC61B	0.0308221145421183
COPZ1	0.0308198874295485
ZNHIT3	0.030783584225143
WDR83OS	0.0307263271238496
PIK3R4	0.0307209374778883
H2AFZ	0.0307164619059237
PPP1R2	0.0307135967377694
YPEL1	0.0306902868371335
MRPS18A	0.0306791503510052
TAF1C	0.0306534502682384
NCAPD3	0.0306100439952971
MRPL19	0.0305834786488697
MED26	0.0305706864424182
MRPS23	0.0305486880128966
UBQLN4	0.0305260863728546
RARS2	0.0305171654296025
SRBD1	0.030510904076033
TUBB	0.0304970517015181
CDC123	0.0304781095171321
SAP130	0.0304696030828559
NFRKB	0.0304315733664382
GJA3	0.0304301020468829
CDK1	0.0304290525303592
EMC1	0.0304239258955309
EEF2	0.0304091021316312
RNGTT	0.0304021466101136
TADA3	0.0303925020376009
TAF1B	0.0303796689785182
COX11	0.0303704042471022
NDUFAB1	0.0303400450422469
NOP9	0.0303324604259164
LCN10	0.0303248694180572
MRTO4	0.0303237630141463
SEPSECS	0.0303169144553331
POLR3K	0.0302697576901665
GTF3A	0.0302676224384701
ZNHIT2	0.0302635255093175
ATP6V1F	0.0302538139303481
TOMM40	0.0302465631695533
ZRSR2	0.0302454743993695
CDCA8	0.030214284536896
VPS25	0.0301914026907484
NCAPG2	0.0301806309019886
ELAC2	0.0301741245786277
GNB1L	0.0301704901534556
SLC9B1	0.0301696541851569
MRPS21	0.0301650352319452
RNPS1	0.0301358511731998
RABGGTA	0.0301154944435276
MRPL2	0.0301097175205947
TIMM22	0.030108450781864
CAMLG	0.0301032520729449
CYC1	0.030090869528055
PSMB4	0.0300485408993617
NDUFA8	0.0300305379050028
NELFCD	0.0300300004633845
RSRC2	0.0300223860205272
EIF1	0.0299879208056634
ARGFX	0.0299732643236642
TP53RK	0.0299319482729411
CLSPN	0.0299111595436077
TERF1	0.0299093034803413
RFC5	0.0298660803319841
TRAPPC11	0.0298655327435935
WARS	0.0298588101601107
NR2C2AP	0.0298566533272816
NUMA1	0.0298489043190364
ACD	0.0298204545609862
MRPL33	0.0298124642190182
CDC20	0.0297961541587752
SKA3	0.0297893381572762
NSA2	0.0297724184897034
RNF40	0.0297511579856356
SCFD1	0.0297498181758215
MRPS25	0.0296174733081992
DNAJC9	0.029583657515352
HOXC10	0.0295572537694403
TSFM	0.0295529233699277
CSNK1A1	0.0295411636001572
ARMC6	0.0294495661151221
CLK2	0.0294427390575617
PMF1	0.0294323420819237
MTBP	0.0293966301241998
ADAT2	0.0293941171644626
TREX2	0.0293323944633601
SPDL1	0.0293217856991087
NOLC1	0.0293049359502367
GOSR2	0.0292888781169316
SARNP	0.0292842727313067
CCDC78	0.0292788285158755
UNC50	0.029244150642353
LAMTOR4	0.0292248746842323
BGLAP	0.0292075624966997
ELP6	0.0291888466165792
EXOC2	0.0291225991330177
GMPS	0.0291213014775258
ELP3	0.0291142307375559
ZNF100	0.0290904626695286
SNRNP25	0.0290685424794058
KIF23	0.0290508781358216
TTC4	0.0290437610111056
WDR7	0.028982902549592
DHX33	0.0289774628079701
TBP	0.0289668121788683
SIGLEC14	0.0289580684312473
TSPYL5	0.0289496017603964
KXD1	0.0289360955525413
MRPL3	0.0288803933290922
PRMT5	0.0288736835314489
GABPA	0.0288024605868325
TBC1D28	0.0287832954899258
NAA50	0.0287812032608689
GEMIN8	0.0287662079987105
MRPS2	0.0287645992537347
MRPS26	0.028762298629598
TOMM20	0.0287597425441096
COPA	0.0287378579604658
SNAPC4	0.0287028234911875
CLTC	0.0286720489812378
GTF3C3	0.0286702880092908
MRPL36	0.0286638747982151
POLR3F	0.0286626774457694
PELO	0.0286495072693624
CHCHD2	0.0286095063393521
RANBP2	0.0285903547755686
HMGCS1	0.0285861477275551
STARD7	0.0285779270467568
VMP1	0.0285712644217344
NEDD1	0.0285590764940876
SDE2	0.0285537530307
MCM3	0.0285316377399828
MRPS31	0.0285134811932491
C1QBP	0.0284980261859103
CDC23	0.0284901234553496
TEN1	0.0284745240992264
AHCY	0.0284556379761407
DDX1	0.028407598490282
KRT17	0.0284058489102533
THOC6	0.0284041854754799
ARF4	0.0283636000120474
MRPL54	0.0283603488272004
PGAM1	0.0283435096886021
NAF1	0.028342085028424
GLRX5	0.0283390465575245
LSM10	0.0283286503599272
MCL1	0.0283050886604566
DDX55	0.0282985618307069
ERCC3	0.0282955010321363
EXOC5	0.0282728797163279
PKMYT1	0.0282536166989773
MRPL38	0.0282373826219297
SHQ1	0.0282368987780467
COX5B	0.0282258423116668
MIPEP	0.0282172201237346
PSMG1	0.0282130837126915
MRPS10	0.028195911183758
PSMB7	0.0281842168009082
TLN1	0.0281704638381734
MAD2L1	0.0281490332266226
SRRM2	0.0281485017172867
MRPL55	0.028135404815765
RBBP8	0.0281345674355076
SBDS	0.0281295839266887
CPNE7	0.0281176339756723
TRIM49C	0.0280940562119561
DAP3	0.0280856338664942
PIGH	0.0280793899262013
CDAN1	0.0280746801556024
PRELID1	0.0280594026691249
METAP1	0.0280457831866642
HTATSF1	0.0280436837427436
TRAIP	0.0280347265185199
TFDP1	0.0279923582875643
CENPE	0.0279439852757809
ADAT3	0.0279322257582162
RINT1	0.0279268915346362
GEMIN6	0.027921780387824
FOXD4	0.0279068586993916
PHF12	0.027905092434564
MIOS	0.0279041450046319
PALB2	0.0278916890737376
DICER1	0.0278642672665395
N6AMT1	0.0278582766912274
DNM1L	0.0278547168699016
MRPL20	0.0278497391342591
HAUS5	0.0278399434140859
ORC4	0.0278295574805634
NHLRC2	0.0277950965446424
ANKS6	0.027776491751957
VPS51	0.0277484010520888
CDC45	0.0277312977225082
UBA5	0.0277281967079343
SP2	0.0277150258506187
MRPL4	0.027680425984512
ZNF676	0.0276723108413949
ACTR10	0.0276638081308772
ATRIP	0.0276503568066511
UQCRQ	0.0276368161343325
EXOC4	0.0276333293872411
VARS2	0.0276115953132883
POLRMT	0.0276001095006884
SENP6	0.0275903272560557
RPUSD4	0.0275738875304757
ATP6V0D1	0.0275724122245501
SETD2	0.0275721286842194
NUBP1	0.0275663321457792
ARCN1	0.027534397887063
MRPS7	0.0275336373622836
ABHD17A	0.0275306837588398
GTF3C2	0.0275283062339517
ZNF559	0.0275113407573767
PGS1	0.0275093861799542
SS18L2	0.027501341058134
DPH2	0.0274541200050021
RPN2	0.0274428377724536
PYROXD1	0.0274394389024958
SRP19	0.0274307965635608
DDX5	0.0274230226671883
MRPL50	0.0273933741514333
USP10	0.0273874461215312
COX6C	0.0273866010559857
PPP1R15B	0.027382386112693
TSR1	0.0273756832334027
HIST1H2AB	0.0273567336051173
CCDC144NL	0.0273456240977481
PSMD9	0.0273324147885633
WDR18	0.0273232278394763
NDUFS3	0.0273201049421758
BRCA1	0.0272869056753345
ALG11	0.0272556991902189
KIF18B	0.0272501065277535
MRPL24	0.0272469375001326
FGFR1OP	0.0272448740884045
ATP6V0B	0.0272264570910241
LSM5	0.0272147730182203
DYNC1H1	0.0272054888041156
COX17	0.0271568426552603
TIPIN	0.0271328911361148
MRPL9	0.0271148055130014
LENG8	0.0271041560908641
FAM207A	0.0270968311546832
SSBP3	0.0270737455994392
RPA1	0.0270572799433617
METTL17	0.0270451338533737
TSEN2	0.0270429658490674
SPCS2	0.0270292517211114
NOP56	0.0270182654480966
CLASRP	0.0269969335667722
C7orf50	0.0269958391250027
CHTF18	0.0269932096513483
COX7C	0.02699070547237
GTF2H2C	0.0269813670230375
AKIRIN2	0.0269696419740336
HAUS8	0.0269693222178806
BET1	0.0269655423095376
GRSF1	0.0269592491382609
BRD4	0.0269580219678528
STRIP1	0.0269535558339325
NAA10	0.026932947760192
TM7SF2	0.0269106511721734
ANAPC1	0.0268624009296784
ZNF335	0.0268606878749839
GFM1	0.0268501850258943
TPX2	0.0268442389509766
YRDC	0.026829357160815
MRPL53	0.0268121111872123
DR1	0.0267641228612429
TRAPPC5	0.0267040762506711
COX7B	0.0267016006490977
USP9X	0.0266818308219998
RACGAP1	0.0266814774748131
TEFM	0.0266769657777922
OTX1	0.0266767405755215
CTU2	0.0266527438637243
RBM10	0.0266243947044095
OR2T29	0.0266234026206339
CYFIP1	0.0266068092308298
UFM1	0.0266054272724475
PSME1	0.0265979995641782
NBEAL1	0.0265832641035714
CDK2	0.0265594615447285
EIF5	0.0265379093446274
SCNM1	0.0265359920911593
PFDN6	0.0265220649664402
WNK1	0.0265216529790983
BUB3	0.0264921404904408
CDC16	0.0264863654651798
SSX4	0.0264760410167154
ADRM1	0.0264673535453528
WDR1	0.0264489427734486
MSTO1	0.0264472373045251
OR2T5	0.026406985451715
CTBP2	0.0264049162517994
TMEM199	0.0264003124728355
DPH6	0.026389554899007
ZNF133	0.026379998515986
ORC1	0.0263789880198537
HSP90B1	0.0263645812996871
ANLN	0.0263559844228732
PPP4C	0.0263441404951567
DDX19A	0.0262913251707397
UBC	0.0262865063779168
MASTL	0.0262609942060422
MRPS28	0.0262596501010916
CCDC130	0.0262526604845485
RAD51	0.026247921436739
SLC39A7	0.0262445835581833
URB2	0.0262422670647912
SNAPC3	0.0262258811174969
HMGN2	0.0262231255716858
TOE1	0.0261852087898896
GFER	0.0261294367241016
ATL2	0.0261067225259048
PAFAH1B1	0.0260830579419451
CPOX	0.0260815064191208
INTS6	0.026059306529043
WBP1	0.0260415318074626
GAR1	0.0260355114674192
CHMP5	0.0259779664387673
LRR1	0.0259696697591358
PARN	0.025947941747011
REV3L	0.0259267538354661
POTEI	0.0259016640229603
LRRC37B	0.0258829353768343
DCTN2	0.025878389469171
DDX59	0.0258736087001961
MIS18BP1	0.0258572245018984
PI4KA	0.0258268287718974
URM1	0.0258005174177975
HSPA14	0.0257955655196945
PPARGC1B	0.0257936073120624
PPP6C	0.025792578478596
GPS1	0.0257763999666289
NUP214	0.0257718235253141
SRP14	0.0257632170935011
NDUFB4	0.0257571854134699
OR7A17	0.0257405433346985
DYNC1I2	0.025739220417437
DBF4	0.0257271909088276
GNPNAT1	0.0257153432892685
RFT1	0.0257025246004569
RNF123	0.0256929677328962
CUL3	0.0256923138588242
MRPS24	0.0256777670214062
RPAIN	0.0256683069963464
COPS8	0.0256631233159458
ERAL1	0.0256425886104176
ANAPC13	0.0256329351560104
HMGA1	0.0256315513789012
AQP7	0.025621336346959
KAT5	0.025620776138218
SMC6	0.0256110534507912
TMA16	0.0256064387781423
FAM72D	0.0255988938688995
PLEKHN1	0.025568942518516
TDGF1	0.0255508448833823
DMRTA2	0.0255415491419475
ADSL	0.0255296319219157
CD2BP2	0.0254942347763205
RTTN	0.0254746907164061
ACTR3	0.0254673839671229
POLR3H	0.0254565516428278
TRAPPC1	0.0254271837472895
TACC3	0.0254163777652219
DCTN5	0.0254116609281197
CYCS	0.0253520779732632
FNTB	0.0253222166909791
NAA20	0.025305952620257
SDC1	0.0253025316838769
GRB2	0.0253023004433911
PFDN5	0.0252835823324038
PPP4R2	0.025274350509524
CRLS1	0.0252420741019112
DNMT1	0.0252418312472076
GET3	0.0252383015872483
HIST1H2BN	0.0252205487001843
FNBP4	0.0251941838700712
PPA1	0.0251908119192397
CEP85	0.025182146609098
HJURP	0.0251307128100425
TRMT6	0.0251229960442297
MRPS35	0.0250994439702988
MRPS22	0.0250977746577791
OTOP1	0.0250935785414198
MT2A	0.0250911954103534
ARL4D	0.0250902456494512
SARS2	0.0250835297531454
ZNF407	0.0250601177015624
ABCG1	0.0250475603129295
PIK3C3	0.0250164957581337
RPL13A	0.0250143752454018
TVP23C	0.0250107869024202
MMS19	0.0250055022778785
DCLRE1B	0.025003466915368
KDM2A	0.0249862546221707
METTL23	0.0249783758997339
RNF103	0.0249697435106093
EIF4G2	0.0249575408791169
ZNF317	0.0249515795931485
PTMA	0.0249377393589814
MOK	0.0249342457581878
ELP5	0.0249152645505839
WAC	0.0249009190850823
MVK	0.0249000116117407
RAN	0.0248977070464664
SCAP	0.0248637696213585
TRAPPC8	0.0248603285926605
NDUFB10	0.0248535901531453
ESPL1	0.0248535613480678
SLC25A3	0.0248487071084819
SMAGP	0.0248441715571568
TAMM41	0.0248435564066369
GSDMA	0.0248250415814945
ANKLE2	0.0248169691732812
SRF	0.0248106703174763
ALG13	0.024808205064186
VBP1	0.0247946397571879
ZNF658	0.0247927613982135
CD8B	0.0247909145147177
LCE1E	0.0247727020037913
UXS1	0.02476084264706
CCDC144A	0.0247291799929764
KCMF1	0.024695051979644
GPR61	0.0246867743136666
TBCE	0.0246747088652207
RPE	0.0246677183706742
LPA	0.0246486652881477
RBM4	0.0246407261004116
ZNF674	0.0246273771385733
LRRC37A3	0.0246067710393042
RTCB	0.0245882206848526
RSL1D1	0.0245740384851225
MOCS3	0.0245654248957927
HSPD1	0.0245428608924673
TMED2	0.0245181916580771
UBE2D3	0.0245178525069716
YEATS2	0.0244992883177242
NPEPPS	0.0244879430141447
CRKL	0.0244708560612945
HECTD1	0.0244503207071804
SPATA5L1	0.0243569117299967
CEP152	0.0243557941645871
SMC5	0.024350795408519
PPIL2	0.0243442474832955
MYO1H	0.0243146640485512
COQ5	0.0243039315174885
MEX3A	0.0242969561076489
SBNO1	0.0242803378865816
SRP72	0.0242654733439606
QRSL1	0.0242556859780449
ACTB	0.0242510299250438
MOG	0.0242496145259136
BRCA2	0.0242267708286556
BRIP1	0.0242254079533262
COPE	0.0242079240267561
BUB1B	0.024157591249886
ATP6V1D	0.024149972767444
RGP1	0.0241454674078576
PNISR	0.0241444097887149
HCRTR1	0.0241196147874731
RRM2	0.024115714463639
HAPLN2	0.0241138256079082
MEPCE	0.0241115157248325
SNW1	0.0241042751265566
MRPL1	0.0241018661373791
CEP192	0.0240880866387312
NFATC2IP	0.0240664968861561
NDUFB8	0.0240567299860027
DDB1	0.0240563547453056
NSMCE2	0.0240510853165142
POLR3C	0.0240503066953318
GLRX3	0.0240304259568086
GTF3C1	0.0240173793944065
TARDBP	0.0240011024512862
VPS13D	0.023995539602954
UFL1	0.0239940956852467
NUS1	0.0239833445083989
WDR74	0.0239638511401804
SDHAF2	0.0239549250003959
MFN2	0.0239340492806405
ZNF253	0.0239334105756997
KIF14	0.0239279167764943
SRP9	0.0239131709092138
FDXR	0.0238790750970621
WDHD1	0.0238644572282699
ABCB7	0.0238384980491964
SLC16A5	0.0238373092231198
PSMD1	0.0238371796172258
MZF1	0.0238367472920139
COG4	0.0238111603150882
MRPS6	0.0237912253513174
MCM7	0.0237653678531015
SPTSSA	0.0237619394420136
MIS18A	0.023739886365996
GUK1	0.0237238478870739
RTEL1	0.023717000531235
ZBTB11	0.0237017214705542
GTF3C4	0.023700283206613
WTAP	0.0236908867478744
OR1D2	0.0236708953865225
TULP1	0.023670873228595
TWF1	0.0236525538016479
DOLK	0.023650656226127
OR4N2	0.0236422101013472
NDUFA6	0.0236359835613483
GOLT1B	0.0236258360418494
CYP4F11	0.0235721448294312
MRPL14	0.0235516840260993
NCAPH2	0.0234907483158698
BRF1	0.0234891778277285
RAD17	0.0234830427519749
DHFR	0.023475108334202
NBPF3	0.0234437356289139
HIST1H2AE	0.0234371140722964
KLHL11	0.0234326286468117
KIF4A	0.0234305006867946
POLR3E	0.0234297971131327
FEN1	0.0234291676635135
PTK2	0.0234285734151702
DCAF6	0.023418523543929
DDX11	0.0234080146538241
HIST2H2BF	0.0234018740461528
C1D	0.0234004063285816
DENR	0.0233913339748338
GTF2H2	0.023379529599666
DHODH	0.023350701740299
PXN	0.0233401623361326
SNUPN	0.0233400921785803
HIST1H2BB	0.0233296963306655
PTCD1	0.0232932552775042
KLC2	0.0232892473863321
SLC25A10	0.023253870964623
SLC39A10	0.0232526028516736
DNLZ	0.023238576903689
SNF8	0.0232337977967781
NANOG	0.0231934344172324
FAM229A	0.0231933820619372
PKM	0.0231904931635726
FBLIM1	0.0231635388246423
SPCS3	0.0231631691681551
IK	0.0231558542926294
ATP6AP2	0.0231340342477815
IPO9	0.0231060333529084
SLC7A5	0.0230981450514176
TXNL4B	0.0230972060247544
CCNB1	0.0230674369365347
FASTKD5	0.0229848567008912
SPRTN	0.022982611042932
ANKRD49	0.0229802361038848
USP5	0.0229790009045249
NCOA4	0.0229712719459208
CCNL1	0.0229442291001327
MST1	0.0229410780860665
GEMIN7	0.0229252020183794
TMEM127	0.0228272940702107
SOD1	0.0227768087997827
EDC4	0.0227620832637076
ANKRD11	0.0227465035535173
POLR2E	0.0227398629298278
CHTOP	0.0227131473293477
STIL	0.0227032251766746
KRTAP4-2	0.0226968406400188
CENPN	0.0226850508701764
INTS1	0.0226680036143624
DPAGT1	0.0226554110227788
USP36	0.0226541892197917
MTG2	0.022645568406792
MANF	0.0226445578545461
PTPN23	0.0226400742746527
TUBGCP2	0.0226090764490939
OIP5	0.0225840905966982
TUBE1	0.0225710750180561
NDUFB3	0.0225645607010221
NUBP2	0.0225531330732131
CEP97	0.0225234946519855
HNRNPR	0.0225058844740125
RAD51D	0.0224932654816416
TBCC	0.0224857977239888
GAPDH	0.0224397881695933
VPS33A	0.0224329244040158
RPL26L1	0.022431988225388
CYP2A13	0.0224009293649298
BANF1	0.0223868748324856
ARFRP1	0.0223649229201201
LARS2	0.0223002819329479
ACTR1A	0.0222746499271169
E2F6	0.0222633908407077
ARPC3	0.0222495986505283
LST1	0.0222293000081709
VPS18	0.0222055668994035
ANAPC2	0.0221952622699242
NISCH	0.0221929746975652
DPM2	0.0221829257185456
TOP3A	0.022179113384159
BTF3L4	0.0221784288817941
H2AFX	0.022147698164967
CFDP1	0.0221364031632867
TIMM9	0.022134114419584
PCBP2	0.0221240896945953
BARD1	0.0221197501546265
ZNF207	0.0220408251240946
CUL1	0.022032489294394
NBPF12	0.0220314700670837
RPUSD3	0.0220289658772867
DNM1	0.0220160082453334
CBX1	0.0219805638816443
DYNLRB1	0.0219799256232656
PPP2CA	0.0219760725864752
MKRN1	0.0219699527644185
ZNF492	0.0219648245939677
MRPL45	0.0219487609605759
KCNA10	0.021944401277578
ZFP69B	0.0219248585172957
SEC16A	0.0219036077313137
PSME2	0.0218742881989622
RMI1	0.0218513577213491
DRAP1	0.0218496318027754
NSUN4	0.0218479342657781
CWC25	0.0218392792403303
CRCP	0.021825499177701
RCC1	0.0218178845579396
TMEM258	0.0218175166474962
NOMO3	0.0218154346715695
HMGCR	0.0217924358580364
WDR25	0.0217903280229935
EARS2	0.0217714183286209
SMARCB1	0.021766388491623
JAZF1	0.0217298780745402
CCND1	0.0217075329821113
COQ4	0.0216920664729028
SKP2	0.0216835107156952
FXN	0.0216773018318697
UBE2N	0.0216739516934378
HNRNPM	0.0216608086188524
ZNF763	0.0216597188717145
GMPPB	0.0216228687366202
YARS2	0.0216188309589511
TIMM8A	0.0215981331012987
SEPHS2	0.0215770974872556
SRCAP	0.0215763702499916
HIST1H2BM	0.0215514947046812
PPIA	0.0215182195435828
C19orf53	0.0215146776818443
YARS	0.0215021757074628
NUF2	0.0214878097424265
HAUS3	0.02147872727022
JMJD6	0.0214723335543321
LCE1C	0.0214712886435753
TGS1	0.0214696638629349
ATP2A2	0.0214665435791299
KATNB1	0.0214664154844769
VHL	0.021459826404382
ARPC4	0.0214567325675251
FOLR3	0.0214427047016968
XPO5	0.0214363128627123
IFITM2	0.0214105207162807
BCL2L1	0.0213969789374813
NUP93	0.0213946019993217
RPL36AL	0.021387374952571
NDUFB6	0.0213754026986803
ARGLU1	0.0213592209174929
SIN3A	0.0213350748528645
GTF3C5	0.0213332500570509
AARS2	0.0213194620336328
COG6	0.021309519278847
ZNF687	0.0212799859645028
KRTAP4-7	0.0212695963470963
TUBGCP6	0.0212655007174401
POLG2	0.0212592621676987
XRCC2	0.0212450661711659
TRAPPC3	0.02123175709674
RABGGTB	0.0212206237411689
TLCD1	0.0211617402349881
TMSB10	0.0211505969837911
FAF2	0.0211495600465803
GLI4	0.0211394693693498
FOXL2	0.0211170720677511
TUT1	0.0211058853939379
TFB2M	0.0210905686747109
C6orf15	0.021071297828331
TRNP1	0.0210613060414254
COA5	0.0210496855279487
LTBP3	0.0210425084139641
CYS1	0.0210097986991639
ELP2	0.0210028095288031
ACOT12	0.020975205616531
ABCF1	0.0209711753491647
VPS54	0.0209630308250588
ELOVL1	0.0209563477002916
PPP1CB	0.0209229674620443
WDR26	0.0209203336173411
SNRNP40	0.0208314817887477
UNC45A	0.0208217761311914
PSMG2	0.0207769526832477
UBE2L3	0.0207742014202808
SLC35G6	0.0207707059621477
OLFML3	0.0207695424699438
CBLN1	0.0207320299607731
RAC3	0.0207020180693706
GAK	0.0206929195822232
GGPS1	0.0206832976426547
GARS	0.0206704763958146
DNAJC8	0.0206657557886509
NAA35	0.0206559736024667
NSF	0.0206441357612265
POP7	0.0206219745357345
ZNF506	0.0206125435679058
TBCA	0.0205859939169134
SGPP1	0.0205512236005391
TRNT1	0.0205372935859703
DCTN1	0.0205266672188373
CMPK1	0.0204839571553826
KLF7	0.0204690798730924
USF2	0.0204479701961755
BRF2	0.0204455537950996
CDC37	0.0204242783808591
PTPMT1	0.0204167258319618
UBE2M	0.0204048313371482
DRG1	0.0204028231029402
ZW10	0.0204027602338521
RAC1	0.0203955043302781
CCNK	0.0203662055539091
EMC7	0.020349965895635
YJEFN3	0.0203496294617305
TMEM240	0.0202956872631514
SF3A1	0.0202654429961049
EXOC1	0.0202332830037226
MMGT1	0.0202001809769094
ALG2	0.020196794535706
ORC3	0.0201813312035904
CCDC137	0.0201691942521533
MBTPS2	0.0201682816303784
C9orf16	0.0201483607329481
BRK1	0.0201395007133466
RNF8	0.0201356554617491
ERVW-1	0.0201254182584511
CSH2	0.0200550527190515
HS6ST1	0.0200133753755617
ARPC2	0.0199998669578578
SACM1L	0.0199640258886342
PDCD5	0.0199614427546239
METTL1	0.0199101035981859
PPP1R12A	0.0198866570480007
VCP	0.0198388989613685
RHOQ	0.0198127117489186
UBE2H	0.0198045272739783
ACIN1	0.0197923412520315
CS	0.0197910163830698
ISCA2	0.0197715797457953
KIAA1143	0.0197577693865764
ATP6V1E1	0.0197451027947286
NPB	0.0197292616883478
KRT10	0.0197217304357542
PPP1CA	0.0197153574363326
NASP	0.0197124612347122
HUS1	0.0196999571378605
ALYREF	0.019687016725978
NDUFS5	0.0196749798797045
CIAO1	0.0196228477946526
SMC4	0.0196074904009787
C19orf25	0.0196026610907116
VPS37C	0.0195894817946447
STAT5A	0.0195860576659676
C16orf86	0.0195851236169058
PNKP	0.0195835396599762
HIST2H3D	0.0195811479139656
DCTN3	0.0195768711900619
PRKRIP1	0.019546386924273
CA5A	0.0195250392516112
RGPD6	0.0194945405082544
