model_id	object_role	cell_line	endpoint_recovery_score	common_response_score	common_response_quadrant	mean_stress_axis_share	mean_top_axis_share	mean_target_axis_cosine_proxy	panel	target_identity_preservation_spearman	target_identity_preservation_pvalue	target_identity_label_permutation_pvalue	target_identity_label_permutation_zscore	target_identity_preservation_status	target_identity_n_pairs	predicted_target_similarity_mean	observed_target_similarity_mean	target_identity_label_permutation_qvalue	target_gene	fine_axis	projected_mean_abs	label
									e										TADA3	JAK-STAT signaling	0.0213488421652999	
									e										ZBTB17	JAK-STAT signaling	0.0219686112616744	
									e										THAP8	nuclear receptor / co-activator	0.0196911801434074	
									e										STAT3	nuclear receptor / co-activator	0.0195748169756446	
									e										VEZF1	nuclear receptor / co-activator	0.0197689642048393	
									e										MIER1	nuclear receptor / co-activator	0.0196771432495628	
									e										ZBTB20	nuclear receptor / co-activator	0.0194335763192688	
									e										ARID1A	nuclear receptor / co-activator	0.0195171122289215	
									e										LAMTOR5	nuclear receptor / co-activator	0.0191773508525405	
									e										PRPF6	nuclear receptor / co-activator	0.0210384388304267	
									e										HDGF	nuclear receptor / co-activator	0.0200134028530632	
									e										BMPR1A	nuclear receptor / co-activator	0.0203850899673019	
									e										ETV3	nuclear receptor / co-activator	0.0196934302187477	
									e										PEX14	nuclear receptor / co-activator	0.0194485668874298	
									e										TADA3	nuclear receptor / co-activator	0.0186286975479637	
									e										ZBTB17	nuclear receptor / co-activator	0.0195999701357399	
									e										THAP8	ribosomal / translation	0.0568400880717336	
									e										STAT3	ribosomal / translation	0.0537981054209768	
									e										VEZF1	ribosomal / translation	0.0431250593089163	
									e										MIER1	ribosomal / translation	0.0376254579447805	
									e										ZBTB20	ribosomal / translation	0.0361093542002737	
									e										ARID1A	ribosomal / translation	0.036213304700762	
									e										LAMTOR5	ribosomal / translation	0.0349725744151174	
									e										PRPF6	ribosomal / translation	0.0311650297068655	
									e										HDGF	ribosomal / translation	0.0300039312266409	
									e										BMPR1A	ribosomal / translation	0.0286680719279348	
									e										ETV3	ribosomal / translation	0.0266646406077444	
									e										PEX14	ribosomal / translation	0.0269617101573049	
									e										TADA3	ribosomal / translation	0.0256654283427297	
									e										ZBTB17	ribosomal / translation	0.0250026246928274	
									e										THAP8	NF-κB / copper signaling	0.0304455393962579	
									e										STAT3	NF-κB / copper signaling	0.0293285483531671	
									e										VEZF1	NF-κB / copper signaling	0.0258934134654718	
									e										MIER1	NF-κB / copper signaling	0.0239026183299737	
									e										ZBTB20	NF-κB / copper signaling	0.023779951971026	
									e										ARID1A	NF-κB / copper signaling	0.0238597029857354	
									e										LAMTOR5	NF-κB / copper signaling	0.0236843461208062	
									e										PRPF6	NF-κB / copper signaling	0.0208123559169488	
									e										HDGF	NF-κB / copper signaling	0.0219710702113824	
									e										BMPR1A	NF-κB / copper signaling	0.0207428569011407	
									e										ETV3	NF-κB / copper signaling	0.0202806824855523	
									e										PEX14	NF-κB / copper signaling	0.0204027527980523	
									e										TADA3	NF-κB / copper signaling	0.0197766656093316	
									e										ZBTB17	NF-κB / copper signaling	0.020621501844378	
									e										THAP8	cytoskeleton / cell motility	0.0467632151141805	
									e										STAT3	cytoskeleton / cell motility	0.0443864202991171	
									e										VEZF1	cytoskeleton / cell motility	0.0355837679401083	
									e										MIER1	cytoskeleton / cell motility	0.032141718913619	
									e										ZBTB20	cytoskeleton / cell motility	0.0308397150531454	
									e										ARID1A	cytoskeleton / cell motility	0.0301325655475301	
									e										LAMTOR5	cytoskeleton / cell motility	0.029571089793746	
									e										PRPF6	cytoskeleton / cell motility	0.0262055731311483	
									e										HDGF	cytoskeleton / cell motility	0.0261679029956503	
									e										BMPR1A	cytoskeleton / cell motility	0.0251021719470663	
									e										ETV3	cytoskeleton / cell motility	0.0231714582935018	
									e										PEX14	cytoskeleton / cell motility	0.0228970385089559	
									e										TADA3	cytoskeleton / cell motility	0.021477017451827	
									e										ZBTB17	cytoskeleton / cell motility	0.0215070581927938	
									e										THAP8	growth / proliferation	0.0047102309559978	
									e										STAT3	growth / proliferation	0.0027083493565716	
									e										VEZF1	growth / proliferation	0.0028234385157428	
									e										MIER1	growth / proliferation	0.0056273602152667	
									e										ZBTB20	growth / proliferation	0.006537761559566	
									e										ARID1A	growth / proliferation	0.0062882565165363	
									e										LAMTOR5	growth / proliferation	0.0069806240702472	
									e										PRPF6	growth / proliferation	0.0099254511500201	
									e										HDGF	growth / proliferation	0.0095569752360187	
									e										BMPR1A	growth / proliferation	0.0096194409037433	
									e										ETV3	growth / proliferation	0.0114335678721271	
									e										PEX14	growth / proliferation	0.0116607807780109	
									e										TADA3	growth / proliferation	0.012151684632381	
									e										ZBTB17	growth / proliferation	0.0122478865290485	
									f										ARID1A	ribosomal / translation	0.2202206645521839	
									f										TMF1	ribosomal / translation	0.2202206645521839	
									f										RORC	ribosomal / translation	0.2202206645521839	
									f										RPS3	ribosomal / translation	0.2202206645521839	
									f										RUVBL2	ribosomal / translation	0.2202206645521839	
									f										SMAD1	ribosomal / translation	0.2202206645521839	
									f										STAT3	ribosomal / translation	0.2202206645521839	
									f										TAB3	ribosomal / translation	0.2202206645521839	
									f										TADA3	ribosomal / translation	0.2202206645521839	
									f										THAP8	ribosomal / translation	0.2202206645521839	
									f										THRA	ribosomal / translation	0.2202206645521839	
									f										TMSB4X	ribosomal / translation	0.2202206645521839	
									f										PRDX2	ribosomal / translation	0.2202206645521839	
									f										UBP1	ribosomal / translation	0.2202206645521839	
									f										ARID1A	oxidative stress / mitochondrial	0.0764578922761815	
									f										TMF1	oxidative stress / mitochondrial	0.0764578922761815	
									f										RORC	oxidative stress / mitochondrial	0.0764578922761815	
									f										RPS3	oxidative stress / mitochondrial	0.0764578922761815	
									f										RUVBL2	oxidative stress / mitochondrial	0.0764578922761815	
									f										SMAD1	oxidative stress / mitochondrial	0.0764578922761815	
									f										STAT3	oxidative stress / mitochondrial	0.0764578922761815	
									f										TAB3	oxidative stress / mitochondrial	0.0764578922761815	
									f										TADA3	oxidative stress / mitochondrial	0.0764578922761815	
									f										THAP8	oxidative stress / mitochondrial	0.0764578922761815	
									f										THRA	oxidative stress / mitochondrial	0.0764578922761815	
									f										TMSB4X	oxidative stress / mitochondrial	0.0764578922761815	
									f										PRDX2	oxidative stress / mitochondrial	0.0764578922761815	
									f										UBP1	oxidative stress / mitochondrial	0.0764578922761815	
									f										ARID1A	transcription / chromatin	0.0674993391814572	
									f										TMF1	transcription / chromatin	0.0674993391814572	
									f										RORC	transcription / chromatin	0.0674993391814572	
									f										RPS3	transcription / chromatin	0.0674993391814572	
									f										RUVBL2	transcription / chromatin	0.0674993391814572	
									f										SMAD1	transcription / chromatin	0.0674993391814572	
									f										STAT3	transcription / chromatin	0.0674993391814572	
									f										TAB3	transcription / chromatin	0.0674993391814572	
									f										TADA3	transcription / chromatin	0.0674993391814572	
									f										THAP8	transcription / chromatin	0.0674993391814572	
									f										THRA	transcription / chromatin	0.0674993391814572	
									f										TMSB4X	transcription / chromatin	0.0674993391814572	
									f										PRDX2	transcription / chromatin	0.0674993391814572	
									f										UBP1	transcription / chromatin	0.0674993391814572	
									f										ARID1A	growth / proliferation	0.0535638109910706	
									f										TMF1	growth / proliferation	0.0535638109910706	
									f										RORC	growth / proliferation	0.0535638109910706	
									f										RPS3	growth / proliferation	0.0535638109910706	
									f										RUVBL2	growth / proliferation	0.0535638109910706	
									f										SMAD1	growth / proliferation	0.0535638109910706	
									f										STAT3	growth / proliferation	0.0535638109910706	
									f										TAB3	growth / proliferation	0.0535638109910706	
									f										TADA3	growth / proliferation	0.0535638109910706	
									f										THAP8	growth / proliferation	0.0535638109910706	
									f										THRA	growth / proliferation	0.0535638109910706	
									f										TMSB4X	growth / proliferation	0.0535638109910706	
									f										PRDX2	growth / proliferation	0.0535638109910706	
									f										UBP1	growth / proliferation	0.0535638109910706	
									f										ARID1A	chromatin remodeling	0.0493588875831131	
									f										TMF1	chromatin remodeling	0.0493588875831131	
									f										RORC	chromatin remodeling	0.0493588875831131	
									f										RPS3	chromatin remodeling	0.0493588875831131	
									f										RUVBL2	chromatin remodeling	0.0493588875831131	
									f										SMAD1	chromatin remodeling	0.0493588875831131	
									f										STAT3	chromatin remodeling	0.0493588875831131	
									f										TAB3	chromatin remodeling	0.0493588875831131	
									f										TADA3	chromatin remodeling	0.0493588875831131	
									f										THAP8	chromatin remodeling	0.0493588875831131	
									f										THRA	chromatin remodeling	0.0493588875831131	
									f										TMSB4X	chromatin remodeling	0.0493588875831131	
									f										PRDX2	chromatin remodeling	0.0493588875831131	
									f										UBP1	chromatin remodeling	0.0493588875831131	
									f										ARID1A	NF-κB / copper signaling	0.0488540611423575	
									f										TMF1	NF-κB / copper signaling	0.0488540611423575	
									f										RORC	NF-κB / copper signaling	0.0488540611423575	
									f										RPS3	NF-κB / copper signaling	0.0488540611423575	
									f										RUVBL2	NF-κB / copper signaling	0.0488540611423575	
									f										SMAD1	NF-κB / copper signaling	0.0488540611423575	
									f										STAT3	NF-κB / copper signaling	0.0488540611423575	
									f										TAB3	NF-κB / copper signaling	0.0488540611423575	
									f										TADA3	NF-κB / copper signaling	0.0488540611423575	
									f										THAP8	NF-κB / copper signaling	0.0488540611423575	
									f										THRA	NF-κB / copper signaling	0.0488540611423575	
									f										TMSB4X	NF-κB / copper signaling	0.0488540611423575	
									f										PRDX2	NF-κB / copper signaling	0.0488540611423575	
									f										UBP1	NF-κB / copper signaling	0.0488540611423575	
									f										ARID1A	cytoskeleton / cell motility	0.0467257663744749	
									f										TMF1	cytoskeleton / cell motility	0.0467257663744749	
									f										RORC	cytoskeleton / cell motility	0.0467257663744749	
									f										RPS3	cytoskeleton / cell motility	0.0467257663744749	
									f										RUVBL2	cytoskeleton / cell motility	0.0467257663744749	
									f										SMAD1	cytoskeleton / cell motility	0.0467257663744749	
									f										STAT3	cytoskeleton / cell motility	0.0467257663744749	
									f										TAB3	cytoskeleton / cell motility	0.0467257663744749	
									f										TADA3	cytoskeleton / cell motility	0.0467257663744749	
									f										THAP8	cytoskeleton / cell motility	0.0467257663744749	
									f										THRA	cytoskeleton / cell motility	0.0467257663744749	
									f										TMSB4X	cytoskeleton / cell motility	0.0467257663744749	
									f										PRDX2	cytoskeleton / cell motility	0.0467257663744749	
									f										UBP1	cytoskeleton / cell motility	0.0467257663744749	
									f										ARID1A	mTOR / lysosome / signaling	0.0456035252662751	
									f										TMF1	mTOR / lysosome / signaling	0.0456035252662751	
									f										RORC	mTOR / lysosome / signaling	0.0456035252662751	
									f										RPS3	mTOR / lysosome / signaling	0.0456035252662751	
									f										RUVBL2	mTOR / lysosome / signaling	0.0456035252662751	
									f										SMAD1	mTOR / lysosome / signaling	0.0456035252662751	
									f										STAT3	mTOR / lysosome / signaling	0.0456035252662751	
									f										TAB3	mTOR / lysosome / signaling	0.0456035252662751	
									f										TADA3	mTOR / lysosome / signaling	0.0456035252662751	
									f										THAP8	mTOR / lysosome / signaling	0.0456035252662751	
									f										THRA	mTOR / lysosome / signaling	0.0456035252662751	
									f										TMSB4X	mTOR / lysosome / signaling	0.0456035252662751	
									f										PRDX2	mTOR / lysosome / signaling	0.0456035252662751	
									f										UBP1	mTOR / lysosome / signaling	0.0456035252662751	
cellot_hcc_formal_v1		HCC1143	1.1644666682169402	0.2569163937652669		0.123652731668838	0.1200363064522831	0.9348539590940624	g													CellOT 1143
cellot_hcc_formal_v1		HCC38	0.535104012779166	0.2528416842528738		0.0943047769525485	0.1164369120243864	0.9169762074678888	g													CellOT 38
cpa_v0.8.8		HCC1143	-1.271227215776623	0.907800958985443		0.2634075972395723	0.1974494839356401	0.9938789985197216	g													CPA 1143
cpa_v0.8.8		HCC38	1.3133024645927576	0.6605230189798669		0.175418486224289	0.0935251129924128	0.9846092868407312	g													CPA 38
gears_hcc_formal_v1		HCC1143	0.6308542779548804	0.1065350359555124		0.1000376672244845	0.1240927683255225	0.8951722923241306	g													GEARS 1143
gears_hcc_formal_v1		HCC38	1.3672536929012795	0.3218258701853763		0.0835094002854025	0.1475447730062259	0.9296548583009722	g													GEARS 38
gears_hcc_formal_v1_e20_lr1e-03_wd1e-06		HCC1143	0.5493274545802985	0.1449922281442987		0.0830625690272641	0.1113892663851426	0.9305959190636376	g													gears_hcc_formal_v1_e20_lr1e-03_wd1e-06 1143
gears_hcc_formal_v1_e20_lr1e-03_wd1e-06		HCC38	0.5801109996819873	0.339077516584952		0.083009868139477	0.1503240631485726	0.9336356310905876	g													gears_hcc_formal_v1_e20_lr1e-03_wd1e-06 38
gears_hcc_formal_v1_e30_lr1e-03_wd1e-05		HCC1143	0.6187361160599738	0.1656279901845046		0.1091571012565679	0.1223953683524476	0.9109621949734708	g													gears_hcc_formal_v1_e30_lr1e-03_wd1e-05 1143
gears_hcc_formal_v1_e30_lr1e-03_wd1e-05		HCC38	1.0958920807196828	0.5188067113229822		0.0984713473943082	0.1635213057673427	0.9672754806151588	g													gears_hcc_formal_v1_e30_lr1e-03_wd1e-05 38
gears_hcc_formal_v1_e30_lr2e-03_wd1e-06		HCC1143	1.4176800562405845	0.2987954814104352		0.1167486285801652	0.1424783040589142	0.932085031380762	g													gears_hcc_formal_v1_e30_lr2e-03_wd1e-06 1143
gears_hcc_formal_v1_e30_lr2e-03_wd1e-06		HCC38	1.4573236370680276	0.4010322335752296		0.120397980235844	0.1426414537599799	0.9270389877073802	g													gears_hcc_formal_v1_e30_lr2e-03_wd1e-06 38
gears_hcc_formal_v1_e30_lr5e-04_wd1e-06		HCC1143	0.8627817884676641	0.287131891462135		0.1395152442519359	0.1499963305647873	0.906949264095796	g													gears_hcc_formal_v1_e30_lr5e-04_wd1e-06 1143
gears_hcc_formal_v1_e30_lr5e-04_wd1e-06		HCC38	1.9491623961271196	0.3113900489545178		0.1046763184106925	0.1260066823169737	0.9212922727194258	g													gears_hcc_formal_v1_e30_lr5e-04_wd1e-06 38
gears_hcc_formal_v1_e40_lr1e-03_wd1e-06		HCC1143	-0.067834692573133	0.2382628746451952		0.0907985362917787	0.1299242228586277	0.9396809649994838	g													gears_hcc_formal_v1_e40_lr1e-03_wd1e-06 1143
gears_hcc_formal_v1_e40_lr1e-03_wd1e-06		HCC38	1.1272633904034095	0.3513107291948283		0.0839248186645132	0.1578913846471374	0.9327295093160508	g													gears_hcc_formal_v1_e40_lr1e-03_wd1e-06 38
geneformer_hcc_formal_v1		HCC1143	1.2510034110345924	0.4911981833535601		0.2119450320739361	0.1620241450308775	0.9192108781093258	g													Geneformer 1143
geneformer_hcc_formal_v1		HCC38	0.4274116709700121	0.466846360777347		0.1438923810347894	0.1408777879246397	0.9291348289139942	g													Geneformer 38
lm_g_geneformer_ridge_hcc_formal_v1		HCC1143	1.145053473235152	0.4829846138904355		0.1791873046208924	0.1532305977575393	0.94507355851241	g													Geneformer-ridge 1143
lm_g_geneformer_ridge_hcc_formal_v1		HCC38	1.1363153618638222	0.3999111287861076		0.1177632390416096	0.1505224925161823	0.9248086472556568	g													Geneformer-ridge 38
