pathway	ES	NES	pval	direction	n_genes_in_set	n_genes_after_intersection	padj	log2err	leading_edge	context	target	n_perturbed	n_control	n_genes_ranked	ranking_method	gene_filter	msigdb_collection
HALLMARK_G2M_CHECKPOINT	0.374625608349143	1.10113174653338	0.198657187993681	up	200	196	0.496642969984202	0.0431492457223638	MT2A;YTHDC1;E2F4;CDC6;KPNB1;RAD21;SMC4;KATNA1;SQLE;GINS2;ORC6;HNRNPU;MYC;CUL1;CHEK1;SFPQ;ABL1;CASC5;POLE;CBX1;E2F3;HMGN2;PRIM2;RBM14;NCL;HSPA8;HIRA;CCNA2;WHSC1;MAD2L1;ATRX;CDC25A;SAP30;CUL4A;SLC38A1;CDK4;WRN;BIRC5;HN1;TFDP1;HIF1A;NUP50;CDC27;GSPT1;XPO1;CTCF;RPA2;SUV39H1;SMC1A;SETD8;CUL3;ODF2;ORC5;NUP98;H2AFX;MCM5;HIST1H2BK;DBF4	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_GLYCOLYSIS	-0.456458914253268	-1.33425035917933	0.0176042088223391	down	200	184	0.176042088223391	0.154446348855961	ALDOA;LDHA;FAM162A;TPI1;SOD1;GOT2;CENPA;PGK1;MDH1;PGLS;CDK1;TSTA3;NDUFV3;HAX1;COPB2;NSDHL;B3GAT3;GALE;SDHC;DDIT4;PSMC4;AK4;QSOX1;HS2ST1;DLD;GALK1;IDH1;STMN1;MDH2;KIF2A;PGAM1;RPE;POLR3K;HK2;LHPP;MIF;ANKZF1;SLC16A3;TALDO1;CASP6;ALG1;B4GALT7;P4HA2;AURKA;BPNT1;CTH;KDELR3;GYS1;DSC2;SLC37A4;B4GALT1	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HEDGEHOG_SIGNALING	-0.332538871893421	-0.737176416899391	0.89738348323794	down	36	29	0.958385984085243	0.0163108385142793	LDB1;TLE3;CDK6;PTCH1;HEY1	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HEME_METABOLISM	0.422230881313762	1.24044044526098	0.0483330045373841	up	200	195	0.242442088731841	0.0911296779883595	HBZ;SLC25A37;TCEA1;TFRC;EPB41;MARK3;RAD23A;ALAS2;SEC14L1;BMP2K;CTSB;TNRC6B;RHAG;BNIP3L;SDCBP;ARL2BP;HTATIP2;RBM5;NFE2;HMBS;GDE1;KLF3;EZH1;MGST3;CAST;CLIC2;RHCE;RHD;BSG;MFHAS1;NNT;AHSP;CLCN3;VEZF1;MOSPD1;USP15;ADD1;CDC27;FAM46C;MKRN1;UCP2;BACH1;SLC10A3;ICAM4;SLC6A9;MBOAT2;RNF19A;NFE2L1;TAL1;KEL	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HYPOXIA	-0.309528327388369	-0.903571101393781	0.745204926307289	down	200	182	0.846823779894646	0.0188640854345587	ALDOA;LDHA;FAM162A;TPI1;ALDOC;PGK1;TPST2;GRHPR;GAPDH;SLC2A3;SLC25A1;DDIT4;AK4;GALK1;PRDX5;NDST1;SLC2A1;HK2;SELENBP1;VHL;MIF;ANKZF1;DUSP1;XPNPEP1;BTG1;CASP6;P4HA2;KDELR3;GYS1;EFNA1;SLC37A4;PNRC1;NFIL3;MAFF;HEXA;BHLHE40;SLC6A6	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_IL2_STAT5_SIGNALING	-0.336488617357953	-0.982075378120913	0.486497380088674	down	200	181	0.646743527508091	0.0255784997481603	GALM;GPX4;ODC1;NOP2;SERPINB6;AHNAK;PHTF2;SNX14;SLC2A3;MAP3K8;SLC1A5;ECM1;XBP1;IFITM3;AHCY;CCND2;TNFRSF1B;GATA1;PNP;RABGAP1L;HK2;CISH;PTRH2;GSTO1;RNH1;PRNP;UMPS;ANXA4;ITGAV;SPRY4;SOCS1;SYNGR2;PTCH1;TTC39B;NFIL3;MAFF;CD44;BHLHE40;IL10RA;TNFRSF21;S100A1;DCPS;PHLDA1;CDC42SE2;UCK2;PDCD2L;BATF3;DENND5A;P2RX4;PLSCR1	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.410292637775871	-1.07128617080255	0.309669522643819	down	87	76	0.558707119485811	0.0341093981326914	GRB2;STAT3;TGFB1;IL10RB;HAX1;MAP3K8;TNFRSF1A;TNFRSF1B;TYK2;SOCS1;STAM2;IL7;TNFRSF12A;CD44;ACVR1B;TNFRSF21	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INFLAMMATORY_RESPONSE	0.378046464586906	1.09235657822962	0.230708035003978	up	200	166	0.531002118755363	0.0398362991887894	ATP2A2;SRI;MYC;TIMP1;LYN;IFNAR1;RHOG;KLF6;TAPBP;SLC31A1;HIF1A;EIF2AK2;LCP2;ICAM4;LDLR;SPHK1;RELA;NMI;IRF1;KIF1B;MXD1;SLC11A2;ICAM1;CSF1;SCN1B	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.342354146710565	-0.910887404627916	0.655996758508914	down	97	86	0.79999604696209	0.0208510766396599	PSMA3;IFITM2;PNPT1;PSME1;LY6E;PSME2;IFITM3;BST2;TRIM5;ISG15;RIPK2	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.334553081036575	-0.970923381018674	0.517394822006473	down	200	173	0.646743527508091	0.0246110343467826	PSMB2;PSMA3;IFITM2;STAT3;PSMA2;PNPT1;MTHFD2;PSME1;NFKBIA;LY6E;ST3GAL5;JAK2;NUP93;PSME2;IFITM3;BST2;PNP;ISG15;BPGM;RIPK2;CFH;BTG1;VAMP5;LYSMD2;ISOC1;SOCS1;IL7;ITGB7;TRIM14;IFNAR2;SLC25A28;IL10RA;MVP	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_KRAS_SIGNALING_DN	0.289435322066155	0.814712998555053	0.93935790725327	up	200	132	0.959491660047657	0.0151995793019956	SEPP1;TNNI3;MTHFR;ADCK3;FAM46C;FGGY;SLC25A23;YPEL1;PLAG1;GPR3;NR4A2;SHOX2;NR6A1;CHST2;THRB;CLSTN3;SPTBN2;MFSD6;FGF22;KCNN1;KRT15;SNN;RSAD2;LFNG;ASB7	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_KRAS_SIGNALING_UP	0.283994649520577	0.818261630174875	0.959491660047657	up	200	162	0.959491660047657	0.0149219628586776	JUP;PPP1R15A;AMMECR1;IKZF1;CDADC1;ZNF639;YRDC;TRIB2;TMEM158;ETV5;ALDH1A2;FUCA1;GLRX;RELN;AKT2;SCN1B	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MITOTIC_SPINDLE	0.416490775011599	1.22416972127759	0.0567502986857826	up	200	199	0.257955903117193	0.0843074724832269	CEP57;EPB41;CCDC88A;ACTN4;WASF2;NCK1;CD2AP;CTTN;ARHGEF2;SMC4;KATNA1;PCM1;LRPPRC;SSH2;LATS1;CDC42EP1;PDLIM5;VCL;ABL1;MID1IP1;CDK5RAP2;EZR;ATG4B;TUBGCP2;PPP4R2;SPTBN1;DLG1;TUBA4A;PXN;BIRC5;SHROOM1;MYH9;CDC27;CYTH2;ROCK1;TUBD1;SMC1A;MAP3K11;RAPGEF6;YWHAE;WASL;KIF3C;KIF1B;KPTN;CDC42EP2;FLNA;PREX1;LLGL1;STAU1;FGD6;NET1;TSC1;KIF5B;DST	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MTORC1_SIGNALING	-0.359604283479827	-1.05872278770292	0.288016112789527	down	200	198	0.558707119485811	0.0353254204221753	ALDOA;LDHA;CCT6A;DDX39A;CCNG1;PSMA3;PLK1;TPI1;ACTR3;PRDX1;PPA1;PGK1;MTHFD2;CACYBP;PSMB5;PNO1;GAPDH;ATP5G1;SLC2A3;SLC1A5;YKT6;PSMC2;PSME3;RDH11;DDIT4;PSMC4;COPS5;XBP1;GTF2H1;AK4;GGA2;IMMT;BTG2;CANX;IDH1;FAM129A;SLC9A3R1;ARPC5L;DHCR7;PNP;GMPS;SLC2A1;ACACA;HSPA9;HK2;ETF1;PSMA4;GSR;UCHL5;EBP	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYC_TARGETS_V1	-0.639301244119013	-1.88356022971453	2.4439953497547802e-09	down	200	199	1.22199767487739e-07	0.774939030136436	NPM1;CCT4;GNB2L1;PSMB3;LDHA;RAN;RPS2;PSMA1;XRCC6;PHB2;PSMB2;PTGES3;POLD2;CCT5;SNRPA1;EIF4A1;RPL14;HDAC2;VBP1;VDAC1;PSMA7;ILF2;MRPL23;PA2G4;PSMD8;CCT3;PSMA2;SNRPA;COX5A;GOT2;LSM7;RANBP1;FBL;NDUFAB1;SNRPD2;CCT7;TUFM;ODC1;CNBP;RPL6;PGK1;SNRPB2;SLC25A3;RAD23B;YWHAQ;UBE2E1;EXOSC7;NOP16;SSBP1;MCM6;CDC45;CDC20;CYC1;RPS10;C1QBP;APEX1;TRIM28;MCM7;TYMS;RPL22;SRSF2;HNRNPA1;IMPDH2;SNRPD1;PHB;BUB3;SRSF7;TXNL4A;CSTF2;MRPL9;SF3A1;PSMC4;COPS5;NHP2;DHX15;RFC4;U2AF1;PSMD3;TRA2B;PRPF31;GLO1;PRPS2;CANX;PABPC4;RPS5;MRPS18B;SRSF3;HDDC2;NME1;TOMM70A;NOLC1;PRDX4;G3BP1;ETF1;H2AFZ;PSMA4;SNRPG	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYC_TARGETS_V2	-0.501827635269976	-1.25855773801879	0.100469675311415	down	58	58	0.343580470162749	0.0634554993001747	NPM1;DCTPP1;PA2G4;PLK1;IMP4;NOP2;FARSA;NOP16;WDR74;LAS1L;PHB;MYBBP1A;BYSL;EXOSC5;NOC4L;SUPV3L1;NOLC1;HK2	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYOGENESIS	-0.384247609583767	-1.11906217137246	0.179585262734045	down	200	177	0.496642969984202	0.0461145881357585	CKB;TNNT1;TGFB1;PDE4DIP;TPD52L1;EIF4A2;DES;OCEL1;PTP4A3;NOTCH1;GSN;FDPS;ACSL1;MAPK12;MYL4;PICK1;PRNP;SLC6A8;FLII;CKM;RB1;CRAT;SYNGR2;CRYAB;HDAC5	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_NOTCH_SIGNALING	0.477524348010812	1.06747681857794	0.353079639074147	up	32	30	0.573454247717348	0.0307979036194709	CUL1;PRKCA;SKP1;RBX1;HES1;SAP30;PPARD	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.639620593302154	-1.88312800687492	9.643709551756271e-09	down	200	198	2.41092738793907e-07	0.747739663149885	LDHB;SLC25A5;ATP5B;LDHA;ATP5F1;NDUFC2;NDUFV1;PHB2;VDAC2;ATP5D;NDUFA3;NDUFA5;NDUFS7;ETFB;ATP5C1;VDAC1;PDHA1;NDUFA7;NDUFB7;COX5A;ECI1;HADHA;GOT2;NDUFAB1;ACADVL;GPX4;ATP5O;COX4I1;NDUFS8;MDH1;SLC25A3;ATP6V1C1;ATP5A1;ATP6V0B;CYB5R3;COX7B;SURF1;NQO2;NDUFS2;BAX;PDHB;OXA1L;FH;CYC1;UQCRC2;IDH3B;NDUFB4;COX6B1;ATP5G2;ATP5G1;NDUFA4;MRPL15;ECHS1;NDUFB2;UQCRQ;SDHC;UQCRC1;ALAS1;COX6A1;MTX2;COX6C;NDUFC1;NDUFS4;COX17;HTRA2;MRPS30;TIMM50;IDH3G;COX5B;UQCRFS1;OPA1;ATP5J2;NDUFA2;IMMT;NDUFB1;DLD;ISCA1;NDUFA9;MRPS22;IDH1;SDHD;SLC25A11;HSD17B10;MDH2;SDHA;GRPEL1;UQCR11;ATP5G3;MRPL35;SUPV3L1;HSPA9;TOMM70A;NDUFV2;ACADSB;NDUFB5;PHYH;ATP6V0E1;RHOT2;NDUFS6;ECH1;NDUFA8;MRPL34;MRPL11;ATP6V1F;RHOT1;ACAA2;DLST;CYCS	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_P53_PATHWAY	0.359704063065791	1.05476017221054	0.298204065522005	up	200	192	0.558707119485811	0.0342024449747538	SAT1;DNTTIP2;EI24;PPP1R15A;DDIT3;FDXR;RRP8;TSC22D1;JUN;WRAP73;TRIAP1;CD81;PRKAB1;MAPKAPK3;ISCU;BLCAP;IP6K2;NUDT15;RPS12;RPS27L;CCNK;IER3;NINJ1;TRIB3;ADCK3;MDM2;TOB1;TAX1BP3;JAG2;TXNIP;GM2A;OSGIN1;SP1;PLXNB2;PCNA;TRAFD1;FGF13;FUCA1;SPHK1;ABCC5;RETSAT;EPHX1;CYFIP2;MXD1;S100A10;F2R	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PANCREAS_BETA_CELLS	-0.592797561543094	-1.25593607679314	0.158983814792051	down	40	23	0.469417617793386	0.0497572002748371	SRP9;ELP4;LMO2;SRP14;PAX6;SPCS1	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PEROXISOME	-0.364101981001974	-0.98316994241429	0.475617098133654	down	104	96	0.646743527508091	0.0258896421711394	SOD1;PRDX1;GSTK1;CNBP;CAT;RDH11;HSD3B7;FIS1;CDK7;FDPS;ACSL1;SCP2;PRDX5;IDH1;CTBP1;PEX14;PEX6;ECH1;SMARCC1;ISOC1;HSD11B2;SLC25A17;CRAT;TSPO;NUDT19;PEX13;ABCD3;CRABP2;HRAS;ACOT8;MVP	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.451840674360392	-1.22167132857115	0.103074141048825	down	105	97	0.343580470162749	0.0620731825163625	AP2M1;UBE2N;GRB2;PFN1;ECSIT;MAPK1;PIN1;ACTR3;PPP1CA;CDK1;MAPK8;ARF1;CFL1;ARPC3;CSNK2B;TNFRSF1A;RAC1;MKNK2;CAB39;ARHGDIA;E2F1;SLC2A1;ACACA	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PROTEIN_SECRETION	0.371286905759384	0.997786900660809	0.462591784084144	up	96	92	0.646743527508091	0.0261719936295095	TMED2;GNAS;GOLGA4;AP2B1;LMAN1;PPT1;VAMP7;CAV2;CLTA;STX16;CLTC;TMED10;ATP6V1H;IGF2R;TSG101;SNAP23;STX7;CLCN3;ARFGAP3;BET1;AP3S1;M6PR;NAPG;SGMS1;ANP32E;YIPF6;ADAM10;GLA;ARCN1;KIF1B;VAMP4;VPS4B;DST;GALC	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	-0.585161847641285	-1.41788336069758	0.0354884764429941	down	49	47	0.221802977768713	0.108573492628993	HMOX2;SOD1;PRDX1;GPX4;PRDX2;NDUFS2;CAT;NDUFB4;PRDX6;HHEX;PDLIM1;JUNB;TXNRD2;GLRX2;PRDX4;ATOX1;GSR;PRNP	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_SPERMATOGENESIS	-0.32927720016696	-0.904835292736974	0.691173500302969	down	135	110	0.822825595598773	0.0200048523645377	CCNB2;CDK1;CSNK2A2;TOPBP1;RFC4;TSN;CLPB;KIF2C;NF2;EZH2;NCAPH;TALDO1;COIL;MLF1;SIRT1;AURKA;TTK;GAD1;STAM2;IFT88;DMC1;SLC12A2;MLLT10;VDAC3;SCG3;PHKG2;MAST2;BUB1;PGS1;MTOR	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_TGF_BETA_SIGNALING	0.443465782250874	1.0941891967201	0.286555446516192	up	54	52	0.558707119485811	0.0348992411072775	ID1;TRIM33;SLC20A1;XIAP;PPP1R15A;RAB31;ID3;SPTBN1;UBE2D3;CDKN1C;FKBP1A	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.371053440468106	1.08470321139648	0.233755942947702	up	200	186	0.531002118755363	0.039452416158292	SAT1;SQSTM1;PPP1R15A;MYC;PDLIM5;MCL1;TSC22D1;JUN;TNIP1;IER3;KLF6;NINJ1;ETS2;TNFAIP2;KDM6B;HES1;YRDC;IER2;STAT5A;RCAN1;VEGFA;TIPARP;LDLR;SPHK1;RELA;NFKB2;IRF1;CCNL1;MXD1;NFAT5;ICAM1;CSF1;IRS2;NR4A2;DRAM1	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.399049833813679	-1.09896313123169	0.244260974627467	down	113	111	0.531002118755363	0.0388389802276081	NPM1;CKS1B;EIF4A1;HERPUD1;LSM4;MTHFD2;RPS14;YWHAZ;EIF4A2;SLC30A5;DDIT4;NHP2;XBP1;SEC31A;TUBB2A;EXOSC1;EXOSC5;DNAJC3;SRPR;HSPA9;NOLC1;EEF2;CNOT4;GEMIN4;EXOSC4;SPCS1;ATF6;CEBPG;EIF4EBP1;ARFGAP1;EDEM1;KDELR3;SLC1A4;SKIV2L2;EIF2S1	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UV_RESPONSE_DN	0.44293691779063	1.24475406316849	0.066281847133758	up	144	130	0.276174363057325	0.0777921919210674	YTHDC1;ID1;SRI;INSIG1;ANXA2;MYC;PDLIM5;PRKCA;MRPS31;ATRX;DLG1;PTEN;RUNX1;NFIB;MAP1B;MT1E;LDLR;FYN;MAP2K5;NR1D2;CITED2;ABCC1;CAV1;CDK13;WDR37;PIK3R3;CELF2;PMP22;MTA1;ATRN;DLC1;PIAS3;ICA1;BCKDHB;SYNJ2	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UV_RESPONSE_UP	0.366694470343647	1.04696244875775	0.32405012930177	up	158	147	0.558707119485811	0.0327102905769373	TFRC;SQSTM1;GAL;PPT1;DDX21;PDAP1;HNRNPU;ENO2;TMBIM6;LYN;TARS;POLE3;SPR;CYB5R1;TST;SLC25A4;CYB5B;CDKN1C;BSG;TUBA4A;PPIF;WIZ;GRINA;CNP;KCNH2;STK25;MGAT1;RPN1;TYRO3;H2AFX;EPCAM;IRF1;EPHX1;CASP3;ICAM1;MSX1;ASNS;DNAJB1;GLS;PARP2;CDC5L;SULT1A1;SHOX2;STIP1;CREG1;IL6ST;PRKACA	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.36334383846294	0.849347294527219	0.73013698630137	up	42	38	0.846823779894646	0.0187031143080358	MYC;CUL1;RBPJ;JAG2;HDAC11;NCOR2;CSNK1E;PPARD;SKP2;CTNNB1;PSEN2;NCSTN	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_XENOBIOTIC_METABOLISM	-0.340283454013454	-0.985339897018113	0.476926163723917	down	200	167	0.646743527508091	0.0258396253325069	APOE;PTGES3;DCXR;BLVRB;IGFBP4;CAT;MTHFD1;DDAH2;HACL1;ASL;PGD;PTGDS;PEMT;SLC1A5;HES6;CBR1;ALAS1;TNFRSF1A;AHCY;IDH1;ARG2;GART;ALDH2;GSTO1;GSR;KYNU;ACP2;DHRS1;ECH1;CASP6;GSTM4;AP4B1;GAD1	K562_13d	EGR1	1246	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ADIPOGENESIS	0.445403566238502	1.31900498074089	0.0167785234899329	up	200	188	0.107872026941696	0.161159145661682	MTCH2;UCP2;RTN3;DDT;APOE;MDH2;SNCG;DLAT;CMPK1;NDUFA5;UBC;UQCR10;IFNGR1;ARL4A;ALDH2;MGST3;TKT;TALDO1;SDHB;DNAJB9;PRDX3;ACO2;DLD;PLIN2;ATP1B3;COQ3;ECHS1;TST;PDCD4;CDKN2C;UCK1;ANGPT1;CS;BCKDHA;CHCHD10;SCP2;ACADS;ACADM;NMT1;HIBCH;FAM73B;POR;ADIPOR2;UQCRC1;APLP2;STAT5A;IMMT;ARAF;COX6A1;GBE1;JAGN1;ECH1;UBQLN1;COQ9;UQCRQ;PPM1B;SDHC;ACLY;DBT;SORBS1;SAMM50;DHCR7;CAT;ME1;AGPAT6	K562_13d	ELF1	2347	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ALLOGRAFT_REJECTION	0.372056988480321	1.08565860188679	0.240920608108108	up	200	165	0.573741640267512	0.0402098897493978	TIMP1;NPM1;SPI1;RARS;CAPG;IFNGR1;FYB;EIF5A;EIF3J;GALNT1;B2M;DYRK3;EIF3D;AARS;RIPK2;MRPL3;IL27RA;DEGS1;PRKCB;IRF7;LYN;IL2RG;CCND3;NME1;CSF1;CTSS;CD96;NCK1	K562_13d	ELF1	2347	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ANDROGEN_RESPONSE	0.44921775321845	1.22303664439364	0.0947237224761113	up	101	93	0.369510135135135	0.0660400458643362	MYL12A;LMAN1;SAT1;ADRM1;PDLIM5;INSIG1;DNAJB9;HMGCR;ARID5B;HMGCS1;B2M;KRT8;SMS;TSC22D1;TMEM50A;DBI;VAPA;SRP19;DHCR24;NGLY1;B4GALT1;PIAS1;SLC38A2;CCND3;SEPP1;ABCC4;ZMIZ1;UBE2J1	K562_13d	ELF1	2347	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ANGIOGENESIS	0.748933202110528	1.66954999512481	0.0029070457112092	up	36	28	0.107872026941696	0.431707695803346	TIMP1;S100A4;PTK2;PDGFA	K562_13d	ELF1	2347	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_APICAL_JUNCTION	-0.313249342676134	-0.914593706800014	0.702265372168285	down	200	176	0.868187764825337	0.0188721891660856	PFN1;ITGB1;NF1;PVRL2;PIK3CB;NF2;INPPL1;TIAL1;MSN;MYH10;EXOC4;ACTN4;ZYX;HRAS;BAIAP2;CTNNA1;SYK;TJP1;HADH;MAP4K2;RHOF;PTPRC;MAPK11;BMP1;PLCG1;ARPC2;MPZL1;GNAI2;TSPAN4;GTF2F1;NLGN2;ITGB4;MAPK14;ICAM5	K562_13d	ELF1	2347	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_APICAL_SURFACE	0.475029838025564	1.11151164482083	0.278481012658228	up	44	36	0.632911392405063	0.03630927349455	HSPB1;GSTM3;ADIPOR2;LYN;B4GALT1;IL2RG;PLAUR;NCOA6;TMEM8B	K562_13d	ELF1	2347	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_APOPTOSIS	0.495255020585167	1.43117548156661	0.0061284868977176	up	161	149	0.107872026941696	0.269842314478839	TIMP1;ANXA1;SAT1;SQSTM1;HSPB1;SLC20A1;JUN;DDIT3;IFNGR1;PPT1;DNM1L;BNIP3L;CREBBP;MCL1;FDXR;ETF1;IER3;BAX;CASP2;LGALS3;DFFA;IRF1;BCL2L11;PDCD4;ROCK1;PTK2;DNAJA1;BTG2;ADD1;PMAIP1;PSEN2;SMAD7;IGF2R;XIAP;ENO2;RHOT2;DIABLO;CDK2	K562_13d	ELF1	2347	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_BILE_ACID_METABOLISM	0.300757790711556	0.828893834137586	0.87965854674162	up	112	102	0.916310986189187	0.0168690107619999	PRDX5;PEX19;IDH2;HSD17B4;FDXR;SLC35B2;SLC29A1;HSD17B11;KLF1;GNPAT;ALDH1A1;SCP2;DHCR24;PEX12;PAOX;CAT;PEX7;ABCA2;PEX26;RETSAT;PEX13;PECR;OPTN	K562_13d	ELF1	2347	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.339582210223107	0.881437238263343	0.712348469282926	up	74	66	0.868187764825337	0.0198064956296607	SQLE;FDPS;ACTG1;ANXA5;TRIB3;ACAT2;HMGCR;LGALS3;HMGCS1;PLSCR1;CYP51A1;GUSB;HSD17B7;PLAUR;ECH1;ACSS2;CD9;LDLR;ETHE1;ATXN2;DHCR7;ABCA2	K562_13d	ELF1	2347	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_COAGULATION	0.511792029160613	1.42550783637248	0.0100397406400335	up	138	111	0.107872026941696	0.208826601974224	TIMP1;ANXA1;CTSH;ISCU;CFD;USP11;PEF1;CAPN2;CFH;S100A1;MSRB2;PLAU;DUSP14;MMP15	K562_13d	ELF1	2347	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_COMPLEMENT	0.315933076802143	0.921807334864204	0.676370590735232	up	200	167	0.868187764825337	0.0211158209905609	TIMP1;HSPA1A;CTSH;RHOG;HSPA5;ANXA5;GMFB;LAP3;LGALS3;CD55;CFH;CTSC;IRF1;PIM1;PLSCR1;KIF2A;KYNU;IRF7;LYN;PIK3CA;MMP15;PLAUR;IRF2;CTSS;CD46;CASP10;SRC;ME1;PRSS36;WAS;CBLB;CASP9;ERAP2;GRB2;PRCP;APOBEC3G;BRPF3;MAFF	K562_13d	ELF1	2347	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_DNA_REPAIR	0.378964819426041	1.08881429002926	0.240971488912355	up	150	142	0.573741640267512	0.0402098897493978	HPRT1;TMED2;EIF1B;POLR2G;SDCBP;GMPR2;ADRM1;IMPDH2;GTF2A2;VPS28;USP11;TSG101;RALA;NUDT21;DDB1;RAE1;CETN2;SF3A3;TAF12;PCNA;POLB;POLR2C;ERCC1;SRSF6;ELL;AK1;MRPL40;SUPT4H1;POLR2A;DCTN4;POLL;SNAPC5;PRIM1;COX17;POLR2I;RNMT;CMPK2;TARBP2;SMAD5;RPA2;UPF3B;NME1;RFC2	K562_13d	ELF1	2347	3491	21713	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_E2F_TARGETS	0.395580323304265	1.17631273319873	0.0960726351351351	up	200	198	0.369510135135135	0.0661161203199431	KPNA2;NASP;SRSF1;SLBP;NAP1L1;DONSON;HN1;RAD21;SMC4;BIRC5;CKS2;DDX39A;RFC1;CENPE;TFRC;USP1;ASF1A;HMGB3;CDC20;MCM3;SRSF2;NUDT21;CDK4;LMNB1;UBE2T;PHF5A;EIF2S1;SYNCRIP;PCNA;PTTG1;EED;LUC7L3;STMN1;KIF4A;TUBG1;ORC2;MCM5;RBBP7;SMC6;SPC25;CDKN2C;DEPDC1;NUP205;CHEK1;RAD51C;HMMR;MYC;KIF18B;MCM4;MLH1;UBR7;MELK;MCM7;PSIP1;EZH2;RPA2;RRM2;BRCA2;BARD1;ZW10;NME1;RFC2;HMGB2;MAD2L1;ING3;GINS1;PNN	K562_13d	ELF1	2347	3491	21713	mean_log_expr_perturbed_minus_control	False	H
