pathway	ES	NES	pval	direction	n_genes_in_set	n_genes_after_intersection	padj	log2err	leading_edge	context	target	n_perturbed	n_control	n_genes_ranked	ranking_method	gene_filter	msigdb_collection
HALLMARK_KRAS_SIGNALING_DN	0.346338863998542	0.813981754686807	0.872281743927018	up	200	147	0.948982604991062	0.0067085338955734	SEPP1;NR6A1;SKIL;MSH5;SLC25A23;CELSR2;FGFR3;FAM46C;SLC29A3;TEX15;GTF3C5;SPHK2;SPTBN2;ASB7;GPR3;CD80;BARD1;FGGY;SNN;NR4A2;SGK1	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_KRAS_SIGNALING_UP	0.507929097092797	1.20108122899498	0.0950474183350896	up	200	165	0.369014104382307	0.0458329302910375	GYPC;AMMECR1;CCND2;TOR1AIP2;LAPTM5;SLMO2;CDADC1;TSPAN13;EVI5;ERO1L;CBL;ADAM17;JUP;YRDC;SCG3;TNFRSF1B;ETV5;MMD;EREG;AKT2;AVL9;CFH;TMEM158;NIN;CBR4;SDCCAG8;ST6GAL1;USP12;PTCD2;CD37;BPGM;HBEGF	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MITOTIC_SPINDLE	0.494922660263057	1.18245517652732	0.105759270768593	up	200	199	0.369014104382307	0.0427952262098946	EPB41;CAPZB;RANBP9;PCM1;SASS6;CDC42;DYNLL2;WASF2;ARFGEF1;SPTBN1;TPX2;FLNA;TBCD;ARF6;VCL;ARHGEF7;RALBP1;EZR;MYO9B;LRPPRC;WASL;BIRC5;RFC1;MAP1S;SAC3D1;SSH2;PAFAH1B1;PDLIM5;APC;BUB1;LATS1;CCDC88A;CSNK1D;ECT2;BCAR1;TLK1;CLASP1;MAPRE1;SHROOM1;MAP3K11;CLIP1;ABL1;CEP57;PRC1;FLNB;FSCN1;PXN;ROCK1;MYH9;KPTN;EPB41L2;CENPJ;KATNA1;TSC1;UXT;HOOK3;KNTC1;BCR;HDAC6;PIF1;KATNB1;KIF20B;PLK1;KLC1;CENPE;PPP4R2;ATG4B;NIN;RASA2;NCK2;TUBGCP5;CNTRL;STK38L;CTTN;ALS2;PCNT;ACTN4;KIF15;RABGAP1;NUMA1;SEPT9;CD2AP;ARL8A;STAU1;TUBA4A;TUBGCP3;CDC42EP1;MYH10	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MTORC1_SIGNALING	0.359543590060079	0.858478298407625	0.82584794108495	up	200	197	0.948982604991062	0.0073008738483405	ACTR2;FADS1;ATP2A2;WARS;CTSC;STIP1;UFM1;PSMG1;ARPC5L;EPRS;HSPE1;PSMD14;PSMC6;MTHFD2L;MCM2;MLLT11;ELOVL5;ADIPOR2;TBK1;ACSL3;SQLE;TUBG1;GTF2H1;YKT6;ERO1L;FKBP2;SDF2L1;PSMD13;PDAP1;BUB1;PSMA3;RAB1A;NFKBIB;NMT1;QDPR;DHCR24;MCM4;SSR1;FDXR;SLC7A5;BCAT1;SERPINH1;POLR3G;PFKL;GPI;CCT6A;UNG;SERP1;FAM129A;G6PD;TM7SF2;TOMM40;CDC25A;SCD;INSIG1;PLK1;PNO1;PSMB5;EDEM1;NUP205;ACACA	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYC_TARGETS_V1	0.532574672309815	1.27241229533795	0.0274497617567848	up	200	199	0.235924932975871	0.0875267616598382	SRM;SET;TXNL4A;DEK;EEF1B2;RPL22;PWP1;SYNCRIP;RNPS1;HNRNPA3;KARS;PSMA7;HNRNPA2B1;HDGF;CDK4;XRCC6;PABPC1;RPS2;NAP1L1;UBE2L3;PCBP1;SRPK1;EPRS;NOLC1;PPM1G;TRIM28;HSPE1;SRSF7;PSMD14;RSL1D1;RPS3;PSMC6;RPL34;RPS6;MCM2;NOP56;VDAC3;EIF3J;ODC1;PSMD7;HNRNPU;PSMB2;ACP1;FAM120A;MRPL9;LSM7;IARS;SNRPG;NDUFAB1;SSBP1;EIF3B;EIF4G2;PABPC4;TOMM70A;RPL6;UBE2E1;USP1;GSPT1;ORC2;LSM2;SRSF1;RPLP0;MAD2L1;RPS5;POLE3;CBX3;SERBP1;HNRNPA1;PHB;POLD2;PRPS2;MRPL23;UBA2;SSB;HDDC2;MCM4;ERH;RRM1;NCBP1;EIF1AX;PSMD8;PRDX4;PA2G4;CNBP;SMARCC1;NOP16;XPO1;HNRNPC;DHX15;SNRPD2;FBL;RUVBL2;CUL1;AIMP2;PSMA1;RPS10;GNL3;PSMA2	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYC_TARGETS_V2	0.572021687600113	1.2372175645387	0.120413252582829	up	58	58	0.369014104382307	0.0429594939252289	SRM;CDK4;WDR43;NOLC1;MPHOSPH10;HSPE1;GRWD1;DCTPP1;PUS1;NOP56;MRTO4;TCOF1;CBX3;WDR74;PHB;MCM4;TBRG4;FARSA;PA2G4;IMP4;NOP16;PES1;UNG;BYSL;NOP2;AIMP2;GNL3;SLC19A1;IPO4;PLK1	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYOGENESIS	0.436917497586197	1.03801779442561	0.398099812069326	up	200	179	0.796199624138651	0.0183795090452486	MEF2C;TNNT1;BAG1;MYL4;TPM3;TPD52L1;OCEL1;MYL6B;CRYAB;SPHK1;AGRN;MAPK12;ATP6AP1;CKB;SH2B1;SIRT2;PDE4DIP;MYH9;AKT2;PC;HRC;KCNH2;SCD;ENO3;HDAC5;PRNP;AGL;RIT1;CHRNB1;ITGB5;MYLPF;SYNGR2;ERBB3;HBEGF;DES;MRAS;ACSL1;SH3BGR;BIN1	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_NOTCH_SIGNALING	0.627382101085782	1.24539940466383	0.144871297374208	up	32	30	0.381240256247915	0.0406333427646156	HES1;SKP1;FZD5;MAML2;ARRB1;PSENEN;CUL1;CCND1	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.375469756502531	-1.17633430372521	0.0558659217877095	down	200	198	0.310366232153942	0.326351610990907	NDUFA2;HSPA9;ATP5F1;COX5A;MDH1;FH;ACO2;ATP5O;ATP6V0E1;NDUFS4;HADHB;LDHB;NDUFS6;SLC25A5;NDUFA1;DLD;PDHA1;LDHA;NDUFA5;NDUFA4;VDAC2;UQCRC2;CYC1;UQCRQ;COX5B;NDUFA6;PDHB;COX10;COX7C;VDAC1;ISCA1;HCCS;FDX1;ATP5G3;ACAT1;SLC25A11;COX4I1;MRPL35;ATP5B;IMMT;ACAA1;NDUFA7;SDHB;NDUFB5;RHOT2;COX17;NDUFS1;CYCS;ATP5G2;SLC25A20;NDUFB7;ATP6V1E1;OPA1;ATP5J2;NDUFV2;OXA1L;ATP5L;ECHS1;NDUFS7;COX6B1	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_P53_PATHWAY	0.40745559659174	0.970956913066141	0.575189926110938	up	200	190	0.911727046772614	0.0129803553977783	RPS12;CCND2;VAMP8;ISCU;SAT1;DCXR;EI24;TPD52L1;CD81;TPRKB;STOM;IRAK1;HRAS;MDM2;TXNIP;HDAC3;RAP2B;IP6K2;WRAP73;APAF1;SEC61A1;BAX;PRMT2;NOL8;SPHK1;RPL36;IKBKAP;FGF13;EPS8L2;FDXR;PDGFA;JUN;HIST3H2A;MAPKAPK3;PROCR;FBXW7;F2R;RETSAT;MKNK2;ADA;POLH;SP1;BAIAP2;CCNK;TRAFD1;RALGDS;PIDD;SERTAD3;CDKN2AIP;TOB1;SESN1;SLC19A2;DDIT3;RXRA;HBEGF;CSRNP2;GADD45A;KIF13B	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PANCREAS_BETA_CELLS	0.436615792099849	0.850058369108058	0.717206132879046	up	40	26	0.948982604991062	0.0131227243012679	SRP14;PKLR;PAX6;STXBP1;LMO2;SRP9;VDR	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PEROXISOME	0.492412255422025	1.12000936859929	0.258971225419398	up	104	94	0.588570966862268	0.0261719936295095	FADS1;PABPC1;SOD2;SLC25A17;CTBP1;HRAS;ELOVL5;ACOT8;DHRS3;LONP2;YWHAH;ECH1;VPS4B;DHCR24;BCL10;NUDT19;IDE;SLC25A19;CNBP;SMARCC1;HSD3B7;PEX11B;PEX6;ACSL4;CLN6;ACOX1;RETSAT;ECI2;SIAH1;ERCC1;ABCD3;PEX5;SLC25A4;CAT;ITGB1BP1	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.529449665106377	1.21420688973947	0.117666483214089	up	105	103	0.369014104382307	0.0417110149952	ACTR2;PRKAR2A;YWHAB;CDK4;ARF1;PIN1;PFN1;PLA2G12A;CFL1;SMAD2;PTPN11;HRAS;TBK1;UBE2N;AKT1S1;PRKCB;NFKBIB;PRKAG1;E2F1;RPS6KA3;ATF1;CSNK2B;GRB2;ADRBK1;MKNK2;CLTC;CDKN1B;CDK2;ACACA;MAPKAP1;RIT1;RAF1;PIK3R3	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PROTEIN_SECRETION	0.39026157337499	0.885975896056505	0.715193400958644	up	96	93	0.948982604991062	0.0107843259653634	CTSC;ANP32E;ARF1;GNAS;NAPA;ARFGEF1;LAMP2;CAV2;COG2;YKT6;COPB1;STX7;CLTA;VPS4B;AP2S1;SEC31A;RAB2A;PPT1;RPS6KA3;ARFGAP3;VAMP7;GALC;ARFGEF2;AP3B1;AP2B1;RER1;CLTC;ICA1;AP1G1;BET1;COPE;NAPG;SCAMP1;GBF1;TOM1L1;STAM;RAB14	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.441393110070367	0.932330437530966	0.605880208966104	up	49	47	0.911727046772614	0.01446631553994	FTL;GPX4;SOD2;PDLIM1;JUNB;PPP2R4;SCAF4;GLRX2;EGLN2;PRDX4;FES;G6PD;NDUFS2;STK25;PRNP;TXNRD2;CAT;PFKP;OXSR1;ABCC1;HHEX	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_SPERMATOGENESIS	0.353676837530979	0.818278805786652	0.849216710182768	up	135	116	0.948982604991062	0.0076503372292569	PRKAR2A;DBF4;PSMG1;PEBP1;TOPBP1;VDAC3;GMCL1;RPL39L;ZC3H14;BUB1;BRAF;SCG3;IDE;PHF7;AGFG1;COIL;DMC1;CSNK2A2;STRBP;IP6K1;STAM2;MTOR;SLC12A2	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_TGF_BETA_SIGNALING	0.579310797122737	1.23863785575594	0.125464795489984	up	54	52	0.369014104382307	0.042221575978431	RAB31;SPTBN1;JUNB;ID1;ARID4B;NCOR2;HIPK2;SLC20A1;SKIL;APC;SMAD3;TRIM33;XIAP;FKBP1A;ACVR1;CDKN1C;PPM1A;TGFBR1	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.437500882448063	1.04264472127978	0.388114071606994	up	200	191	0.796199624138651	0.0187111134073493	EGR1;HES1;SAT1;CFLAR;VEGFA;SOD2;ATP2B1;JUNB;STAT5A;PHLDA2;TANK;TNIP2;MCL1;PDLIM5;SPHK1;KLF9;SMAD3;FOSL1;TNFAIP8;YRDC;KDM6B;JUN;RCAN1;NFAT5;NFKBIA;RELA;CCND1;TRIP10;ZBTB10;IRS2;MAP3K8;NAMPT;CCL5;REL;IFNGR2;GCH1;DENND5A;EIF1;DNAJB4;BTG3;PNRC1;HBEGF;DUSP5;RIPK2;IL6;GADD45A;KLF10;CD80;RNF19B;TNFAIP2	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.382042244106652	-1.12590987955116	0.142857142857143	down	113	111	0.381240256247915	0.131742417142485	NPM1;HSPA9;NHP2;HSPA5;EIF4A1;EXOSC5;CALR;HYOU1;DCP2;ATF6;TUBB2A;SRPRB;RPS14;ARFGAP1;PDIA6;ASNS;TARS;SEC11A;DNAJB9;RRP9;CHAC1;SPCS1;DDIT4;CEBPB;STC2;EXOSC9;DNAJC3;XBP1;PSAT1;EXOSC1;NFYB;YWHAZ;EIF4A2	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UV_RESPONSE_DN	0.559435406494776	1.30568092995245	0.033029490616622	up	144	132	0.235924932975871	0.0809972046193163	YTHDC1;PMP22;PRKAR2B;ATP2B1;ID1;CELF2;MIOS;MAP1B;LTBP1;DAB2;MTA1;PDLIM5;SMAD3;RUNX1;ZMIZ1;PHF3;AGGF1;MAPK14;SCAF8;NIPBL;SPOP;CDKN1B;INSIG1;ICA1;MAP2K5;PRDM2;ANXA4;FHL2;MRPS31;DBP;RASA2;PIK3R3;ADD3;SYNJ2;ABCC1;FAM179B;RXRA	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UV_RESPONSE_UP	0.413234615876406	0.971132634302273	0.555979643765903	up	158	145	0.911727046772614	0.0137410405181915	GAL;H2AFX;CEBPG;STIP1;CDC34;SOD2;NUPL1;EIF2S3;JUNB;KLHDC3;GRPEL1;BID;FEN1;HNRNPU;PSMC3;PPAT;YKT6;DNAJB1;AP2S1;PDAP1;POLE3;MRPL23;PPT1;ALAS1;CCNE1;CDKN1C;MARK2;GRINA;KCNH2;NFKBIA	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.362439836873213	0.747691587353571	0.873327497811679	up	42	39	0.948982604991062	0.0094823234939969	CCND2;CSNK1E;NCOR2;ADAM17;CUL1;HDAC5;WNT5B;LEF1	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_XENOBIOTIC_METABOLISM	0.341443576833768	0.809295333969003	0.889366610738255	up	200	172	0.948982604991062	0.0061076584967377	ATP2A2;KARS;DCXR;PGRMC1;ARPP19;HES6;GART;ACP1;ELOVL5;MCCC2;PDLIM5;PTS;ECH1;SLC35B1;JUP;NMT1;BCAR1;ADH5;DAK;ALDH2;PROS1;BCAT1;ALAS1;PC;LONP1;POR;ACOX1;RETSAT;CBR1;ENTPD5;ETFDH;CAT;COMT;LPIN2;HPRT1;GCH1;DHPS;MT2A;ABHD6;IDH1;RAP1GAP	K562_7d	EGR1	2275	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ADIPOGENESIS	0.423302399559593	1.17632389914907	0.108791208791209	up	200	189	0.405384130982368	0.052891019675301	NDUFB7;COX7B;UQCRQ;APOE;CHCHD10;GPX4;IMMT;SNCG;COX8A;AK2;UQCR11;CDKN2C;MRPL15;ARAF;SLC25A10;MGST3;TKT;ETFB;BCL2L13;BAZ2A;REEP6;PREB;COX6A1;STOM;PRDX3;YWHAG;ELOVL6;TANK;ACOX1;SUCLG1;NDUFS3;CD151;GPD2;ESRRA;PTRF;GRPEL1;ALDH2;DECR1;MCCC1;ECH1;HIBCH;NDUFAB1;PTGER3;ACADM;ECHS1;ANGPT1;DGAT1;NDUFA5;EPHX2;TOB1;ABCB8;CS;DBT;COQ5;VEGFB	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ALLOGRAFT_REJECTION	-0.360089812875848	-1.04491079277213	0.306049822064057	down	200	179	0.588557350123186	0.0406742665845581	CD47;PTPRC;CD3D;EIF3D;RARS;MTIF2;B2M;NPM1;SOCS1;BRCA1;UBE2D1;CCND3;ABCE1;RIPK2;SRGN;WAS;HLA-E;CTSS;TAP2;SPI1;FCGR2B;IFNAR2;ELF4;IL6;DARS;FYB;IL18;DEGS1;CD96;FLNA;GLMN;IL7	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ANDROGEN_RESPONSE	0.339612521582853	0.87453178164332	0.743731193580742	up	101	97	0.799937235211047	0.0161169037246187	UAP1;SAT1;DHCR24;FADS1;PTK2B;ABHD2;CENPN;SCD;PDLIM5;SMS;SEPP1;KRT19;CAMKK2;VAPA;NGLY1;RPS6KA3;MYL12A	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ANGIOGENESIS	0.617647923830757	1.30941752421781	0.10404004290311	up	36	28	0.405384130982368	0.0580618893746958	TIMP1;PTK2;CCND2;VEGFA	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_APICAL_JUNCTION	0.322223109134934	0.890113650835152	0.762181703866709	up	200	178	0.799937235211047	0.0148712648320491	MDK;FSCN1;VCL;ACTG1;HRAS;ACTB;CNN2;TUBG1;VASP;LIMA1;JUP;PTK2;CD99;EVL;YWHAH;GAMT;AKT2;CAP1;GTF2F1;ARHGEF6;TJP1;TAOK2;WASL;MYL9;LDLRAP1;MAPK14;MSN;AMIGO2;BMP1;PARD6G;TSC1;RRAS;MYH10;HADH;TIAL1;MPP5;PBX2;GNAI2;NLGN2;PTEN;EXOC4;SLIT2;SHC1	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_APICAL_SURFACE	0.412336012008194	0.917439579147364	0.603149327671621	up	44	37	0.746455763877367	0.0200627577742511	HSPB1;EPHB4;AKAP7;GSTM3;LYN	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_APOPTOSIS	-0.346226064655837	-0.990317847158109	0.449172576832151	down	161	150	0.650450942880569	0.0317711239893025	ANXA1;IFITM3;BAX;CTH;BID;BCAP31;TOP2A;TSPO;DAP3;SOD1;HMGB2;EBP;BRCA1;CASP6;JUN;TGFBR3;VDAC2;ATF3;LEF1;CDKN1B;PSEN1;IL6;IGF2R;BCL2L11;BCL2L1;GSN;RARA;DNAJC3;IL18;RNASEL;CASP8;CASP2	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_BILE_ACID_METABOLISM	0.369215070449958	0.949155250558315	0.561110182243772	up	112	96	0.719372028517657	0.0203017067651875	PRDX5;SLC27A5;DHCR24;FADS1;KLF1;FDXR;SLC35B2;BCAR3;ISOC1;PEX19;ABCA3;HSD3B7;LONP2;EPHX2;NEDD4;HSD17B4;ACSL1;PEX6;PEX13;PEX1;PEX12;ABCD3;ALDH9A1;PAOX;FADS2	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.393616216372045	-1.00958845325024	0.408103490358799	down	74	70	0.637661703685624	0.0322037847162679	S100A11;PMVK;ATF5;GUSB;ANTXR2;EBP;PLSCR1;TM7SF2;PNRC1;STX5;DHCR7;ACAT2;LDLR;LSS;HSD17B7;ATF3;MVD;ANXA5;CBS;NSDHL	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_COAGULATION	-0.33425734936861	-0.92482030263703	0.644534208533199	down	138	114	0.746455763877367	0.024643400592836	ANXA1;MSRB2;CFD;FYN;LAMP2;FN1;CFH;CTSH;CTSB;ADAM9;USP11;SIRT2;GSN;P2RY1;DUSP14;CRIP2;CSRP1;ARF4;CAPN2	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_COMPLEMENT	-0.343139477738043	-0.992066454472895	0.455315660016398	down	200	173	0.650450942880569	0.032273358157783	RHOG;ATOX1;HSPA5;PIM1;KYNU;CD55;PFN1;USP8;PLSCR1;FYN;CEBPB;STX4;VCPIP1;LAMP2;WAS;FDX1;CALM3;CTSS;FN1;CFH;CTSH;CTSB;ZFPM2;ADAM9;PRCP;USP14;PSEN1;IL6;ANXA5;PCSK9;HSPA1A	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_DNA_REPAIR	0.459492238647994	1.23676871457364	0.0771484375	up	150	142	0.3857421875	0.0647115329729563	APRT;SSRP1;EDF1;POLR2F;GPX4;GTF2A2;TAF12;NME4;PCNA;DDB1;TYMS;NME1;POLR3GL;DAD1;COX17;FEN1;DGCR8;POLR2E;SDCBP;RPA3;NT5C;TAF13;POLR2C;TCEB3;POLL;STX3;RFC2;GUK1;POLB;XPC;RFC3;POLA1;SUPT4H1;RPA2;LIG1;NME3;AK1;GTF2F1;ERCC2;DCTN4;ERCC1;TAF6;SNAPC4;TAF9;BRF2;GTF2H5;POM121;POLR3C;POLH;RAD51;POLD3;CMPK2;RFC5;RALA;POLR1C;ADA	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_E2F_TARGETS	0.398351582832324	1.11235273774941	0.200657894736842	up	200	198	0.557383040935673	0.0376471513771701	SSRP1;TK1;IPO7;STMN1;TMPO;MCM6;PCNA;AK2;CDKN2C;USP1;DNMT1;SYNCRIP;NME1;PSIP1;LUC7L3;DEK;MKI67;ILF3;RRM2;KPNA2;HN1;TUBG1;XPO1;NOLC1;DLGAP5;MCM4;CHEK2;SMC3;RPA3;NUP153;MYBL2;PAICS;PRKDC;RFC2;MCM2;CCNE1;POLD2;SMC1A;GSPT1;TIPIN;MCM3;RFC3;SPC24;TRA2B;RAN;RPA2;LIG1;ASF1B;MCM7;DONSON;HELLS;SRSF2;CDC25A;RFC1;NUP205;BIRC5;BARD1;RAD50;POP7;DCLRE1B;MSH2;E2F8;CSE1L;CDKN1A;SPAG5;NAP1L1;POLD3;UNG;WEE1;TBRG4;UBR7;RAD1;LYAR;ZW10;PLK4;MMS22L	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.3202551026032	0.876302770732028	0.788124801018784	up	200	163	0.799937235211047	0.0145708483176117	CD59;TIMP1;SAT1;TGM2;TNFRSF12A;PDLIM4;ITGA5;PLOD3;DAB2;MCM7;COPA;VEGFA;TGFB1;MYL9;FUCA1	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.396242505133101	1.09924929890029	0.225473321858864	up	200	185	0.588557350123186	0.0351676964978177	BLVRB;SLC16A1;TGM2;SIAH2;FDFT1;RAB31;CISH;OPN3;SYNGR1;ABHD2;SNX24;DHRS3;AMFR;DYNLT3;FHL2;PMAIP1;BHLHE40;ABCA3;KRT19;TMEM164;FASN;MED24;ADD3;ENDOD1;UNC119;CELSR2;SLC1A4;NRIP1;FAM102A;TOB1;MED13L;NCOR2;JAK2	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ESTROGEN_RESPONSE_LATE	0.425643376017085	1.17819794287139	0.113507556675063	up	200	183	0.405384130982368	0.0517750634568288	GAL;BLVRB;SLC16A1;MDK;SIAH2;TSPAN13;FDFT1;RAB31;CISH;OPN3;ETFB;ABHD2;DCXR;AMFR;DYNLT3;STIL;CKB;XRCC3;DNAJC1;ABCA3;RABEP1;KRT19;ADD3;CXCL14;PTGER3;CELSR2;SLC1A4;NRIP1;FAM102A;TOB1;NAB2;GALE;NCOR2;FABP5;JAK2;METTL3;UNC13B;BTG3;PLK4;DLG5;MAPT;FKBP5;TST;GINS2;MOCS2;BAG1;IMPA2;FGFR3;CDC6;CCND1;ELOVL5	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_FATTY_ACID_METABOLISM	0.339970477655318	0.916824194841726	0.663474025974026	up	158	144	0.746455763877367	0.0173551586720024	ACSM3;DHCR24;ECI2;HSP90AA1;ACOT8;ECI1;PTS;GLUL;PDHA1;XIST;METAP1;REEP6;IDH3B;ACOX1;YWHAH;SUCLG1;SMS;GPD2;HSDL2;DECR1;CPOX;FASN;ECH1;CBR1;SDHA;GABARAPL1;HIBCH;SUCLA2;DLST;ACADM;ECHS1;SERINC1;TP53INP2;HSD17B4;HMGCS1;ACSL1;SDHC;OSTC;GRHPR;UROS	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_G2M_CHECKPOINT	0.410562241900759	1.14612730727515	0.14538618204606	up	200	197	0.454331818893937	0.0451213572756294	HSPA8;STMN1;TMPO;TROAP;MCM6;NCL;SQLE;CDKN2C;SFPQ;PRPF4B;SYNCRIP;MKI67;ILF3;KPNA2;PAFAH1B1;HN1;XPO1;CUL5;YTHDC1;PRC1;NOLC1;H2AFV;CENPF;RBM14;SMC2;CASC5;KPNB1;KATNA1;MYBL2;HMGN2;DBF4;SMARCC1;STIL;MCM2;SMC1A;GSPT1;SMAD3;MCM3;E2F1;KIF20B;TRA2B;RPA2;CUL1;EXO1;TOP1;SRSF2;CDC25A;RAD54L;HIST1H2BK;ARID4A;BIRC5;BARD1;INCENP;PAPD7;DR1;MEIS1;CCNT1;TGFB1;UCK2;HIF1A;TPX2;CBX1;PML;CCNF;MAPK14;WRN;HIRA;TLE3;PLK4;WHSC1;HNRNPU;MNAT1	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_GLYCOLYSIS	-0.456308478087736	-1.33097354310128	0.0134911894273128	down	200	189	0.144178028522175	0.206652311234449	POLR3K;RBCK1;HSPA5;CTH;PPIA;RARS;TSTA3;GUSB;CDK1;ALDOA;SOD1;MDH1;BPNT1;CASP6;DDIT4;TALDO1;AK3;CENPA;P4HA1;HS2ST1;GALK1;CHST2;DEPDC1;PRPS1;NANP;B4GALT7;TPI1;DSC2;MIF;MPI;DLD;AKR1A1;UGP2;CHST12;ERO1L;RPE;PMM2;KIF20A;COG2;B3GAT3;GCLC;PHKA2;NSDHL;IL13RA1;ALG1;HK2;GNPDA1;B4GALT2;SLC16A3;SLC37A4;PGM2;B4GALT1;HMMR;LDHA;PYGL;KDELR3;B3GALT6;B4GALT4;P4HA2;SPAG4;GYS1	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HEDGEHOG_SIGNALING	-0.461549767632749	-1.03738555969297	0.379926672777269	down	36	32	0.633211121295448	0.032366670547296	NF1;HEY1;RASA1;CDK6;PTCH1	K562_7d	ELF1	4220	5381	23111	mean_log_expr_perturbed_minus_control	False	H
