pathway	ES	NES	pval	direction	n_genes_in_set	n_genes_after_intersection	padj	log2err	leading_edge	context	target	n_perturbed	n_control	n_genes_ranked	ranking_method	gene_filter	msigdb_collection
HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.513499272549629	-1.16810465505596	0.18790259230165	down	74	72	0.483418919173109	0.0391519644289041	FABP5;CD9;CLU;PLAUR;ALCAM;GUSB;CXCL16;MAL2;ATF5;ECH1;GPX8;ATXN2;CTNNB1;PPARG;PDK3;DHCR7;LGALS3;SREBF2;LGMN;PLSCR1;ERRFI1;HSD17B7;ALDOC	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_COAGULATION	-0.514555133384262	-1.26101765248117	0.0678164279450453	down	138	136	0.483418919173109	0.0654401996471083	THBS1;CD9;F12;CTSB;CLU;GNG12;TIMP1;ISCU;KLK8;S100A1;CSRP1;RABIF;SERPINE1;MMP14;MMP2;C3;PLAU;PREP;FYN;BMP1;CAPN2;PDGFB;LGMN;SERPINA1;LAMP2;SH2B2;GNB2;DUSP6;MAFF;TFPI2;F8;C1R	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_COMPLEMENT	-0.436356945672628	-1.10734455424483	0.218410278130736	down	200	195	0.483418919173109	0.0337302711597831	HSPA1A;CTSB;CLU;PLAUR;DYRK2;PSMB9;TIMP1;USP8;STX4;DOCK9;CXCL1;GRB2;CSRP1;RABIF;SERPINE1;CA2;HSPA5;CASP3;IRF1;MMP14;DOCK10;PRCP;USP16;C3;PPP2CB;CALM3;GMFB;PREP;PLA2G7;FYN;LGALS3;PDGFB;LGMN;PCLO;PLSCR1;SERPINA1;LAMP2;LCK;DGKH;VCPIP1;CD46;PSEN1;GNB2;LIPA;CDA;DUSP6;GATA3;RAF1;KCNIP3;MAFF;NOTCH4;APOBEC3F;XPNPEP1;TFPI2;CEBPB;PIK3R5;F8;C1R;IRF7;PHEX;ERAP2;RHOG;IRF2;F3;CTSD;KIF2A;EHD1;ANG	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_DNA_REPAIR	0.540569128359672	1.4439565583719	0.0063171193935565	up	150	141	0.152137532329226	0.326351610990907	EDF1;HPRT1;MRPL40;COX17;POLD4;EIF1B;PCNA;PRIM1;GPX4;ERCC1;FEN1;ADRM1;CETN2;UPF3B;TYMS;MPG;GTF2H5;ZWINT;TAF9;POLR2I;SAC3D1;POLR3GL;RFC4;GTF2A2;POLR2A;POLR2E;GMPR2;CLP1;POLR3C;TAF10;GTF2B;VPS28;PNP;ZNRD1;NUDT21;UMPS;POLR2H;AK1;POLR2F;TMED2;POLR2G;RALA;POLA1;GTF2H1;POLR2J;GTF2H3;RPA3;GTF2F1;DGCR8	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_E2F_TARGETS	0.508380035339252	1.40328837322225	0.00338004323897	up	200	196	0.152137532329226	0.431707695803346	HMGB2;STMN1;HMMR;SMC4;CBX5;SLBP;RANBP1;PTTG1;SNRPB;PCNA;LUC7L3;CDC20;TMPO;MKI67;DEPDC1;TCF19;DEK;CKS2;HUS1;RRM2;KIF22;PNN;DDX39A;TIPIN;HMGA1;ANP32E;SPC25;CDKN2A;BARD1;CDCA3;HMGB3;UBR7;AURKA;PDS5B;TRA2B;MSH2;H2AFX;RFC1;BRCA1;RAN;ILF3;STAG1;AK2;NAA38;POLE;RACGAP1;CDCA8;BIRC5;NUDT21;ORC6;NASP;MAD2L1;XPO1;TK1;H2AFZ;NUP107;CDKN3;GINS4;TUBG1;CDKN1B;DSCC1;TBRG4;CDKN2C;RPA3;ASF1B;GSPT1;TFRC;MLH1;CDC25B;PAICS;LMNB1;ASF1A;ZW10;ESPL1;AURKB;NBN;PPM1D;CIT;DCK;SRSF2;WEE1	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.432774226552724	-1.09825267534578	0.233940420725681	down	200	195	0.483418919173109	0.032378378945755	THBS1;JUN;MGP;TPM1;CALD1;COPA;GADD45B;PLOD3;IGFBP3;PLOD2;PLAUR;LAMA3;IGFBP4;TIMP1;CALU;CADM1;CXCL1;QSOX1;CDH2;WIPF1;SERPINE1;COL6A2;MMP14;MMP2;PTX3;TNC;PFN2;MCM7;CAPG;FLNA;TGFBR3;BMP1;SAT1;DAB2;PMP22;TAGLN;SERPINE2;MEST;LAMC1;EDIL3;CAP2;SNAI2;SLIT3;COL1A1;COL5A2;SLC6A8;ECM2;RHOB;VEGFC;LOX;ADAM12;TFPI2	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.440955238403234	-1.11901365786414	0.197656360299308	down	200	195	0.483418919173109	0.0357644617683714	LAD1;CELSR1;INHBB;TIAM1;KAZN;SLC9A3R1;KRT19;ELF3;IGFBP4;ADD3;FOXC1;FARP1;NAV2;SVIL;CLDN7;MYBBP1A;ELF1;TOB1;CALB2;SLC39A6;SFN;MYC;KRT8;NRIP1;KLK10;KLF4;SIAH2;KRT15;SLC26A2;SLC7A5;KRT18;DHCR7;MUC1;MICB;HR;IL17RB;BCL11B;SYNGR1;KDM4B;ISG20L2;THSD4;OVOL2;MED13L;DLC1;AFF1;NCOR2;ABHD2;IL6ST;ELOVL5;FOS;SLC22A5;HES1;CANT1;KCNK5;ASB13;SYBU;PMAIP1;ABCA3;FAM102A;FASN	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_ESTROGEN_RESPONSE_LATE	-0.409843563714238	-1.0405905290433	0.34494920993228	down	200	196	0.574915349887133	0.0253638182059667	FABP5;CD9;GAL;TOP2A;SNX10;COX6C;TIAM1;MDK;SLC9A3R1;KRT19;IGFBP4;ADD3;FOXC1;FARP1;LLGL2;ST14;TOB1;CA2;CDC6;SFN;JAK1;NRIP1;LSR;KLK10;KLF4;SIAH2;SLC26A2;SLC7A5;DHCR7;MICB;HR;PERP;IL17RB;PRLR;OVOL2;MEST;AFF1;TSPAN13;GALE;NCOR2;DNAJC1;ABHD2;NMU;IL6ST;ELOVL5;FOS;MOCS2;SLC22A5;SERPINA1;STIL;CPE;ZFP36;KCNK5;METTL3;PLXNB1;UGDH;ABCA3;TSTA3	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_FATTY_ACID_METABOLISM	-0.404162485089908	-1.00483108305755	0.433270812292598	down	158	157	0.601765017073053	0.0220246563122252	RDH11;PTPRG;SDHC;DHCR24;HSPH1;ECI1;ACADVL;RAP1GDS1;PPARA;PRDX6;SUCLG2;ECH1;METAP1;ODC1;UBE2L6;PSME1;PTS;CA2;GLUL;ACADM;ACAA2;ALDH9A1;HCCS;DECR1;BPHL;MDH2;MIF;ADSL;UROS;ACOX1;BCKDHB;ELOVL5;BMPR1B;SLC22A5;DLD;HSD17B7;ACSL4;IDH1;UGDH;MDH1;CPT1A;FH;UROD;FASN;D2HGDH	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_G2M_CHECKPOINT	0.446741069426676	1.23128464489448	0.0390946502057613	up	200	193	0.390946502057613	0.134646973904378	STMN1;TOP1;HMMR;SMC4;MT2A;MARCKS;PRC1;PTTG1;CBX1;UBE2C;HMGN2;CDC20;DTYMK;TMPO;MKI67;CCND1;CKS2;HUS1;KIF22;DDX39A;KATNA1;HMGA1;TPX2;BARD1;BUB1;RBM14;HMGB3;NUSAP1;CENPA;AURKA;PDS5B;H2AFV;TRA2B;H2AFX;RPS6KA5;ILF3;STAG1;HIF1A;POLE;INCENP;HNRNPU;RACGAP1;BIRC5;TFDP1;BUB3;FBXO5;ARID4A;ORC6;MEIS1;NASP;NDC80;MAD2L1;PAFAH1B1;TGFB1;XPO1;H2AFZ;CHMP1A;RAD23B;CDKN3;PRPF4B;CDKN1B;SS18;SLC7A1;CDKN2C;NUP50;GSPT1;CDC25B;LMNB1;PBK;ESPL1;E2F3;AURKB;SQLE;NCL;HIST1H2BK;SRSF2;SNRPD1	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_GLYCOLYSIS	0.362345500314802	1.00227043205099	0.413095646211862	up	200	198	0.592892578718234	0.0389854791151017	STMN1;HMMR;RBCK1;NT5E;ANKZF1;CLDN3;DEPDC1;PGAM1;PYGB;TXN;GFPT1;COPB2;STC2;CENPA;AURKA;P4HA2;ENO1;DSC2;P4HA1;GNPDA1;GALK1;NASP;B3GAT3;CITED2;HAX1;GMPPB;SOD1;PFKP;MXI1;MET;TPBG;PLOD1;SPAG4;MPI;SLC35A3;NDUFV3;EXT2;VEGFA;SLC16A3;SDC2;TALDO1;CD44;RPE;SLC25A10;VCAN;GPR87;CLN6;CHPF;IRS2;ALDOA;LHPP;SDC1;GPC1;GLRX;GCLC;GPC3;NANP;B4GALT1;UGP2;FAM162A	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HEDGEHOG_SIGNALING	-0.582738395356323	-1.18008430457604	0.217151454363089	down	36	35	0.483418919173109	0.0373466999137554	MYH9;CELSR1;AMOT;RASA1;TLE1;DPYSL2;OPHN1;PML;NF1;HEY1;L1CAM	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HEME_METABOLISM	-0.52065481473246	-1.32027059408776	0.0273779283093424	down	200	193	0.34222410386678	0.102704812014747	HDGF;MGST3;ELL2;CTSB;ADIPOR1;TNRC6B;NARF;RBM5;RNF19A;HIST1H4C;PGLS;UCP2;FBXO9;NNT;CDR2;NEK7;DCAF11;CA2;LPIN2;SLC25A38;SMOX;HEBP1;DAAM1;RAD23A;HAGH;BPGM;CTNS;TMEM9B;C3;CCDC28A;SEC14L1;NCOA4;MFHAS1;LRP10;TSPAN5;SNCA;SELENBP1;SLC30A1;BSG;NFE2L1;UROS;EIF2AK1;ATG4A;TMCC2;KHNYN;BNIP3L;GCLM;LAMP2;PIGQ;E2F2;CDC27;CLCN3;SLC6A8;VEZF1;UROD;FECH;RNF123;OSBP2;ISCA1	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_HYPOXIA	0.401873065001879	1.10635705049172	0.163573883161512	up	200	191	0.483418919173109	0.0645685196273197	PRDX5;CAV1;MT2A;SDC4;S100A4;ANKZF1;NEDD4L;SLC25A1;ANXA2;BTG1;STC2;P4HA2;ENO1;RORA;P4HA1;GALK1;TNFAIP3;CITED2;ATP7A;STBD1;AKAP12;NAGK;PFKP;EFNA1;MXI1;TPBG;CDKN1B;FOSL2;GPI;SLC6A6;LXN;HMOX1;VEGFA;PRKCA;WSB1;SDC2;CCNG2;TGM2;KLHL24;JMJD6;IRS2;ALDOA;CHST3;DUSP1;GPC1;GLRX;GPC3;NR3C1;BHLHE40;UGP2;FAM162A;PGF;ENO3	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_IL2_STAT5_SIGNALING	-0.462199201500357	-1.17236288528285	0.128335451080051	down	200	194	0.483418919173109	0.0456384520219657	TNFRSF21;IRF6;EMP1;RABGAP1L;GADD45B;CKAP4;COL6A1;TIAM1;PDCD2L;IFITM3;SLC1A5;ALCAM;SYNGR2;UCK2;CYFIP1;AHNAK;HUWE1;MAPKAPK2;ODC1;S100A1;SOCS1;CA2;CASP3;CDC6;ADAM19;TNFSF10;ANXA4;MYC;CDCP1;NOP2;ARL4A;WLS;MUC1;BMP2;CAPG;IL4R;SLC29A2;NFKBIZ;SLC39A8;PTRH2;ITGAE;MYO1C;PLSCR1;HK2;CDC42SE2;SH3BGRL2;GLIPR2;TNFRSF18;RHOB;IKZF2;MAFF;CXCL10;LTB;LIF;KLF6;SWAP70;SPRED2;LRIG1;PLIN2;BCL2;POU2F1;PUS1;TRAF1;EOMES	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.535990018451221	-1.24946564893791	0.0970217992017194	down	87	87	0.483418919173109	0.0555678476762568	JUN;TNFRSF21;CD9;IFNAR1;STAT3;IL13RA1;CXCL1;GRB2;LEPR;PTPN11;SOCS1;IRF1;IL4R;PDGFC;IL17RB;IL6ST;MYD88;STAM2;CXCL10;IL10RB;LTB;PIK3R5;IL15RA	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INFLAMMATORY_RESPONSE	0.326881762023234	0.903186460944094	0.820486467968482	up	200	197	0.837231089763758	0.0257119146397626	SRI;NFKBIA;LY6E;EDN1;IRAK2;ADRM1;EMP3;HIF1A;ACVR2A;SPHK1;ITGA5;INHBA;MET;ICAM1;TPBG;CD82;PTPRE;SLC7A1;HBEGF;HAS2;ATP2A2;NFKB1;TACR1;PTAFR;PTGER4;OSMR;RIPK2;GPC3;GABBR1;MXD1;GNAI3;RNF144B;LYN;EBI3;CYBB	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.635115891119645	-1.49313000928018	0.0091282519397535	down	97	93	0.152137532329226	0.186472629239996	IFI27;LGALS3BP;B2M;IFI30;IFITM3;HLA-C;BST2;PSMB9;MX1;NCOA7;ADAR;IFIT3;CD74;ELF1;PSME2;UBE2L6;PSME1;NMI;TAP1;IFI44;IRF1;USP18;IFI44L;SLC25A28;TRIM26;OASL;SAMD9;IL4R;SP110;MOV10	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.409972324373229	-1.04110538532543	0.341707833450953	down	200	198	0.574915349887133	0.0255297015133052	HLA-B;IFI27;LGALS3BP;B2M;IFI30;HLA-A;RNF213;IFITM3;BST2;PSMB9;MX1;ADAR;STAT3;IFIT3;CD74;PSME2;MTHFD2;SOCS1;UBE2L6;PSME1;SPPL2A;NMI;TAP1;IFI44;CASP3;IRF1;TNFSF10;USP18;HLA-DRB1;IFI44L;SLC25A28;TRIM26;MVP;ARL4A;OASL;BPGM;VAMP8;NOD1;LYSMD2;IL4R;CDKN1A;XAF1;SP110;SAMHD1	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_KRAS_SIGNALING_DN	-0.370255860587395	-0.93827698153695	0.611001410437236	down	200	190	0.710466756322367	0.0165043243287281	CAMK1D;THRB;MX1;KLK8;TCF7L1;IFI44L;KRT15;NR4A2;PTPRJ;CALML5;SLC16A7;NR6A1;BMPR1B;CCDC106;PDK2;SLC25A23;SPHK2;DTNB;SYNPO;H2AFY2;EGF;EDN2;LYPD3;C5;CLSTN3;SLC29A3;MAST3;ALOX12B;RSAD2;SPTBN2;TG;UPK3B;RYR1;SNN;PKP1;TAS2R4	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_KRAS_SIGNALING_UP	-0.429380685675811	-1.08911910256347	0.247493999717634	down	200	194	0.483418919173109	0.0312974523991152	ALDH1A3;EMP1;RABGAP1L;IGFBP3;PLAUR;GALNT3;PTPRR;JUP;LY96;SDCCAG8;CA2;TOR1AIP2;NIN;KCNN4;GPNMB;KLF4;F2RL1;EVI5;MAP7;BPGM;SPRY2;PLAU;BMP2;PTBP2;MAFB;HDAC9;TSPAN13;MPZL2;AMMECR1;MAP3K1;CPE;TRIB2;ETS1;DUSP6;RBM4;CXCL10;FBXO4	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MITOTIC_SPINDLE	-0.430196750560666	-1.09246436193696	0.240366972477064	down	200	198	0.483418919173109	0.0318498087852129	ABI1;MYH9;CYTH2;TOP2A;DYNC1H1;CEP250;SORBS2;PALLD;BCR;TIAM1;SMC1A;TTK;PPP4R2;SSH2;SASS6;AKAP13;SPTAN1;FARP1;PCNT;CKAP5;KIF5B;KIF23;MYO9B;CDC42EP2;CD2AP;VCL;PLK1;KIF4A;MARK4;RASAL2;CDK1;PKD2;CSNK1D;KIF3B;ARHGAP10;NIN;RAPGEF5;HOOK3;ACTN4;KIF11;KNTC1;MID1;KIF3C;NCK1;ABR;NCK2;CDC42EP4;ALS2;TRIO;ITSN1;CDC42EP1;FLNA;TUBGCP5;BCAR1;RASA1;KIF1B;CCDC88A;ARL8A;LRPPRC;MAP1S;OPHN1;TUBGCP6;MAP3K11;ARHGAP5;CDC27;KIF20B;NF1;PLEKHG2;ARFGEF1;SYNPO;KIF15;WASF1	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MTORC1_SIGNALING	0.376218244471258	1.03848037208679	0.309540150995196	up	200	196	0.552750269634278	0.0458329302910375	ACTR3;HPRT1;DHFR;CTSC;SEC11A;HSPD1;TUBA4A;TRIB3;GMPS;HSPA4;SERP1;RRM2;DDX39A;TBK1;PSMC6;XBP1;TCEA1;PDAP1;IDI1;BUB1;TXNRD1;PSMA3;HSPA9;AURKA;ENO1;PRDX1;EEF1E1;ETF1;PSMD13;PNP;P4HA1;PNO1;SRD5A1;YKT6;FADS1;ARPC5L;PSMB5;M6PR;FKBP2;CYP51A1;PSMA4;GTF2H1;TUBG1;GPI;SLC6A6;QDPR;LTA4H;TFRC;CCNG1;EIF2S2;FADS2;PSPH;ATP2A2;SQLE;WARS;ALDOA;EDEM1;CCT6A;MAP2K3;GLRX;GCLC;STIP1;GLA;HSP90B1;ITGB2;BHLHE40;SORD;STARD4;ATP6V1D	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYC_TARGETS_V1	-0.44958024845486	-1.14124797262101	0.164195962162925	down	200	197	0.483418919173109	0.0397781136793806	HDGF;PABPC1;RPS5;KPNB1;GOT2;CCT3;DUT;FBL;EIF1AX;RUVBL2;CANX;SSBP1;ERH;RPLP0;SRM;TRIM28;PABPC4;PSMD8;RSL1D1;SNRPA1;EPRS;PRDX4;RPL18;G3BP1;ACP1;EIF3B;C1QBP;PPIA;COPS5;PRPF31;SERBP1;MRPS18B;PPM1G;PCBP1;DDX21;ODC1;PSMD1;IFRD1;SRPK1;EIF3J;HDDC2;DDX18;SYNCRIP;MCM2;TUFM;COX5A;ABCE1;MYC;KARS;RRP9;SMARCC1;HSP90AB1;CCNA2;IARS;CSTF2;UBA2;PSMC4;SLC25A3;HNRNPC;MCM4;MCM6;MCM7;PRDX3;CDK2;SF3B3;ORC2;PSMD14;NHP2;NME1;NOLC1;HDAC2;PWP1;PHB2	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYC_TARGETS_V2	-0.543415917787459	-1.19320440178977	0.173997412677878	down	58	58	0.483418919173109	0.0415587588967539	SRM;IPO4;MYBBP1A;PRMT3;PLK1;DDX18;PPAN;MYC;DCTPP1;RRP9;TCOF1;NOP2;UTP20;MCM4;WDR43;SLC29A2;WDR74;NOLC1;EXOSC5;HK2;NOP16;PA2G4;NDUFAF4;IMP4;NIP7;FARSA;NOP56	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_MYOGENESIS	-0.401753002704364	-1.02073889221812	0.388080779550911	down	200	199	0.588001181137744	0.0234397873200456	TNNT1;APP;MYH9;GADD45B;CLU;ST5;IGFBP3;ERBB3;CNN3;SYNGR2;SPTAN1;NAV2;SVIL;TEAD4;IFRD1;KLF5;DMPK;MEF2C;COL6A2;GAA;CRYAB;FST;OCEL1;CDKN1A;TAGLN;ATP6AP1;FLII;MYO1C;SH2B1;COL1A1;MRAS;AGL;MEF2D;DTNA;SLC6A8;HDAC5;PICK1;MYH11;NCAM1;ADAM12;PDLIM7;KCNH1;SORBS1;AGRN;SMTN;PFKM;TPD52L1;PLXNB2	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_NOTCH_SIGNALING	-0.364708438635955	-0.726975586970309	0.901111859838275	down	32	32	0.901111859838275	0.0134544990906514	NOTCH3;MAML2;FZD7;SAP30;FBXW11;PPARD;DTX2;HES1;HEYL;CUL1;APH1A;KAT2A	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.400532038071799	-1.01051413468411	0.415024805102764	down	200	183	0.592892578718234	0.0224242050553813	MGST3;ATP1B1;CYB5A;SDHC;GOT2;COX6C;MRPS12;NDUFS2;OGDH;MRPS30;ATP6V0B;LDHB;ECI1;ACADVL;ISCU;UQCRH;DLAT;COX7A2;UQCRC1;AFG3L2;NNT;UQCRC2;ECH1;TIMM8B;COX4I1;NDUFA3;COX5A;NDUFS8;TIMM50;ACADM;COX15;BCKDHA;ACAA2;NDUFA9;UQCRB;SLC25A3;PHYH;UQCR11;HCCS;DECR1;PRDX3;MRPL35;COX6A1;MDH2;TIMM17A;ACAT1;AIFM1;FXN;BAX;ATP6AP1;PHB2;LRPPRC;SLC25A4;MRPS11;DLD;PMPCA;CS;ATP6V1F;MTRF1;SDHB;NDUFS4;COX10;OPA1;IDH1;MDH1;HADHA;OAT;CPT1A;FH;TIMM9;UQCRFS1	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_P53_PATHWAY	-0.434150812076729	-1.10230649745789	0.228414221218962	down	200	196	0.483418919173109	0.0328307761546809	KRT17;JUN;APP;FGF13;EI24;PVT1;IFI30;TP53;TM4SF1;PLK2;INHBB;IER5;BAIAP2;DNTTIP2;LDHB;RPL18;ISCU;IRAK1;JAG2;KLK8;ST14;BLCAP;RHBDF2;TOB1;SOCS1;HIST3H2A;RAD9A;DDIT3;TAP1;TPRKB;CCNK;SFN;TRAF4;KLF4;DEF6;VAMP8;BMP2;SERTAD3;PERP;F2R;SAT1;CDKN1A;BAX;FDXR;PTPN14;FOS;TGFA;IER3;RALGDS;SESN1;RPS12;IP6K2;ZFP36L1;WWP1	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PANCREAS_BETA_CELLS	0.572666924498381	1.26625209632007	0.117203219315895	up	40	40	0.483418919173109	0.0652926206630866	SEC11A;SPCS1;STXBP1;SRPRB;SRP14;AKT3;ELP4;PCSK2	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PEROXISOME	0.399448910223251	1.02500187174723	0.377392344497608	up	104	103	0.588001181137744	0.0379709017537109	PRDX5;SOD2;YWHAH;IDH2;ERCC1;TSPO;ISOC1;IDI1;SEMA3C;CNBP;MSH2;CDK7;HRAS;PRDX1;FADS1;SOD1;FIS1;HMGCL;VPS4B;DHRS3;ITGB1BP1;PEX6;SIAH1;CLN6	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.371599893011518	-0.885168699204889	0.709415828202433	down	105	104	0.754697689577056	0.0152484348215358	UBE2D3;TIAM1;AKT1S1;GRB2;AKT1;DAPP1;PTPN11;PIK3R3;DDIT3;CDK1;SFN;PLA2G12A;NFKBIB;NCK1;NOD1;CFL1;SQSTM1;CDK2;CAB39;CDKN1A;RPTOR;CALR;MAPK1;MKNK1;GSK3B;IRAK4;MAP3K7;LCK;ATF1;MYD88;PAK4;CSNK2B;MAP2K6;RAF1;CLTC	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_PROTEIN_SECRETION	0.384063756279945	0.975614110972473	0.49370055669499	up	96	95	0.617125695868737	0.0320542342874157	CAV2;CTSC;VAMP3;AP2M1;CLTA;ANP32E;COPB2;AP3S1;RAB22A;STX16;RAB14;GBF1;YKT6;ATP7A;TMED2;M6PR;SOD1;SNX2;ARCN1;VAMP7;VPS4B;BNIP3;AP1G1;ZW10	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_REACTIVE_OXIGEN_SPECIES_PATHWAY	0.489001771539669	1.11400166980591	0.261046216353479	up	49	46	0.483418919173109	0.0426325766329192	SOD2;PRDX2;ATOX1;NQO1;GPX4;NDUFA6;OXSR1;TXN;CDKN2D;TXNRD1;PRDX1;NDUFB4;SOD1;PFKP;TXNRD2;MSRA;STK25;HMOX2;GLRX;GCLC;PRNP	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_SPERMATOGENESIS	0.412144586397721	1.09151164175775	0.215370018975332	up	135	133	0.483418919173109	0.0533897062472259	BUB1;AURKA;MLF1;CLPB;RFC4;HSPA2;VDAC3;NF2;SIRT1;CAMK4;NPHP1;CDKN3;PHKG2;CFTR;BRAF;TULP2;TOPBP1;TALDO1;ZC3H14;PCSK1N;IP6K1;CLGN;TSN;ACE;PRKAR2A;OAZ3;RAD17;CNIH2;STRBP;CSNK2A2;GMCL1;CLVS1;LPIN1;ELOVL3	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_TGF_BETA_SIGNALING	-0.398951700546481	-0.86627593011029	0.705443940375891	down	54	54	0.754697689577056	0.016430595340031	THBS1;SMAD3;UBE2D3;XIAP;SERPINE1;SLC20A1;CTNNB1;BCAR3;TJP1;BMP2;SMAD6;TGFBR1;NCOR2;SMURF1;MAP3K7;ID3	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.362958336153062	-0.921360461684446	0.656783848651701	down	200	197	0.746345282558752	0.0154704685321171	JUN;SMAD3;GADD45B;PLK2;FJX1;IER5;PLAUR;ATP2B1;CEBPD;FOSL1;CXCL1;LAMB3;TAP1;SERPINE1;IRF1;TNFAIP8;BCL3;MYC;PHLDA2;PTX3;SLC2A6;CFLAR;KLF4;TNC;F2RL1;CLCF1;IL23A;PLAU;MCL1;NR4A2;FOSB;BMP2;SQSTM1;CCNL1;SAT1;CDKN1A;NFKBIE;NFAT5;NR4A1;TUBB2A;IL6ST;FOS;TRIP10;HES1;IER3;ZFP36;RHOB;EGR1;MAFF;TNIP2;CXCL10;LIF;TSC22D1;KLF6;RCAN1	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.369611831325171	0.957367593033203	0.559423769507803	up	113	109	0.66598067798548	0.0301460999658088	RPS14;SEC11A;EIF4EBP1;SERP1;BANF1;PDIA6;EIF4A2;SPCS1;DNAJC3;XBP1;HSPA9;STC2;EIF4G1;H2AFX;BAG3;SRPRB;ARFGAP1;DNAJB9;EIF4A1;ZBTB17;HYOU1;VEGFA;TTC37;NOP14;EIF2AK3;TSPYL2;SHC1;XPOT;YWHAZ;EDEM1;EDC4;HSP90B1;CNOT2	HCC1143	HDGF	319	1325	36601	mean_log_expr_perturbed_minus_control	False	H
