scope,cell_line,entrant_id,metric,estimate,ci_low,ci_high,jackknife_se,n_targets,status
m5,Replogle K562 essential day 6,negated_oracle,excess_homogenization_centered,0.0,0.0,0.0,0.0,1882,target_delete_one_jackknife
m5,Replogle K562 essential day 6,observed_magnitude_random_direction,predicted_homogenization_uncentered,-9.665416726723929e-06,-7.637676537398887e-05,5.7045931920541015e-05,3.401512628762051e-05,1882,target_delete_one_jackknife
m5,Replogle K562 essential day 6,observed_magnitude_random_direction,observed_homogenization_uncentered,0.0739192455382821,0.06825647861533134,0.07958201246123285,0.0028873607853440878,1882,target_delete_one_jackknife
m5,Replogle K562 essential day 6,observed_magnitude_random_direction,excess_homogenization_uncentered,-0.07392891095500882,-0.07959369751279924,-0.0682641243972184,0.002888390567165604,1882,target_delete_one_jackknife
m5,Replogle K562 essential day 6,observed_magnitude_random_direction,predicted_homogenization_centered,-0.0002898569378025789,-0.0003271814332705028,-0.00025253244233465493,1.9031206124704905e-05,1882,target_delete_one_jackknife
m5,Replogle K562 essential day 6,observed_magnitude_random_direction,observed_homogenization_centered,0.013486136580816826,0.011732695592824666,0.015239577568808987,0.0008940535284304838,1882,target_delete_one_jackknife
m5,Replogle K562 essential day 6,observed_magnitude_random_direction,excess_homogenization_centered,-0.013775993518619405,-0.015508932542350133,-0.012043054494888676,0.0008835998812229558,1882,target_delete_one_jackknife
m5,Replogle K562 essential day 6,shared_mean_baseline,predicted_homogenization_uncentered,1.0000000000000027,0.9999999999999649,1.0,1.926036969219908e-14,1882,target_delete_one_jackknife
m5,Replogle K562 essential day 6,shared_mean_baseline,observed_homogenization_uncentered,0.0739192455382821,0.06825647861533134,0.07958201246123285,0.0028873607853440878,1882,target_delete_one_jackknife
m5,Replogle K562 essential day 6,shared_mean_baseline,excess_homogenization_uncentered,0.9260807544617206,0.9204179875387696,0.9317435213846715,0.0028873607853441823,1882,target_delete_one_jackknife
m5,Replogle K562 essential day 6,shared_mean_baseline,predicted_homogenization_centered,NA,NA,NA,NA,1882,not_estimable_zero_vectors
m5,Replogle K562 essential day 6,shared_mean_baseline,observed_homogenization_centered,0.013486136580816826,0.011732695592824666,0.015239577568808987,0.0008940535284304838,1882,target_delete_one_jackknife
m5,Replogle K562 essential day 6,shared_mean_baseline,excess_homogenization_centered,NA,NA,NA,NA,1882,not_estimable_zero_vectors
m3,HCC1143,observed_shift_oracle,predicted_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,observed_shift_oracle,observed_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,observed_shift_oracle,excess_homogenization_uncentered,0.0,0.0,0.0,0.0,47,target_delete_one_jackknife
m3,HCC1143,observed_shift_oracle,predicted_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,observed_shift_oracle,observed_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,observed_shift_oracle,excess_homogenization_centered,0.0,0.0,0.0,0.0,47,target_delete_one_jackknife
m3,HCC1143,negated_oracle,predicted_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,negated_oracle,observed_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,negated_oracle,excess_homogenization_uncentered,0.0,0.0,0.0,0.0,47,target_delete_one_jackknife
m3,HCC1143,negated_oracle,predicted_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,negated_oracle,observed_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,negated_oracle,excess_homogenization_centered,0.0,0.0,0.0,0.0,47,target_delete_one_jackknife
m3,HCC1143,shared_mean_baseline,predicted_homogenization_uncentered,1.0000000000000007,1.0000000000000007,1.0,0.0,47,target_delete_one_jackknife
m3,HCC1143,shared_mean_baseline,observed_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,shared_mean_baseline,excess_homogenization_uncentered,0.9394717504300104,0.9002751125846976,0.9786683882753232,0.019472762455417205,47,target_delete_one_jackknife
m3,HCC1143,shared_mean_baseline,predicted_homogenization_centered,NA,NA,NA,NA,47,not_estimable_zero_vectors
m3,HCC1143,shared_mean_baseline,observed_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,shared_mean_baseline,excess_homogenization_centered,NA,NA,NA,NA,47,not_estimable_zero_vectors
m3,HCC1143,observed_magnitude_random_direction_seed20260920,predicted_homogenization_uncentered,-0.0014448850770950475,-0.011914289834113752,0.009024519679923657,0.005201166301242318,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260920,observed_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260920,excess_homogenization_uncentered,-0.06197313464708526,-0.10208388730632473,-0.02186238198784579,0.01992689172790278,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260920,predicted_homogenization_centered,0.009451091255143582,-0.008004955721609253,0.026907138231896416,0.008672107478462204,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260920,observed_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260920,excess_homogenization_centered,-0.02667894470156295,-0.05580778560446248,0.002449896201336583,0.014471113612914949,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260921,predicted_homogenization_uncentered,-0.0012513627981772793,-0.014586543615815316,0.012083818019460759,0.006624874546298719,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260921,observed_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260921,excess_homogenization_uncentered,-0.061779612368167494,-0.10160800628356143,-0.02195121845277357,0.019786616820452473,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260921,predicted_homogenization_centered,0.013183872478594724,-0.009526717171634483,0.03589446212882393,0.011282547223224495,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260921,observed_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260921,excess_homogenization_centered,-0.022946163478111806,-0.046403482727683056,0.0005111557714594442,0.011653520064410549,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260922,predicted_homogenization_uncentered,0.00678060691457284,-0.005913286888465351,0.019474500717611032,0.006306285238962509,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260922,observed_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260922,excess_homogenization_uncentered,-0.05374764265541737,-0.09585687073188841,-0.011638414578946335,0.020919727828445894,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260922,predicted_homogenization_centered,0.02356555507064633,-0.006109344092374822,0.05324045423366748,0.014742393584123967,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260922,observed_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260922,excess_homogenization_centered,-0.0125644808860602,-0.035837031567964174,0.010708069795843773,0.011561727639723216,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260923,predicted_homogenization_uncentered,-0.0019802378581610055,-0.013632456963066714,0.009671981246744704,0.005788784630042862,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260923,observed_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260923,excess_homogenization_uncentered,-0.06250848742815122,-0.10579458959435628,-0.01922238526194616,0.021504395056277183,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260923,predicted_homogenization_centered,0.01387185986596388,-0.013766891525946488,0.04151061125787425,0.013730841980452203,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260923,observed_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260923,excess_homogenization_centered,-0.02225817609074265,-0.038755869170542745,-0.005760483010942556,0.00819600037312241,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260924,predicted_homogenization_uncentered,-0.002641001603887561,-0.015485068258991493,0.010203065051216369,0.006380890624431261,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260924,observed_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260924,excess_homogenization_uncentered,-0.06316925117387777,-0.10325805347251764,-0.0230804488752379,0.01991598686000432,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260924,predicted_homogenization_centered,0.02152306050437259,-0.0075851977216425705,0.050631318730387745,0.014460888205846931,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260924,observed_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260924,excess_homogenization_centered,-0.014606975452333942,-0.03674098933294581,0.00752703842827793,0.010996106252353054,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260925,predicted_homogenization_uncentered,0.005232629383104609,-0.010626852816611895,0.021092111582821114,0.007878939279429228,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260925,observed_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260925,excess_homogenization_uncentered,-0.05529562018688561,-0.09677366477839391,-0.013817575595377302,0.02060615792183893,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260925,predicted_homogenization_centered,0.013391650069750634,-0.010809079780729078,0.037592379920230345,0.012022844037947747,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260925,observed_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260925,excess_homogenization_centered,-0.022738385886955897,-0.04796276862575523,0.00248599685184343,0.012531391470248327,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260926,predicted_homogenization_uncentered,-0.0014856508478709696,-0.014262182183386688,0.011290880487644749,0.006347339296868885,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260926,observed_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260926,excess_homogenization_uncentered,-0.06201390041786119,-0.10394757614698635,-0.020080224688736027,0.020832513992099826,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260926,predicted_homogenization_centered,0.03159519651327222,-0.00673265246741573,0.06992304549396017,0.01904115096742388,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260926,observed_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260926,excess_homogenization_centered,-0.004534839443434309,-0.027357279026269003,0.018287600139400385,0.011338113906695577,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260927,predicted_homogenization_uncentered,0.008458766449280146,-0.006779621325581901,0.023697154224142192,0.007570381585136549,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260927,observed_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260927,excess_homogenization_uncentered,-0.05206948312071007,-0.0959424341525105,-0.008196532088909643,0.021795939667885653,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260927,predicted_homogenization_centered,0.019723675771841004,-0.005333846166425734,0.044781197710107745,0.012448495566147705,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260927,observed_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260927,excess_homogenization_centered,-0.016406360184865527,-0.03542845079984279,0.002615730430111738,0.009450112874800257,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260928,predicted_homogenization_uncentered,0.002626197953784849,-0.010056508746299597,0.015308904653869297,0.006300727522526669,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260928,observed_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260928,excess_homogenization_uncentered,-0.05790205161620537,-0.10105529582719544,-0.014748807405215295,0.021438391655362446,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260928,predicted_homogenization_centered,0.010208966744713199,-0.015209661942411473,0.03562759543183787,0.012627892226884499,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260928,observed_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260928,excess_homogenization_centered,-0.02592106921199333,-0.04926653433588744,-0.0025756040880992245,0.01159795129783508,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260929,predicted_homogenization_uncentered,0.003908800905247885,-0.009995229215135744,0.017812831025631512,0.0069074770335071775,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260929,observed_homogenization_uncentered,0.060528249569990214,0.021331611724677534,0.09972488741530289,0.019472762455417156,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260929,excess_homogenization_uncentered,-0.056619448664742326,-0.09684890320025097,-0.01638999412923369,0.01998586243474564,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260929,predicted_homogenization_centered,0.010107665842234582,-0.009370371720481357,0.029585703404950522,0.009676625838504602,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260929,observed_homogenization_centered,0.03613003595670653,0.0006229633227230885,0.07163710859068997,0.017639798434178358,47,target_delete_one_jackknife
m3,HCC1143,observed_magnitude_random_direction_seed20260929,excess_homogenization_centered,-0.02602237011447195,-0.05845407014521406,0.006409329916270162,0.016111963307064825,47,target_delete_one_jackknife
m3,HCC38,observed_shift_oracle,predicted_homogenization_uncentered,0.05731255625356057,0.025554880463540597,0.08907023204358054,0.01577711025205096,47,target_delete_one_jackknife
m3,HCC38,observed_shift_oracle,observed_homogenization_uncentered,0.05731255625356057,0.025554880463540597,0.08907023204358054,0.01577711025205096,47,target_delete_one_jackknife
m3,HCC38,observed_shift_oracle,excess_homogenization_uncentered,0.0,0.0,0.0,0.0,47,target_delete_one_jackknife
m3,HCC38,observed_shift_oracle,predicted_homogenization_centered,0.02214992680773614,-0.006005815162228298,0.050305668777700575,0.013987681221559193,47,target_delete_one_jackknife
m3,HCC38,observed_shift_oracle,observed_homogenization_centered,0.02214992680773614,-0.006005815162228298,0.050305668777700575,0.013987681221559193,47,target_delete_one_jackknife
m3,HCC38,observed_shift_oracle,excess_homogenization_centered,0.0,0.0,0.0,0.0,47,target_delete_one_jackknife
m3,HCC38,negated_oracle,predicted_homogenization_uncentered,0.05731255625356057,0.025554880463540597,0.08907023204358054,0.01577711025205096,47,target_delete_one_jackknife
m3,HCC38,negated_oracle,observed_homogenization_uncentered,0.05731255625356057,0.025554880463540597,0.08907023204358054,0.01577711025205096,47,target_delete_one_jackknife
m3,HCC38,negated_oracle,excess_homogenization_uncentered,0.0,0.0,0.0,0.0,47,target_delete_one_jackknife
m3,HCC38,negated_oracle,predicted_homogenization_centered,0.02214992680773614,-0.006005815162228298,0.050305668777700575,0.013987681221559193,47,target_delete_one_jackknife
m3,HCC38,negated_oracle,observed_homogenization_centered,0.02214992680773614,-0.006005815162228298,0.050305668777700575,0.013987681221559193,47,target_delete_one_jackknife
m3,HCC38,negated_oracle,excess_homogenization_centered,0.0,0.0,0.0,0.0,47,target_delete_one_jackknife
m3,HCC38,shared_mean_baseline,predicted_homogenization_uncentered,0.9999999999999988,0.9999999999999972,1.0,7.529898907871222e-16,47,target_delete_one_jackknife
m3,HCC38,shared_mean_baseline,observed_homogenization_uncentered,0.05731255625356057,0.025554880463540597,0.08907023204358054,0.01577711025205096,47,target_delete_one_jackknife
m3,HCC38,shared_mean_baseline,excess_homogenization_uncentered,0.9426874437464382,0.9109297679564183,0.9744451195364581,0.015777110252050926,47,target_delete_one_jackknife
m3,HCC38,shared_mean_baseline,predicted_homogenization_centered,NA,NA,NA,NA,47,not_estimable_zero_vectors
m3,HCC38,shared_mean_baseline,observed_homogenization_centered,0.02214992680773614,-0.006005815162228298,0.050305668777700575,0.013987681221559193,47,target_delete_one_jackknife
m3,HCC38,shared_mean_baseline,excess_homogenization_centered,NA,NA,NA,NA,47,not_estimable_zero_vectors
m3,HCC38,observed_magnitude_random_direction_seed20260920,predicted_homogenization_uncentered,-0.0014448850770950507,-0.011914289834113752,0.00902451967992365,0.005201166301242316,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260920,observed_homogenization_uncentered,0.05731255625356057,0.025554880463540597,0.08907023204358054,0.01577711025205096,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260920,excess_homogenization_uncentered,-0.05875744133065562,-0.09329070107151337,-0.024224181589797875,0.017156011349717313,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260920,predicted_homogenization_centered,0.011265846482740323,-0.0073948445960467304,0.029926537561527376,0.009270570758267128,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260920,observed_homogenization_centered,0.02214992680773614,-0.006005815162228298,0.050305668777700575,0.013987681221559193,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260920,excess_homogenization_centered,-0.010884080324995816,-0.027182000937938794,0.005413840287947162,0.008096754060017867,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260921,predicted_homogenization_uncentered,-0.0012513627981772793,-0.014586543615815316,0.012083818019460759,0.006624874546298719,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260921,observed_homogenization_uncentered,0.05731255625356057,0.025554880463540597,0.08907023204358054,0.01577711025205096,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260921,excess_homogenization_uncentered,-0.05856391905173785,-0.09356252114276323,-0.023565316960712478,0.017387191918852362,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260921,predicted_homogenization_centered,0.009697711661662502,-0.007039695956395616,0.02643511927972062,0.008315089777653231,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260921,observed_homogenization_centered,0.02214992680773614,-0.006005815162228298,0.050305668777700575,0.013987681221559193,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260921,excess_homogenization_centered,-0.012452215146073637,-0.03883708491457812,0.01393265462243085,0.013107917659847102,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260922,predicted_homogenization_uncentered,0.0067806069145728435,-0.0059132868884653475,0.019474500717611035,0.006306285238962509,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260922,observed_homogenization_uncentered,0.05731255625356057,0.025554880463540597,0.08907023204358054,0.01577711025205096,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260922,excess_homogenization_uncentered,-0.050531949338987726,-0.08207690988085012,-0.01898698879712534,0.015671434007206577,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260922,predicted_homogenization_centered,0.019235111368206454,-0.007841593869063457,0.04631181660547637,0.013451619275140422,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260922,observed_homogenization_centered,0.02214992680773614,-0.006005815162228298,0.050305668777700575,0.013987681221559193,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260922,excess_homogenization_centered,-0.0029148154395296846,-0.027331383638422888,0.02150175275936352,0.012130071828862169,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260923,predicted_homogenization_uncentered,-0.0019802378581610055,-0.013632456963066714,0.009671981246744704,0.005788784630042862,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260923,observed_homogenization_uncentered,0.05731255625356057,0.025554880463540597,0.08907023204358054,0.01577711025205096,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260923,excess_homogenization_uncentered,-0.05929279411172157,-0.09445277760091411,-0.024132810622529026,0.017467365673643126,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260923,predicted_homogenization_centered,0.010388420140153435,-0.012277925710270728,0.0330547659905776,0.011260567047089779,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260923,observed_homogenization_centered,0.02214992680773614,-0.006005815162228298,0.050305668777700575,0.013987681221559193,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260923,excess_homogenization_centered,-0.011761506667582704,-0.0291953115346147,0.005672298199449295,0.008661057670547291,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260924,predicted_homogenization_uncentered,-0.0026410016038875645,-0.015485068258991503,0.010203065051216372,0.006380890624431265,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260924,observed_homogenization_uncentered,0.05731255625356057,0.025554880463540597,0.08907023204358054,0.01577711025205096,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260924,excess_homogenization_uncentered,-0.05995355785744813,-0.09266585835258248,-0.027241257362313788,0.01625136470698982,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260924,predicted_homogenization_centered,0.014704856402621628,-0.011483658994305644,0.0408933717995489,0.013010369445383013,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260924,observed_homogenization_centered,0.02214992680773614,-0.006005815162228298,0.050305668777700575,0.013987681221559193,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260924,excess_homogenization_centered,-0.007445070405114511,-0.021253749417387998,0.006363608607158976,0.00686010691249279,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260925,predicted_homogenization_uncentered,0.005232629383104609,-0.010626852816611892,0.02109211158282111,0.007878939279429226,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260925,observed_homogenization_uncentered,0.05731255625356057,0.025554880463540597,0.08907023204358054,0.01577711025205096,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260925,excess_homogenization_uncentered,-0.05207992687045596,-0.0856810850273648,-0.018478768713547138,0.01669294630826693,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260925,predicted_homogenization_centered,0.010658332958935268,-0.012896503912640463,0.034213169830510995,0.01170196650249548,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260925,observed_homogenization_centered,0.02214992680773614,-0.006005815162228298,0.050305668777700575,0.013987681221559193,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260925,excess_homogenization_centered,-0.011491593848800871,-0.025402285424133274,0.002419097726531533,0.006910786422703693,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260926,predicted_homogenization_uncentered,-0.0014856508478709696,-0.014262182183386693,0.011290880487644754,0.0063473392968688876,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260926,observed_homogenization_uncentered,0.05731255625356057,0.025554880463540597,0.08907023204358054,0.01577711025205096,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260926,excess_homogenization_uncentered,-0.05879820710143154,-0.09338869626042712,-0.02420771794243596,0.01718444273889048,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260926,predicted_homogenization_centered,0.025651374231697076,-0.011499217892343781,0.06280196635573793,0.01845629358223258,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260926,observed_homogenization_centered,0.02214992680773614,-0.006005815162228298,0.050305668777700575,0.013987681221559193,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260926,excess_homogenization_centered,0.003501447423960937,-0.01982963521999412,0.026832530067915993,0.011590806128484631,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260927,predicted_homogenization_uncentered,0.008458766449280146,-0.006779621325581893,0.023697154224142182,0.007570381585136544,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260927,observed_homogenization_uncentered,0.05731255625356057,0.025554880463540597,0.08907023204358054,0.01577711025205096,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260927,excess_homogenization_uncentered,-0.04885378980428042,-0.085546283346293,-0.012161296262267841,0.01822871169359703,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260927,predicted_homogenization_centered,0.0211141178574493,-0.004555103845271951,0.046783339560170556,0.012752386023647285,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260927,observed_homogenization_centered,0.02214992680773614,-0.006005815162228298,0.050305668777700575,0.013987681221559193,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260927,excess_homogenization_centered,-0.001035808950286838,-0.015500431308784226,0.01342881340821055,0.007185977437807679,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260928,predicted_homogenization_uncentered,0.002626197953784849,-0.010056508746299597,0.015308904653869294,0.0063007275225266685,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260928,observed_homogenization_uncentered,0.05731255625356057,0.025554880463540597,0.08907023204358054,0.01577711025205096,47,target_delete_one_jackknife
m3,HCC38,observed_magnitude_random_direction_seed20260928,excess_homogenization_uncentered,-0.05468635829977572,-0.089366997500434,-0.02000571909911744,0.017229228986975625,47,target_delete_one_jackknife
