dataset_id	context	cell_line	depmap_model_id	depmap_id_source	target_gene	n_cells_target	n_cells_control	truth_source_cell_count	gene_universe_size	normalization	min_target_cells	real_shift_L2	real_shift_mean_abs	real_shift_top20_mean	real_shift_top50_mean	real_shift_top100_mean	depmap_gene_effect	depmap_gene_dependency	depmap_effect_found	depmap_dependency_found	depmap_join_status
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DDX27	109	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	8.15863026500706	0.0505043740053064	0.6605732386138488	0.5442916488503016	0.451744685578292	-1.0567358017062984	0.9386480519024047	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DDX46	166	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.891548929287458	0.0338691694046604	0.3065264618219429	0.2505141806752994	0.2166239981370094	-0.86662791630831	0.828508627658395	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DDX47	217	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	12.2482531286335	0.0749389365679686	0.9537138584411275	0.7918747304170304	0.6593035017453701	-1.909613057220244	0.9998420409571938	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DDX5	99	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	5.342778644658282	0.0361110314926294	0.4006511619950844	0.3128549473095101	0.2588304281540067	-1.5777385411804263	0.9843073157390302	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DDX51	147	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	9.45079135299719	0.0563133774705479	0.7961351748104317	0.6508677432599052	0.5383902453350735	-1.3081962927896171	0.9929943336283812	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DDX52	95	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	8.4576613512944	0.052979394857862	0.6930933398464235	0.5623537003827916	0.4584792810967411	-0.3447885788702147	0.3030780220683939	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DDX54	88	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	6.943586854227294	0.0441839224876379	0.5533417218827714	0.4568405255200371	0.3780782124707671	-1.4187183912647992	0.994329761793583	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DDX55	136	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	7.434423653004192	0.0468203032749098	0.5932120282373607	0.488407733124942	0.4053546781450984	-0.9113043118268336	0.9713061839122752	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DDX56	57	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	9.631924669439163	0.0607341008372554	0.7903224889812015	0.6365320262867111	0.5243522685283968	-1.6227869877497567	0.9999746322992856	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DDX6	53	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	7.240631912227803	0.0479597303530169	0.6018922036483951	0.4695175208426302	0.379174192826368	-0.490414125524003	0.3936562514923124	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DENR	54	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	5.703410481516277	0.0404562835105707	0.4096563166430803	0.3240036956666551	0.2699176137497374	-1.0091024745944426	0.9728827917100682	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DERL2	73	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	9.34618704353373	0.0599035548465106	0.6911662292656693	0.5640021793818913	0.4795136659862109	-0.9083560144215144	0.9581583308218156	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DESI1	55	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	5.895984466105883	0.040459035709517	0.471429673906393	0.3593847999966158	0.2929360101893372	-0.1284271550350716	0.1019959891029996	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DHX16	75	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	11.583302221711858	0.0791480719905125	0.7388473075786566	0.616975979839408	0.5297035026422013	-1.44624487254219	0.9702631882863216	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DHX37	124	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	3.9640147631306513	0.027769759193002	0.2825725268737514	0.2193913901608863	0.1839291061711905	-1.290835153178311	0.9896339022025372	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DHX8	61	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	12.623085780896838	0.0854058736517903	0.7330880891407209	0.6357607980675012	0.5605478270628318	-1.5054346846797462	0.998360423313424	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DIMT1	78	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	8.9465655472097	0.0580773667351778	0.6852077275185273	0.542702256429597	0.4550896996735045	-0.93245652631648	0.8189410201590624	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DLD	102	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	8.827561020769785	0.0563249942141017	0.6759123881315505	0.5464550104983039	0.4579421425240755	-0.372590008046239	0.2236388759386936	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DMRTA2	50	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.449155182068032	0.0339136041449966	0.2317502615598728	0.1898988486138235	0.1652978526867309	-0.4281732248906611	0.5747786019715921	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DNAAF3	115	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	3.117532999868508	0.0234062305824725	0.1777217605925277	0.1387109776302103	0.1175143449084981	0.1281608839579456	0.0074734545483542	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DNAJA1	65	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.176778793031965	0.031782063421397	0.2054930089420419	0.1676076531967808	0.1476542070366075	-0.3240414964264351	0.279704665164764	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DNAJA3	61	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	7.884626319170385	0.0480978955845285	0.8675582922626093	0.5298804787224236	0.389927516163187	-0.9073066166117228	0.9283756883506596	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DNAJC17	60	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	11.883971269315518	0.0801365422416936	0.7442730808689728	0.6214084856091158	0.542170401551603	-0.7438197950101755	0.9167822532930204	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DNAJC19	52	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.499790457996136	0.03465833414452	0.2169409639354668	0.1823788167689029	0.1607424305269776	-0.2763622625364623	0.1782230099425671	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DNAJC8	84	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.04231179916528	0.0296496529610425	0.2504793923104805	0.1992885674740702	0.1676043777584817	-0.7360658032485617	0.907763353314194	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DNM1	116	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	3.2242650048323918	0.0244679214073158	0.1734411700532535	0.1412973639601877	0.1223553818840283	-0.1657633754916974	0.1456118129117091	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DNMT1	82	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	6.560441837332514	0.0439113414500285	0.5004599683690213	0.4023009294225397	0.3301881374401075	-0.7814018962508161	0.7496432055107962	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DNTTIP2	55	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	13.527334718079704	0.0878232962595272	0.9778397744158946	0.8147800512967761	0.6835531402778369	-0.8833888623027565	0.927144628313941	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DOHH	86	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	5.112651307410424	0.0361193544120456	0.330385547249291	0.273656518997058	0.2315961168378472	-0.3688898498587972	0.670189989202247	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DOLK	73	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.172192197171787	0.0309770846263912	0.2504465282587816	0.2036483145224119	0.1725217761210233	-0.1028392273684635	0.4048357381480695	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DPH1	84	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	3.699473155967894	0.0281628111354808	0.1857360143843046	0.1596387751171882	0.1400654494321301	-0.4646773961066028	0.5863035584546038	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DPH2	52	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	5.494596906825222	0.0399344389683789	0.3585834116329083	0.2747566456783004	0.2300266987348971	-0.3910247310999439	0.3345091056949005	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DPY19L4	87	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	3.927284733061063	0.0289334369040607	0.2673884422410705	0.2023593070251302	0.1659821734872797	-0.2473950013357757	0.0717625303719239	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DRAP1	52	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	5.100460373553132	0.0377368200639164	0.2983221880831294	0.2415925148998659	0.2075145766681054	0.1057359997875975	0.0075954196024599	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DSTYK	69	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.260234054645499	0.0313122214823485	0.2809426405777859	0.2130577008957649	0.1774781377680916	-0.0049024502770225	0.0139343160986351	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DTL	64	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	7.628898998462297	0.0508375866188324	0.5692301917336791	0.4686536968596297	0.3918018068294744	-2.234916562571552	1.0	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DYNC1I2	58	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	5.249840174413158	0.0382844209540654	0.3097196707523461	0.2581292367067957	0.2219921531582251	-2.058480054640984	1.0	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DYNLL1	55	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	5.81987201270272	0.0413340310678476	0.4069880748739454	0.3095564748849937	0.256645485398842	-0.4086220220949779	0.4001455959221625	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DYNLL2	81	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.064690025766076	0.0295992399711866	0.2779169013866299	0.2172348773613287	0.1790318249004817	0.0223313461773829	0.009306955526403	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	DYNLRB1	124	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	3.614827970857631	0.0260440624738804	0.2375353862497673	0.1894136688815573	0.15870000909105	-1.4511563118121464	0.9999999980453528	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	E4F1	82	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	7.411530400604423	0.0474280322434203	0.6376558095162392	0.4929818217985853	0.3952988073191583	-0.1598106844138043	0.0795996194641992	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EARS2	51	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	5.583723433845584	0.0412529340233336	0.2909043624118955	0.2486755768551879	0.2204699146079225	-0.0672640005187197	0.1703532030771272	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EBNA1BP2	58	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	11.815189063012356	0.0719230828672188	0.9807797243547268	0.7948305637473599	0.6639641664233515	-0.9092388764242848	0.9553203768708682	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EDC4	50	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	5.624603956146262	0.0410264700471864	0.3565649262077304	0.2886115210091425	0.2416835655518924	-0.1278093484681143	0.0522739282130572	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EEF2	76	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	7.192118190881716	0.0475680045354453	0.5580214207728551	0.431728445698472	0.3539496199427554	-2.5223792183425644	1.0	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EEFSEC	56	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	5.090364495571412	0.0378505040452321	0.2705499326172282	0.228491375874638	0.2002214129395645	-1.032517637533906	0.9491975142872872	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EFR3A	70	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.267533815561581	0.0325853602093447	0.1914947335298853	0.1692225612509161	0.1535184379953383	-0.0671120205422151	0.0370194906879187	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EFTUD2	54	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	11.8264393810022	0.07810420293585	0.8260010501730324	0.6826472769282884	0.5813958855070784	-1.5831646197802636	0.9794641086690956	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EGLN2	55	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.395499093952342	0.0338127996444839	0.2069642860365356	0.1762055428789793	0.156477706301494	-0.1833051969541522	0.1385522672706772	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EHMT2	101	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.187898199299839	0.028471905640726	0.3863659839429304	0.2729966680750985	0.2103553190139514	-0.3034202343369103	0.0626871493381942	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF1	60	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	5.204182319137125	0.0364817692642618	0.3647802721350858	0.2752791998005848	0.2244405297916033	-0.9820332161240384	0.923984545101018	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF1AX	86	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	3.922809604184327	0.02897636989806	0.2389073449614721	0.1841264349550852	0.155315399145403	-1.9634533524708284	1.0	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF2B1	189	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	7.849232721536035	0.0481647513638274	0.6306996908952127	0.4982836743868081	0.4131830842476109	-0.785571863728633	0.9053713747671672	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF2B2	180	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	13.073176717450268	0.0752249652236047	1.156376297106697	0.8945993518163776	0.7334136932105422	-1.6075009039895796	0.9996706115904804	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF2B3	75	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	16.504395271149527	0.0964190312626589	1.4768102603006323	1.1290654191033085	0.9231065302962737	-0.916776598473132	0.9495849487752788	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF2B4	63	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	13.774957440342206	0.0822375715404113	1.2435433588525415	0.9497025984356832	0.7653911172700962	-1.8136379603196573	0.9990142933188996	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF2B5	115	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	13.917010914863765	0.0809847867587425	1.2582086075437775	0.9598264812431592	0.7827925294060571	-0.9831988765984004	0.8702955603946926	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF2S1	78	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	20.151531070934592	0.1173040724886599	1.830415638768804	1.4018750128133168	1.1456046787809644	-1.8190701446959552	1.0	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF2S2	72	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	10.127436678447312	0.0609418978952864	0.9189246129260124	0.6860054871195175	0.5485065474322683	-1.837227620608438	0.9999998914804712	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF2S3	53	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	18.546445731205	0.1106879043672357	1.6604860128462158	1.263815806056462	1.03349557520212	-1.7111263114767286	0.9999999933194564	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF3A	63	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	12.363545949546229	0.075426826257982	1.033979100786499	0.8387214754706857	0.6840289794366337	-1.4014380951245964	0.9938737761709304	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF3B	126	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	15.167734485009255	0.0918092680521139	1.258685825390718	1.0074263443215414	0.8350755796905021	-1.5009665260641984	0.9943812675439924	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF3I	94	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	16.17014334040033	0.0974665282851689	1.329705151956304	1.0796128754393075	0.8982318282921199	-1.6118641381076535	0.9970233622047412	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF4A3	226	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	9.586944495606694	0.0585196333350704	0.7788458446462525	0.6356429862981714	0.5308406116885328	-1.909693492925526	0.9972988107520284	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF4B	217	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	3.4031846534735863	0.0215548928754327	0.2433759191076533	0.1797287083156233	0.146578788687298	-0.5896083659580583	0.6274292590717929	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF4E	53	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	10.35788045626669	0.0661093031020475	0.7263251520297562	0.5979578796338062	0.5196212709646733	-1.5103792845114643	0.993935909458051	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF4G2	65	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.9021005264970245	0.0349080156815903	0.3320597918630392	0.2574541986756227	0.217044238487107	-0.997634878110111	0.9553885850811632	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF4H	52	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.739109304000545	0.0354802561835218	0.2822334277975821	0.2245434888465721	0.1901358023024263	-0.2056554080819012	0.1611007901408345	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF5A	65	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	8.926328580530258	0.0580573338068447	0.7177796906946414	0.5674072754059738	0.4672270361694434	-1.1489029398802546	0.9746261562364348	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	EIF6	96	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	7.488303794963394	0.0460760262869573	0.645108918375912	0.516486111979094	0.4205015542405699	-1.4363454014411612	0.9970500528701384	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	ELAC2	57	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.552534042769241	0.0339670124192428	0.2751425431055655	0.2095577851049957	0.1774395497075942	-0.8026713770838014	0.871564590682183	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	ELL	232	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	3.9879619433910345	0.0275750595528048	0.2440926438837952	0.2035918089107687	0.1784128272951019	-0.7074408669997169	0.9029803815997204	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	ELOB	64	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	7.674164238801188	0.0466678065681091	0.7526294771721138	0.5575507596811621	0.4410527958300405	-0.7888108632762616	0.9124220479983772	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	ELOVL1	62	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	4.288843542770471	0.0322955976285905	0.2322560499471663	0.1877785752086426	0.1620230686773179	-0.1830223484831803	0.1013204461949695	True	True	both
gse264667_hepg2_day7	HepG2 day 7	HepG2	ACH-000739	DepMap/Harmonizome cell-line mapping; verified row exists in local CRISPRGeneEffect.csv	ELP3	102	4976	145473	9624	log1p(raw_counts_per_cell_total * 10000)	50	5.748148179060549	0.038903657395995	0.4054985132712353	0.3296547481257356	0.2806075248740595	-1.6002495677475	0.999999777247103	True	True	both
