cell_line	depmap_model_id	target_gene	n_cells_target	n_cells_control	n_sgrnas_observed	truth_source_cell_count	gene_universe_size	source_kind	control_target_prefix	real_shift_L2	real_shift_mean_abs	real_Edistance	real_DEG_burden	depmap_gene_effect	depmap_gene_dependency	depmap_effect_found	depmap_dependency_found	depmap_join_status	residual	quadrant
dixit_2016_raw__control_context	ACH-000551	MRPL47	70	3770	1	30486	23712	h5ad_obs	intergenic_chr_	6.469853768743944	0.023890887180121	0.2949399371217751	10	-0.6295807899160317	0.7322519758356791	True	True	both	0.0002461829105518225	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	MT2A	95	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.3515574977045	0.0199176027678825	0.1969222575029441	1	-0.4316203980428525	0.4100464240501198	True	True	both	-0.0020721258429554253	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	MYC	31	3770	1	30486	23712	h5ad_obs	intergenic_chr_	10.154622683637134	0.0370959582098542	1.2751412583833783	212	-1.7358540225673635	0.9985237677557136	True	True	both	0.004202660044205012	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	NCL	31	3770	1	30486	23712	h5ad_obs	intergenic_chr_	9.676422553496558	0.0358522570048018	1.0873048918678163	131	-0.4215639506683092	0.3929689703677329	True	True	both	0.013946601654582818	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	NDUFA13	81	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.945642192931263	0.0220643874412155	0.2817454156983991	1	-0.5582186033454547	0.6270552878177996	True	True	both	-0.0009837192938135161	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	NGFR	120	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.130264534664284	0.0191117033135598	0.2628801591101641	0	-0.2150919889828196	0.1233535131838779	True	True	both	-0.0010678185027405036	middle
dixit_2016_raw__control_context	ACH-000551	NME1	113	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.997968011759815	0.0186185808047745	0.1726546818089573	0	-0.2768302172432341	0.1844450895672696	True	True	both	-0.002077080952538033	middle
dixit_2016_raw__control_context	ACH-000551	NMRK1	139	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.402439344358695	0.0165284913261855	0.1240070851445658	0	0.1391350161758413	0.0066678232463586	True	True	both	-0.0006896448025252404	low_shift_high_depmap
dixit_2016_raw__control_context	ACH-000551	NOLC1	56	3770	1	30486	23712	h5ad_obs	intergenic_chr_	7.080318931443397	0.0261711889937863	0.3611468875531685	11	-0.3830124480985966	0.3298137893700956	True	True	both	0.004587829420801701	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	NONO	121	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.050101719878159	0.0184343458107568	0.1581040504092783	3	-0.9673965631863282	0.943890725329764	True	True	both	-0.008034544027489078	middle
dixit_2016_raw__control_context	ACH-000551	NPC1	146	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.538706592555053	0.0169354631437284	0.1922385801382837	0	0.0053364441960049	0.0213052527387029	True	True	both	-0.001401247148754909	middle
dixit_2016_raw__control_context	ACH-000551	NPC2	121	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.95017982094002	0.0183665236682003	0.1966921676453346	1	0.0094407231737023	0.0205476803284814	True	True	both	6.412570325109446e-05	middle
dixit_2016_raw__control_context	ACH-000551	NSG1	135	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.526974298609562	0.0170214695417409	0.1607976578727985	0	0.1035222051197081	0.0090626107825975	True	True	both	-0.0004943945055660703	middle
dixit_2016_raw__control_context	ACH-000551	NT5E	177	3770	1	30486	23712	h5ad_obs	intergenic_chr_	3.9206335120733127	0.0146923854666297	0.087740464408899	0	-0.214291915230738	0.1226690065594683	True	True	both	-0.00548044762485876	middle
dixit_2016_raw__control_context	ACH-000551	P2RX4	69	3770	1	30486	23712	h5ad_obs	intergenic_chr_	6.612851143992997	0.024532421848294	0.3971475210118385	6	-0.2210301589856212	0.1284339406984828	True	True	both	0.0043032561273769546	middle
dixit_2016_raw__control_context	ACH-000551	PABPC1	42	3770	1	30486	23712	h5ad_obs	intergenic_chr_	8.509808850417517	0.0313565894816609	0.8260860107783685	68	-0.2391472132130867	0.1450618967018225	True	True	both	0.010975962736290146	middle
dixit_2016_raw__control_context	ACH-000551	PAICS	48	3770	1	30486	23712	h5ad_obs	intergenic_chr_	7.661094237920904	0.028359148282252	0.5050449188459005	31	-1.06895643801354	0.9625125224104016	True	True	both	0.0010412041501021846	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	PET100	69	3770	1	30486	23712	h5ad_obs	intergenic_chr_	6.501109761155648	0.0240636342600641	0.3555570690214651	11	-0.1824994465159545	0.0979324019758583	True	True	both	0.004156590508332298	middle
dixit_2016_raw__control_context	ACH-000551	PFDN4	160	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.196058976906657	0.0157569138241544	0.151827542705071	0	-0.1109056708579766	0.0566679307472045	True	True	both	-0.003551596276934167	middle
dixit_2016_raw__control_context	ACH-000551	PFN1	66	3770	1	30486	23712	h5ad_obs	intergenic_chr_	6.775968054277659	0.0252060737491541	0.3700702443952259	12	-1.7647443408340262	0.9989967797483382	True	True	both	-0.007928751385864585	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	PIK3IP1	114	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.062309670763984	0.0188869414299817	0.2211251159232787	0	-0.1693742479154678	0.0889648688857342	True	True	both	-0.0009103738857014661	middle
dixit_2016_raw__control_context	ACH-000551	POLD2	32	3770	1	30486	23712	h5ad_obs	intergenic_chr_	9.228517768357024	0.0342005509885446	0.652824609304183	106	-0.9813037907117468	0.9468862897332038	True	True	both	0.007615394846634545	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	PPA1	25	3770	1	30486	23712	h5ad_obs	intergenic_chr_	10.321942198261398	0.0379266687992008	1.0127966083454183	214	-1.0887124347207038	0.965481658624567	True	True	both	0.010443561861729418	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	PPIA	108	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.128166274539376	0.019242648972354	0.262916349058532	0	-0.5311002717965858	0.5822624561422617	True	True	both	-0.003578744842003826	middle
dixit_2016_raw__control_context	ACH-000551	PRELID3B	23	3770	1	30486	23712	h5ad_obs	intergenic_chr_	11.176657950518488	0.0408714727860097	1.2984875020261022	313	-1.800954400097674	0.9994128969026916	True	True	both	0.007433926656576419	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	PROS1	116	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.887841782821655	0.0183680376907903	0.1758079236542968	0	-0.1144014138353326	0.0582943217569506	True	True	both	-0.0009696972945388016	middle
dixit_2016_raw__control_context	ACH-000551	PSAP	166	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.074699259282378	0.0152600046471012	0.1070708894894956	0	-0.1630748463979651	0.0848854051534971	True	True	both	-0.004484646819630199	middle
dixit_2016_raw__control_context	ACH-000551	PTMA	109	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.32588009618779	0.0196724292277302	0.2915602682619713	5	-0.285405258664989	0.1943274482480877	True	True	both	-0.0010949210360119838	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	PUF60	45	3770	1	30486	23712	h5ad_obs	intergenic_chr_	7.737157974102638	0.0285739221705801	0.3508152495234782	40	-2.9639195927820983	1.0	True	True	both	-0.014586170310839829	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	PYGB	132	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.902643822393222	0.0182046932086297	0.3113642119652482	0	-0.0591855393569901	0.0370605122200615	True	True	both	-0.0006714295957346399	middle
dixit_2016_raw__control_context	ACH-000551	RAB27A	131	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.776955303297	0.0180435339739692	0.2534485179836707	0	0.0782641760255648	0.011268773733284	True	True	both	0.00031650938619859695	middle
dixit_2016_raw__control_context	ACH-000551	RB1	157	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.1946196107252325	0.0157548403798168	0.1275219282433184	0	0.1949025517517147	0.0041453611761577	True	True	both	-0.0009970716065178936	low_shift_high_depmap
dixit_2016_raw__control_context	ACH-000551	RBP7	128	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.572092602568033	0.0171444642232751	0.1515472140959275	0	0.2756963851671395	0.0020376273964001	True	True	both	0.0010679996151400674	middle
dixit_2016_raw__control_context	ACH-000551	RNASEH2A	65	3770	1	30486	23712	h5ad_obs	intergenic_chr_	6.741541439022169	0.0248171678875677	0.4878836029820768	19	-0.0914020145065598	0.0483922261589871	True	True	both	0.005671710992286753	middle
dixit_2016_raw__control_context	ACH-000551	RNF213	131	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.533482502135994	0.0170418964800139	0.1131867921906462	1	0.242153900882241	0.0027528972179469	True	True	both	0.0006850121651910505	middle
dixit_2016_raw__control_context	ACH-000551	ROMO1	32	3770	1	30486	23712	h5ad_obs	intergenic_chr_	9.868530197323237	0.0363730641553252	1.0583318862329136	168	-1.2584264679197108	0.9840920281475536	True	True	both	0.007471124939175556	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	RRS1	26	3770	1	30486	23712	h5ad_obs	intergenic_chr_	10.062605872357922	0.0370852725460278	0.6423410924861734	175	-1.0182657984409835	0.9540501475406356	True	True	both	0.010191109018797398	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	RTP4	165	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.122511179709812	0.015404369357225	0.1264411589830913	0	0.3143505820260526	0.001414474437754	True	True	both	-0.0003489409355241016	low_shift_high_depmap
dixit_2016_raw__control_context	ACH-000551	S100A6	124	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.6384631577976165	0.0174605229773506	0.1431651280518728	0	-0.0507982689638041	0.0345153811370176	True	True	both	-0.0013454811117870474	middle
dixit_2016_raw__control_context	ACH-000551	S100B	147	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.2980739502780985	0.0161168456634595	0.108865061777962	0	0.0834939345464039	0.010778293469834	True	True	both	-0.0015664574355267434	low_shift_high_depmap
dixit_2016_raw__control_context	ACH-000551	SAE1	21	3770	1	30486	23712	h5ad_obs	intergenic_chr_	11.322500569567326	0.041525287854787	0.9560858070486304	313	-1.7068979762492265	0.9979063540422998	True	True	both	0.008874066153910176	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	SAT1	137	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.5687244933241296	0.0169842079895765	0.1640499822752303	0	0.1957454738613737	0.0041150650203883	True	True	both	0.00023934294612008508	middle
dixit_2016_raw__control_context	ACH-000551	SCARB2	141	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.527193030119197	0.0169242607752587	0.1590100659730744	1	-0.1261041987349996	0.0639552784637094	True	True	both	-0.0025113110751374505	middle
dixit_2016_raw__control_context	ACH-000551	SDC3	131	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.697830074887402	0.0175832608583963	0.2182294325962175	0	0.0031671609329082	0.0217137736148827	True	True	both	-0.0007715849356555171	middle
dixit_2016_raw__control_context	ACH-000551	SDCBP	147	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.4388582787527024	0.0165950817079437	0.145367569286094	1	-0.0517641177677165	0.0347931022736017	True	True	both	-0.0022189970078673148	middle
dixit_2016_raw__control_context	ACH-000551	SEC11C	149	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.52494716566429	0.0169117731898027	0.2000646095915748	1	0.0443945356009232	0.015151383045691	True	True	both	-0.0010984061742459403	middle
dixit_2016_raw__control_context	ACH-000551	SERPINA3	112	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.11058062017773	0.0192236978585559	0.2139295241840564	0	0.0809727879208386	0.0110140228810695	True	True	both	0.001519317632686236	middle
dixit_2016_raw__control_context	ACH-000551	SERPINE2	112	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.9493386676729925	0.0185614901316183	0.1469384401178466	1	0.1945846653677799	0.004156786591738	True	True	both	0.0018069205721060848	middle
dixit_2016_raw__control_context	ACH-000551	SERPINF1	148	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.442822248505438	0.016620197235076	0.1392188102467706	0	0.038253980037445	0.0159731506431984	True	True	both	-0.0014413180042580007	middle
dixit_2016_raw__control_context	ACH-000551	SET	107	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.275521867282146	0.0195486163113482	0.1824911701312679	3	0.0238660785919008	0.0181286642317688	True	True	both	0.0013668162693459204	middle
dixit_2016_raw__control_context	ACH-000551	SGK1	107	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.032308632093067	0.018877047711374	0.1533331946135661	1	-0.1555209209274193	0.0802231569601007	True	True	both	-0.0008044519164297805	middle
dixit_2016_raw__control_context	ACH-000551	SHMT2	110	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.047163132727005	0.0189283168493912	0.215951024053524	1	-0.062166013832987	0.0379855883956213	True	True	both	2.7276875169950088e-05	middle
dixit_2016_raw__control_context	ACH-000551	SINHCAF	55	3770	1	30486	23712	h5ad_obs	intergenic_chr_	7.894323525140279	0.0291268145920272	0.635593228371814	41	-0.4109166946146134	0.3751323289272936	True	True	both	0.007310171742917194	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	SLC19A1	87	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.5717679030715	0.0208877070964618	0.1610417620221937	0	-0.0794260842354929	0.0438748636924432	True	True	both	0.0018423705985074826	middle
dixit_2016_raw__control_context	ACH-000551	SLC25A13	117	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.747080261867483	0.0178163322736052	0.118506486044609	0	0.2711458148604281	0.0021240301798702	True	True	both	0.0017018242820453812	middle
dixit_2016_raw__control_context	ACH-000551	SLC26A2	137	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.575629253274951	0.0171251319680928	0.1572966613075799	0	0.1809377218016113	0.0046704334779587	True	True	both	0.0002564721140303622	middle
dixit_2016_raw__control_context	ACH-000551	SLC5A3	158	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.24970708908873	0.0159183309523065	0.1296197274111925	0	-0.3011944725466048	0.2133806688985643	True	True	both	-0.004981019275657396	low_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	SLIRP	112	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.138968039349646	0.0191355178907253	0.2102947911455039	1	-0.2271793143469225	0.1339452716872196	True	True	both	-0.001145055600950403	middle
dixit_2016_raw__control_context	ACH-000551	SMAD3	154	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.43689248217079	0.0165507776021754	0.1424715683967292	0	-0.3003515263448239	0.2123481491943305	True	True	both	-0.0043415254814968204	low_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	SMAD4	135	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.70437204281796	0.0174630480010474	0.1761429191832633	1	-0.258817167203359	0.1647892501898137	True	True	both	-0.003082022220890726	middle
dixit_2016_raw__control_context	ACH-000551	SOX4	169	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.019516001527857	0.0151867547205182	0.083970564055928	0	0.2010738861565563	0.0039310678337104	True	True	both	-0.001513564075253165	low_shift_high_depmap
dixit_2016_raw__control_context	ACH-000551	SP100	132	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.571765864942158	0.0171108886621891	0.1513093703181631	1	0.0586193330496749	0.0133702403397969	True	True	both	-0.0007803694706712896	middle
dixit_2016_raw__control_context	ACH-000551	SPESP1	152	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.243678717661852	0.0158132695516428	0.090572834602618	0	0.1296166260631921	0.0072352593662727	True	True	both	-0.0014844416061820208	low_shift_high_depmap
dixit_2016_raw__control_context	ACH-000551	SPINT1	139	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.722795729403839	0.017688180001706	0.2188528599778934	0	-0.5416785095956866	0.5999857320501064	True	True	both	-0.005221649311814697	middle
dixit_2016_raw__control_context	ACH-000551	SSR2	93	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.663094950423063	0.0210371108634589	0.2660754828349212	2	-0.1025576430918104	0.052994564684403	True	True	both	0.0017983914039258857	middle
dixit_2016_raw__control_context	ACH-000551	ST6GALNAC2	102	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.218568810511705	0.0194964520523083	0.2016288921231215	0	-0.1303691537854967	0.0661032784538763	True	True	both	2.5224600671079622e-05	middle
dixit_2016_raw__control_context	ACH-000551	STAT1	110	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.006907978531243	0.0187492540090211	0.2031523155075696	1	0.2141359638194184	0.0035136836456847	True	True	both	0.0021581359497200026	middle
dixit_2016_raw__control_context	ACH-000551	STAT3	123	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.8190790729137225	0.0180112516835115	0.1444013201699761	1	-0.1276060902722389	0.0647116904232788	True	True	both	-0.0014368761833315064	middle
dixit_2016_raw__control_context	ACH-000551	STOM	142	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.64172769119531	0.0172011752512151	0.1915225872115513	0	0.212659417966356	0.0035586921740086	True	True	both	0.0005977130688159631	middle
dixit_2016_raw__control_context	ACH-000551	STX7	134	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.469613192990769	0.0167120539862227	0.1013399800680012	0	0.1890493459883657	0.0043557360512798	True	True	both	-8.879159219183502e-05	low_shift_high_depmap
dixit_2016_raw__control_context	ACH-000551	TAPBP	123	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.950317294010423	0.0185327391477732	0.2316414385963199	1	-0.0931030247894837	0.0490855890828259	True	True	both	-0.0006269384236079166	middle
dixit_2016_raw__control_context	ACH-000551	TAPBPL	140	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.446445529943745	0.0166965857395663	0.1279396786590396	0	0.2565170898468898	0.0024231471172938	True	True	both	0.00045977962772801237	low_shift_high_depmap
dixit_2016_raw__control_context	ACH-000551	TFAP2A	122	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.764013769692836	0.0179102492705977	0.1464284926175736	0	-0.0025780001276713	0.0228123456512892	True	True	both	-0.0004926268472011039	middle
dixit_2016_raw__control_context	ACH-000551	TGFB1	164	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.089503534995662	0.0152343682663791	0.0997283510255897	1	-0.0845400414346112	0.0457708798279993	True	True	both	-0.0038537216056428753	middle
dixit_2016_raw__control_context	ACH-000551	TIMP1	135	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.657655247426784	0.0174001201086613	0.1673226216255052	1	0.214763287504047	0.0034945613707013	True	True	both	0.0008142465602362509	middle
dixit_2016_raw__control_context	ACH-000551	TIMP2	104	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.155086120987139	0.0192565816778166	0.1963863503335261	1	-0.0294276365843087	0.028773423340902	True	True	both	0.000629238966670248	middle
dixit_2016_raw__control_context	ACH-000551	TIMP3	115	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.866859226161664	0.0182280314763544	0.1255198717298782	0	-0.0278388695607301	0.0283900851836318	True	True	both	-0.0003860289275256501	middle
dixit_2016_raw__control_context	ACH-000551	TM4SF1	146	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.514504396286752	0.0168992394275527	0.1426387041631933	0	-0.3262305103000438	0.2460560606660101	True	True	both	-0.004209415463232644	middle
dixit_2016_raw__control_context	ACH-000551	TMED10	51	3770	1	30486	23712	h5ad_obs	intergenic_chr_	8.096192301655906	0.0294193067886282	0.8725274722209448	53	-0.3294158579666905	0.2503904734108461	True	True	both	0.008284021960394183	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	TOP1MT	140	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.722599050841455	0.0176321877700138	0.2112761036110946	0	0.2911356961170015	0.0017660301924926	True	True	both	0.0016847978902515721	middle
dixit_2016_raw__control_context	ACH-000551	TP53	141	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.376527334460669	0.0164334822994103	0.1367348682385305	0	0.2487815550887066	0.0025946252784406	True	True	both	0.0001320060704292636	low_shift_high_depmap
dixit_2016_raw__control_context	ACH-000551	TPP1	128	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.611028254735493	0.01728293393112	0.1526803512776204	0	0.2003203661224559	0.0039560044402053	True	True	both	0.000576315605917508	middle
dixit_2016_raw__control_context	ACH-000551	TPRKB	45	3770	1	30486	23712	h5ad_obs	intergenic_chr_	8.49255191522128	0.0311618383591816	1.1239190117082742	79	-0.4320707128492774	0.4108190526002646	True	True	both	0.009168345055637486	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	TRIM22	106	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.079716084961079	0.0190130559200578	0.1259122945577466	1	0.098880794587804	0.0094260100931161	True	True	both	0.001458389052753379	middle
dixit_2016_raw__control_context	ACH-000551	TSC22D3	169	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.00816751771789	0.0150430052534205	0.0995253658272226	0	-0.094363231732114	0.0496026860016126	True	True	both	-0.0041272078184982856	middle
dixit_2016_raw__control_context	ACH-000551	TTLL1	167	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.2279372348385	0.0159145296417467	0.1511199049300771	0	-0.0044627875280262	0.023198241177693	True	True	both	-0.0025041035537177667	middle
dixit_2016_raw__control_context	ACH-000551	TXNDC17	133	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.857691711894001	0.0179116677100903	0.2467736415549595	3	-0.360049902924678	0.2944177206493741	True	True	both	-0.003479721878566839	middle
dixit_2016_raw__control_context	ACH-000551	TYR	133	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.944609945554769	0.0185169781062387	0.287625507330425	0	0.1045733508795721	0.008980311308814	True	True	both	0.0010099017796969395	middle
dixit_2016_raw__control_context	ACH-000551	UCN2	105	3770	1	30486	23712	h5ad_obs	intergenic_chr_	5.1919445182550055	0.0193591532477917	0.2142276114452634	0	-0.0882897814805016	0.0472033202075214	True	True	both	0.00023971504167219493	middle
dixit_2016_raw__control_context	ACH-000551	UQCRFS1	80	3770	1	30486	23712	h5ad_obs	intergenic_chr_	6.032070185066465	0.0223855048518012	0.3212433387162967	2	-1.010543090218231	0.952637379155723	True	True	both	-0.004444095789857997	high_shift_low_depmap
dixit_2016_raw__control_context	ACH-000551	VAT1	115	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.898521935198987	0.0184171611419155	0.132055143703436	1	-0.2448956157405507	0.1506499775376086	True	True	both	-0.0020115230263039463	middle
dixit_2016_raw__control_context	ACH-000551	VDAC2	135	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.606502479166472	0.0171368722420316	0.1606686989300421	1	-0.0053039009191514	0.0233704525871986	True	True	both	-0.001288792775179494	middle
dixit_2016_raw__control_context	ACH-000551	WBP2	123	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.68587532071798	0.0175276394393329	0.1467567069757969	0	-0.0156383847172773	0.0255582691708031	True	True	both	-0.0009844232606146877	middle
dixit_2016_raw__control_context	ACH-000551	WNT7A	149	3770	1	30486	23712	h5ad_obs	intergenic_chr_	4.275312474934769	0.0159550572555753	0.1299859849765958	0	-0.1421800650909689	0.0724343577101916	True	True	both	-0.0036149110125102586	middle
