cell_line	entrant_id	display_name	target_gene	depmap_gene_dependency	endpoint_category	predicted_shift_mean_abs	display_shift_percentile	display_target_position
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	PRDX2	0.1660158727868937	middle	0.1250938120541466	94.68085106382979	36
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	PRPF6	1.0	endpoint_anchor	0.0271265490995498	15.957446808510639	45
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	RORC	0.0451125018855452	middle	0.1252791181609323	96.80851063829788	24
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	RPS3	1.0	middle	0.1126143304311574	92.55319148936171	46
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	RUVBL2	1.0	endpoint_anchor	0.0258307940512143	11.702127659574469	47
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	SMAD1	0.0296077539081418	middle	0.0587151064766952	56.38297872340426	21
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	STAT3	0.0037329167002494	middle	0.0672428052891054	60.638297872340424	2
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	TAB3	0.0084525379475361	middle	0.028429701290972	18.085106382978722	6
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	TADA3	0.2498577956515995	endpoint_anchor	0.0398218789267908	39.361702127659576	37
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	THAP8	0.0157775614105068	middle	0.0380648786716515	30.851063829787233	14
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	THRA	0.0463338341696651	middle	0.0503172544698258	50.0	25
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	TMF1	0.1394316818255967	middle	0.0408351685510309	43.61702127659574	31
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	TMSB4X	0.0090048231316929	low_information	0.0392495022365669	35.1063829787234	8
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	UBP1	0.0108785135935251	low_information	0.0241697998409383	7.446808510638298	11
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	VEZF1	0.0275909199432945	middle	0.0259783638228645	13.829787234042554	20
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	XBP1	0.0085039693399301	middle	0.0926299226898744	79.7872340425532	7
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	YBX1	0.9913468022551738	endpoint_anchor	0.137393048534225	98.93617021276596	44
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	ZBTB17	0.7578619386258375	endpoint_anchor	0.0213608581722356	1.0638297872340425	40
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	ZBTB20	0.0078803596044426	low_information	0.1045707943352896	88.29787234042553	4
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	ZBTB5	0.0773557703888747	middle	0.0227916831181397	3.1914893617021276	26
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	ZNF131	0.9463812533969612	middle	0.0405096322794485	41.48936170212766	41
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	ZNF24	0.0092505619875028	middle	0.0257885461854528	9.574468085106384	9
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	Geneformer ridge	ZNF566	0.0082561267211935	middle	0.0285267586193376	20.21276595744681	5
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	ARID1A	0.2654515287532237	endpoint_anchor	0.0538101918525636	39.361702127659576	38
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	BMPR1A	0.307130270365165	dependency_excess	0.0658991421533793	81.91489361702128	39
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	CDKN2A	6.198489826465077e-05	low_information	0.1171662065095883	98.93617021276596	1
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	COMMD6	0.1351756293730245	middle	0.0554726939121541	45.744680851063826	30
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	ENY2	0.148881151602389	middle	0.0593780318487799	54.255319148936174	33
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	ERC1	0.0303840215886299	middle	0.0270880286546089	1.0638297872340425	22
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	ETV3	0.1444988533493548	middle	0.0640140667590617	75.53191489361703	32
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	GON4L	0.1493363288328347	middle	0.0549089122749647	43.61702127659574	34
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	HDGF	0.0196252078195258	middle	0.0675226643439947	86.17021276595744	15
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	HLX	0.0236239287972883	middle	0.0599077280548362	56.38297872340426	18
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	KLF3	0.0369385703770605	middle	0.0642807436155145	77.65957446808511	23
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	LAMTOR5	0.1226400958971878	middle	0.0494403386738794	28.72340425531915	28
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	MAML3	0.0050198572939971	low_information	0.0495572379072817	30.851063829787233	3
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	MIER1	0.0105919574277721	middle	0.047888894671582	26.595744680851062	10
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	MTDH	0.0123435627679496	middle	0.0637887275882443	69.14893617021276	13
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	MYBL1	0.0210310036855235	middle	0.0617118055553955	62.765957446808514	16
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	NCOA1	0.0248991192692647	middle	0.030709865610623	3.1914893617021276	19
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	NPM1	0.1622748801750765	middle	0.0444201832997509	22.340425531914892	35
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	PA2G4	0.0861889371200693	middle	0.0608550329440137	60.638297872340424	27
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	PARK7	0.1318604273725387	middle	0.0473145057070925	24.46808510638298	29
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	PCBD1	0.0111916491629234	low_information	0.0513467979696961	35.1063829787234	12
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	PEX14	0.0227993432195642	middle	0.0441354678883806	20.21276595744681	17
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	PFDN5	0.9694975960688984	endpoint_anchor	0.050703727781613	32.97872340425532	43
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	PMF1	0.9510487581740272	endpoint_anchor	0.062468465353157	67.02127659574468	42
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	PRDX2	0.1660158727868937	middle	0.0659800831111081	84.04255319148936	36
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	PRPF6	1.0	endpoint_anchor	0.0422460989904886	18.085106382978722	45
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	RORC	0.0451125018855452	middle	0.063826458962213	71.27659574468085	24
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	RPS3	1.0	middle	0.0743425031060347	88.29787234042553	46
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	RUVBL2	1.0	endpoint_anchor	0.0608450273923842	58.51063829787234	47
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	SMAD1	0.0296077539081418	middle	0.0623104744695093	64.8936170212766	21
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	STAT3	0.0037329167002494	middle	0.0912433466884164	96.80851063829788	2
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	TAB3	0.0084525379475361	middle	0.0585914578204465	47.87234042553192	6
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	TADA3	0.2498577956515995	endpoint_anchor	0.0883794977426424	94.68085106382979	37
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	THAP8	0.0157775614105068	middle	0.0532975122457551	37.234042553191486	14
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	THRA	0.0463338341696651	middle	0.0588150826781701	50.0	25
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	TMF1	0.1394316818255967	middle	0.0389157867950372	13.829787234042554	31
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	TMSB4X	0.0090048231316929	low_information	0.0754611993270471	90.42553191489361	8
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	UBP1	0.0108785135935251	low_information	0.0360595466481174	9.574468085106384	11
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	VEZF1	0.0275909199432945	middle	0.0355674598325667	7.446808510638298	20
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	XBP1	0.0085039693399301	middle	0.0543323303390224	41.48936170212766	7
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	YBX1	0.9913468022551738	endpoint_anchor	0.0372602458594193	11.702127659574469	44
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	ZBTB17	0.7578619386258375	endpoint_anchor	0.0657505957438893	79.7872340425532	40
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	ZBTB20	0.0078803596044426	low_information	0.0352541734387417	5.319148936170213	4
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	ZBTB5	0.0773557703888747	middle	0.0754727825861221	92.55319148936171	26
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	ZNF131	0.9463812533969612	middle	0.0590511345284806	52.12765957446808	41
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	ZNF24	0.0092505619875028	middle	0.04153061165112	15.957446808510639	9
HCC1143	lm_g_scgpt_ridge_hcc_formal_v1	scGPT ridge	ZNF566	0.0082561267211935	middle	0.0638266397664933	73.40425531914893	5
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	ARID1A	0.2654515287532237	endpoint_anchor	0.0511647297545549	64.8936170212766	38
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	BMPR1A	0.307130270365165	dependency_excess	0.0553699779865042	79.7872340425532	39
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	CDKN2A	6.198489826465077e-05	low_information	0.046466820807886	50.0	1
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	COMMD6	0.1351756293730245	middle	0.0553415796101293	77.65957446808511	30
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	ENY2	0.148881151602389	middle	0.0373954888827583	24.46808510638298	33
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	ERC1	0.0303840215886299	middle	0.0392184677856855	30.851063829787233	22
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	ETV3	0.1444988533493548	middle	0.0413201141505093	39.361702127659576	32
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	GON4L	0.1493363288328347	middle	0.0644515428727667	90.42553191489361	34
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	HDGF	0.0196252078195258	middle	0.0261294686137142	7.446808510638298	15
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	HLX	0.0236239287972883	middle	0.0601701220192512	88.29787234042553	18
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	KLF3	0.0369385703770605	middle	0.0673808348517186	98.93617021276596	23
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	LAMTOR5	0.1226400958971878	middle	0.041907294635979	43.61702127659574	28
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	MAML3	0.0050198572939971	low_information	0.0395568777341705	32.97872340425532	3
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	MIER1	0.0105919574277721	middle	0.0424295762470666	45.744680851063826	10
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	MTDH	0.0123435627679496	middle	0.0572100936982285	84.04255319148936	13
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	MYBL1	0.0210310036855235	middle	0.0578383509076492	86.17021276595744	16
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	NCOA1	0.0248991192692647	middle	0.0655474851165861	96.80851063829788	19
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	NPM1	0.1622748801750765	middle	0.0425431436286995	47.87234042553192	35
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	PA2G4	0.0861889371200693	middle	0.0538041508624077	73.40425531914893	27
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	PARK7	0.1318604273725387	middle	0.0484837703807077	56.38297872340426	29
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	PCBD1	0.0111916491629234	low_information	0.0652737385469306	94.68085106382979	12
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	PEX14	0.0227993432195642	middle	0.041203816502761	37.234042553191486	17
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	PFDN5	0.9694975960688984	endpoint_anchor	0.0508972920197494	60.638297872340424	43
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	PMF1	0.9510487581740272	endpoint_anchor	0.0364639476905556	20.21276595744681	42
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	PRDX2	0.1660158727868937	middle	0.0548576911905272	75.53191489361703	36
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	PRPF6	1.0	endpoint_anchor	0.0479171322811749	52.12765957446808	45
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	RORC	0.0451125018855452	middle	0.0516196273793702	69.14893617021276	24
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	RPS3	1.0	middle	0.0524915124835044	71.27659574468085	46
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	RUVBL2	1.0	endpoint_anchor	0.0554258146361935	81.91489361702128	47
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	SMAD1	0.0296077539081418	middle	0.0650686343193803	92.55319148936171	21
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	STAT3	0.0037329167002494	middle	0.0367383601349056	22.340425531914892	2
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	TAB3	0.0084525379475361	middle	0.0410763709285224	35.1063829787234	6
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	TADA3	0.2498577956515995	endpoint_anchor	0.0510618494667931	62.765957446808514	37
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	THAP8	0.0157775614105068	middle	0.0244396158134021	3.1914893617021276	14
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	THRA	0.0463338341696651	middle	0.0382081417011122	28.72340425531915	25
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	TMF1	0.1394316818255967	middle	0.0329532626141981	15.957446808510639	31
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	TMSB4X	0.0090048231316929	low_information	0.0496600568785303	58.51063829787234	8
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	UBP1	0.0108785135935251	low_information	0.0375055882554033	26.595744680851062	11
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	VEZF1	0.0275909199432945	middle	0.0413258716472497	41.48936170212766	20
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	XBP1	0.0085039693399301	middle	0.0484561763410116	54.255319148936174	7
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	YBX1	0.9913468022551738	endpoint_anchor	0.0513461678145567	67.02127659574468	44
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	ZBTB17	0.7578619386258375	endpoint_anchor	0.0242390695310438	1.0638297872340425	40
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	ZBTB20	0.0078803596044426	low_information	0.0244972833479838	5.319148936170213	4
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	ZBTB5	0.0773557703888747	middle	0.0353478588535158	18.085106382978722	26
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	ZNF131	0.9463812533969612	middle	0.0278895069788861	9.574468085106384	41
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	ZNF24	0.0092505619875028	middle	0.0314485948826971	13.829787234042554	9
HCC1143	lm_train_lowrank_hcc_formal_v1	Linear low-rank	ZNF566	0.0082561267211935	middle	0.0291883846212069	11.702127659574469	5
HCC1143	scgen_hcc_formal_v1	scGen	ARID1A	0.2654515287532237	endpoint_anchor	0.0563282652129776	54.255319148936174	38
HCC1143	scgen_hcc_formal_v1	scGen	BMPR1A	0.307130270365165	dependency_excess	0.0492652438642813	7.446808510638298	39
HCC1143	scgen_hcc_formal_v1	scGen	CDKN2A	6.198489826465077e-05	low_information	0.0507873879900455	18.085106382978722	1
HCC1143	scgen_hcc_formal_v1	scGen	COMMD6	0.1351756293730245	middle	0.0608734920267457	60.638297872340424	30
HCC1143	scgen_hcc_formal_v1	scGen	ENY2	0.148881151602389	middle	0.0811919464622708	84.04255319148936	33
HCC1143	scgen_hcc_formal_v1	scGen	ERC1	0.0303840215886299	middle	0.0554724991438572	47.87234042553192	22
HCC1143	scgen_hcc_formal_v1	scGen	ETV3	0.1444988533493548	middle	0.0469839676037438	3.1914893617021276	32
HCC1143	scgen_hcc_formal_v1	scGen	GON4L	0.1493363288328347	middle	0.0542543402801099	39.361702127659576	34
HCC1143	scgen_hcc_formal_v1	scGen	HDGF	0.0196252078195258	middle	0.0589057240881338	58.51063829787234	15
HCC1143	scgen_hcc_formal_v1	scGen	HLX	0.0236239287972883	middle	0.0445318251185352	1.0638297872340425	18
HCC1143	scgen_hcc_formal_v1	scGen	KLF3	0.0369385703770605	middle	0.0561630943366452	50.0	23
HCC1143	scgen_hcc_formal_v1	scGen	LAMTOR5	0.1226400958971878	middle	0.0740759475709618	77.65957446808511	28
HCC1143	scgen_hcc_formal_v1	scGen	MAML3	0.0050198572939971	low_information	0.0505688893104202	15.957446808510639	3
HCC1143	scgen_hcc_formal_v1	scGen	MIER1	0.0105919574277721	middle	0.0625794592821701	62.765957446808514	10
HCC1143	scgen_hcc_formal_v1	scGen	MTDH	0.0123435627679496	middle	0.0687270176834007	71.27659574468085	13
HCC1143	scgen_hcc_formal_v1	scGen	MYBL1	0.0210310036855235	middle	0.0642502383613814	64.8936170212766	16
HCC1143	scgen_hcc_formal_v1	scGen	NCOA1	0.0248991192692647	middle	0.0530248988284037	26.595744680851062	19
HCC1143	scgen_hcc_formal_v1	scGen	NPM1	0.1622748801750765	middle	0.1240610978632533	98.93617021276596	35
HCC1143	scgen_hcc_formal_v1	scGen	PA2G4	0.0861889371200693	middle	0.080398736201554	81.91489361702128	27
HCC1143	scgen_hcc_formal_v1	scGen	PARK7	0.1318604273725387	middle	0.0954541728886605	94.68085106382979	29
HCC1143	scgen_hcc_formal_v1	scGen	PCBD1	0.0111916491629234	low_information	0.0526653575466607	24.46808510638298	12
HCC1143	scgen_hcc_formal_v1	scGen	PEX14	0.0227993432195642	middle	0.0532733410859464	28.72340425531915	17
HCC1143	scgen_hcc_formal_v1	scGen	PFDN5	0.9694975960688984	endpoint_anchor	0.0871755725603938	86.17021276595744	43
HCC1143	scgen_hcc_formal_v1	scGen	PMF1	0.9510487581740272	endpoint_anchor	0.0773034417209165	79.7872340425532	42
HCC1143	scgen_hcc_formal_v1	scGen	PRDX2	0.1660158727868937	middle	0.0737998690855082	75.53191489361703	36
HCC1143	scgen_hcc_formal_v1	scGen	PRPF6	1.0	endpoint_anchor	0.056289302052635	52.12765957446808	45
HCC1143	scgen_hcc_formal_v1	scGen	RORC	0.0451125018855452	middle	0.0502648113121414	13.829787234042554	24
HCC1143	scgen_hcc_formal_v1	scGen	RPS3	1.0	middle	0.0888408953328761	90.42553191489361	46
HCC1143	scgen_hcc_formal_v1	scGen	RUVBL2	1.0	endpoint_anchor	0.0901626978787602	92.55319148936171	47
HCC1143	scgen_hcc_formal_v1	scGen	SMAD1	0.0296077539081418	middle	0.0548640733319311	43.61702127659574	21
HCC1143	scgen_hcc_formal_v1	scGen	STAT3	0.0037329167002494	middle	0.0579439342498303	56.38297872340426	2
HCC1143	scgen_hcc_formal_v1	scGen	TAB3	0.0084525379475361	middle	0.0515670593612453	20.21276595744681	6
HCC1143	scgen_hcc_formal_v1	scGen	TADA3	0.2498577956515995	endpoint_anchor	0.0677491811708703	67.02127659574468	37
HCC1143	scgen_hcc_formal_v1	scGen	THAP8	0.0157775614105068	middle	0.0537986939274675	35.1063829787234	14
HCC1143	scgen_hcc_formal_v1	scGen	THRA	0.0463338341696651	middle	0.0478853905104222	5.319148936170213	25
HCC1143	scgen_hcc_formal_v1	scGen	TMF1	0.1394316818255967	middle	0.0552741922486603	45.744680851063826	31
HCC1143	scgen_hcc_formal_v1	scGen	TMSB4X	0.0090048231316929	low_information	0.0881604213645264	88.29787234042553	8
HCC1143	scgen_hcc_formal_v1	scGen	UBP1	0.0108785135935251	low_information	0.053746986365084	32.97872340425532	11
HCC1143	scgen_hcc_formal_v1	scGen	VEZF1	0.0275909199432945	middle	0.0547531925457779	41.48936170212766	20
HCC1143	scgen_hcc_formal_v1	scGen	XBP1	0.0085039693399301	middle	0.0533280597077448	30.851063829787233	7
HCC1143	scgen_hcc_formal_v1	scGen	YBX1	0.9913468022551738	endpoint_anchor	0.1033857737166518	96.80851063829788	44
HCC1143	scgen_hcc_formal_v1	scGen	ZBTB17	0.7578619386258375	endpoint_anchor	0.0737193183462072	73.40425531914893	40
HCC1143	scgen_hcc_formal_v1	scGen	ZBTB20	0.0078803596044426	low_information	0.0516063086586813	22.340425531914892	4
HCC1143	scgen_hcc_formal_v1	scGen	ZBTB5	0.0773557703888747	middle	0.0541519732015902	37.234042553191486	26
HCC1143	scgen_hcc_formal_v1	scGen	ZNF131	0.9463812533969612	middle	0.0682830492793468	69.14893617021276	41
HCC1143	scgen_hcc_formal_v1	scGen	ZNF24	0.0092505619875028	middle	0.0495686815940593	9.574468085106384	9
HCC1143	scgen_hcc_formal_v1	scGen	ZNF566	0.0082561267211935	middle	0.0501611543628483	11.702127659574469	5
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	ARID1A	0.2654515287532237	endpoint_anchor	0.0200081258804389	52.12765957446808	38
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	BMPR1A	0.307130270365165	dependency_excess	0.0104771014748324	7.446808510638298	39
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	CDKN2A	6.198489826465077e-05	low_information	0.0248892481859011	62.765957446808514	1
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	COMMD6	0.1351756293730245	middle	0.0441710673938027	94.68085106382979	30
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	ENY2	0.148881151602389	middle	0.0349521947118668	81.91489361702128	33
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	ERC1	0.0303840215886299	middle	0.0081671166333965	1.0638297872340425	22
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	ETV3	0.1444988533493548	middle	0.0109746471698369	9.574468085106384	32
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	GON4L	0.1493363288328347	middle	0.0111793687169005	13.829787234042554	34
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	HDGF	0.0196252078195258	middle	0.026796137168062	67.02127659574468	15
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	HLX	0.0236239287972883	middle	0.0111490834609483	11.702127659574469	18
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	KLF3	0.0369385703770605	middle	0.0261031504593478	64.8936170212766	23
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	LAMTOR5	0.1226400958971878	middle	0.0323176360097471	75.53191489361703	28
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	MAML3	0.0050198572939971	low_information	0.0096131619353231	3.1914893617021276	3
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	MIER1	0.0105919574277721	middle	0.0165233353616851	41.48936170212766	10
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	MTDH	0.0123435627679496	middle	0.030220193456417	73.40425531914893	13
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	MYBL1	0.0210310036855235	middle	0.0098852224587575	5.319148936170213	16
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	NCOA1	0.0248991192692647	middle	0.0125598559818165	18.085106382978722	19
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	NPM1	0.1622748801750765	middle	0.0426616686364051	90.42553191489361	35
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	PA2G4	0.0861889371200693	middle	0.0431466554280296	92.55319148936171	27
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	PARK7	0.1318604273725387	middle	0.0335682759369206	77.65957446808511	29
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	PCBD1	0.0111916491629234	low_information	0.0290074582863204	71.27659574468085	12
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	PEX14	0.0227993432195642	middle	0.0151648157063988	32.97872340425532	17
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	PFDN5	0.9694975960688984	endpoint_anchor	0.038487631611154	86.17021276595744	43
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	PMF1	0.9510487581740272	endpoint_anchor	0.020821321640819	54.255319148936174	42
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	PRDX2	0.1660158727868937	middle	0.0348619386196209	79.7872340425532	36
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	PRPF6	1.0	endpoint_anchor	0.0195235967794508	50.0	45
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	RORC	0.0451125018855452	middle	0.0190178441944069	47.87234042553192	24
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	RPS3	1.0	middle	0.044416845926449	96.80851063829788	46
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	RUVBL2	1.0	endpoint_anchor	0.0247884679020209	60.638297872340424	47
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	SMAD1	0.0296077539081418	middle	0.0128759280316743	20.21276595744681	21
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	STAT3	0.0037329167002494	middle	0.0280738603904854	69.14893617021276	2
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	TAB3	0.0084525379475361	middle	0.013912971080871	24.46808510638298	6
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	TADA3	0.2498577956515995	endpoint_anchor	0.0210637606534325	56.38297872340426	37
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	THAP8	0.0157775614105068	middle	0.0141831195944059	26.595744680851062	14
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	THRA	0.0463338341696651	middle	0.0222965441363481	58.51063829787234	25
HCC1143	scgpt_hcc_formal_v1	scGPT kernel	TMF1	0.1394316818255967	middle	0.0184613846960162	45.744680851063826	31
