cell_line	target_gene	n_cells_target	log_n_cells_target	depmap_gene_dependency	observed_shift_mean_abs	recomputed_shift_mean_abs	shift_recalculation_abs_error	real_shift_L2	real_shift_top20_mean	real_shift_top50_mean	real_shift_top100_mean	real_DEG_burden	median_raw_library_size	median_detected_gene_count	median_protospacer_umis	baseline_target_expression	perturbed_target_expression	rna_level_reduction_strength	target_expression_available	equal_n_primary_shift	matched_null_shift_mean	noise_corrected_shift
HCC1143	TADA3	133	4.890349128221754	0.2498577956515995	0.0103750807743799	0.010375080774379914	1.3877787807814457e-17	5.1135832829938925	0.3561943203740359	0.2862839964487921	0.2417076083553898	28.0	63468.0	8127.0	43.0	0.5820443536826683	0.2584589851933935	0.32358536848927477	True	0.016091775484964637	0.005653882111018394	0.004721198663361507
HCC1143	THAP8	335	5.814130531825066	0.0157775614105068	0.0050716034302432	0.0050716034302432725	7.28583859910259e-17	2.4487280363408086	0.203478245365339	0.1614005195151411	0.1293091272579664	4.0	52834.0	7651.0	41.0	0.03881186089013737	0.038364405150872964	0.000447455739264406	True	0.014208843134358183	0.003940076753967269	0.001131526676275931
HCC1143	THRA	188	5.236441962829949	0.0463338341696651	0.0053431820384494	0.005343182038449481	8.066464163292153e-17	2.3724404917219064	0.1597963187190939	0.1251220880109191	0.105011245365181	2.0	57817.5	7855.0	65.0	0.044054448742703256	0.029984707871015006	0.01406974087168825	True	0.013579000820945576	0.00489394113480047	0.00044924090364893005
HCC1143	TMF1	145	4.976733742420574	0.1394316818255967	0.0058951763799742	0.005895176379974277	7.719519468096792e-17	2.502337580432542	0.1427124538360147	0.1199486007606292	0.1023099716615471	1.0	52788.0	7766.0	50.0	0.21153586877889968	0.07442840310261045	0.13710746567628923	True	0.014244662258154241	0.00544821010160775	0.0004469662783664497
HCC1143	TMSB4X	266	5.583496308781699	0.0090048231316929	0.0039703565382887	0.003970356538288791	9.107298248878237e-17	1.8624986123191989	0.1353937214178092	0.0906404043980636	0.0702689667115929	1.0	55695.0	7690.5	70.0	2.694746527720992	1.741135644510528	0.9536108832104642	True	0.013680523472171944	0.004251057423954575	-0.00028070088566587575
HCC1143	UBP1	267	5.58724865840025	0.0108785135935251	0.0046551429363536	0.004655142936353638	3.8163916471489756e-17	1.9683247358074805	0.1032742547015614	0.0873382637008149	0.0763105857753129	0.0	56707.0	7769.0	56.0	0.19415155034964826	0.1414977377048119	0.05265381264483637	True	0.01373792322115182	0.004272160501761561	0.00038298243459203903
HCC1143	VEZF1	255	5.541263545158426	0.0275909199432945	0.0060274132373266	0.006027413237326677	7.719519468096792e-17	2.8398473940734115	0.204011011578	0.1663444351154619	0.1391198841753344	2.0	51650.0	7346.0	35.0	0.35488260512219644	0.16992688117263963	0.1849557239495568	True	0.014877725607333296	0.004329312104248424	0.0016981011330781757
HCC1143	XBP1	314	5.749392985908253	0.0085039693399301	0.0045885756847594	0.004588575684759466	6.591949208711867e-17	2.055446583049452	0.1405954723102743	0.1133508613668011	0.0942623941148673	1.0	54092.0	7693.0	36.0	0.5603312799694902	0.28026658259400256	0.2800646973754876	True	0.013787045824949324	0.004026276685757575	0.000562298999001825
HCC1143	YBX1	177	5.176149732573829	0.9913468022551738	0.0077493948528648	0.007749394852864845	4.5102810375396984e-17	3.8245990837962864	0.2747349702501908	0.2045421658170788	0.1668213502598506	3.0	43993.0	7297.0	27.0	2.365043609778736	0.9220443289861086	1.4429992807926273	True	0.015548056086439983	0.005012190947210354	0.002737203905654446
HCC1143	ZBTB17	75	4.31748811353631	0.7578619386258375	0.010587215682323	0.010587215682323039	3.8163916471489756e-17	4.928221899857864	0.331468708688747	0.267377969903978	0.2236981831707293	22.0	51477.0	7536.0	30.0	0.0754022248142971	0.05440096314766841	0.021001261666628697	True	0.01646884148051138	0.0073401154315917575	0.0032471002507312432
HCC1143	ZBTB20	315	5.752572638825633	0.0078803596044426	0.0043814448697306	0.004381444869730686	8.586881206085195e-17	1.889601177535932	0.1077172651828048	0.0933920281454992	0.0808197685766823	0.0	55899.0	7840.0	93.0	0.3526567327377557	0.30811333731771173	0.044543395420043985	True	0.013917613580030809	0.004018457049065799	0.00036298782066480125
HCC1143	ZBTB5	212	5.356586274672012	0.0773557703888747	0.0053368219337521	0.005336821933752175	7.45931094670027e-17	2.288843476575004	0.1208816370446684	0.1003946202476223	0.0881711576463742	0.0	56028.5	7843.0	45.5	0.05789391300829832	0.06923671063407708	-0.011342797625778757	True	0.013844568426512908	0.0046465840905174464	0.0006902378432346538
HCC1143	ZNF131	43	3.7612001156935624	0.9463812533969612	0.0105522037854389	0.010552203785438943	4.336808689942018e-17	4.608186179220708	0.2597907369298721	0.2188515031520965	0.1880083787940291	10.0	61107.0	8080.0	7.0	0.5956981160308014	0.5012400908186349	0.09445802521216651	True	0.014713893415457662	0.009501450982063288	0.0010507528033756111
HCC1143	ZNF24	462	6.135564891081739	0.0092505619875028	0.0043616307953344	0.004361630795334456	5.637851296924623e-17	1.8788468529612183	0.0982876407852587	0.0850611388327131	0.0738620875172668	0.0	54287.5	7854.0	47.0	0.2996439352278122	0.2212955537645963	0.07834838146321588	True	0.01384340217311096	0.0035900265508780763	0.0007716042444563236
HCC1143	ZNF566	372	5.918893854273146	0.0082561267211935	0.0044548810181222	0.004454881018122255	5.551115123125783e-17	2.020865157655443	0.1472940403296591	0.1159120095450754	0.0953521956532538	0.0	56366.0	7983.5	63.5	0.07489248878639708	0.08834865846278973	-0.013456169676392654	True	0.013588290477684594	0.0038026393137206983	0.0006522417044015016
