cell_line	entrant_id	entrant_kind	reference_type	reference_seed	target_gene	predicted_shift_mean_abs	predicted_shift_l2	observed_contract_shift_mean_abs	observed_contract_shift_l2	signed_cosine	signed_response_axis_projection	absolute_response_axis_projection	pearson	normalized_rmse	direction_status	pearson_status	normalized_rmse_status	context_role	depmap_gene_dependency	noise_corrected_shift	endpoint_category	corrected_shift_percentile	corrected_dependency_percentile
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	PEX14	0.023059542829274526	0.20979201529749508	0.016433745797745855	0.20979201529749514	-0.21817012056253063	-0.04577034927051077	0.04577034927051077	-0.21669941914228386	1.5608780353137979	estimated	estimated	estimated	qualified_primary_context	0.0227993432195642	0.000275420560782	middle	0.1458333333333333	0.3541666666666667
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	PFDN5	0.10665800002139597	0.9581015414504782	0.048604024204220254	0.9581015414504783	0.006732312097355982	0.006450238598002468	0.006450238598002468	0.03782465959415498	1.4094450595199832	estimated	estimated	estimated	qualified_primary_context	0.9694975960688984	0.0019242298235236	endpoint_anchor	0.7708333333333334	0.8958333333333334
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	PMF1	0.06050126672675801	0.5081380428171314	0.049251870029838093	0.5081380428171314	-0.012849053518351557	-0.0065290929068677365	0.0065290929068677365	-0.008861718725358252	1.4232702157484722	estimated	estimated	estimated	qualified_primary_context	0.9510487581740272	0.0029423176940619	endpoint_anchor	0.875	0.875
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	PRDX2	0.07047950601529433	0.6223894253531942	0.03292791866912277	0.6223894253531942	0.15130691299310725	0.09417182262974577	0.09417182262974577	0.19208421900135741	1.302837738942876	estimated	estimated	estimated	qualified_primary_context	0.1660158727868937	0.0006112575546722	middle	0.4583333333333333	0.75
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	PRPF6	0.05519303290663358	0.534993829058912	0.0572714944493481	0.5349938290589119	-0.21164810015687216	-0.11323042751596915	0.11323042751596915	-0.2170700108224186	1.5566939970057523	estimated	estimated	estimated	qualified_primary_context	1.0	0.0025883202614396	endpoint_anchor	0.8125	0.96875
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	RORC	0.01602734284186368	0.13660591038756495	0.014692237319313187	0.13660591038756495	-0.17786370528116013	-0.024297233384838423	0.024297233384838423	-0.17756887294799112	1.5348379101919267	estimated	estimated	estimated	qualified_primary_context	0.0451125018855452	5.970803625961543e-05	middle	0.125	0.5
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	RPS3	0.12621327064587784	1.1111548400000688	0.055391170400717796	1.1111548400000688	0.1730694000060477	0.19230690147262786	0.19230690147262786	0.1668642534574256	1.2860253496676903	estimated	estimated	estimated	qualified_primary_context	1.0	0.0004164407695485	middle	0.2708333333333333	0.96875
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	RUVBL2	0.0769942699162234	0.67799504374013	0.06250063595835022	0.67799504374013	-0.005476535561933389	-0.003713063967857405	0.003713063967857405	-0.011574038484708005	1.4180807703103047	estimated	estimated	estimated	qualified_primary_context	1.0	0.0031427387771154	endpoint_anchor	0.8958333333333334	0.96875
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	SMAD1	0.01815035901802712	0.16292780153452172	0.01728563631189452	0.16292780153452174	-0.03703214459300685	-0.006033565904647131	0.006033565904647131	-0.039503406177326304	1.4401612024999195	estimated	estimated	estimated	qualified_primary_context	0.0296077539081418	0.0004516434159773	middle	0.3333333333333333	0.4375
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	STAT3	0.0307971151182824	0.26351192532344425	0.018735934081915928	0.26351192532344425	-0.06491167024157074	-0.017104999201316824	0.017104999201316824	-0.07184524965660054	1.4593914281244567	estimated	estimated	estimated	qualified_primary_context	0.0037329167002494	0.0005131955358154	middle	0.375	0.0416666666666666
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	TAB3	0.02099197959246721	0.1765562206335784	0.018278670402593723	0.17655622063357843	0.06903355429357771	0.012188303442977019	0.012188303442977019	0.06550084762000366	1.3645266180668096	estimated	estimated	estimated	qualified_primary_context	0.0084525379475361	0.0014569268678928	middle	0.6666666666666666	0.125
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	TADA3	0.06274564874961576	0.5223770774879364	0.04418020785681385	0.5223770774879363	0.039969872213835286	0.020879345034629553	0.020879345034629553	0.0861234363724111	1.3856623887413302	estimated	estimated	estimated	qualified_primary_context	0.2498577956515995	0.0047211986633615	endpoint_anchor	0.9375	0.7708333333333334
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	THAP8	0.02225296176952386	0.1896153969639016	0.01647374082889139	0.1896153969639016	0.23167432875477598	0.043929019813182285	0.043929019813182285	0.24831114391008047	1.239617417790847	estimated	estimated	estimated	qualified_primary_context	0.0157775614105068	0.0011315266762759	middle	0.6041666666666666	0.2916666666666667
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	THRA	0.027282181980894892	0.21824728804926108	0.02357240656062861	0.21824728804926108	-0.018322718734637058	-0.003998883673523927	0.003998883673523927	-0.014696794216374789	1.4271108707697782	estimated	estimated	estimated	qualified_primary_context	0.0463338341696651	0.0004492409036489	middle	0.3125	0.5208333333333334
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	TMF1	0.02413866229172858	0.22060277259893102	0.023492244592705335	0.220602772598931	0.1283409191002599	0.028312362591412437	0.028312362591412437	0.1210277217793577	1.320347742755476	estimated	estimated	estimated	qualified_primary_context	0.1394316818255967	0.0004469662783664	middle	0.2916666666666667	0.6458333333333334
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	TMSB4X	0.11058399789604091	0.9597678558169462	0.032670834123555495	0.9597678558169462	0.09998954150456411	0.09596674785395505	0.09596674785395505	0.09262715592025392	1.3416485817794732	estimated	estimated	estimated	qualified_primary_context	0.0090048231316929	-0.0002807008856658	low_information	0.0208333333333333	0.1666666666666666
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	UBP1	0.02042113084498883	0.16837861185523326	0.018318987837233514	0.16837861185523326	0.05677224655050443	0.00955923206607699	0.00955923206607699	0.04402164664267115	1.37348298384035	estimated	estimated	estimated	qualified_primary_context	0.0108785135935251	0.000382982434592	low_information	0.2291666666666666	0.2291666666666666
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	VEZF1	0.032584168641130465	0.29057789436695153	0.025135901281084675	0.2905778943669516	-0.2068049980860151	-0.06009296088839572	0.06009296088839572	-0.20802500878041083	1.5535797360200183	estimated	estimated	estimated	qualified_primary_context	0.0275909199432945	0.0016981011330781	middle	0.75	0.4166666666666667
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	XBP1	0.03619039293855784	0.3105469418080749	0.020958200839615308	0.3105469418080749	0.0574504486904405	0.01784106114631802	0.01784106114631802	0.054705840413886805	1.3729891123454399	estimated	estimated	estimated	qualified_primary_context	0.0085039693399301	0.0005622989990018	middle	0.4166666666666667	0.1458333333333333
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	YBX1	0.18219871731916276	1.4790985371439558	0.060498649125623284	1.4790985371439562	0.023408384595570656	0.03462330741221167	0.03462330741221167	-0.0065334886111541365	1.3975633190696077	estimated	estimated	estimated	qualified_primary_context	0.9913468022551738	0.0027372039056544	endpoint_anchor	0.8333333333333334	0.9166666666666666
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	ZBTB17	0.05157327543251143	0.4774290320892315	0.04592134525325554	0.4774290320892316	-0.05210990619400043	-0.024878782076462273	0.024878782076462273	-0.05468634166306215	1.4505929175299324	estimated	estimated	estimated	qualified_primary_context	0.7578619386258375	0.0032471002507312	endpoint_anchor	0.9166666666666666	0.8333333333333334
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	ZBTB20	0.012572359818572566	0.10656090846699232	0.010658926089852559	0.1065609084669923	0.1624983927886173	0.017315976359981215	0.017315976359981215	0.16835632450219118	1.2942191523937376	estimated	estimated	estimated	qualified_primary_context	0.0078803596044426	0.0003629878206648	low_information	0.1666666666666666	0.0833333333333333
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	ZBTB5	0.01846207822213557	0.16108850899950794	0.01637399245310464	0.16108850899950797	0.194653495321703	0.031356441332915826	0.031356441332915826	0.20186071965355387	1.2691308086074475	estimated	estimated	estimated	qualified_primary_context	0.0773557703888747	0.0006902378432346	middle	0.5208333333333334	0.5416666666666666
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	ZNF131	0.0417240076921217	0.355245242256655	0.03575740716408127	0.355245242256655	0.1118415741583187	0.03973118710623757	0.03973118710623757	0.11401081214792745	1.3327853734504151	estimated	estimated	estimated	qualified_primary_context	0.9463812533969612	0.0010507528033756	middle	0.5833333333333334	0.8541666666666666
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	ZNF24	0.018300830814732452	0.1635071609381978	0.017037555290825804	0.16350716093819784	-0.047272665672087176	-0.007729419354023577	0.007729419354023577	-0.03574945061578966	1.4472544114094712	estimated	estimated	estimated	qualified_primary_context	0.0092505619875028	0.0007716042444563	middle	0.5416666666666666	0.1875
HCC1143	observed_magnitude_random_direction_seed20260920	reference	observed_magnitude_random_direction	20260920	ZNF566	0.018652179661987168	0.1692876776754507	0.015583953037711405	0.16928767767545072	-0.13639941332726874	-0.023090739918467242	0.023090739918467242	-0.12307981980583507	1.5075804544549314	estimated	estimated	estimated	qualified_primary_context	0.0082561267211935	0.0006522417044015	middle	0.5	0.1041666666666666
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	ARID1A	0.030626240351399815	0.26887127844126285	0.026934130496731747	0.2688712784412628	-0.013249995752801922	-0.0035625432973971556	0.0035625432973971556	0.04949081151017376	1.423551892803913	estimated	estimated	estimated	qualified_primary_context	0.2654515287532237	0.0025274853359367	endpoint_anchor	0.7916666666666666	0.7916666666666666
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	BMPR1A	0.02825930743653451	0.2519597961996971	0.02403316765559862	0.25195979619969716	0.051912438434088395	0.013079847408082237	0.013079847408082237	0.09674915993421926	1.3770167475858173	estimated	estimated	estimated	qualified_primary_context	0.307130270365165	0.0003716073858904	dependency_excess	0.1875	0.8125
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	CDKN2A	0.01785784884133841	0.1541087039690042	0.015288635648501085	0.15410870396900422	-0.07098593005867403	-0.010939549681376634	0.010939549681376634	-0.060342826629832265	1.463547696563849	estimated	estimated	estimated	qualified_primary_context	6.198489826465077e-05	-5.524423694538636e-05	low_information	0.0416666666666666	0.0208333333333333
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	COMMD6	0.045545840498886575	0.40048856927325704	0.024179141446282765	0.40048856927325704	0.07344545112380207	0.02941406364020042	0.02941406364020042	0.08419798365396859	1.361289498142256	estimated	estimated	estimated	qualified_primary_context	0.1351756293730245	0.0005475981761952	middle	0.3958333333333333	0.625
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	ENY2	0.08831735396339244	0.7227454677992013	0.052133558563754	0.7227454677992013	0.30271880301108645	0.21878864289386196	0.21878864289386196	0.2921722862552517	1.1809159131698697	estimated	estimated	estimated	qualified_primary_context	0.148881151602389	0.0052970777139176	middle	0.9791666666666666	0.6875
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	ERC1	0.018210776839076046	0.15653733067563497	0.018082859524529607	0.15653733067563497	0.05059913497879368	0.007920653524076515	0.007920653524076515	0.05431341832813459	1.3779701484583813	estimated	estimated	estimated	qualified_primary_context	0.0303840215886299	0.0011727642485481	middle	0.625	0.4583333333333333
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	ETV3	0.01981800712059902	0.17400432154643036	0.017517314109704925	0.1740043215464304	0.19939328551319416	0.03469529336663703	0.03469529336663703	0.23984436105918572	1.2653906230779532	estimated	estimated	estimated	qualified_primary_context	0.1444988533493548	0.0004824127798667	middle	0.3541666666666667	0.6666666666666666
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	GON4L	0.03050730505866649	0.25707107996200035	0.02612878929243151	0.25707107996200035	-0.03567400021388192	-0.009170753761547258	0.009170753761547258	-0.0608167215823396	1.4392178432842488	estimated	estimated	estimated	qualified_primary_context	0.1493363288328347	0.001639764285359	middle	0.7083333333333334	0.7083333333333334
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	HDGF	0.050383369136516004	0.4296275389638783	0.021842409703510025	0.42962753896387834	0.1086099017690154	0.046661804804130666	0.046661804804130666	0.13965136867941638	1.3352079225581193	estimated	estimated	estimated	qualified_primary_context	0.0196252078195258	-2.232035737835883e-06	middle	0.0833333333333333	0.3125
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	HLX	0.01761687731487456	0.1523967550181251	0.01560876951237957	0.1523967550181251	-0.0011498061711575577	-0.00017522672938422674	0.00017522672938422674	-0.04935653098172605	1.415026364539656	estimated	estimated	estimated	qualified_primary_context	0.0236239287972883	0.0003806089003583	middle	0.2083333333333333	0.375
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	KLF3	0.023151958000440783	0.20311407361767406	0.020111859034912655	0.20311407361767403	0.07951872658523079	0.016151372485616267	0.016151372485616267	0.08343322912177031	1.3568207497048161	estimated	estimated	estimated	qualified_primary_context	0.0369385703770605	0.0008195901120722	middle	0.5625	0.4791666666666667
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	LAMTOR5	0.06989043941990623	0.5526408290413128	0.042313266204234555	0.5526408290413128	-0.1421258405505617	-0.07854454235005585	0.07854454235005585	-0.10405846313704088	1.511374103622635	estimated	estimated	estimated	qualified_primary_context	0.1226400958971878	0.0051478700974567	middle	0.9583333333333334	0.5833333333333334
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	MAML3	0.016323873086789654	0.13436616443167707	0.015722563996182586	0.13436616443167707	0.07857350575124271	0.010557620593744802	0.010557620593744802	0.0835955703522626	1.357517214807059	estimated	estimated	estimated	qualified_primary_context	0.0050198572939971	0.0003873163964322	low_information	0.25	0.0625
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	MIER1	0.038602614098729	0.33246328572611944	0.029814972509536804	0.3324632857261194	-0.17691561484953067	-0.05881794660913161	0.05881794660913161	-0.17600375336306728	1.534220072121031	estimated	estimated	estimated	qualified_primary_context	0.0105919574277721	0.001451416208981	middle	0.6458333333333334	0.2083333333333333
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	MTDH	0.08907861574641732	0.743097496021889	0.03279660488329147	0.743097496021889	0.005957045248026635	0.004426665407497685	0.004426665407497685	0.030454445562871756	1.4099950033613404	estimated	estimated	estimated	qualified_primary_context	0.0123435627679496	0.0006004795018292	middle	0.4375	0.2708333333333333
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	MYBL1	0.053552202602082676	0.4452787693883617	0.042125312875277515	0.44527876938836175	0.04882495500891168	0.021740715881810316	0.021740715881810316	0.059597838912807684	1.3792570790038294	estimated	estimated	estimated	qualified_primary_context	0.0210310036855235	0.002892924147223	middle	0.8541666666666666	0.3333333333333333
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	NCOA1	0.014997678421117877	0.12398291870418207	0.013332836620250319	0.12398291870418209	0.10500985248734503	0.01301942800407665	0.01301942800407665	0.09112560350236204	1.3379014519109056	estimated	estimated	estimated	qualified_primary_context	0.0248991192692647	-3.731790556072735e-05	middle	0.0625	0.3958333333333333
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	NPM1	0.19396757745838253	1.614996929888463	0.062276520095979976	1.6149969298884634	-0.02557061684453309	-0.041296467699275155	0.041296467699275155	-0.024609803754223534	1.4321805869683701	estimated	estimated	estimated	qualified_primary_context	0.1622748801750765	0.0016454699152962	middle	0.7291666666666666	0.7291666666666666
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	PA2G4	0.11501930464418443	0.9931797557905169	0.03494234978525658	0.9931797557905168	-0.057308500639994264	-0.05691764267035018	0.05691764267035018	-0.065754793200885	1.4541722735907145	estimated	estimated	estimated	qualified_primary_context	0.0861889371200693	0.0006252623413598	middle	0.4791666666666667	0.5625
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	PARK7	0.11960564731982537	1.0705967316527991	0.04550742293621029	1.0705967316527991	0.07924378646936642	0.084838138797896	0.084838138797896	0.09494684719428682	1.357023370123472	estimated	estimated	estimated	qualified_primary_context	0.1318604273725387	0.0015154817356561	middle	0.6875	0.6041666666666666
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	PCBD1	0.039241473597265035	0.32515937306369896	0.020571518983791972	0.32515937306369896	0.3013769881522013	0.0979955525233956	0.0979955525233956	0.30074191453882004	1.182051616341519	estimated	estimated	estimated	qualified_primary_context	0.0111916491629234	3.5101351587623654e-05	low_information	0.1041666666666666	0.25
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	PEX14	0.024952583174949153	0.2097920152974951	0.016433745797745855	0.20979201529749514	-0.011179753240306123	-0.0023454229628125226	0.0023454229628125226	-0.01418746684266268	1.422096869584	estimated	estimated	estimated	qualified_primary_context	0.0227993432195642	0.000275420560782	middle	0.1458333333333333	0.3541666666666667
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	PFDN5	0.11667825982367387	0.9581015414504782	0.048604024204220254	0.9581015414504783	0.2012510702367836	0.19281896061242085	0.19281896061242085	0.20088061209587518	1.2639216192179137	estimated	estimated	estimated	qualified_primary_context	0.9694975960688984	0.0019242298235236	endpoint_anchor	0.7708333333333334	0.8958333333333334
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	PMF1	0.05984994642915298	0.5081380428171314	0.049251870029838093	0.5081380428171314	-0.06106509351834392	-0.031029497104856373	0.031029497104856373	-0.04755860384268285	1.456753303423983	estimated	estimated	estimated	qualified_primary_context	0.9510487581740272	0.0029423176940619	endpoint_anchor	0.875	0.875
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	PRDX2	0.06978229263591783	0.6223894253531942	0.03292791866912277	0.6223894253531942	-0.046653641904898506	-0.029036733375823482	0.029036733375823482	-0.03676373834748664	1.4468266253458972	estimated	estimated	estimated	qualified_primary_context	0.1660158727868937	0.0006112575546722	middle	0.4583333333333333	0.75
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	PRPF6	0.06391303470948653	0.5349938290589119	0.0572714944493481	0.5349938290589119	-0.11320765568111388	-0.060565397191621996	0.060565397191621996	-0.11181653452439413	1.4921177270450976	estimated	estimated	estimated	qualified_primary_context	1.0	0.0025883202614396	endpoint_anchor	0.8125	0.96875
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	RORC	0.01556883991469114	0.13660591038756495	0.014692237319313187	0.13660591038756495	-0.31330648149330775	-0.04279951713471807	0.04279951713471807	-0.3237964863820103	1.6206828693444673	estimated	estimated	estimated	qualified_primary_context	0.0451125018855452	5.970803625961543e-05	middle	0.125	0.5
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	RPS3	0.130144240743543	1.1111548400000688	0.055391170400717796	1.1111548400000688	0.20973343333704086	0.23304631956228478	0.23304631956228478	0.19239045265697244	1.2571925601616953	estimated	estimated	estimated	qualified_primary_context	1.0	0.0004164407695485	middle	0.2708333333333333	0.96875
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	RUVBL2	0.07867337877154036	0.67799504374013	0.06250063595835022	0.67799504374013	0.05490377471236428	0.03722448713760766	0.03722448713760766	0.04383903116404455	1.3748427003025732	estimated	estimated	estimated	qualified_primary_context	1.0	0.0031427387771154	endpoint_anchor	0.8958333333333334	0.96875
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	SMAD1	0.019483696487000195	0.16292780153452174	0.01728563631189452	0.16292780153452174	0.12149296115964422	0.019794581063659875	0.019794581063659875	0.10427082932492936	1.325524076612987	estimated	estimated	estimated	qualified_primary_context	0.0296077539081418	0.0004516434159773	middle	0.3333333333333333	0.4375
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	STAT3	0.032148868655099964	0.2635119253234443	0.018735934081915928	0.26351192532344425	0.005921058185504739	0.0015602694424144933	0.0015602694424144933	0.004479541523802714	1.4100205259601688	estimated	estimated	estimated	qualified_primary_context	0.0037329167002494	0.0005131955358154	middle	0.375	0.0416666666666666
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	TAB3	0.02028527678667758	0.17655622063357843	0.018278670402593723	0.17655622063357843	-0.11537907458936483	-0.020370893349698	0.020370893349698	-0.10587498495365287	1.493572277855588	estimated	estimated	estimated	qualified_primary_context	0.0084525379475361	0.0014569268678928	middle	0.6666666666666666	0.125
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	TADA3	0.06346557597713078	0.5223770774879364	0.04418020785681385	0.5223770774879363	-0.05333727194168312	-0.02786216823807574	0.02786216823807574	-0.04127140836395168	1.451438784063374	estimated	estimated	estimated	qualified_primary_context	0.2498577956515995	0.0047211986633615	endpoint_anchor	0.9375	0.7708333333333334
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	THAP8	0.022752930558980346	0.1896153969639016	0.01647374082889139	0.1896153969639016	-0.11088706543822174	-0.021025894931230547	0.021025894931230547	-0.07574213933292427	1.4905616830163193	estimated	estimated	estimated	qualified_primary_context	0.0157775614105068	0.0011315266762759	middle	0.6041666666666666	0.2916666666666667
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	THRA	0.02455190452171144	0.2182472880492611	0.02357240656062861	0.21824728804926108	0.21711511606866035	0.04738478527648567	0.04738478527648567	0.19909379269626126	1.2513072236116436	estimated	estimated	estimated	qualified_primary_context	0.0463338341696651	0.0004492409036489	middle	0.3125	0.5208333333333334
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	TMF1	0.026095048166905187	0.22060277259893094	0.023492244592705335	0.220602772598931	0.20749275984684315	0.04577347811641772	0.04577347811641772	0.19940628179011766	1.2589735820525838	estimated	estimated	estimated	qualified_primary_context	0.1394316818255967	0.0004469662783664	middle	0.2916666666666667	0.6458333333333334
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	TMSB4X	0.10921961664821536	0.9597678558169463	0.032670834123555495	0.9597678558169462	-0.029926011041307713	-0.028722023450270164	0.028722023450270164	-0.0422713762940069	1.4352184579647156	estimated	estimated	estimated	qualified_primary_context	0.0090048231316929	-0.0002807008856658	low_information	0.0208333333333333	0.1666666666666666
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	UBP1	0.020369626691721064	0.16837861185523326	0.018318987837233514	0.16837861185523326	0.1521586158415425	0.02562025651721263	0.02562025651721263	0.15834213475318934	1.3021838458209023	estimated	estimated	estimated	qualified_primary_context	0.0108785135935251	0.000382982434592	low_information	0.2291666666666666	0.2291666666666666
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	VEZF1	0.03324738726477474	0.2905778943669516	0.025135901281084675	0.2905778943669516	0.17621714097555716	0.05120480577604167	0.05120480577604167	0.17338284845957705	1.2835753651612691	estimated	estimated	estimated	qualified_primary_context	0.0275909199432945	0.0016981011330781	middle	0.75	0.4166666666666667
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	XBP1	0.035925430932470026	0.3105469418080749	0.020958200839615308	0.3105469418080749	0.1175832682411216	0.03651512436007885	0.03651512436007885	0.11784599866416023	1.3284703472482016	estimated	estimated	estimated	qualified_primary_context	0.0085039693399301	0.0005622989990018	middle	0.4166666666666667	0.1458333333333333
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	YBX1	0.17263401057752922	1.4790985371439564	0.060498649125623284	1.4790985371439562	0.057240221513984633	0.0846639279071307	0.0846639279071307	0.028911951954909778	1.3731422202277632	estimated	estimated	estimated	qualified_primary_context	0.9913468022551738	0.0027372039056544	endpoint_anchor	0.8333333333333334	0.9166666666666666
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	ZBTB17	0.05000721001610756	0.4774290320892316	0.04592134525325554	0.4774290320892316	0.32162937027934724	0.15355519894393782	0.15355519894393782	0.3175424238989542	1.164792367523631	estimated	estimated	estimated	qualified_primary_context	0.7578619386258375	0.0032471002507312	endpoint_anchor	0.9166666666666666	0.8333333333333334
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	ZBTB20	0.013011404487464262	0.10656090846699229	0.010658926089852559	0.1065609084669923	0.02356309520262915	0.00251090483108639	0.00251090483108639	0.021407965728877116	1.3974526144362611	estimated	estimated	estimated	qualified_primary_context	0.0078803596044426	0.0003629878206648	low_information	0.1666666666666666	0.0833333333333333
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	ZBTB5	0.018068851047053188	0.16108850899950797	0.01637399245310464	0.16108850899950797	0.16895112841776694	0.027216085370602477	0.027216085370602477	0.17743093950697403	1.2892236978757663	estimated	estimated	estimated	qualified_primary_context	0.0773557703888747	0.0006902378432346	middle	0.5208333333333334	0.5416666666666666
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	ZNF131	0.043332875139186294	0.355245242256655	0.03575740716408127	0.355245242256655	0.009927382613319003	0.003526655441443014	0.003526655441443014	-0.007762331060111294	1.4071763339302443	estimated	estimated	estimated	qualified_primary_context	0.9463812533969612	0.0010507528033756	middle	0.5833333333333334	0.8541666666666666
HCC1143	observed_magnitude_random_direction_seed20260921	reference	observed_magnitude_random_direction	20260921	ZNF24	0.020002475277330563	0.1635071609381978	0.017037555290825804	0.16350716093819784	-0.20858343638842475	-0.03410488550260451	0.03410488550260451	-0.20987515052222605	1.554724050362909	estimated	estimated	estimated	qualified_primary_context	0.0092505619875028	0.0007716042444563	middle	0.5416666666666666	0.1875
