model_id	object_role	cell_line	target_gene	predicted_shift_mean_abs	predicted_shift_l2	predicted_topk_abs_shift	predicted_shift_response_aligned_signed	predicted_shift_response_aligned_magnitude	predicted_observed_shift_cosine	predicted_target_similarity_mean	leading_singular_energy_share	normalized_inverse_effective_rank	output_homogenization_score	expected_axis	predicted_shift_axis_aligned_magnitude	axis_total_magnitude	top_axis	top_axis_magnitude	axis_entropy	top_axis_share	common_axis_dominance_score	observed_shift_mean_abs	observed_shift_l2	depmap_gene_effect	dependency_strength	model_pipeline_endpoint_category	depmap_gene_dependency	residual	quadrant	frozen_endpoint_category	frozen_endpoint_category_label	endpoint_category	endpoint_category_source	dependency_strength_percentile	predicted_shift_mean_abs_percentile	metric_status	visualization_percentile_scope	rank_endpoint_alignment_note
geneformer_hcc_formal_v1	entrant	HCC38	PCBD1	0.0139646984961772	0.12570927111847	0.0322686691332123	-0.0063136400886915	0.0063136400886915	-0.0502241404513557	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	metabolism / transcription	0.0204980333434479	0.4063144383023281	cytoskeleton / cell motility	0.0410485880439127	0.908848466813952	0.1010266536808851	0.1010266536808851	0.0041690086810655	1.7392892243046572	0.016465541489049	-0.016465541489049	low_information	0.0210892465180688	-0.0013037732368964	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	29.78723404255319	70.2127659574468	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	PEX14	0.0140039668560649	0.1260263204337259	0.0322998645815399	0.0534262630496749	0.0534262630496749	0.4239294051100257	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	peroxisome / metabolism	0.0140305653700874	0.4074350270064694	cytoskeleton / cell motility	0.0412095935149926	0.9087576699887352	0.1011439635363953	0.1011439635363953	0.004391741095693	1.8521323648982424	0.232031509113923	-0.232031509113923	low_information	0.0049454685061893	-0.0004929743696039	low_shift_high_depmap	Q4_low_information	Low-information	Q4_low_information	Fig. 2 frozen observed-shift x DepMap joint_grid	6.382978723404255	76.59574468085107	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	PFDN5	0.0155239019142345	0.1412352181130318	0.0378675508315841	-0.0218371127319052	0.0218371127319052	-0.15461520875359	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	proteostasis / chaperone	0.0291231384261601	0.4172580014199797	mTOR / lysosome / signaling	0.0551994691332548	0.9184431621066708	0.1322909781128325	0.1322909781128325	0.0091179791241103	3.763957430728924	-0.8870801927678431	0.8870801927678431	endpoint_anchor	0.8201974002162512	0.0011803139937399	high_shift_low_depmap	Q1_anchor	Endpoint anchors	Q1_anchor	Fig. 2 frozen observed-shift x DepMap joint_grid	87.2340425531915	80.85106382978722	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	PMF1	0.013957014303814	0.1257636237025207	0.0323352522047763	0.0163031074747241	0.0163031074747241	0.1296329335522906	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	transcription regulation	0.0120128391035193	0.4060535311257431	mTOR / lysosome / signaling	0.0406529817015012	0.90867551909322	0.1001172963298579	0.1001172963298579	0.0092008578860405	3.907662671107953	-1.5920218294593655	1.5920218294593655	endpoint_anchor	0.9978434877605236	-0.0006598961817566	high_shift_low_depmap	Q1_anchor	Endpoint anchors	Q1_anchor	Fig. 2 frozen observed-shift x DepMap joint_grid	95.74468085106383	68.08510638297872	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	PRDX2	0.0157552754754763	0.1497768700575197	0.0402663749051527	-0.017611601405777	0.017611601405777	-0.1175855884758009	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	oxidative stress / antioxidant	0.0208114552041264	0.4599426006432087	ribosomal / translation	0.0560741591837292	0.897681883506863	0.1219155588225836	0.1219155588225836	0.0048643958897732	2.130357874677587	-0.278397829186231	0.278397829186231	middle	0.1572365253337959	-0.0014127767134366	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	65.95744680851064	82.97872340425532	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	PRPF6	0.0128333945890347	0.1140500687786138	0.0269973795149984	0.0120727880682301	0.0120727880682301	0.1058551581557132	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	RNA processing / spliceosome	0.0062155166398285	0.355026476484987	oxidative stress / antioxidant	0.0582913880930929	0.9120775028948652	0.1641888477451564	0.1641888477451564	0.0144798741040019	5.908263551904799	-1.5741714599009082	1.5741714599009082	endpoint_anchor	0.9972796156547944	0.0046678160507967	high_shift_low_depmap	Q1_anchor	Endpoint anchors	Q1_anchor	Fig. 2 frozen observed-shift x DepMap joint_grid	93.61702127659575	42.5531914893617	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	RORC	0.0118014192793443	0.1064872304665411	0.0279819730275036	0.0259612271049051	0.0259612271049051	0.2437966222913678	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	nuclear receptor / metabolism	0.0027630335899124	0.3715994192288967	oxidative stress / antioxidant	0.0391434781653017	0.9146313309491942	0.105337834613757	0.105337834613757	0.0047603589109585	1.944086166826961	-0.377798049598536	0.377798049598536	dependency_excess	0.263229534078098	-0.001787978643083	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	74.46808510638297	29.78723404255319	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	RPS3	0.0170082927274936	0.2398126932634652	0.0549526366265969	0.0247591299639977	0.0247591299639977	0.10324361745438	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	ribosomal / translation	0.0602479136493311	0.6061009868477502	growth / proliferation	0.1978913102143233	0.7728656362678904	0.3264989077868515	0.3264989077868515	0.0096911866022176	4.1654645837132325	-1.977444057423196	1.977444057423196	endpoint_anchor	1.0	-0.0012210037608086	high_shift_low_depmap	Q1_anchor	Endpoint anchors	Q1_anchor	Fig. 2 frozen observed-shift x DepMap joint_grid	97.87234042553192	89.36170212765957	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	RUVBL2	0.0133553213553942	0.1237125272942335	0.0325270788781337	0.0483085371189631	0.0483085371189631	0.3904902613788485	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	chromatin remodeling	0.0097982617583087	0.4022584934313317	oxidative stress / mitochondrial	0.0551567322586134	0.8917705869527253	0.1371176324659234	0.1371176324659234	0.0082501146934477	3.3300033506603586	-1.3247838305863433	1.3247838305863433	endpoint_anchor	0.978029448287533	-0.000881611022861	high_shift_low_depmap	Q1_anchor	Endpoint anchors	Q1_anchor	Fig. 2 frozen observed-shift x DepMap joint_grid	91.48936170212765	53.191489361702125	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	SMAD1	0.0139482518521141	0.1255906999540779	0.0322589085220095	0.0265537912333062	0.0265537912333062	0.2114311907093089	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	TGF-beta / BMP signaling	0.0096687389516192	0.4058781568416961	cytoskeleton / cell motility	0.0410460867592776	0.9089143764264872	0.1011290853360377	0.1011290853360377	0.0045644798021591	1.9253649364438048	0.092940314960579	-0.092940314960579	low_information	0.0125810954880103	-0.0006996780493545	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	21.27659574468085	65.95744680851064	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	STAT3	0.0185499421574523	0.1749898612632503	0.0461686262820775	0.0418791643046991	0.0418791643046991	0.2393233756651603	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	JAK-STAT signaling	0.0319428586823315	0.5806483192314564	oxidative stress / antioxidant	0.0637707590683933	0.9083233598675348	0.1098268210830266	0.1098268210830266	0.0049421595924907	2.1690524844948564	0.0005423560077098	-0.0005423560077098	middle	0.0235621693286022	-0.0005740609596133	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	34.04255319148936	97.87234042553192	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	TAB3	0.0107107472063061	0.1054553516181076	0.0293082036469503	0.0181515745018511	0.0181515745018511	0.1721256837451416	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	NF-κB / MAPK signaling	0.0019304166365002	0.3123831227228248	cytoskeleton / cell motility	0.035944280373797	0.8805552685495375	0.115064732244482	0.115064732244482	0.005355838101385	2.217455001567444	-0.0196506729762948	0.0196506729762948	middle	0.0271522701939877	-0.0002154692673164	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	38.297872340425535	17.02127659574468	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	TADA3	0.013983754517898	0.125873935154417	0.0322902497029702	0.0093295578748982	0.0093295578748982	0.074118266529549	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	transcription / chromatin	0.018882018199272	0.4068578311187438	cytoskeleton / cell motility	0.0410895787697163	0.908794012362064	0.1009924736036949	0.1009924736036949	0.0091400872937874	4.428444823703298	-0.0575575471120086	0.0575575471120086	shift_excess	0.035551946395066	0.003465369534057	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	44.680851063829785	74.46808510638297	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	THAP8	0.012965838405812	0.1163661344825856	0.0299798943714796	0.0579783588085096	0.0579783588085096	0.4982408246721144	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	transcription regulation	0.0129767011318181	0.3506885615505605	synaptic / signaling	0.0365129146570463	0.9025482525412352	0.1041177804477151	0.1041177804477151	0.0050563694115236	2.120590397995916	-0.0175508210223816	0.0175508210223816	middle	0.0267473201978675	-0.0005092095367631	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	36.17021276595745	44.680851063829785	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	THRA	0.011838679233218	0.1068242496136719	0.0280978716164571	-0.0017198371944294	0.0017198371944294	-0.0160996889811933	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	nuclear receptor / metabolism	0.0027868826783573	0.3726224506300314	oxidative stress / antioxidant	0.0391462801190155	0.9146274965194778	0.1050561501402473	0.1050561501402473	0.0058419151883759	2.5748785168349526	-0.1244560670130739	0.1244560670130739	middle	0.0573416619307745	-1.5302507314757935e-05	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	51.06382978723404	31.914893617021278	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	TMF1	0.0164609161533175	0.1424549774027755	0.0356977141761679	0.0255202797378465	0.0255202797378465	0.1791462832898483	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	transcription regulation	0.0109952323138633	0.51885164947071	proteostasis / chaperone	0.0482112704965033	0.947420534063612	0.0929191813222228	0.0929191813222228	0.00630257681098	2.6709537577516334	-0.1739325679207107	0.1739325679207107	middle	0.0809743969956026	0.0003103866486258	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	57.446808510638306	87.2340425531915	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	TMSB4X	0.0136339832232597	0.1491429607349099	0.0392478545894004	-0.0001421314282442	0.0001421314282442	-0.0009529878416244	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	cytoskeleton / cell motility	0.0041960177390527	0.4055161468624709	ribosomal / translation	0.0819323090060901	0.8347404761739371	0.2020445046147005	0.2020445046147005	0.0045126915949235	1.993718373946049	-0.3380993515689319	0.3380993515689319	dependency_excess	0.2174493812731642	-0.0019273474517844	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	70.2127659574468	55.319148936170215	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	UBP1	0.0120030649429686	0.1311460700460037	0.0347329188690477	0.015242060631508	0.015242060631508	0.1162220158496661	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	transcription regulation	0.0095340331589222	0.3470426251811414	ribosomal / translation	0.0756381997259079	0.8336616451670292	0.217950747941778	0.217950747941778	0.004398069047543	1.8193468573847944	0.0228586479772922	-0.0228586479772922	low_information	0.0201784564207119	-0.0010572724019838	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	27.659574468085108	36.17021276595745	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	VEZF1	0.0085137053214798	0.0798906919229366	0.0214674757367053	0.0298381287056682	0.0298381287056682	0.3734869230379233	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	transcription regulation	0.007069881520034	0.2475656402228762	oxidative stress / antioxidant	0.0314038948653142	0.9171516073673066	0.1268507812192442	0.1268507812192442	0.0073740581188237	3.330757494619107	-0.151644262020672	0.151644262020672	shift_excess	0.0694464693745538	0.0014426707127253	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	53.191489361702125	4.25531914893617	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	XBP1	0.0138256050764657	0.1545256664410599	0.0383462771154077	0.0057848116196002	0.0057848116196002	0.0374359273306011	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	ER stress / UPR	0.0046994142457944	0.4164958048873006	chromatin remodeling	0.0550992361313329	0.8681041084342139	0.1322924156372767	0.1322924156372767	0.0040282961697656	1.6387798034173342	0.1080243659617565	-0.1080243659617565	low_information	0.0113924113087519	-0.0011947122161723	low_shift_high_depmap	Q4_low_information	Low-information	Q4_low_information	Fig. 2 frozen observed-shift x DepMap joint_grid	19.148936170212767	61.702127659574465	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	YBX1	0.0132177475621601	0.1413013924149066	0.0344604748502632	0.0238382331589669	0.0238382331589669	0.1687048708548475	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	RNA processing / transcription	0.0160292123829595	0.4058516664162062	chromatin remodeling	0.0505591193233265	0.9184295456827626	0.1245753646148084	0.1245753646148084	0.0076494599161971	3.716232319681118	-2.475443696624305	2.475443696624305	endpoint_anchor	1.0	-0.0046212792218524	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	100.0	46.808510638297875	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	ZBTB17	0.0103413400974384	0.1000530874244675	0.0265847647056403	0.0344739781603197	0.0344739781603197	0.3445568652376171	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	transcription regulation	0.0073415070679796	0.3173270393007195	oxidative stress / antioxidant	0.0435807171771827	0.8943898478547193	0.1373369167443774	0.1373369167443774	0.0079465191255336	3.493035111075968	-0.3779576510823618	0.3779576510823618	endpoint_anchor	0.2634223656448051	0.0013977461767984	high_shift_low_depmap	Q1_anchor	Endpoint anchors	Q1_anchor	Fig. 2 frozen observed-shift x DepMap joint_grid	76.59574468085107	10.638297872340425	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	ZBTB20	0.0137952201959486	0.1442935261884425	0.0375154326844537	-0.019465337903426	0.019465337903426	-0.1349009787036808	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	transcription regulation	0.0096658292270853	0.4167845614369182	ribosomal / translation	0.0770576017831027	0.8431147327468942	0.1848859312769089	0.1848859312769089	0.0048062658192207	2.1590019433283736	0.3536029010287363	-0.3536029010287363	low_information	0.0018330352467763	0.0002531985170202	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	2.127659574468085	59.57446808510638	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	ZBTB5	0.013664765753149	0.1186051447610375	0.0302385724329802	0.0544187300514632	0.0544187300514632	0.458822677221166	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	transcription regulation	0.0129875958478351	0.3832474618282203	mTOR / lysosome / signaling	0.0326794093541548	0.9421191316602108	0.0852697345946218	0.0852697345946218	0.0046384099549855	1.897499312170974	0.0729011804312269	-0.0729011804312269	low_information	0.0143722132742512	-0.0006804148872734	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	23.404255319148938	57.446808510638306	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	ZNF131	0.0133449527547913	0.1197317318298396	0.0304874553566039	0.0121659996893875	0.0121659996893875	0.1016104879087325	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	transcription regulation	0.0129873758052108	0.3516811412960275	oxidative stress / antioxidant	0.0418396564003702	0.920790650591542	0.1189704294241688	0.1189704294241688	0.0098454685363047	4.415636227925105	-0.6933601874242165	0.6933601874242165	endpoint_anchor	0.6622862073859538	0.0024362738208512	high_shift_low_depmap	Q1_anchor	Endpoint anchors	Q1_anchor	Fig. 2 frozen observed-shift x DepMap joint_grid	85.1063829787234	51.06382978723404	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	ZNF24	0.0119342986039896	0.1058687729954002	0.0265610535126148	0.0098523393298181	0.0098523393298181	0.0930618070943938	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	transcription regulation	0.0099895867319243	0.3504085835504535	oxidative stress / antioxidant	0.0424951539861847	0.9136298258902412	0.1212731536299995	0.1212731536299995	0.0039710221358838	1.6212123105803893	-0.0751354213507236	0.0751354213507236	middle	0.0403071652767106	-0.0017516482680549	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	46.808510638297875	34.04255319148936	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
geneformer_hcc_formal_v1	entrant	HCC38	ZNF566	0.0125017123815394	0.108341877985103	0.0271092079802475	0.0700352051197768	0.0700352051197768	0.6464278303298995	0.5146872998631231	0.4958729301463226	0.8849605062914739	0.7127256954564527	transcription regulation	0.0123469082945133	0.3432330396268491	mTOR / lysosome / signaling	0.030007880563255	0.9164251298382002	0.0874271328770636	0.0874271328770636	0.0045411647163488	1.9239272325468384	-0.1834100057572494	0.1834100057572494	middle	0.0863639716532793	-0.0014768800060284	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	59.57446808510638	40.42553191489361	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
scgen_hcc_formal_v1	entrant	HCC38	ARID1A	0.0637870671259849	0.676047853265447	0.1839074677606926	0.3046992916793288	0.3046992916793288	0.4507066921484478	0.7937453571091763	0.6996044653052509	0.9339754343372548	0.8434841927323645	chromatin remodeling	0.0750311772878385	2.33132142025795	RNA processing / transcription	0.3411593150505134	0.858589042504665	0.1463373141455396	0.1463373141455396	0.0085365617536346	4.5521106820450274	-0.1959555409927433	0.1959555409927433	shift_excess	0.0939245801107399	0.0024842926660479	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	63.829787234042556	61.702127659574465	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
scgen_hcc_formal_v1	entrant	HCC38	BMPR1A	0.0516803134445067	0.4810656982991201	0.1277857044129766	-0.0344795759132198	0.0344795759132198	-0.0716733203700192	0.7937453571091763	0.6996044653052509	0.9339754343372548	0.8434841927323645	TGF-beta / BMP signaling	0.027997964149383	1.696390923188618	signaling / oncogene	0.1718549419942512	0.8997562739982018	0.1013062140601556	0.1013062140601556	0.0056197913890013	2.4112086854129164	-0.3519701364399601	0.3519701364399601	dependency_excess	0.2329854350238944	-0.0008580873192481	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	72.3404255319149	8.51063829787234	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
scgen_hcc_formal_v1	entrant	HCC38	CDKN2A	0.0543493072794949	0.5283491537634396	0.14542225014728	0.0328140116625525	0.0328140116625525	0.0621066797000009	0.7937453571091763	0.6996044653052509	0.9339754343372548	0.8434841927323645	cell cycle / replication	0.0008134714007435	1.9218046450779285	signaling / oncogene	0.1925937406049118	0.8918833226713064	0.1002150458415101	0.1002150458415101	0.0040551040534158	1.6153802596872924	0.2816188048418129	-0.2816188048418129	low_information	0.0034117871973033	-0.0006943366956666	low_shift_high_depmap	Q4_low_information	Low-information	Q4_low_information	Fig. 2 frozen observed-shift x DepMap joint_grid	4.25531914893617	10.638297872340425	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
scgen_hcc_formal_v1	entrant	HCC38	COMMD6	0.0596541830581702	0.5814004208627781	0.1616857993775642	0.2467634393227784	0.2467634393227784	0.4244294129622233	0.7937453571091763	0.6996044653052509	0.9339754343372548	0.8434841927323645	NF-κB / copper signaling	0.1712849799194185	2.1638569013679274	growth / proliferation	0.1963860061996452	0.8932500480363084	0.0907573906922845	0.0907573906922845	0.0042202270388882	1.715292039582324	0.1473822164133259	-0.1473822164133259	low_information	0.0087958879569685	-0.0008954126758508	low_shift_high_depmap	Q4_low_information	Low-information	Q4_low_information	Fig. 2 frozen observed-shift x DepMap joint_grid	14.893617021276595	51.06382978723404	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
scgen_hcc_formal_v1	entrant	HCC38	ENY2	0.07564386043599	0.7978131139913293	0.2139936644975918	0.6224952515959629	0.6224952515959629	0.780251967132654	0.7937453571091763	0.6996044653052509	0.9339754343372548	0.8434841927323645	transcription / chromatin	0.2430773035108363	2.588985954659984	signaling / oncogene	0.3023037738500014	0.8840976173139141	0.1167653201462436	0.1167653201462436	0.0103397858020701	4.544919712264169	-0.5509808712071267	0.5509808712071267	endpoint_anchor	0.4895161201697765	0.0033190035078499	high_shift_low_depmap	Q1_anchor	Endpoint anchors	Q1_anchor	Fig. 2 frozen observed-shift x DepMap joint_grid	82.97872340425532	76.59574468085107	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
scgen_hcc_formal_v1	entrant	HCC38	ERC1	0.0577051418511767	0.5594609091570378	0.1563874762917151	0.2219424024722617	0.2219424024722617	0.3967076141328108	0.7937453571091763	0.6996044653052509	0.9339754343372548	0.8434841927323645	synaptic / signaling	0.2016679426190328	2.052600026099757	synaptic / signaling	0.2016679426190328	0.890654905870075	0.0982499951547948	0.0982499951547948	0.00417172244801	1.7068626495623005	0.2188525570329813	-0.2188525570329813	low_information	0.0054295617631019	-0.000748945350976	low_shift_high_depmap	Q4_low_information	Low-information	Q4_low_information	Fig. 2 frozen observed-shift x DepMap joint_grid	8.51063829787234	42.5531914893617	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
scgen_hcc_formal_v1	entrant	HCC38	ETV3	0.0481495837607232	0.4577535111284025	0.1276352316685835	-0.0051621630272517	0.0051621630272517	-0.0112771675186643	0.7937453571091763	0.6996044653052509	0.9339754343372548	0.8434841927323645	transcription regulation	0.0304859276223878	1.6361991701655914	ribosomal / translation	0.1637145095586989	0.8911242861132179	0.1000578123640841	0.1000578123640841	0.0051298888376656	2.131250251028423	-0.1735948251121793	0.1735948251121793	middle	0.0807914252803547	-0.0008613799584009	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	55.319148936170215	2.127659574468085	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
scgen_hcc_formal_v1	entrant	HCC38	GON4L	0.0561051011417333	0.5364717002976072	0.1450785072649956	0.1271272269609236	0.1271272269609236	0.2369691204408358	0.7937453571091763	0.6996044653052509	0.9339754343372548	0.8434841927323645	transcription regulation	0.0409614923485196	1.7742869180423992	ribosomal / translation	0.2111234500148353	0.889114164561159	0.1189905915824321	0.1189905915824321	0.0060144581054616	2.438389539750892	-0.4178073081616394	0.4178073081616394	dependency_excess	0.3129469325001975	-0.0006430251686404	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	78.72340425531915	25.53191489361702	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
scgen_hcc_formal_v1	entrant	HCC38	HDGF	0.0753509971743164	0.8335008165817122	0.2204100433019413	0.6049770945081513	0.6049770945081513	0.7258266368463028	0.7937453571091763	0.6996044653052509	0.9339754343372548	0.8434841927323645	growth factor / proliferation	0.5439144502178112	2.79953534658128	growth factor / proliferation	0.5439144502178112	0.8589155196959521	0.1942874023298278	0.1942874023298278	0.0053940020400889	2.310398267970584	-0.0275129839181656	0.0275129839181656	middle	0.0286996254177853	-0.0001987538037882	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	40.42553191489361	74.46808510638297	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
scgen_hcc_formal_v1	entrant	HCC38	HLX	0.056565300443181	0.5576610383850147	0.1543104794871789	0.1640893191830373	0.1640893191830373	0.2942456221403591	0.7937453571091763	0.6996044653052509	0.9339754343372548	0.8434841927323645	transcription regulation	0.0291189774354078	2.001536827397707	ribosomal / translation	0.2494641390053877	0.8793965503627339	0.1246362972645014	0.1246362972645014	0.0052991294769277	2.2837459862813443	0.1969791502719058	-0.1969791502719058	middle	0.006315463793662	0.000318790771335	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	10.638297872340425	34.04255319148936	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
scgen_hcc_formal_v1	entrant	HCC38	KLF3	0.0492308800362967	0.4643266334511078	0.126104830355343	-0.0271597808522688	0.0271597808522688	-0.0584928343446588	0.7937453571091763	0.6996044653052509	0.9339754343372548	0.8434841927323645	transcription regulation	0.0330835223358264	1.6225663865908782	oxidative stress / mitochondrial	0.1746908654729493	0.8912993109281377	0.1076633085195279	0.1076633085195279	0.0054676604656395	2.319837106922052	-0.2832468490799181	0.2832468490799181	dependency_excess	0.1616884807733207	-0.0008227403199183	middle	middle	Middle band	middle	Fig. 2 frozen observed-shift x DepMap joint_grid	68.08510638297872	4.25531914893617	estimated	within model x cell line	Raw predicted scores retained; percentiles used for cross-model visualization.
