context	target	expression_control	expression_perturbed	delta	abs_delta	direction	expression_available	shown_in_panel
Replogle K562 essential	GEMIN6	0.3021948039531708	0.0686222612857818	-0.23357254266738897	0.23357254266738897	decreased_or_unchanged	True	True
Replogle K562 essential	ORC1	0.2918906807899475	0.0596586987376213	-0.2322319820523262	0.2322319820523262	decreased_or_unchanged	True	True
Replogle K562 essential	NSRP1	0.3595082759857178	0.1283392310142517	-0.23116904497146606	0.23116904497146606	decreased_or_unchanged	True	True
Replogle K562 essential	ALG13	0.2421253472566604	0.011403183452785	-0.23072216380387542	0.23072216380387542	decreased_or_unchanged	True	True
Replogle K562 essential	IK	0.6746507883071899	0.444431722164154	-0.23021906614303594	0.23021906614303594	decreased_or_unchanged	True	True
Replogle K562 essential	CRCP	0.3424975574016571	0.1123874634504318	-0.2301100939512253	0.2301100939512253	decreased_or_unchanged	True	True
Replogle K562 essential	CTCF	0.5510453581809998	0.3209441304206848	-0.23010122776031494	0.23010122776031494	decreased_or_unchanged	True	True
Replogle K562 essential	ARIH1	0.2470739930868148	0.0171932484954595	-0.2298807445913553	0.2298807445913553	decreased_or_unchanged	True	True
Replogle K562 essential	TERF1	0.3176054656505584	0.0877988561987876	-0.2298066094517708	0.2298066094517708	decreased_or_unchanged	True	True
Replogle K562 essential	NMD3	0.2934727668762207	0.0641726031899452	-0.2293001636862755	0.2293001636862755	decreased_or_unchanged	True	True
Replogle K562 essential	RBM19	0.3190934956073761	0.0899647027254104	-0.2291287928819657	0.2291287928819657	decreased_or_unchanged	True	True
Replogle K562 essential	ORC4	0.2666608095169067	0.0383341312408447	-0.22832667827606198	0.22832667827606198	decreased_or_unchanged	True	True
Replogle K562 essential	NVL	0.2509660720825195	0.0227754898369312	-0.22819058224558827	0.22819058224558827	decreased_or_unchanged	True	True
Replogle K562 essential	WDR5	0.2549723088741302	0.0269771181046962	-0.227995190769434	0.227995190769434	decreased_or_unchanged	True	True
Replogle K562 essential	PSME1	0.2836027443408966	0.055963110178709	-0.2276396341621876	0.2276396341621876	decreased_or_unchanged	True	True
Replogle K562 essential	ANAPC1	0.3360081017017364	0.1084026023745536	-0.2276054993271828	0.2276054993271828	decreased_or_unchanged	True	True
Replogle K562 essential	EFTUD2	0.5686038732528687	0.3415933549404144	-0.22701051831245428	0.22701051831245428	decreased_or_unchanged	True	True
Replogle K562 essential	DONSON	0.2694458067417145	0.0424690693616867	-0.22697673738002777	0.22697673738002777	decreased_or_unchanged	True	True
Replogle K562 essential	QRSL1	0.2478603571653366	0.0211863797158002	-0.2266739774495364	0.2266739774495364	decreased_or_unchanged	True	True
Replogle K562 essential	POP4	0.2757265567779541	0.0491769686341285	-0.2265495881438256	0.2265495881438256	decreased_or_unchanged	True	True
Replogle K562 essential	EIF1AD	0.2532962262630462	0.0271459724754095	-0.2261502537876367	0.2261502537876367	decreased_or_unchanged	True	True
Replogle K562 essential	TSEN54	0.2343579679727554	0.0087808473035693	-0.22557712066918612	0.22557712066918612	decreased_or_unchanged	True	True
Replogle K562 essential	YARS2	0.2728383839130401	0.0475671924650669	-0.2252711914479732	0.2252711914479732	decreased_or_unchanged	True	True
Replogle K562 essential	THOC1	0.3162939846515655	0.0911531895399093	-0.2251407951116562	0.2251407951116562	decreased_or_unchanged	True	True
Replogle K562 essential	ACTR6	0.2429625540971756	0.0179139953106641	-0.2250485587865115	0.2250485587865115	decreased_or_unchanged	True	True
Replogle K562 essential	PSAT1	0.2345757037401199	0.0095718195661902	-0.22500388417392972	0.22500388417392972	decreased_or_unchanged	True	True
Replogle K562 essential	NDC80	0.3460185825824737	0.1215966641902923	-0.2244219183921814	0.2244219183921814	decreased_or_unchanged	True	True
Replogle K562 essential	FBXO5	0.3921282589435577	0.167744368314743	-0.2243838906288147	0.2243838906288147	decreased_or_unchanged	True	True
Replogle K562 essential	PKMYT1	0.2517695128917694	0.0275880973786115	-0.2241814155131579	0.2241814155131579	decreased_or_unchanged	True	True
Replogle K562 essential	GLMN	0.2428493648767471	0.0186867788434028	-0.2241625860333443	0.2241625860333443	decreased_or_unchanged	True	True
Replogle K562 essential	MNAT1	0.2624938189983368	0.0383408814668655	-0.2241529375314713	0.2241529375314713	decreased_or_unchanged	True	True
Replogle K562 essential	DDX41	0.2893528640270233	0.0654659494757652	-0.22388691455125811	0.22388691455125811	decreased_or_unchanged	True	True
Replogle K562 essential	POLR3E	0.2957997024059295	0.0721870735287666	-0.2236126288771629	0.2236126288771629	decreased_or_unchanged	True	True
Replogle K562 essential	NDC1	0.3056453466415405	0.0822134763002395	-0.22343187034130102	0.22343187034130102	decreased_or_unchanged	True	True
Replogle K562 essential	ISY1	0.3499075770378113	0.1265851259231567	-0.22332245111465457	0.22332245111465457	decreased_or_unchanged	True	True
Replogle K562 essential	PGPEP1	0.233413353562355	0.010224224999547	-0.223189128562808	0.223189128562808	decreased_or_unchanged	True	True
Replogle K562 essential	HIST1H2BN	0.2541984319686889	0.031219707801938	-0.2229787241667509	0.2229787241667509	decreased_or_unchanged	True	True
Replogle K562 essential	TOE1	0.2365587055683136	0.0137753440067172	-0.2227833615615964	0.2227833615615964	decreased_or_unchanged	True	True
Replogle K562 essential	ZNF100	0.2223521620035171	0.0	-0.2223521620035171	0.2223521620035171	decreased_or_unchanged	True	True
Replogle K562 essential	TFB2M	0.4168541133403778	0.1946997493505478	-0.22215436398983002	0.22215436398983002	decreased_or_unchanged	True	True
Replogle K562 essential	METTL16	0.2221409827470779	0.0	-0.2221409827470779	0.2221409827470779	decreased_or_unchanged	True	True
Replogle K562 essential	DPH2	0.229976087808609	0.0079640066251158	-0.22201208118349322	0.22201208118349322	decreased_or_unchanged	True	True
Replogle K562 essential	NCBP1	0.289342850446701	0.0679914057254791	-0.2213514447212219	0.2213514447212219	decreased_or_unchanged	True	True
Replogle K562 essential	POLR1B	0.2398672103881836	0.0185684375464916	-0.221298772841692	0.221298772841692	decreased_or_unchanged	True	True
Replogle K562 essential	SYMPK	0.2805996835231781	0.0595508813858032	-0.2210488021373749	0.2210488021373749	decreased_or_unchanged	True	True
Replogle K562 essential	U2AF2	0.4031385779380798	0.1827254146337509	-0.2204131633043289	0.2204131633043289	decreased_or_unchanged	True	True
Replogle K562 essential	GGPS1	0.2612721920013428	0.0408903807401657	-0.22038181126117706	0.22038181126117706	decreased_or_unchanged	True	True
Replogle K562 essential	KRT8	0.442489743232727	0.2224123030900955	-0.2200774401426315	0.2200774401426315	decreased_or_unchanged	True	True
Replogle K562 essential	SF3A2	0.3840904533863067	0.1642050892114639	-0.2198853641748428	0.2198853641748428	decreased_or_unchanged	True	True
Replogle K562 essential	TRMT6	0.2370629608631134	0.0176216512918472	-0.2194413095712662	0.2194413095712662	decreased_or_unchanged	True	True
Replogle K562 essential	MCMBP	0.230126067996025	0.0107942912727594	-0.2193317767232656	0.2193317767232656	decreased_or_unchanged	True	True
Replogle K562 essential	BCS1L	0.2345685064792633	0.0154687520116567	-0.2190997544676066	0.2190997544676066	decreased_or_unchanged	True	True
Replogle K562 essential	PTPMT1	0.2348330914974212	0.0157359726727008	-0.2190971188247204	0.2190971188247204	decreased_or_unchanged	True	True
Replogle K562 essential	PPP2R3C	0.3011897802352905	0.0821738168597221	-0.21901596337556845	0.21901596337556845	decreased_or_unchanged	True	True
Replogle K562 essential	NUFIP1	0.2657929360866546	0.0470415391027927	-0.21875139698386192	0.21875139698386192	decreased_or_unchanged	True	True
Replogle K562 essential	SUPV3L1	0.2589938044548034	0.0405515767633914	-0.21844222769141203	0.21844222769141203	decreased_or_unchanged	True	True
Replogle K562 essential	TUBGCP2	0.2449385225772857	0.0266370754688978	-0.21830144710838792	0.21830144710838792	decreased_or_unchanged	True	True
Replogle K562 essential	PRKRA	0.2944961786270141	0.0768138915300369	-0.2176822870969772	0.2176822870969772	decreased_or_unchanged	True	True
Replogle K562 essential	NAF1	0.2747434675693512	0.0573710836470127	-0.21737238392233849	0.21737238392233849	decreased_or_unchanged	True	True
Replogle K562 essential	EXOC5	0.2663438022136688	0.0489799119532108	-0.21736389026045802	0.21736389026045802	decreased_or_unchanged	True	True
Replogle K562 essential	GPN1	0.2884066104888916	0.0717431530356407	-0.21666345745325089	0.21666345745325089	decreased_or_unchanged	True	True
Replogle K562 essential	COG4	0.2315642237663269	0.0157888047397136	-0.2157754190266133	0.2157754190266133	decreased_or_unchanged	True	True
Replogle K562 essential	DTL	0.4609001278877258	0.2452234029769897	-0.21567672491073608	0.21567672491073608	decreased_or_unchanged	True	True
Replogle K562 essential	NPLOC4	0.3002815544605255	0.0847411975264549	-0.21554035693407061	0.21554035693407061	decreased_or_unchanged	True	True
Replogle K562 essential	SF3B3	0.5331794619560242	0.3176498413085937	-0.21552962064743048	0.21552962064743048	decreased_or_unchanged	True	True
Replogle K562 essential	PCID2	0.4396521747112274	0.2247239202260971	-0.2149282544851303	0.2149282544851303	decreased_or_unchanged	True	True
Replogle K562 essential	TSG101	0.2390545457601547	0.0241364426910877	-0.214918103069067	0.214918103069067	decreased_or_unchanged	True	True
Replogle K562 essential	POP1	0.2281789779663086	0.0137510765343904	-0.2144279014319182	0.2144279014319182	decreased_or_unchanged	True	True
Replogle K562 essential	THG1L	0.2143101394176483	0.0	-0.2143101394176483	0.2143101394176483	decreased_or_unchanged	True	True
Replogle K562 essential	LENG8	0.2705096900463104	0.0564687997102737	-0.21404089033603674	0.21404089033603674	decreased_or_unchanged	True	True
Replogle K562 essential	RPP40	0.2140327990055084	0.0	-0.2140327990055084	0.2140327990055084	decreased_or_unchanged	True	True
Replogle K562 essential	ATP6V1D	0.2651395499706268	0.0518940761685371	-0.2132454738020897	0.2132454738020897	decreased_or_unchanged	True	True
Replogle K562 essential	GNPNAT1	0.25169637799263	0.0384538769721984	-0.2132425010204316	0.2132425010204316	decreased_or_unchanged	True	True
Replogle K562 essential	PIK3C3	0.2440236359834671	0.0309000071138143	-0.2131236288696528	0.2131236288696528	decreased_or_unchanged	True	True
Replogle K562 essential	CINP	0.253375768661499	0.0403051003813743	-0.21307066828012472	0.21307066828012472	decreased_or_unchanged	True	True
Replogle K562 essential	TBL3	0.2418805211782455	0.0289394482970237	-0.2129410728812218	0.2129410728812218	decreased_or_unchanged	True	True
Replogle K562 essential	NSMCE2	0.2434279322624206	0.0308137219399213	-0.2126142103224993	0.2126142103224993	decreased_or_unchanged	True	True
Replogle K562 essential	MRPL24	0.2377904504537582	0.0254558902233839	-0.2123345602303743	0.2123345602303743	decreased_or_unchanged	True	True
Replogle K562 essential	PLRG1	0.3068781793117523	0.0946445390582084	-0.2122336402535439	0.2122336402535439	decreased_or_unchanged	True	True
Replogle K562 essential	SACM1L	0.2312474101781845	0.0195519719272851	-0.2116954382508994	0.2116954382508994	decreased_or_unchanged	True	True
Replogle K562 essential	RCC1	0.4081756770610809	0.1966285556554794	-0.21154712140560147	0.21154712140560147	decreased_or_unchanged	True	True
Replogle K562 essential	MRPL17	0.2209471762180328	0.0101375263184309	-0.2108096498996019	0.2108096498996019	decreased_or_unchanged	True	True
Replogle K562 essential	POLR1A	0.2680191397666931	0.0577014572918415	-0.2103176824748516	0.2103176824748516	decreased_or_unchanged	True	True
Replogle K562 essential	THAP11	0.2378677129745483	0.0279617495834827	-0.2099059633910656	0.2099059633910656	decreased_or_unchanged	True	True
Replogle K562 essential	UTP23	0.2177112996578216	0.0082472683861851	-0.20946403127163649	0.20946403127163649	decreased_or_unchanged	True	True
Replogle K562 essential	MAX	0.2905715405941009	0.0814191699028015	-0.20915237069129938	0.20915237069129938	decreased_or_unchanged	True	True
Replogle K562 essential	ECT2	0.2815253436565399	0.0724250078201294	-0.20910033583641052	0.20910033583641052	decreased_or_unchanged	True	True
Replogle K562 essential	ASF1B	0.230862945318222	0.0220590345561504	-0.20880391076207158	0.20880391076207158	decreased_or_unchanged	True	True
Replogle K562 essential	WDHD1	0.2257016897201538	0.0169513970613479	-0.2087502926588059	0.2087502926588059	decreased_or_unchanged	True	True
Replogle K562 essential	SKA3	0.2416025251150131	0.032952819019556	-0.2086497060954571	0.2086497060954571	decreased_or_unchanged	True	True
Replogle K562 essential	CHMP4B	0.2321694195270538	0.0236794147640466	-0.20849000476300722	0.20849000476300722	decreased_or_unchanged	True	True
Replogle K562 essential	PPP1CA	1.126682162284851	0.9184034466743468	-0.20827871561050426	0.20827871561050426	decreased_or_unchanged	True	True
Replogle K562 essential	SEC61A1	0.381089836359024	0.1729293465614318	-0.2081604897975922	0.2081604897975922	decreased_or_unchanged	True	True
Replogle K562 essential	HIRA	0.4253173172473907	0.2174294888973236	-0.20788782835006708	0.20788782835006708	decreased_or_unchanged	True	True
Replogle K562 essential	POLD3	0.2320595979690551	0.0241861306130886	-0.20787346735596648	0.20787346735596648	decreased_or_unchanged	True	True
Replogle K562 essential	EXOSC1	0.2662329077720642	0.0592444352805614	-0.20698847249150282	0.20698847249150282	decreased_or_unchanged	True	True
Replogle K562 essential	AQR	0.2543103098869324	0.0475498288869857	-0.20676048099994668	0.20676048099994668	decreased_or_unchanged	True	True
Replogle K562 essential	MVD	0.2169502824544906	0.010260259732604	-0.2066900227218866	0.2066900227218866	decreased_or_unchanged	True	True
Replogle K562 essential	NUF2	0.3213542401790619	0.1151677891612052	-0.2061864510178567	0.2061864510178567	decreased_or_unchanged	True	True
Replogle K562 essential	RNMT	0.2420348674058914	0.0363564528524875	-0.20567841455340388	0.20567841455340388	decreased_or_unchanged	True	True
Replogle K562 essential	RBM10	0.2219344228506088	0.0170768368989229	-0.2048575859516859	0.2048575859516859	decreased_or_unchanged	True	True
Replogle K562 essential	DHX16	0.2463533580303192	0.0417046621441841	-0.2046486958861351	0.2046486958861351	decreased_or_unchanged	True	True
Replogle K562 essential	SNRNP35	0.2373528778553009	0.0330815725028514	-0.2042713053524495	0.2042713053524495	decreased_or_unchanged	True	True
Replogle K562 essential	WDR70	0.2215425819158554	0.0177480746060609	-0.2037945073097945	0.2037945073097945	decreased_or_unchanged	True	True
Replogle K562 essential	LRR1	0.2737955152988434	0.070765770971775	-0.20302974432706838	0.20302974432706838	decreased_or_unchanged	True	True
Replogle K562 essential	PRIM2	0.2225473672151565	0.0196860395371913	-0.2028613276779652	0.2028613276779652	decreased_or_unchanged	True	True
Replogle K562 essential	RAB6A	0.2347704917192459	0.0322799049317836	-0.20249058678746232	0.20249058678746232	decreased_or_unchanged	True	True
Replogle K562 essential	CDC27	0.4260191023349762	0.2239030301570892	-0.202116072177887	0.202116072177887	decreased_or_unchanged	True	True
Replogle K562 essential	RNF20	0.2282635122537613	0.0266424417495727	-0.2016210705041886	0.2016210705041886	decreased_or_unchanged	True	True
Replogle K562 essential	COPZ1	0.6778495907783508	0.4763677716255188	-0.20148181915283203	0.20148181915283203	decreased_or_unchanged	True	True
Replogle K562 essential	DNAJC11	0.2641151547431946	0.0626528784632682	-0.20146227627992638	0.20146227627992638	decreased_or_unchanged	True	True
Replogle K562 essential	DERL2	0.2084892243146896	0.0071863774210214	-0.2013028468936682	0.2013028468936682	decreased_or_unchanged	True	True
Replogle K562 essential	RNGTT	0.2226933389902115	0.0214638132601976	-0.20122952573001388	0.20122952573001388	decreased_or_unchanged	True	True
Replogle K562 essential	CDC40	0.3232123553752899	0.1220529228448867	-0.20115943253040322	0.20115943253040322	decreased_or_unchanged	True	True
Replogle K562 essential	CDC23	0.2608372867107391	0.0598961636424064	-0.20094112306833267	0.20094112306833267	decreased_or_unchanged	True	True
Replogle K562 essential	RNF40	0.2343059033155441	0.0334602780640125	-0.2008456252515316	0.2008456252515316	decreased_or_unchanged	True	True
Replogle K562 essential	UBA3	0.2054383605718612	0.0051483400166034	-0.20029002055525782	0.20029002055525782	decreased_or_unchanged	True	True
Replogle K562 essential	FOXL2	0.2366222143173217	0.0369786135852336	-0.1996436007320881	0.1996436007320881	decreased_or_unchanged	True	True
Replogle K562 essential	UTP15	0.2471488267183303	0.0477827414870262	-0.1993660852313041	0.1993660852313041	decreased_or_unchanged	True	True
Replogle K562 essential	SLC7A5	0.2547931969165802	0.0557542815804481	-0.1990389153361321	0.1990389153361321	decreased_or_unchanged	True	True
Replogle K562 essential	RAD17	0.2319556921720504	0.0333673171699047	-0.19858837500214568	0.19858837500214568	decreased_or_unchanged	True	True
Replogle K562 essential	CNN2	0.2246158421039581	0.0261431727558374	-0.1984726693481207	0.1984726693481207	decreased_or_unchanged	True	True
Replogle K562 essential	HAUS1	0.2332887053489685	0.0348196774721145	-0.198469027876854	0.198469027876854	decreased_or_unchanged	True	True
Replogle K562 essential	MCRS1	0.3283068835735321	0.1300877779722213	-0.1982191056013108	0.1982191056013108	decreased_or_unchanged	True	True
Replogle K562 essential	NOP2	0.2173830568790435	0.0192126240581274	-0.1981704328209161	0.1981704328209161	decreased_or_unchanged	True	True
Replogle K562 essential	TELO2	0.2050272524356842	0.0068944110535085	-0.1981328413821757	0.1981328413821757	decreased_or_unchanged	True	True
Replogle K562 essential	URB2	0.2212819904088974	0.0232421513646841	-0.1980398390442133	0.1980398390442133	decreased_or_unchanged	True	True
Replogle K562 essential	MTOR	0.2351838946342468	0.0372217781841754	-0.1979621164500714	0.1979621164500714	decreased_or_unchanged	True	True
Replogle K562 essential	NUP43	0.2195976078510284	0.0225910302251577	-0.19700657762587068	0.19700657762587068	decreased_or_unchanged	True	True
Replogle K562 essential	SMARCB1	0.4312554597854614	0.234554186463356	-0.19670127332210544	0.19670127332210544	decreased_or_unchanged	True	True
Replogle K562 essential	CEP152	0.2110431641340255	0.0153169333934783	-0.19572623074054718	0.19572623074054718	decreased_or_unchanged	True	True
Replogle K562 essential	POLR1C	0.2776846289634704	0.0819805338978767	-0.19570409506559372	0.19570409506559372	decreased_or_unchanged	True	True
Replogle K562 essential	BUB1B	0.2182226032018661	0.0227570552378892	-0.1954655479639769	0.1954655479639769	decreased_or_unchanged	True	True
Replogle K562 essential	CENPT	0.2346426099538803	0.0396869964897632	-0.1949556134641171	0.1949556134641171	decreased_or_unchanged	True	True
Replogle K562 essential	DDX20	0.2138879001140594	0.0189900565892457	-0.1948978435248137	0.1948978435248137	decreased_or_unchanged	True	True
Replogle K562 essential	SCAP	0.2231710702180862	0.0286227501928806	-0.19454832002520558	0.19454832002520558	decreased_or_unchanged	True	True
Replogle K562 essential	PARN	0.2209861129522323	0.0264642145484685	-0.1945218984037638	0.1945218984037638	decreased_or_unchanged	True	True
Replogle K562 essential	TAF2	0.2264389842748642	0.0327435359358787	-0.1936954483389855	0.1936954483389855	decreased_or_unchanged	True	True
Replogle K562 essential	FTSJ3	0.3816741108894348	0.1885299980640411	-0.1931441128253937	0.1931441128253937	decreased_or_unchanged	True	True
Replogle K562 essential	SNIP1	0.2148589789867401	0.0217745285481214	-0.19308445043861872	0.19308445043861872	decreased_or_unchanged	True	True
Replogle K562 essential	KRI1	0.2036822736263275	0.0107824867591261	-0.19289978686720138	0.19289978686720138	decreased_or_unchanged	True	True
Replogle K562 essential	NPAT	0.1924856007099151	0.0	-0.1924856007099151	0.1924856007099151	decreased_or_unchanged	True	True
Replogle K562 essential	MED21	0.2053823769092559	0.0130268195644021	-0.1923555573448538	0.1923555573448538	decreased_or_unchanged	True	True
Replogle K562 essential	MYC	1.051930546760559	0.8595882058143616	-0.1923423409461975	0.1923423409461975	decreased_or_unchanged	True	True
Replogle K562 essential	DHX37	0.2368533760309219	0.0445185229182243	-0.1923348531126976	0.1923348531126976	decreased_or_unchanged	True	True
Replogle K562 essential	PHF5A	0.2799943685531616	0.0876784175634384	-0.1923159509897232	0.1923159509897232	decreased_or_unchanged	True	True
Replogle K562 essential	SMUG1	0.1996487081050872	0.0077133583836257	-0.1919353497214615	0.1919353497214615	decreased_or_unchanged	True	True
Replogle K562 essential	NSUN4	0.212327092885971	0.0204316973686218	-0.19189539551734922	0.19189539551734922	decreased_or_unchanged	True	True
Replogle K562 essential	ING3	0.2825165092945099	0.0908400565385818	-0.1916764527559281	0.1916764527559281	decreased_or_unchanged	True	True
Replogle K562 essential	CTU2	0.2120597064495086	0.0205822456628084	-0.19147746078670022	0.19147746078670022	decreased_or_unchanged	True	True
Replogle K562 essential	NUP88	0.2045371383428573	0.0130673330277204	-0.1914698053151369	0.1914698053151369	decreased_or_unchanged	True	True
Replogle K562 essential	AAAS	0.2155808955430984	0.024300655350089	-0.1912802401930094	0.1912802401930094	decreased_or_unchanged	True	True
Replogle K562 essential	IPO11	0.2481600791215896	0.0568969435989856	-0.191263135522604	0.191263135522604	decreased_or_unchanged	True	True
Replogle K562 essential	UBR4	0.3410946428775787	0.1509696692228317	-0.19012497365474698	0.19012497365474698	decreased_or_unchanged	True	True
Replogle K562 essential	DCTN6	0.241173505783081	0.0515762418508529	-0.1895972639322281	0.1895972639322281	decreased_or_unchanged	True	True
Replogle K562 essential	CNOT3	0.2353670448064804	0.0463554784655571	-0.1890115663409233	0.1890115663409233	decreased_or_unchanged	True	True
Replogle K562 essential	KIN	0.2371175736188888	0.0483534596860408	-0.188764113932848	0.188764113932848	decreased_or_unchanged	True	True
Replogle K562 essential	ISCA2	0.2144596427679062	0.0257227439433336	-0.1887368988245726	0.1887368988245726	decreased_or_unchanged	True	True
Replogle K562 essential	ATL2	0.2321178168058395	0.0434255562722682	-0.1886922605335713	0.1886922605335713	decreased_or_unchanged	True	True
Replogle K562 essential	TUBGCP3	0.1883928626775741	0.0	-0.1883928626775741	0.1883928626775741	decreased_or_unchanged	True	True
Replogle K562 essential	TSR2	0.2275177091360092	0.039150696247816	-0.18836701288819319	0.18836701288819319	decreased_or_unchanged	True	True
Replogle K562 essential	SF3A1	0.5525934100151062	0.3645570874214172	-0.18803632259368902	0.18803632259368902	decreased_or_unchanged	True	True
Replogle K562 essential	NCAPD2	0.2524907886981964	0.0646200105547905	-0.18787077814340591	0.18787077814340591	decreased_or_unchanged	True	True
Replogle K562 essential	SCAF1	0.2377862781286239	0.04994772747159	-0.18783855065703392	0.18783855065703392	decreased_or_unchanged	True	True
Replogle K562 essential	SLU7	0.2700246274471283	0.0824145898222923	-0.187610037624836	0.187610037624836	decreased_or_unchanged	True	True
Replogle K562 essential	WDR74	0.5564203262329102	0.3695427179336548	-0.18687760829925537	0.18687760829925537	decreased_or_unchanged	True	True
Replogle K562 essential	EMC1	0.1949154436588287	0.0081324502825737	-0.186782993376255	0.186782993376255	decreased_or_unchanged	True	True
Replogle K562 essential	PREB	0.2005376517772674	0.0144663723185658	-0.1860712794587016	0.1860712794587016	decreased_or_unchanged	True	True
Replogle K562 essential	INTS1	0.2595632076263428	0.074162371456623	-0.18540083616971978	0.18540083616971978	decreased_or_unchanged	True	True
Replogle K562 essential	CYFIP1	0.2197161018848419	0.0346678048372268	-0.1850482970476151	0.1850482970476151	decreased_or_unchanged	True	True
Replogle K562 essential	ABCB7	0.1987483650445938	0.0139669338241219	-0.18478143122047191	0.18478143122047191	decreased_or_unchanged	True	True
Replogle K562 essential	PPP1R11	0.2414551079273224	0.0567907355725765	-0.1846643723547459	0.1846643723547459	decreased_or_unchanged	True	True
Replogle K562 essential	TFIP11	0.2106637805700302	0.0262326840311288	-0.1844310965389014	0.1844310965389014	decreased_or_unchanged	True	True
Replogle K562 essential	REV3L	0.3157359063625335	0.1318833231925964	-0.1838525831699371	0.1838525831699371	decreased_or_unchanged	True	True
Replogle K562 essential	METAP1	0.2188154757022857	0.0350849851965904	-0.18373049050569532	0.18373049050569532	decreased_or_unchanged	True	True
Replogle K562 essential	SMG1	0.4742533564567566	0.2914518713951111	-0.1828014850616455	0.1828014850616455	decreased_or_unchanged	True	True
Replogle K562 essential	CPSF4	0.2039217054843902	0.0212534572929143	-0.1826682481914759	0.1826682481914759	decreased_or_unchanged	True	True
Replogle K562 essential	EXOC2	0.1973212510347366	0.0148413572460412	-0.1824798937886954	0.1824798937886954	decreased_or_unchanged	True	True
Replogle K562 essential	TTI1	0.2013567090034485	0.0189983416348695	-0.182358367368579	0.182358367368579	decreased_or_unchanged	True	True
Replogle K562 essential	PRPF3	0.2340206950902938	0.0516679473221302	-0.1823527477681636	0.1823527477681636	decreased_or_unchanged	True	True
Replogle K562 essential	GOSR2	0.2338768541812896	0.0517521202564239	-0.1821247339248657	0.1821247339248657	decreased_or_unchanged	True	True
Replogle K562 essential	ANKS6	0.2166772335767746	0.0346471928060054	-0.1820300407707692	0.1820300407707692	decreased_or_unchanged	True	True
Replogle K562 essential	CCDC174	0.2229440808296203	0.0410122126340866	-0.1819318681955337	0.1819318681955337	decreased_or_unchanged	True	True
Replogle K562 essential	TAF6	0.1903383731842041	0.0084727080538868	-0.1818656651303173	0.1818656651303173	decreased_or_unchanged	True	True
Replogle K562 essential	WDR26	0.280823290348053	0.0990602225065231	-0.18176306784152987	0.18176306784152987	decreased_or_unchanged	True	True
Replogle K562 essential	YY1	0.7370109558105469	0.55560702085495	-0.18140393495559692	0.18140393495559692	decreased_or_unchanged	True	True
Replogle K562 essential	INTS7	0.1860179007053375	0.0052415207028388	-0.1807763800024987	0.1807763800024987	decreased_or_unchanged	True	True
Replogle K562 essential	CSTF1	0.2266541421413421	0.0459077097475528	-0.1807464323937893	0.1807464323937893	decreased_or_unchanged	True	True
Replogle K562 essential	ELP5	0.215482160449028	0.0351794846355915	-0.18030267581343648	0.18030267581343648	decreased_or_unchanged	True	True
Replogle K562 essential	CD2BP2	0.2374411523342132	0.0572280623018741	-0.1802130900323391	0.1802130900323391	decreased_or_unchanged	True	True
Replogle K562 essential	RPUSD4	0.2131595909595489	0.0329622216522693	-0.1801973693072796	0.1801973693072796	decreased_or_unchanged	True	True
Replogle K562 essential	SDHAF2	0.2534824013710022	0.0735761374235153	-0.17990626394748688	0.17990626394748688	decreased_or_unchanged	True	True
Replogle K562 essential	EXOC4	0.1819226890802383	0.0026413819286972	-0.17928130715154109	0.17928130715154109	decreased_or_unchanged	True	True
Replogle K562 essential	CHAF1B	0.1889213472604751	0.0099684027954936	-0.1789529444649815	0.1789529444649815	decreased_or_unchanged	True	True
Replogle K562 essential	PTK2	0.2489095479249954	0.0699566379189491	-0.1789529100060463	0.1789529100060463	decreased_or_unchanged	True	True
Replogle K562 essential	MED17	0.2162584513425827	0.037855077534914	-0.17840337380766869	0.17840337380766869	decreased_or_unchanged	True	True
Replogle K562 essential	VPS41	0.2364203333854675	0.0580399222671985	-0.178380411118269	0.178380411118269	decreased_or_unchanged	True	True
Replogle K562 essential	NRBP1	0.1881935596466064	0.0103540634736418	-0.1778394961729646	0.1778394961729646	decreased_or_unchanged	True	True
Replogle K562 essential	RINT1	0.183300495147705	0.0054722619242966	-0.1778282332234084	0.1778282332234084	decreased_or_unchanged	True	True
Replogle K562 essential	UBA1	0.2446979880332946	0.0670408755540847	-0.1776571124792099	0.1776571124792099	decreased_or_unchanged	True	True
Replogle K562 essential	NUP85	0.1971926391124725	0.0195453260093927	-0.1776473131030798	0.1776473131030798	decreased_or_unchanged	True	True
Replogle K562 essential	PCF11	0.3146485388278961	0.1373326629400253	-0.17731587588787082	0.17731587588787082	decreased_or_unchanged	True	True
Replogle K562 essential	GTF2H1	0.2128133922815323	0.0363246016204357	-0.17648879066109657	0.17648879066109657	decreased_or_unchanged	True	True
Replogle K562 essential	TTC27	0.1926462203264236	0.016214694827795	-0.1764315254986286	0.1764315254986286	decreased_or_unchanged	True	True
Replogle K562 essential	GET1	0.3205024600028991	0.1441320031881332	-0.1763704568147659	0.1763704568147659	decreased_or_unchanged	True	True
Replogle K562 essential	ACTR10	0.1928878128528595	0.0165567770600318	-0.1763310357928277	0.1763310357928277	decreased_or_unchanged	True	True
Replogle K562 essential	ATP6AP1	0.1974605470895767	0.0212696939706802	-0.17619085311889648	0.17619085311889648	decreased_or_unchanged	True	True
