context	profile	umap1	umap2	is_control	umap_available	n_cells_profile	n_features_umap	umap_method	is_highlight
Replogle K562 GWPS	DUSP3	17.071903	-1.0449344	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DUSP7	19.789488	-0.7360188	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DUSP9	16.775423	-1.1040201	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DUT	16.041529	1.55349	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DUXA	19.716625	-0.21209797	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DVL1	18.33778	1.0199344	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DVL2	16.741535	-0.043742184	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DVL3	18.370363	-1.5775676	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DXO	17.55637	2.2369287	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYM	18.991117	1.9553785	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYNC1H1	16.036785	1.9500932	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYNC1I2	18.270578	2.2875412	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYNC1LI1	19.017353	-0.61842155	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYNC1LI2	18.128029	-0.8569891	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYNC2LI1	17.641129	1.5990058	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYNLL1	16.679396	-0.14332774	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYNLL2	15.682884	0.7844365	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYNLRB1	16.14219	-1.7082899	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYNLT1	20.237904	0.33902818	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYNLT3	19.553276	-2.2124374	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYRK1A	20.124163	0.8775715	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYRK2	18.189608	-3.0531976	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYRK3	19.80619	1.4033952	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DYRK4	17.380844	-1.3629156	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	DZIP1	16.646152	-1.8616513	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	E2F1	17.078667	0.1490008	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	E2F2	19.038664	0.34961438	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	E2F3	16.622871	0.6427428	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	E2F4	18.53538	-0.87242204	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	E2F5	16.18136	-2.5690153	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	E2F6	18.934595	-1.2222376	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	E2F7	17.470028	-2.5395014	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	E2F8	18.630236	2.0150442	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	E4F1	17.509785	2.0985782	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EAF1	18.419622	-0.47541818	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EAF2	19.205564	0.3904597	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EAPP	16.229382	0.77335435	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EARS2	16.869173	0.8464327	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EBAG9	17.665052	0.008484441	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EBF1	17.703413	-0.71666634	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EBF2	18.366333	-2.299401	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EBF3	17.933292	1.0595993	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EBF4	16.827396	-0.86752903	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EBNA1BP2	13.212535	-0.30417946	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EBP	18.026625	0.8282825	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EBPL	16.58874	-1.9598976	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ECD	15.569415	0.22968511	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ECE1	16.761063	-1.1787105	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ECE2	17.95729	1.5958545	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ECH1	17.667513	0.98935324	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ECHDC1	18.321218	0.3057616	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ECHDC3	17.572876	-1.387765	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ECHS1	15.08779	-0.097527325	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ECI1	19.551159	1.3092138	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ECI2	17.711765	2.1638172	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ECM1	18.940708	2.3568041	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ECPAS	17.99779	-0.90005666	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ECSIT	16.756828	1.9071931	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ECT2	16.961016	-2.6339586	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EDARADD	18.68538	0.35472006	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EDC3	18.258806	0.05033105	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EDC4	18.319073	-1.0051801	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EDEM1	17.694252	-1.7434969	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EDEM2	18.907753	-1.9528254	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EDEM3	17.908318	2.0837502	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EDF1	18.56751	-0.89796686	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EEA1	17.31168	-1.7369052	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EED	18.766338	0.87854266	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EEF1A1	19.715645	-0.901272	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EEF1A2	17.93503	-1.943209	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EEF1AKMT1	16.787327	2.2856655	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EEF1AKMT2	18.281204	1.111724	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EEF1AKNMT	20.1003	1.1352221	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EEF1B2	18.246494	2.599203	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EEF1D	19.180996	-0.6876407	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EEF1E1	18.54398	1.5930508	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EEF1G	15.167974	-1.3881233	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EEF2	18.237545	-2.7444422	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EEF2K	16.8997	-0.31152433	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EEFSEC	17.02201	-2.7680192	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EFCAB11	18.336218	0.9479599	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EFCAB14	19.16483	-0.0437751	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EFCAB2	17.66457	0.15289806	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EFHD1	17.828495	-2.5084684	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EFHD2	15.269644	-0.7354881	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EFNA1	18.963144	1.9225199	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EFNA3	18.809338	-1.8257976	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EFNA4	17.440605	0.6428865	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EFR3A	16.693892	2.4629993	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EFTUD2	16.00815	-1.3227487	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EGFL7	16.757895	-0.319873	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EGFL8	17.983166	0.6010643	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EGLN1	17.61486	2.698548	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EGLN2	18.84854	2.0228434	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EGLN3	16.819614	-2.2683556	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EGR1	15.950012	-1.7082005	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EGR2	15.389887	-0.11372322	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EGR3	16.729227	0.41624096	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EGR4	17.35433	-0.9414369	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EHBP1	17.127993	1.1523085	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EHBP1L1	18.236843	0.84509045	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EHD1	17.43082	-2.854998	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EHD4	19.641127	-0.68998384	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EHF	16.227169	-0.1247721	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EHMT1	16.970982	1.3767818	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EHMT2	16.318594	-0.13996245	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EI24	18.262915	-2.619927	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EID1	16.75508	-2.433068	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EID2	17.316074	-0.2271205	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EID2B	17.987764	1.3330255	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF1	16.18305	-2.4428935	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF1AD	19.06619	-2.3170447	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF1AX	14.91843	0.58035755	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF1B	18.613884	-2.8118417	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF2A	17.975088	-0.33208373	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF2AK1	18.88852	0.22461322	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF2AK2	19.361715	-1.2101705	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF2AK3	19.323608	-1.6260417	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF2AK4	19.774817	-0.98400867	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF2B1	15.088048	0.19237387	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF2B2	14.431356	1.0664322	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF2B3	14.140417	0.79904866	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF2B4	14.502144	0.8488168	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF2B5	14.309524	1.0078057	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF2D	16.554104	-0.4217351	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF2S1	14.275062	0.21934341	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF2S2	17.719782	1.0609844	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF2S3	14.3324585	0.747865	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF3A	13.576481	0.031372204	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF3B	13.583221	-0.1784533	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF3C	14.871693	0.5406155	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF3D	14.81076	1.1774279	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF3E	14.544293	0.3236285	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF3F	14.547273	0.7964283	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF3G	15.676225	-0.5832278	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF3H	17.56524	1.5175436	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF3I	13.340226	-0.23620987	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF3J	18.289131	2.129567	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF3K	18.941961	-2.8851316	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF3L	17.564102	1.7160902	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF3M	14.812917	0.9084708	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF4A1	17.960857	2.5179548	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF4A2	17.962622	1.4290423	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF4A3	17.814146	-2.6293097	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF4B	18.43405	2.0856454	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF4E	13.785143	0.21287258	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF4E2	16.237692	0.012845778	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF4EBP1	19.439476	1.590182	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF4EBP2	18.556217	-1.4512624	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF4ENIF1	19.525148	0.86939484	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF4G1	14.202178	0.0013346958	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF4G2	15.773659	1.1428173	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF4G3	16.96172	1.7669575	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF4H	17.89451	3.1269715	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF5	16.83349	-2.4029987	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF5A	16.460436	-2.8911097	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF5A2	19.09202	2.1426208	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF5AL1	18.319262	-0.9229819	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF5B	15.842026	-0.24340504	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIF6	12.850939	-0.23734173	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EIPR1	18.620203	0.025286278	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELAC1	16.027475	1.0121361	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELAC2	16.54993	2.0411868	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELAVL1	17.111029	0.5051861	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELF1	19.745531	1.2553511	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELF2	16.0919	-2.3738143	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELF3	18.082064	-0.1634895	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELF4	16.207365	0.59660506	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELF5	17.234554	-0.8090223	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELK1	16.91209	0.67087436	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELK3	17.887201	-0.18341477	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELK4	17.802656	-1.6424799	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELL	15.28012	-0.4448116	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELL2	19.276686	0.72552115	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELMO2	16.5777	0.8420108	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELMOD2	16.935965	-0.79871136	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELMOD3	17.94366	0.29165965	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELMSAN1	18.279638	2.6844716	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELOA	16.300808	1.5207528	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELOB	17.531748	-1.5517704	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELOF1	17.711536	1.5074592	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELOVL1	18.105068	1.2402142	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELOVL2	19.046877	-1.607386	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELOVL5	18.760466	0.46439385	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELOVL6	16.873497	-0.91430694	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELP1	17.386639	2.3059132	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELP2	17.152466	-0.51513004	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELP3	17.719727	0.049236756	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELP4	15.995511	-2.0035176	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELP5	16.958652	-1.0788585	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	ELP6	17.38383	-1.2259018	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
Replogle K562 GWPS	EMC1	15.785224	0.8372579	False	True	20.0	256.0	target-level sampled pseudobulk; log1p CPM; PCA; UMAP	False
