cell_line	source_type	permutation_id	n_targets	spearman_rho	ci_lo_fisher95	ci_hi_fisher95	ci_method	empirical_p_two_sided
HCC38	endpoint_label_permutation	483		0.0705385794287418				
HCC38	endpoint_label_permutation	484		0.0030065624018807				
HCC38	endpoint_label_permutation	485		0.0117371570688808				
HCC38	endpoint_label_permutation	486		0.2023647770496692				
HCC38	endpoint_label_permutation	487		0.2246249025251328				
HCC38	endpoint_label_permutation	488		-0.0980023705997683				
HCC38	endpoint_label_permutation	489		-0.2672371427210203				
HCC38	endpoint_label_permutation	490		-0.0821600994821657				
HCC38	endpoint_label_permutation	491		-0.0589170593753179				
HCC38	endpoint_label_permutation	492		0.0893295944404968				
HCC38	endpoint_label_permutation	493		0.0252666878773444				
HCC38	endpoint_label_permutation	494		-0.0240524992150463				
HCC38	endpoint_label_permutation	495		0.0827382845594504				
HCC38	endpoint_label_permutation	496		-0.1424648030429671				
HCC38	endpoint_label_permutation	497		-0.1267959874485499				
HCC38	endpoint_label_permutation	498		-0.0490300945537484				
HCC38	endpoint_label_permutation	499		0.1356422191310068				
HCC38	endpoint_label_permutation	500		0.0909485126568941				
HCC38	endpoint_label_permutation	501		-0.0023705588168675				
HCC38	endpoint_label_permutation	502		0.1029747622644174				
HCC38	endpoint_label_permutation	503		-0.1461651875375896				
HCC38	endpoint_label_permutation	504		-0.0618658032694703				
HCC38	endpoint_label_permutation	505		0.0460813506595961				
HCC38	endpoint_label_permutation	506		0.0286779798333245				
HCC38	endpoint_label_permutation	507		0.0871903096545431				
HCC38	endpoint_label_permutation	508		-0.0948801711824306				
HCC38	endpoint_label_permutation	509		0.1063860542203975				
HCC38	endpoint_label_permutation	510		-0.1838050360688281				
HCC38	endpoint_label_permutation	511		0.0101182388524834				
HCC38	endpoint_label_permutation	512		0.0581076002671193				
HCC38	endpoint_label_permutation	513		0.0396056777940066				
HCC38	endpoint_label_permutation	514		0.160272903423338				
HCC38	endpoint_label_permutation	515		0.0122575236384371				
HCC38	endpoint_label_permutation	516		-0.0629065364085828				
HCC38	endpoint_label_permutation	517		-0.1067907837744968				
HCC38	endpoint_label_permutation	518		0.058685785344404				
HCC38	endpoint_label_permutation	519		-0.0640629065631524				
HCC38	endpoint_label_permutation	520		0.2335867712230467				
HCC38	endpoint_label_permutation	521		0.1348905785305366				
HCC38	endpoint_label_permutation	522		0.0490300945537484				
HCC38	endpoint_label_permutation	523		0.0132404382698212				
HCC38	endpoint_label_permutation	524		-0.1000838368779935				
HCC38	endpoint_label_permutation	525		0.0821022809744372				
HCC38	endpoint_label_permutation	526		0.2068168021447619				
HCC38	endpoint_label_permutation	527		-0.1471481021689737				
HCC38	endpoint_label_permutation	528		0.2069324391602189				
HCC38	endpoint_label_permutation	529		-0.0338816455288874				
HCC38	endpoint_label_permutation	530		-0.178948281419636				
HCC38	endpoint_label_permutation	531		0.1048827730194571				
HCC38	endpoint_label_permutation	532		0.1362782227160201				
HCC38	endpoint_label_permutation	533		0.2245670840174043				
HCC38	endpoint_label_permutation	534		0.2009771328641857				
HCC38	endpoint_label_permutation	535		-0.2043884248201659				
HCC38	endpoint_label_permutation	536		-0.0307016276038212				
HCC38	endpoint_label_permutation	537		0.1484779278467287				
HCC38	endpoint_label_permutation	538		0.0386227631626225				
HCC38	endpoint_label_permutation	539		0.1121679049932452				
HCC38	endpoint_label_permutation	540		0.0104651498988543				
HCC38	endpoint_label_permutation	541		-0.1268538059562783				
HCC38	endpoint_label_permutation	542		-0.0788644445416425				
HCC38	endpoint_label_permutation	543		0.0112746090070529				
HCC38	endpoint_label_permutation	544		0.2257234541719738				
HCC38	endpoint_label_permutation	545		0.215200485765391				
HCC38	endpoint_label_permutation	546		-0.1231534214616558				
HCC38	endpoint_label_permutation	547		-0.0667803764263908				
HCC38	endpoint_label_permutation	548		-0.067416380011404				
HCC38	endpoint_label_permutation	549		0.1888352462412056				
HCC38	endpoint_label_permutation	550		0.1206672256293313				
HCC38	endpoint_label_permutation	551		0.3710791826013649				
HCC38	endpoint_label_permutation	552		-0.0405307739176623				
HCC38	endpoint_label_permutation	553		0.038680581670351				
HCC38	endpoint_label_permutation	554		0.24029371811955				
HCC38	endpoint_label_permutation	555		-0.0375820300235099				
HCC38	endpoint_label_permutation	556		0.0997369258316226				
HCC38	endpoint_label_permutation	557		0.1502703015863115				
HCC38	endpoint_label_permutation	558		-0.0609407071458146				
HCC38	endpoint_label_permutation	559		-0.0387384001780795				
HCC38	endpoint_label_permutation	560		-0.098927466723424				
HCC38	endpoint_label_permutation	561		-0.303200254528133				
HCC38	endpoint_label_permutation	562		-0.0156109970866887				
HCC38	endpoint_label_permutation	563		0.0542337602493113				
HCC38	endpoint_label_permutation	564		-0.2022491400342122				
HCC38	endpoint_label_permutation	565		0.0559683154811656				
HCC38	endpoint_label_permutation	566		0.2556156226675964				
HCC38	endpoint_label_permutation	567		0.0663756468722915				
HCC38	endpoint_label_permutation	568		-0.0788644445416425				
HCC38	endpoint_label_permutation	569		0.1253505247553379				
HCC38	endpoint_label_permutation	570		-0.0315689052197484				
HCC38	endpoint_label_permutation	571		-0.0746436934774637				
HCC38	endpoint_label_permutation	572		0.07250440869151				
HCC38	endpoint_label_permutation	573		-0.022317943983192				
HCC38	endpoint_label_permutation	574		0.0233586771223046				
HCC38	endpoint_label_permutation	575		0.2328351306225765				
HCC38	endpoint_label_permutation	576		-0.2868954353487024				
HCC38	endpoint_label_permutation	577		-0.0008094591081986				
HCC38	endpoint_label_permutation	578		-0.2448035617223712				
HCC38	endpoint_label_permutation	579		-0.2724408084165832				
HCC38	endpoint_label_permutation	580		-0.0105229684065828				
HCC38	endpoint_label_permutation	581		-0.0807146367889537				
HCC38	endpoint_label_permutation	582		-0.0627330808853974				
HCC38	endpoint_label_permutation	583		-0.1404411552724704				
HCC38	endpoint_label_permutation	584		0.370732271554994				
HCC38	endpoint_label_permutation	585		0.131421468066828				
HCC38	endpoint_label_permutation	586		0.1561099708668876				
HCC38	endpoint_label_permutation	587		-0.1215923217529869				
HCC38	endpoint_label_permutation	588		-0.3171345148906959				
HCC38	endpoint_label_permutation	589		-0.0768986152788743				
HCC38	endpoint_label_permutation	590		-0.1127460900705299				
HCC38	endpoint_label_permutation	591		0.0912376051955365				
HCC38	endpoint_label_permutation	592		0.2309849383752653				
HCC38	endpoint_label_permutation	593		0.0307594461115497				
HCC38	endpoint_label_permutation	594		-0.2174554075668016				
HCC38	endpoint_label_permutation	595		0.1945014599985963				
HCC38	endpoint_label_permutation	596		-0.0067069468965033				
HCC38	endpoint_label_permutation	597		0.0474689948450795				
HCC38	endpoint_label_permutation	598		-0.2434159175368878				
HCC38	endpoint_label_permutation	599		0.3163828742902257				
HCC38	endpoint_label_permutation	600		0.189124338779848				
HCC38	endpoint_label_permutation	601		-0.1549536007123181				
HCC38	endpoint_label_permutation	602		-0.2003411292791725				
HCC38	endpoint_label_permutation	603		0.1216501402607154				
HCC38	endpoint_label_permutation	604		0.2200572404145831				
HCC38	endpoint_label_permutation	605		0.0626174438699405				
HCC38	endpoint_label_permutation	606		-0.0652770952254504				
HCC38	endpoint_label_permutation	607		-0.1979705704623049				
HCC38	endpoint_label_permutation	608		-0.1210719551834306				
HCC38	endpoint_label_permutation	609		-0.1472059206767022				
HCC38	endpoint_label_permutation	610		0.0814662773894239				
HCC38	endpoint_label_permutation	611		0.0569512301125497				
HCC38	endpoint_label_permutation	612		0.0420918736263312				
HCC38	endpoint_label_permutation	613		0.036252204345755				
HCC38	endpoint_label_permutation	614		-0.0467751727523378				
HCC38	endpoint_label_permutation	615		-0.1134977306710001				
HCC38	endpoint_label_permutation	616		-0.1096817091609207				
HCC38	endpoint_label_permutation	617		-0.1520048568181658				
HCC38	endpoint_label_permutation	618		-0.1613136365624506				
HCC38	endpoint_label_permutation	619		0.2948743894152322				
HCC38	endpoint_label_permutation	620		-0.0924517938578346				
HCC38	endpoint_label_permutation	621		-0.0039894770332649				
HCC38	endpoint_label_permutation	622		0.1409037033342982				
HCC38	endpoint_label_permutation	623		0.0466017172291523				
HCC38	endpoint_label_permutation	624		-0.237749703779497				
HCC38	endpoint_label_permutation	625		0.0527882975560994				
HCC38	endpoint_label_permutation	626		0.0926830678887485				
HCC38	endpoint_label_permutation	627		-0.1021074846484902				
HCC38	endpoint_label_permutation	628		0.0569512301125497				
HCC38	endpoint_label_permutation	629		0.0795582666343842				
HCC38	endpoint_label_permutation	630		-0.1321731086672982				
HCC38	endpoint_label_permutation	631		-0.1521204938336227				
HCC38	endpoint_label_permutation	632		0.1107224423000333				
HCC38	endpoint_label_permutation	633		-0.0071694949583311				
HCC38	endpoint_label_permutation	634		0.0078633170510728				
HCC38	endpoint_label_permutation	635		-0.0042785695719072				
HCC38	endpoint_label_permutation	636		-0.0294296204337947				
HCC38	endpoint_label_permutation	637		-0.047411176337351				
HCC38	endpoint_label_permutation	638		-0.1994160331555169				
HCC38	endpoint_label_permutation	639		-0.0647567286558941				
HCC38	endpoint_label_permutation	640		-0.2758521003725634				
HCC38	endpoint_label_permutation	641		0.4618542397350736				
HCC38	endpoint_label_permutation	642		0.0886357723477551				
HCC38	endpoint_label_permutation	643		0.004856754649192				
HCC38	endpoint_label_permutation	644		0.1731664306467883				
HCC38	endpoint_label_permutation	645		-0.0786331705107286				
HCC38	endpoint_label_permutation	646		0.2204619699686824				
HCC38	endpoint_label_permutation	647		0.0688040241968875				
HCC38	endpoint_label_permutation	648		-0.1600994479001525				
HCC38	endpoint_label_permutation	649		-0.0293718019260662				
HCC38	endpoint_label_permutation	650		-0.1073689688517816				
HCC38	endpoint_label_permutation	651		-0.0639472695476954				
HCC38	endpoint_label_permutation	652		-0.0934925269969471				
HCC38	endpoint_label_permutation	653		-0.1506172126326823				
HCC38	endpoint_label_permutation	654		-0.1148275563487551				
HCC38	endpoint_label_permutation	655		0.2197681478759407				
HCC38	endpoint_label_permutation	656		0.3225694546171727				
HCC38	endpoint_label_permutation	657		0.0632534474549537				
HCC38	endpoint_label_permutation	658		0.1609089070083512				
HCC38	endpoint_label_permutation	659		0.0307016276038212				
HCC38	endpoint_label_permutation	660		0.4819750804245836				
HCC38	endpoint_label_permutation	661		0.1683096759975963				
HCC38	endpoint_label_permutation	662		0.0179237373958278				
HCC38	endpoint_label_permutation	663		0.0945332601360597				
HCC38	endpoint_label_permutation	664		0.0231274030913907				
HCC38	endpoint_label_permutation	665		-0.2501228644333911				
HCC38	endpoint_label_permutation	666		0.0441155213968278				
HCC38	endpoint_label_permutation	667		-0.0384493076394371				
HCC38	endpoint_label_permutation	668		-0.0736607788460795				
HCC38	endpoint_label_permutation	669		0.1140759157482849				
HCC38	endpoint_label_permutation	670		0.2496603163715633				
HCC38	endpoint_label_permutation	671		-0.1625856437324771				
HCC38	endpoint_label_permutation	672		-0.0444624324431987				
HCC38	endpoint_label_permutation	673		0.3159781447361263				
HCC38	endpoint_label_permutation	674		-0.1862334133934241				
HCC38	endpoint_label_permutation	675		-0.033708190005702				
HCC38	endpoint_label_permutation	676		0.1003729294166359				
HCC38	endpoint_label_permutation	677		0.0095400537751986				
HCC38	endpoint_label_permutation	678		0.4231736580647225				
HCC38	endpoint_label_permutation	679		0.0699025758437286				
HCC38	endpoint_label_permutation	680		-0.1139024602250995				
HCC38	endpoint_label_permutation	681		0.1829955769606294				
HCC38	endpoint_label_permutation	682		0.1473215576921591				
HCC38	endpoint_label_permutation	683		-0.2138128415799076				
HCC38	endpoint_label_permutation	684		-0.0690352982278014				
HCC38	endpoint_label_permutation	685		0.1511953977099671				
HCC38	endpoint_label_permutation	686		0.0071116764506026				
HCC38	endpoint_label_permutation	687		0.1031482177876028				
HCC38	endpoint_label_permutation	688		0.0945332601360597				
HCC38	endpoint_label_permutation	689		0.0682836576273312				
HCC38	endpoint_label_permutation	690		0.1203203145829604				
HCC38	endpoint_label_permutation	691		0.1020496661407617				
HCC38	endpoint_label_permutation	692		-0.0007516406004701				
HCC38	endpoint_label_permutation	693		-0.0240524992150463				
HCC38	endpoint_label_permutation	694		0.1142493712714703				
HCC38	endpoint_label_permutation	695		0.157613252067828				
HCC38	endpoint_label_permutation	696		-0.1111849903618611				
HCC38	endpoint_label_permutation	697		-0.0053193027110198				
HCC38	endpoint_label_permutation	698		0.0058396692805761				
HCC38	endpoint_label_permutation	699		-0.0778815299102584				
HCC38	endpoint_label_permutation	700		-0.0115058830379669				
HCC38	endpoint_label_permutation	701		0.0584545113134901				
HCC38	endpoint_label_permutation	702		0.1065595097435829				
HCC38	endpoint_label_permutation	703		-0.1229799659384704				
HCC38	endpoint_label_permutation	704		-0.0117949755766092				
HCC38	endpoint_label_permutation	705		0.0043363880796357				
HCC38	endpoint_label_permutation	706		-0.2117891938094109				
HCC38	endpoint_label_permutation	707		0.1238472435543975				
HCC38	endpoint_label_permutation	708		-0.0943598046128743				
HCC38	endpoint_label_permutation	709		-0.2835419619004508				
HCC38	endpoint_label_permutation	710		0.2084357203611592				
HCC38	endpoint_label_permutation	711		-0.1231534214616558				
HCC38	endpoint_label_permutation	712		0.1042467694344438				
HCC38	endpoint_label_permutation	713		-0.2017287734646559				
HCC38	endpoint_label_permutation	714		-0.0608828886380861				
HCC38	endpoint_label_permutation	715		0.1295712758195168				
HCC38	endpoint_label_permutation	716		-0.1318261976209273				
HCC38	endpoint_label_permutation	717		0.0068225839119602				
HCC38	endpoint_label_permutation	718		0.0641207250708809				
HCC38	endpoint_label_permutation	719		0.0037003844946225				
HCC38	endpoint_label_permutation	720		0.0821022809744372				
HCC38	endpoint_label_permutation	721		-0.3176548814602522				
HCC38	endpoint_label_permutation	722		-0.0311063571579205				
HCC38	endpoint_label_permutation	723		0.2291925646356825				
HCC38	endpoint_label_permutation	724		0.1640889249334174				
HCC38	endpoint_label_permutation	725		0.1743228008013579				
HCC38	endpoint_label_permutation	726		-0.0726778642146954				
HCC38	endpoint_label_permutation	727		-0.1722991530308612				
HCC38	endpoint_label_permutation	728		-0.068746205689159				
HCC38	endpoint_label_permutation	729		0.0285623428178675				
HCC38	endpoint_label_permutation	730		-0.0119684310997947				
HCC38	endpoint_label_permutation	731		0.0019658292627682				
HCC38	endpoint_label_permutation	732		-0.0112746090070529				
HCC38	endpoint_label_permutation	733		0.1081784279599803				
HCC38	endpoint_label_permutation	734		0.151426671740881				
HCC38	endpoint_label_permutation	735		-0.0202364777049669				
HCC38	endpoint_label_permutation	736		-0.0332456419438742				
HCC38	endpoint_label_permutation	737		0.0102916943756688				
HCC38	endpoint_label_permutation	738		-0.1191061259206624				
HCC38	endpoint_label_permutation	739		-0.0114480645302384				
HCC38	endpoint_label_permutation	740		0.1292243647731459				
HCC38	endpoint_label_permutation	741		0.1316527420977419				
HCC38	endpoint_label_permutation	742		-0.090081235040967				
HCC38	endpoint_label_permutation	743		0.1001994738934504				
HCC38	endpoint_label_permutation	744		-0.1866959614552519				
HCC38	endpoint_label_permutation	745		-0.0910063311646226				
HCC38	endpoint_label_permutation	746		-0.0531352086024702				
HCC38	endpoint_label_permutation	747		-0.0844728397913047				
HCC38	endpoint_label_permutation	748		0.0767829782634173				
HCC38	endpoint_label_permutation	749		-0.1269694429717353				
HCC38	endpoint_label_permutation	750		0.0718684051064968				
HCC38	endpoint_label_permutation	751		0.0849353878531326				
HCC38	endpoint_label_permutation	752		-0.0759735191552186				
HCC38	endpoint_label_permutation	753		0.0185019224731126				
HCC38	endpoint_label_permutation	754		-0.1021074846484902				
HCC38	endpoint_label_permutation	755		-0.1366829522701194				
HCC38	endpoint_label_permutation	756		-0.0264230580319139				
HCC38	endpoint_label_permutation	757		-0.2160677633813182				
HCC38	endpoint_label_permutation	758		-0.0998525628470796				
HCC38	endpoint_label_permutation	759		-0.2715157122929276				
HCC38	endpoint_label_permutation	760		-0.0698447573360001				
HCC38	endpoint_label_permutation	761		0.2972449482320998				
HCC38	endpoint_label_permutation	762		-0.0558526784657087				
HCC38	endpoint_label_permutation	763		0.0012720071700264				
HCC38	endpoint_label_permutation	764		-0.026076146985543				
HCC38	endpoint_label_permutation	765		-0.0102916943756688				
HCC38	endpoint_label_permutation	766		-0.1544910526504903				
HCC38	endpoint_label_permutation	767		-0.1053453210812849				
HCC38	endpoint_label_permutation	768		0.0486831835073775				
HCC38	endpoint_label_permutation	769		-0.0439998843813709				
HCC38	endpoint_label_permutation	770		-0.1678471279357685				
HCC38	endpoint_label_permutation	771		0.0130669827466357				
HCC38	endpoint_label_permutation	772		-0.3182330665375369				
HCC38	endpoint_label_permutation	773		0.0990431037388809				
HCC38	endpoint_label_permutation	774		0.0210459368131656				
HCC38	endpoint_label_permutation	775		-0.1002572924011789				
HCC38	endpoint_label_permutation	776		0.2401202625963646				
HCC38	endpoint_label_permutation	777		0.0013298256777549				
HCC38	endpoint_label_permutation	778		0.1018762106175763				
HCC38	endpoint_label_permutation	779		0.0728513197378809				
HCC38	endpoint_label_permutation	780		-0.0846462953144902				
HCC38	endpoint_label_permutation	781		-0.1070798763131392				
HCC38	endpoint_label_permutation	782		0.2020756845110268				
HCC38	endpoint_label_permutation	783		-0.1962360152304506				
HCC38	endpoint_label_permutation	784		0.1218814142916293				
HCC38	endpoint_label_permutation	785		0.0722153161528676				
HCC38	endpoint_label_permutation	786		0.0457344396132252				
HCC38	endpoint_label_permutation	787		0.1622965511938347				
HCC38	endpoint_label_permutation	788		-0.0943019861051458				
HCC38	endpoint_label_permutation	789		0.0308172646192782				
HCC38	endpoint_label_permutation	790		-0.2133502935180798				
HCC38	endpoint_label_permutation	791		0.1755369894636559				
HCC38	endpoint_label_permutation	792		0.039894770332649				
HCC38	endpoint_label_permutation	793		0.1961781967227222				
HCC38	endpoint_label_permutation	794		-0.0113324275147814				
HCC38	endpoint_label_permutation	795		0.3001936921262521				
HCC38	endpoint_label_permutation	796		-0.0132404382698212				
HCC38	endpoint_label_permutation	797		0.0197161111354106				
HCC38	endpoint_label_permutation	798		0.1935763638749407				
HCC38	endpoint_label_permutation	799		0.0492035500769338				
HCC38	endpoint_label_permutation	800		0.0509381053087881				
HCC38	endpoint_label_permutation	801		-0.1285305426804041				
HCC38	endpoint_label_permutation	802		0.0788644445416425				
HCC38	endpoint_label_permutation	803		-0.1356422191310068				
HCC38	endpoint_label_permutation	804		-0.0737764158615365				
HCC38	endpoint_label_permutation	805		0.0949958081978875				
HCC38	endpoint_label_permutation	806		-0.1938654564135831				
HCC38	endpoint_label_permutation	807		0.0091353242210993				
HCC38	endpoint_label_permutation	808		0.3414761066443847				
HCC38	endpoint_label_permutation	809		-0.0350958341911854				
HCC38	endpoint_label_permutation	810		0.0913532422109935				
HCC38	endpoint_label_permutation	811		-0.2029429621269539				
HCC38	endpoint_label_permutation	812		-0.0177502818726424				
HCC38	endpoint_label_permutation	813		0.1329825677754969				
HCC38	endpoint_label_permutation	814		-0.1536237750345631				
HCC38	endpoint_label_permutation	815		0.1436789917052651				
HCC38	endpoint_label_permutation	816		-0.229250383143411				
HCC38	endpoint_label_permutation	817		0.1296290943272452				
HCC38	endpoint_label_permutation	818		0.0032956549405231				
HCC38	endpoint_label_permutation	819		-0.054927582342053				
HCC38	endpoint_label_permutation	820		0.2088982684229871				
HCC38	endpoint_label_permutation	821		0.0316845422352053				
HCC38	endpoint_label_permutation	822		-0.0263652395241854				
HCC38	endpoint_label_permutation	823		-0.3175392444447952				
HCC38	endpoint_label_permutation	824		0.0579341447439338				
HCC38	endpoint_label_permutation	825		-0.0554479489116093				
HCC38	endpoint_label_permutation	826		0.2657338615200799				
HCC38	endpoint_label_permutation	827		0.0361943858380265				
HCC38	endpoint_label_permutation	828		-0.1957734671686228				
HCC38	endpoint_label_permutation	829		0.1750744414018281				
HCC38	endpoint_label_permutation	830		-0.2427220954441461				
HCC38	endpoint_label_permutation	831		0.2955103930002455				
HCC38	endpoint_label_permutation	832		-0.0900234165332385				
HCC38	endpoint_label_permutation	833		-0.007400768989245				
HCC38	endpoint_label_permutation	834		-0.0959787228292717				
HCC38	endpoint_label_permutation	835		0.0483940909687351				
HCC38	endpoint_label_permutation	836		-0.3238414617871992				
HCC38	endpoint_label_permutation	837		-0.1106068052845763				
HCC38	endpoint_label_permutation	838		-0.1596947183460532				
HCC38	endpoint_label_permutation	839		-0.1018183921098478				
HCC38	endpoint_label_permutation	840		-0.1333872973295962				
HCC38	endpoint_label_permutation	841		0.0590905148985034				
HCC38	endpoint_label_permutation	842		-0.086207395023159				
HCC38	endpoint_label_permutation	843		-0.1395738776565432				
HCC38	endpoint_label_permutation	844		-0.0190222890426689				
HCC38	endpoint_label_permutation	845		-0.0469486282755232				
HCC38	endpoint_label_permutation	846		0.1591165332687684				
HCC38	endpoint_label_permutation	847		0.0690931167355299				
HCC38	endpoint_label_permutation	848		-0.0661443728413776				
HCC38	endpoint_label_permutation	849		-0.0830273770980928				
HCC38	endpoint_label_permutation	850		0.0967303634297419				
HCC38	endpoint_label_permutation	851		0.457170940609067				
HCC38	endpoint_label_permutation	852		0.0031800179250662				
HCC38	endpoint_label_permutation	853		-0.1926512677512851				
HCC38	endpoint_label_permutation	854		-0.003526928971437				
HCC38	endpoint_label_permutation	855		0.1276054465567485				
HCC38	endpoint_label_permutation	856		-0.0528461160638279				
HCC38	endpoint_label_permutation	857		0.0752218785547484				
HCC38	endpoint_label_permutation	858		0.0045098436028212				
HCC38	endpoint_label_permutation	859		-0.0231274030913907				
HCC38	endpoint_label_permutation	860		-0.0568934116048212				
HCC38	endpoint_label_permutation	861		-0.0168251857489867				
HCC38	endpoint_label_permutation	862		0.1037264028648876				
HCC38	endpoint_label_permutation	863		0.0112167904993245				
HCC38	endpoint_label_permutation	864		0.1399207887029141				
HCC38	endpoint_label_permutation	865		-0.0784018964798147				
HCC38	endpoint_label_permutation	866		-0.0527882975560994				
HCC38	endpoint_label_permutation	867		-0.0806568182812253				
HCC38	endpoint_label_permutation	868		-0.0845884768067617				
HCC38	endpoint_label_permutation	869		-0.1165042930728809				
HCC38	endpoint_label_permutation	870		0.1337342083759671				
HCC38	endpoint_label_permutation	871		-0.3429793878453251				
HCC38	endpoint_label_permutation	872		0.0519788384479007				
HCC38	endpoint_label_permutation	873		0.0160735451485165				
HCC38	endpoint_label_permutation	874		-0.1890665202721195				
HCC38	endpoint_label_permutation	875		-0.3299124050986893				
HCC38	endpoint_label_permutation	876		0.0494348241078477				
HCC38	endpoint_label_permutation	877		0.1528721344340929				
HCC38	endpoint_label_permutation	878		-0.0913532422109935				
HCC38	endpoint_label_permutation	879		0.3137810414424442				
HCC38	endpoint_label_permutation	880		-0.0632534474549537				
HCC38	endpoint_label_permutation	881		0.2124251973944241				
HCC38	endpoint_label_permutation	882		0.1416553439347684				
HCC38	endpoint_label_permutation	883		0.1078315169136094				
HCC38	endpoint_label_permutation	884		0.1399207887029141				
HCC38	endpoint_label_permutation	885		-0.1056922321276558				
HCC38	endpoint_label_permutation	886		-0.0165360932103444				
HCC38	endpoint_label_permutation	887		-0.1254661617707949				
HCC38	endpoint_label_permutation	888		0.0267699690782848				
HCC38	endpoint_label_permutation	889		-0.0986383741847816				
HCC38	endpoint_label_permutation	890		0.0843572027758478				
HCC38	endpoint_label_permutation	891		0.0345176491139007				
HCC38	endpoint_label_permutation	892		0.0796739036498411				
HCC38	endpoint_label_permutation	893		-0.2965511261393581				
HCC38	endpoint_label_permutation	894		-0.0088462316824569				
HCC38	endpoint_label_permutation	895		-0.1145962823178412				
HCC38	endpoint_label_permutation	896		-0.3011187882499078				
HCC38	endpoint_label_permutation	897		0.067416380011404				
HCC38	endpoint_label_permutation	898		-0.0156688155944172				
HCC38	endpoint_label_permutation	899		0.1410193403497552				
HCC38	endpoint_label_permutation	900		0.0560261339888941				
HCC38	endpoint_label_permutation	901		-0.1216501402607154				
HCC38	endpoint_label_permutation	902		0.1521783123413512				
HCC38	endpoint_label_permutation	903		-0.1862912319011526				
HCC38	endpoint_label_permutation	904		0.0303547165574503				
HCC38	endpoint_label_permutation	905		0.0767829782634173				
HCC38	endpoint_label_permutation	906		-0.0132404382698212				
HCC38	endpoint_label_permutation	907		-0.132520019713669				
HCC38	endpoint_label_permutation	908		0.0265965135550993				
HCC38	endpoint_label_permutation	909		0.1120522679777882				
HCC38	endpoint_label_permutation	910		0.0509381053087881				
HCC38	endpoint_label_permutation	911		-0.1208984996602452				
HCC38	endpoint_label_permutation	912		0.1400364257183711				
HCC38	endpoint_label_permutation	913		-0.0799051776807551				
HCC38	endpoint_label_permutation	914		0.0946488971515167				
HCC38	endpoint_label_permutation	915		-0.3112948456101198				
HCC38	endpoint_label_permutation	916		0.1592899887919539				
HCC38	endpoint_label_permutation	917		0.0347489231448146				
HCC38	endpoint_label_permutation	918		0.2859703392250468				
HCC38	endpoint_label_permutation	919		-0.024861958323245				
HCC38	endpoint_label_permutation	920		0.1508484866635963				
HCC38	endpoint_label_permutation	921		-0.0423231476572451				
HCC38	endpoint_label_permutation	922		0.0685727501659736				
HCC38	endpoint_label_permutation	923		-0.0531352086024702				
HCC38	endpoint_label_permutation	924		-0.2242779914787619				
HCC38	endpoint_label_permutation	925		-0.0994478332929803				
HCC38	endpoint_label_permutation	926		-0.1284727241726757				
HCC38	endpoint_label_permutation	927		-0.3511896159427688				
HCC38	endpoint_label_permutation	928		-0.2023069585419407				
HCC38	endpoint_label_permutation	929		0.3410713770902853				
HCC38	endpoint_label_permutation	930		-0.0667225579186623				
HCC38	endpoint_label_permutation	931		-0.1661703912116426				
HCC38	endpoint_label_permutation	932		-0.2637680322573117				
HCC38	endpoint_label_permutation	933		0.1707958718299208				
HCC38	endpoint_label_permutation	934		-0.1054609580967419				
HCC38	endpoint_label_permutation	935		0.184151947115199				
HCC38	endpoint_label_permutation	936		-0.1186435778588346				
HCC38	endpoint_label_permutation	937		-0.229250383143411				
HCC38	endpoint_label_permutation	938		0.143910265736179				
HCC38	endpoint_label_permutation	939		0.2439362841064441				
HCC38	endpoint_label_permutation	940		0.2685091498910468				
HCC38	endpoint_label_permutation	941		0.0032378364327947				
HCC38	endpoint_label_permutation	942		-0.0449249805050265				
HCC38	endpoint_label_permutation	943		-0.048856639030563				
HCC38	endpoint_label_permutation	944		0.3815443325002192				
HCC38	endpoint_label_permutation	945		0.0265386950473709				
HCC38	endpoint_label_permutation	946		-0.2420860918591328				
HCC38	endpoint_label_permutation	947		0.0888092278709405				
HCC38	endpoint_label_permutation	948		0.0220866699522781				
HCC38	endpoint_label_permutation	949		-0.0998525628470796				
HCC38	endpoint_label_permutation	950		0.1288196352190465				
HCC38	endpoint_label_permutation	951		0.1259865283403512				
HCC38	endpoint_label_permutation	952		0.2284987425429407				
HCC38	endpoint_label_permutation	953		0.2704171606460865				
HCC38	endpoint_label_permutation	954		0.0660865543336491				
HCC38	endpoint_label_permutation	955		0.0467751727523378				
HCC38	endpoint_label_permutation	956		-0.0427278772113444				
HCC38	endpoint_label_permutation	957		0.0596108814680597				
HCC38	endpoint_label_permutation	958		0.2912896419360667				
HCC38	endpoint_label_permutation	959		0.0988696482156955				
HCC38	endpoint_label_permutation	960		-0.0764938857247749				
HCC38	endpoint_label_permutation	961		0.2128299269485235				
HCC38	endpoint_label_permutation	962		0.0198317481508675				
HCC38	endpoint_label_permutation	963		0.2779335666507885				
HCC38	endpoint_label_permutation	964		0.1155213784414968				
HCC38	endpoint_label_permutation	965		0.0204099332281523				
HCC38	endpoint_label_permutation	966		-0.0629643549163113				
HCC38	endpoint_label_permutation	967		-0.1891821572875764				
HCC38	endpoint_label_permutation	968		-0.286721979825517				
HCC38	endpoint_label_permutation	969		-0.1005463849398213				
HCC38	endpoint_label_permutation	970		0.07250440869151				
HCC38	endpoint_label_permutation	971		-0.1743228008013579				
HCC38	endpoint_label_permutation	972		-0.0431326067654437				
