dataset_kind	dataset_label	role	cells_or_models	features	benchmark_use	panel	context	profile	umap1	umap2	is_control	is_highlight	target	expression_control	expression_perturbed	delta
						b	Replogle essential						XRCC2	0.4742472767829895	0.0436125397682189	-0.4306347370147706
						b	Replogle essential						XRCC3	0.0748195126652717	0.0	-0.0748195126652717
						b	Replogle essential						XRCC5	1.7761375904083252	0.4375852644443512	-1.338552325963974
						b	Replogle essential						XRCC6	1.518485188484192	0.1806321442127227	-1.3378530442714691
						b	Replogle essential						XRN2	0.8096725940704346	0.0787683874368667	-0.7309042066335678
						b	Replogle essential						YARS	1.066563367843628	0.1724633127450943	-0.8941000550985336
						b	Replogle essential						YARS2	0.2728383839130401	0.0475671924650669	-0.2252711914479732
						b	Replogle essential						YBX1	3.726728439331055	1.947447299957276	-1.779281139373779
						b	Replogle essential						YEATS2	0.1316061913967132	0.0167062804102897	-0.1148999109864235
						b	Replogle essential						YEATS4	0.3560906052589416	0.0206487476825714	-0.3354418575763702
						b	Replogle essential						YKT6	0.1693660169839859	0.0470159165561199	-0.122350100427866
						b	Replogle essential						YPEL5	0.0861681699752807	0.0	-0.0861681699752807
						b	Replogle essential						YRDC	0.8639634847640991	0.5127993822097778	-0.3511641025543213
						b	Replogle essential						YTHDC1	0.4944070875644684	0.2489473819732666	-0.2454597055912017
						b	Replogle essential						YY1	0.7370109558105469	0.55560702085495	-0.1814039349555969
						b	Replogle essential						ZBTB11	0.3904158771038055	0.136836901307106	-0.2535789757966995
						b	Replogle essential						ZBTB17	0.0727857649326324	0.0109367854893207	-0.0618489794433117
						b	Replogle essential						ZC3H18	0.5922358632087708	0.1389740407466888	-0.4532618224620819
						b	Replogle essential						ZC3H8	0.2972760796546936	0.0	-0.2972760796546936
						b	Replogle essential						ZCCHC9	0.3324835300445556	0.0718270167708396	-0.260656513273716
						b	Replogle essential						ZCRB1	0.4298220872879028	0.0203479770570993	-0.4094741102308035
						b	Replogle essential						ZFC3H1	0.3955707848072052	0.0538382977247238	-0.3417324870824814
						b	Replogle essential						ZMAT2	0.5242404937744141	0.1254091411828994	-0.3988313525915147
						b	Replogle essential						ZMAT5	0.1017132997512817	0.0092790909111499	-0.0924342088401318
						b	Replogle essential						ZNF100	0.2223521620035171	0.0	-0.2223521620035171
						b	Replogle essential						ZNF131	0.4873862564563751	0.06047173589468	-0.4269145205616951
						b	Replogle essential						ZNF207	1.1589229106903076	0.775473415851593	-0.3834494948387146
						b	Replogle essential						ZNF24	0.420405626296997	0.0938654616475105	-0.3265401646494865
						b	Replogle essential						ZNF317	0.0804448053240776	0.0096842385828495	-0.0707605667412281
						b	Replogle essential						ZNF335	0.0619250386953353	0.0223503727465868	-0.0395746659487485
						b	Replogle essential						ZNF468	0.064915508031845	0.0055121970362961	-0.0594033109955488
						b	Replogle essential						ZNF574	0.0921932309865951	0.0780577361583709	-0.0141354948282241
						b	Replogle essential						ZNF720	0.1456010788679123	0.0121847409754991	-0.1334163378924132
						b	Replogle essential						ZNHIT2	0.1369559466838836	0.0302700530737638	-0.1066858936101198
						b	Replogle essential						ZNHIT3	0.4846335649490356	0.048136118799448	-0.4364974461495876
						b	Replogle essential						ZNHIT6	0.2898497879505157	0.0052921730093657	-0.28455761494115
						b	Replogle essential						ZNRD1	0.6604377031326294	0.1228324994444847	-0.5376052036881447
						b	Replogle essential						ZRANB2	0.8946468830108643	0.05513446778059	-0.8395124152302742
						b	Replogle essential						ZRSR2	0.0558755360543727	0.0168520864099264	-0.0390234496444463
						b	Replogle essential						ZW10	0.1708654761314392	0.0258717630058527	-0.1449937131255865
						b	Replogle essential						ZWINT	0.6546361446380615	0.0949050262570381	-0.5597311183810234
						b	K562 7d	control	38.527374267578125	15.182329177856444	True	False				
						b	K562 7d	CREB1	38.833126068115234	15.968850135803224	False	False				
						b	K562 7d	E2F4	38.062461853027344	17.720003128051758	False	False				
						b	K562 7d	EGR1	40.55795669555664	15.97243309020996	False	False				
						b	K562 7d	ELF1	39.38759994506836	17.952911376953125	False	False				
						b	K562 7d	ELK1	39.79161071777344	16.590059280395508	False	False				
						b	K562 7d	ETS1	40.64326095581055	17.16521644592285	False	False				
						b	K562 7d	GABPA	39.10269165039063	17.17169761657715	False	False				
						b	K562 7d	IRF1	39.652374267578125	15.167753219604492	False	True				
						b	K562 7d	NR2C2	37.69041061401367	15.874521255493164	False	False				
						b	K562 7d	YY1	37.74470138549805	16.68938636779785	False	True				
						b	K562 13d	control	5.131092071533203	-7.357706069946289	True	False				
						b	K562 13d	CREB1	5.460148811340332	-9.010440826416016	False	False				
						b	K562 13d	E2F4	4.987846374511719	-8.189717292785645	False	False				
						b	K562 13d	EGR1	5.831075191497803	-8.090229988098145	False	False				
						b	K562 13d	ELF1	4.10812520980835	-8.549774169921875	False	False				
						b	K562 13d	ELK1	6.656441688537598	-7.623875141143799	False	False				
						b	K562 13d	ETS1	5.2062087059021	-6.346015453338623	False	False				
						b	K562 13d	GABPA	5.984195232391357	-6.919660568237305	False	False				
						b	K562 13d	IRF1	6.431313514709473	-8.710470199584961	False	True				
						b	K562 13d	NR2C2	3.9432199001312256	-7.594933032989502	False	False				
						b	K562 13d	YY1	4.431514263153076	-6.725462436676025	False	True				
						b	Replogle K562	control	8.698752	15.7122198	True	False				
						b	Replogle K562	NAF1	5.3361745	13.257585	False	False				
						b	Replogle K562	BUB1	8.723466	15.541945	False	False				
						b	Replogle K562	UBL5	2.8061297	13.373832	False	False				
						b	Replogle K562	C9orf16	5.1086035	12.998931	False	False				
						b	Replogle K562	TIMM9	10.195968	15.250091	False	False				
						b	Replogle K562	SMG5	9.948041	16.440159	False	False				
						b	Replogle K562	ZNF687	5.9508224	14.521029	False	False				
						b	Replogle K562	MED9	5.7570577	7.9130507	False	False				
						b	Replogle K562	RPL3	7.232592	16.241528	False	False				
						b	Replogle K562	PSTK	7.1167912	16.2415	False	False				
						b	Replogle K562	RNF8	10.557234	15.872929	False	False				
						b	Replogle K562	MED1	5.7292247	7.987178	False	False				
						b	Replogle K562	HNRNPH1	5.7545295	11.81441	False	False				
						b	Replogle K562	RPL10A	-1.2193158	14.15727	False	False				
						b	Replogle K562	SLC35B1	5.2294807	14.234117	False	False				
						b	Replogle K562	LIN54	8.183279	16.071377	False	False				
						b	Replogle K562	EIF1AX	0.70023876	14.125294	False	False				
						b	Replogle K562	OR7A17	7.2265368	15.752353	False	False				
						b	Replogle K562	NUP98	4.7582345	11.851826	False	False				
						b	Replogle K562	OIP5	9.949805	14.236412	False	False				
						b	Replogle K562	ANAPC15	7.614515	15.386122	False	False				
						b	Replogle K562	RRM2	10.623071	14.318921	False	False				
						b	Replogle K562	N6AMT1	3.1632283	13.128643	False	False				
						b	Replogle K562	RPS20	1.4673033	7.2238507	False	False				
						b	Replogle K562	WTAP	5.423319	14.535095	False	False				
						b	Replogle K562	RIOK2	2.8435473	7.3426385	False	False				
						b	Replogle K562	CIAO1	6.593427	14.115104	False	False				
						b	Replogle K562	POP7	5.5826187	11.974095	False	False				
						b	Replogle K562	EIF3E	8.418674	11.942189	False	False				
						b	Replogle K562	MRPS14	1.1648723	11.80114	False	False				
						b	Replogle K562	MYO1H	7.8247676	15.21381	False	False				
						b	Replogle K562	MRPL2	11.902829	11.428379	False	False				
						b	Replogle K562	MED10	5.470676	8.799415	False	False				
						b	Replogle K562	TRA2B	1.8665253	12.571805	False	False				
						b	Replogle K562	PSMC4	3.77815	10.337049	False	False				
						b	Replogle K562	NAA38	2.641656	13.483992	False	False				
						b	Replogle K562	LENG8	7.6116443	16.494003	False	False				
						b	Replogle K562	CDAN1	4.8408065	13.167661	False	False				
						b	Replogle K562	KLC2	7.0163894	15.525982	False	False				
						b	Replogle K562	CHORDC1	4.069639	14.224998	False	False				
						b	Replogle K562	PPP4C	10.420023	14.439903	False	False				
						b	Replogle K562	RAB18	4.37045	13.986177	False	False				
						b	Replogle K562	TUBGCP2	12.531966	14.067717	False	False				
						b	Replogle K562	EIF3M	8.535712	11.722783	False	False				
						b	Replogle K562	CADM4	6.094872	15.080615	False	False				
						b	Replogle K562	RPL5	-0.77110785	14.270626	False	False				
						b	Replogle K562	TICRR	13.209835	13.232871	False	False				
						b	Replogle K562	RPL13	-1.1895263	14.216929	False	False				
						b	Replogle K562	KIF11	9.624227	15.289014	False	False				
						b	Replogle K562	ASF1B	8.353133	16.018356	False	False				
						b	Replogle K562	CNOT3	10.499103	14.165965	False	False				
						b	Replogle K562	WDR36	2.9822743	7.4193854	False	False				
						b	Replogle K562	RPL31	-1.666486	13.943132	False	False				
						b	Replogle K562	SNAPC3	5.610295	13.969647	False	False				
						b	Replogle K562	MED12	5.766571	7.911475	False	False				
						b	Replogle K562	PRODH	6.9821796	15.738134	False	False				
						b	Replogle K562	NBAS	5.9166393	13.137054	False	False				
						b	Replogle K562	CKAP5	6.8738837	13.399946	False	False				
						b	Replogle K562	ELP5	6.626715	16.277164	False	False				
						b	Replogle K562	ZNF407	8.559588	15.404735	False	False				
						b	Replogle K562	SNX15	8.394331	15.2682	False	False				
						b	Replogle K562	RPS6	0.7933228	7.3625135	False	False				
						b	Replogle K562	TUBD1	6.3449535	14.814527	False	False				
						b	Replogle K562	SEC13	5.680361	14.917817	False	False				
						b	Replogle K562	EIF4E	-0.021262752	14.141186	False	False				
						b	Replogle K562	H2AFZ	3.6821604	14.031116	False	False				
						b	Replogle K562	EEF1G	4.730681	12.114966	False	False				
						b	Replogle K562	DNAJA1	4.5086713	12.769948	False	False				
						b	Replogle K562	LSG1	0.049514696	14.401618	False	False				
						b	Replogle K562	FBXO5	12.368952	14.081926	False	False				
						b	Replogle K562	MTOR	5.8892217	13.594301	False	False				
						b	Replogle K562	SFSWAP	2.3383815	12.930227	False	False				
						b	Replogle K562	USP8	8.239175	15.856072	False	False				
						b	Replogle K562	HTATSF1	8.69684	16.46824	False	False				
						b	Replogle K562	SUPT5H	5.771681	7.8996797	False	False				
						b	Replogle K562	WDR4	8.266526	15.408219	False	False				
						b	Replogle K562	AP2M1	6.93443	14.693514	False	False				
						b	Replogle K562	PPP2R3C	3.7278166	14.064505	False	False				
						b	Replogle K562	LTB4R2	5.6159897	15.225231	False	False				
						b	Replogle K562	EIF4G1	-0.1271723	14.1808405	False	False				
						b	Replogle K562	RPA1	6.8023567	14.889673	False	False				
						b	Replogle K562	TRRAP	10.836083	13.741816	False	False				
						b	Replogle K562	BRF1	6.0453095	15.477601	False	False				
						b	Replogle K562	NUP205	8.98461	15.9852495	False	False				
						b	Replogle K562	PRPF40A	3.0296865	11.989423	False	False				
						b	Replogle K562	HSPA9	1.1421607	11.670163	False	False				
						b	Replogle K562	SLU7	2.3359556	11.998251	False	False				
						b	Replogle K562	DDX46	5.6770964	14.025998	False	False				
						b	Replogle K562	NOP16	-0.5506726	14.259037	False	False				
						b	Replogle K562	PMPCA	8.358295	14.72245	False	False				
						b	Replogle K562	NSUN4	9.321296	13.491071	False	False				
						b	Replogle K562	HARS2	9.702559	13.805676	False	False				
						b	Replogle K562	POLA1	12.42145	13.779179	False	False				
						b	Replogle K562	SNRNP40	5.2430463	14.901052	False	False				
						b	Replogle K562	EMC3	9.085717	14.733859	False	False				
						b	Replogle K562	ERH	11.586013	14.117055	False	False				
						b	Replogle K562	MRPS7	1.7019342	13.79806	False	False				
						b	Replogle K562	CENPJ	-0.5569492	14.243753	False	False				
						b	Replogle K562	MRPS28	1.6009582	13.964472	False	False				
						b	Replogle K562	SLC7A5	3.878753	13.641893	False	False				
						b	Replogle K562	RPS27	1.4120927	7.2409134	False	False				
						b	Replogle K562	SUPT6H	5.8044066	7.870324	False	False				
						b	Replogle K562	U2SURP	2.0515387	13.59821	False	False				
						b	Replogle K562	GFER	8.520235	16.297247	False	False				
						b	Replogle K562	FAM136A	5.499523	8.638497	False	False				
						b	Replogle K562	KDM8	10.706716	15.910341	False	False				
						b	Replogle K562	C1QBP	10.136062	13.8022785	False	False				
						b	Replogle K562	DNLZ	6.8344045	14.678112	False	False				
						b	Replogle K562	ZMAT2	3.4282033	14.324708	False	False				
						b	Replogle K562	RSL24D1	-0.3353762	14.340909	False	False				
						b	Replogle K562	PMPCB	1.940485	12.600135	False	False				
						b	Replogle K562	UPF3A	8.776364	14.273095	False	False				
						b	Replogle K562	RPS13	0.7677686	7.3696184	False	False				
						b	Replogle K562	SUGP1	7.2367034	15.538885	False	False				
						b	Replogle K562	BTF3	3.401627	13.075993	False	False				
						b	Replogle K562	PGD	6.886682	12.899264	False	False				
						b	Replogle K562	SNRNP200	2.5770128	13.420124	False	False				
						b	Replogle K562	BCAS2	2.0766976	12.960601	False	False				
						b	Replogle K562	CACNB3	7.2505493	15.655235	False	False				
						b	Replogle K562	RAD51	13.613693	13.226928	False	False				
						b	Replogle K562	SLC39A9	7.376911	14.591816	False	False				
						b	Replogle K562	SLC1A5	6.8842483	14.516307	False	False				
						b	Replogle K562	NUDC	3.633972	11.44813	False	False				
						b	Replogle K562	URB1	4.9481006	12.985863	False	False				
						b	Replogle K562	FXN	9.864706	16.253746	False	False				
						b	Replogle K562	PCF11	5.3181763	10.0928955	False	False				
						b	Replogle K562	SAE1	10.252575	15.240851	False	False				
						b	Replogle K562	SERBP1	11.584858	14.978364	False	False				
						b	Replogle K562	ABCB7	10.569236	15.021863	False	False				
						b	Replogle K562	PSMA3	4.2496967	10.64549	False	False				
						b	Replogle K562	TFIP11	6.260503	14.615671	False	False				
						b	Replogle K562	RPS26	0.8323453	7.318038	False	False				
						b	Replogle K562	MAK16	-0.26119524	14.371977	False	False				
						b	Replogle K562	ACOT12	8.302662	14.690752	False	False				
						b	Replogle K562	TIMM23B	1.2395725	11.722614	False	False				
						b	Replogle K562	GRPEL1	2.0446613	11.967441	False	False				
						b	Replogle K562	COX7B	10.259599	16.206745	False	False				
						b	Replogle K562	SACM1L	6.9150014	14.451107	False	False				
						b	Replogle K562	EIF3A	-1.1791505	14.134154	False	False				
						b	Replogle K562	METAP2	4.5765486	12.468903	False	False				
						b	Replogle K562	ZCCHC9	1.6520894	7.3054504	False	False				
						b	Replogle K562	VPS37A	6.342193	14.248103	False	False				
						b	Replogle K562	LAMTOR4	6.4580336	12.706724	False	False				
						b	Replogle K562	RPL37	0.12973772	14.297804	False	False				
						b	Replogle K562	RSL1D1	0.47777984	14.222888	False	False				
						b	Replogle K562	ACTL6A	11.444319	15.489163	False	False				
						b	Replogle K562	PHF5A	2.4576325	13.283585	False	False				
						b	Replogle K562	ZNHIT6	3.3314352	7.837934	False	False				
						b	Replogle K562	NUF2	6.660327	13.199592	False	False				
						b	Replogle K562	NIP7	-0.07897769	14.3361435	False	False				
						b	Replogle K562	BUB3	4.1006384	13.793032	False	False				
						b	Replogle K562	CDK9	9.184934	14.195936	False	False				
						b	Replogle K562	SAMM50	2.3329585	13.21419	False	False				
						b	Replogle K562	SRBD1	12.64155	14.043078	False	False				
						b	Replogle K562	CBLN1	7.222236	14.280971	False	False				
						b	Replogle K562	MFAP1	2.2472796	12.233498	False	False				
						b	Replogle K562	ALG2	8.352976	15.005577	False	False				
						b	Replogle K562	PSMC2	3.8437953	10.357236	False	False				
						b	Replogle K562	CSE1L	6.7280207	15.902991	False	False				
						b	Replogle K562	FOLR3	9.474045	15.77719	False	False				
						b	Replogle K562	USF2	8.650855	15.451337	False	False				
						b	Replogle K562	ACTR2	6.3540835	14.721521	False	False				
						b	Replogle K562	RNF14	8.279237	15.049908	False	False				
						b	Replogle K562	RPS24	0.8103502	7.3063545	False	False				
						b	Replogle K562	RPS19	0.8834167	7.254535	False	False				
						b	Replogle K562	ARGLU1	3.3962095	13.902472	False	False				
						b	Replogle K562	GTF2H4	3.697013	11.323059	False	False				
						b	Replogle K562	NPEPPS	6.811811	14.666972	False	False				
						b	Replogle K562	GTF2E2	5.463785	9.982533	False	False				
						b	Replogle K562	TRNT1	6.8593154	15.4562235	False	False				
						b	Replogle K562	NUMA1	5.6558185	10.7303095	False	False				
						b	Replogle K562	PDCD6IP	8.746455	16.173176	False	False				
						b	Replogle K562	TARDBP	9.614873	15.71998	False	False				
						b	Replogle K562	CPNE7	5.433362	15.132806	False	False				
						b	Replogle K562	DYNLRB1	9.196227	13.969856	False	False				
						b	Replogle K562	KRR1	2.343497	7.2442904	False	False				
						b	Replogle K562	THOC6	8.708773	14.292448	False	False				
						b	Replogle K562	INTS8	2.8392065	10.945652	False	False				
						b	Replogle K562	DYNC1I2	9.865194	14.367841	False	False				
						b	Replogle K562	HSPA5	1.9928367	11.294656	False	False				
						b	Replogle K562	PSME2	7.9989767	14.999637	False	False				
						b	Replogle K562	MCM4	7.182456	13.468975	False	False				
						b	Replogle K562	UBE2D3	5.9566154	15.4737	False	False				
						b	Replogle K562	PSMD11	3.8393648	10.407139	False	False				
						b	Replogle K562	SRP72	6.069924	13.7162695	False	False				
						b	Replogle K562	MRPL55	11.858325	11.441089	False	False				
						b	Replogle K562	AHCY	9.013424	14.672222	False	False				
						b	Replogle K562	OLFML3	7.2895246	14.388845	False	False				
						b	Replogle K562	CRNKL1	3.9330893	13.658188	False	False				
						b	Replogle K562	NELFCD	7.466593	13.370768	False	False				
						b	Replogle K562	HCRTR1	11.39181	15.390913	False	False				
						b	Replogle K562	PSMB7	4.2941027	10.706787	False	False				
						b	Replogle K562	SRSF11	5.8640895	15.208384	False	False				
						b	Replogle K562	TSR2	0.8089591	7.305077	False	False				
						b	Replogle K562	DNMT1	7.8249936	14.864845	False	False				
						b	Replogle K562	PDCD11	1.369508	7.1554675	False	False				
						b	Replogle K562	PSMD8	8.224979	13.418541	False	False				
						b	Replogle K562	NCBP2	5.33073	8.899494	False	False				
						b	Replogle K562	C7orf26	3.6565287	11.358325	False	False				
						b	Replogle K562	ZNF131	8.162443	15.678957	False	False				
						b	Replogle K562	CDC20	10.287668	14.71057	False	False				
						b	Replogle K562	BUD13	3.8357003	13.150581	False	False				
						b	Replogle K562	DYNLL1	11.171789	14.348163	False	False				
						b	Replogle K562	CLASRP	3.232544	13.223572	False	False				
						b	Replogle K562	RRP15	8.273384	11.335142	False	False				
						b	Replogle K562	SNRPD3	3.083282	12.545453	False	False				
						b	Replogle K562	COG2	6.3207493	14.074223	False	False				
						b	Replogle K562	PC	5.266374	14.347771	False	False				
						b	Replogle K562	SFPQ	2.6532977	11.43312	False	False				
						b	Replogle K562	SDE2	3.3484302	13.852982	False	False				
						b	Replogle K562	MRPL18	11.66607	11.400102	False	False				
						b	Replogle K562	CDK11A	7.9349275	15.979742	False	False				
						b	Replogle K562	VHL	7.5022554	15.068874	False	False				
						b	Replogle K562	RPL34	-1.4600116	14.088102	False	False				
						b	Replogle K562	TRAPPC3	8.70162	15.253859	False	False				
						b	Replogle K562	SLC16A5	5.6276717	12.336844	False	False				
						b	Replogle K562	RPS3	0.81941646	7.2937455	False	False				
						b	Replogle K562	NAA15	5.6060734	11.629807	False	False				
						b	Replogle K562	TTC1	4.0507917	14.151281	False	False				
						b	Replogle K562	DONSON	12.069753	13.896607	False	False				
						b	Replogle K562	KANSL3	3.6269639	13.918629	False	False				
						b	Replogle K562	KRT10	6.692942	15.326785	False	False				
						b	Replogle K562	DNM1L	8.172075	16.470293	False	False				
						b	Replogle K562	PTPN23	8.1555195	15.112907	False	False				
						b	Replogle K562	ARPC3	7.297116	15.38823	False	False				
						b	Replogle K562	WDR33	3.8120027	11.424234	False	False				
						b	Replogle K562	ANAPC4	4.665511	13.421931	False	False				
						b	Replogle K562	SPCS2	5.4763446	14.813876	False	False				
						b	Replogle K562	ATP6V1H	4.3640327	12.103339	False	False				
						b	Replogle K562	COG1	10.1986065	15.058	False	False				
						b	Replogle K562	NANOG	9.020748	16.444227	False	False				
						b	Replogle K562	DSN1	6.365064	12.582692	False	False				
						b	Replogle K562	PSMB4	4.9190288	12.168158	False	False				
						b	Replogle K562	EGLN2	10.533348	15.924375	False	False				
						b	Replogle K562	PPWD1	2.9649491	12.1307535	False	False				
						b	Replogle K562	RPLP2	0.059170637	14.340032	False	False				
						b	Replogle K562	GTF3C5	4.5329595	13.583789	False	False				
						b	Replogle K562	RARS2	10.455966	14.5970745	False	False				
						b	Replogle K562	COPS3	4.141794	13.259634	False	False				
						b	Replogle K562	PPIE	2.5062687	12.938749	False	False				
						b	Replogle K562	UQCRQ	11.232133	14.49703	False	False				
						b	Replogle K562	RPF1	0.18498322	14.325281	False	False				
						b	Replogle K562	GEMIN7	7.468205	15.609996	False	False				
						b	Replogle K562	LSM5	7.350527	16.600306	False	False				
						b	Replogle K562	ZBTB17	3.3542292	11.873165	False	False				
						b	Replogle K562	PPP1R12A	7.6231413	15.916614	False	False				
						b	Replogle K562	DPH2	5.8715706	15.382616	False	False				
						b	Replogle K562	POLR2G	5.522435	9.012177	False	False				
						b	Replogle K562	RPS29	1.695629	7.3247085	False	False				
						b	Replogle K562	TCOF1	3.5003533	8.377774	False	False				
						b	Replogle K562	DDX19A	8.961531	14.81378	False	False				
						b	Replogle K562	LSM12	3.9655173	13.952281	False	False				
						b	Replogle K562	C19orf53	7.2020254	15.806395	False	False				
						b	Replogle K562	TUBA1B	7.88588	13.227141	False	False				
						b	Replogle K562	USP39	2.2175746	12.887503	False	False				
						b	Replogle K562	TAF10	5.032316	8.896594	False	False				
						b	Replogle K562	HUS1	10.527169	15.65677	False	False				
						b	Replogle K562	GARS	4.3163357	12.462465	False	False				
						b	Replogle K562	CNOT1	11.185229	13.885956	False	False				
						b	Replogle K562	CHD4	10.525495	14.319576	False	False				
						b	Replogle K562	TUBGCP6	9.546811	14.902081	False	False				
						b	Replogle K562	ZNF506	5.859786	14.795404	False	False				
						b	Replogle K562	KIAA1143	7.0968814	15.010235	False	False				
						b	Replogle K562	XPO1	4.4413404	11.137694	False	False				
						b	Replogle K562	SART1	2.3692737	12.483084	False	False				
						b	Replogle K562	SLC4A5	8.564259	15.2635975	False	False				
						b	Replogle K562	VCP	6.915975	13.241797	False	False				
						b	Replogle K562	RPS10	2.0123122	7.195174	False	False				
						b	Replogle K562	MRPS23	1.601149	13.912521	False	False				
						b	Replogle K562	SGPP1	9.132668	15.350786	False	False				
						b	Replogle K562	NUP54	5.6667843	12.764543	False	False				
						b	Replogle K562	POLR2B	5.429315	8.919367	False	False				
						b	Replogle K562	ANAPC2	9.761622	15.800747	False	False				
						b	Replogle K562	SMARCE1	8.588489	15.909834	False	False				
						b	Replogle K562	ERCC2	5.4842067	9.896095	False	False				
						b	Replogle K562	TOMM22	1.1647286	11.752401	False	False				
						b	Replogle K562	PRIM2	13.557382	13.028291	False	False				
						b	Replogle K562	PPP2CA	4.686044	13.2225485	False	False				
						b	Replogle K562	CEP85	7.6696053	15.697249	False	False				
						b	Replogle K562	NISCH	8.863802	16.15027	False	False				
						b	Replogle K562	SSRP1	5.2964187	10.143254	False	False				
						b	Replogle K562	PRIM1	13.374685	13.148155	False	False				
						b	Replogle K562	CWF19L2	2.3585565	12.992507	False	False				
						b	Replogle K562	SOD1	4.683903	13.68934	False	False				
						b	Replogle K562	MRPS9	1.6178911	13.950912	False	False				
						b	Replogle K562	NDUFB4	9.738168	14.710955	False	False				
						b	Replogle K562	YPEL1	7.8404994	15.283573	False	False				
						b	Replogle K562	SON	5.7903647	12.68314	False	False				
						b	Replogle K562	SEH1L	2.2853434	11.304909	False	False				
						b	Replogle K562	BGLAP	6.7448964	13.040021	False	False				
						b	Replogle K562	RNF123	7.839314	15.128247	False	False				
						b	Replogle K562	TCERG1	5.993933	14.930932	False	False				
						b	Replogle K562	PSMD7	3.9075265	10.400115	False	False				
						b	Replogle K562	ELP2	5.505412	15.045223	False	False				
						b	Replogle K562	UTP15	1.2630122	7.7849336	False	False				
						b	Replogle K562	MCM2	13.115484	13.567498	False	False				
						b	Replogle K562	DDX23	3.0175114	13.795441	False	False				
						b	Replogle K562	SUGT1	10.883202	15.365198	False	False				
						b	Replogle K562	PAXBP1	2.9672186	13.117613	False	False				
						b	Replogle K562	METTL1	8.766392	15.702585	False	False				
						b	Replogle K562	BDP1	1.545271	7.6564603	False	False				
						b	Replogle K562	CENPE	10.635874	14.308805	False	False				
						b	Replogle K562	MZT1	10.713545	14.566278	False	False				
						b	Replogle K562	LSM7	3.3732488	14.677293	False	False				
						b	Replogle K562	NRDE2	4.438334	14.165858	False	False				
						b	Replogle K562	ABHD11	7.0227704	14.230038	False	False				
						b	Replogle K562	GUCD1	5.6061463	13.91253	False	False				
						b	Replogle K562	PYROXD1	7.2514157	16.183641	False	False				
						b	Replogle K562	NFRKB	3.4931295	11.745283	False	False				
						b	Replogle K562	COPA	6.128148	13.284455	False	False				
						b	Replogle K562	SRPRB	3.8745728	11.944167	False	False				
						b	Replogle K562	RPS14	1.8743144	7.182861	False	False				
						b	Replogle K562	RPL17	-1.666534	13.950887	False	False				
						b	Replogle K562	FIP1L1	5.347822	9.733626	False	False				
						b	Replogle K562	SETD2	10.731823	16.009216	False	False				
						b	Replogle K562	RFT1	7.796772	14.490297	False	False				
						b	Replogle K562	LSM6	3.2111294	14.523446	False	False				
						b	Replogle K562	SLC25A10	3.5482686	13.635554	False	False				
						b	Replogle K562	RTCB	3.5275667	14.020157	False	False				
						b	Replogle K562	CS	7.6151433	15.765962	False	False				
						b	Replogle K562	WDR25	6.67167	14.385845	False	False				
						b	Replogle K562	RPS11	1.1818081	7.2567005	False	False				
						b	Replogle K562	RPL21	-1.2121062	14.176009	False	False				
						b	Replogle K562	BTF3L4	8.1259365	16.089312	False	False				
						b	Replogle K562	PHAX	5.7132826	14.030408	False	False				
						b	Replogle K562	UQCC2	8.991543	13.735896	False	False				
						b	Replogle K562	LSM2	2.546701	13.392082	False	False				
						b	Replogle K562	ATP6V1A	10.8944025	14.930529	False	False				
						b	Replogle K562	NXF1	6.74318	14.688141	False	False				
						b	Replogle K562	SNRPG	5.8235345	13.890213	False	False				
						b	Replogle K562	EXOC1	8.318794	15.556312	False	False				
						b	Replogle K562	RPS28	1.9717491	7.1829386	False	False				
						b	Replogle K562	NUP214	8.673987	16.264505	False	False				
						b	Replogle K562	PRPF6	3.2428918	14.090304	False	False				
						b	Replogle K562	NCOA4	5.313154	14.721425	False	False				
						b	Replogle K562	CNN2	9.850995	15.733517	False	False				
						b	Replogle K562	DPH1	9.629615	14.980841	False	False				
						b	Replogle K562	BPTF	6.0863204	14.021831	False	False				
						b	Replogle K562	MZF1	7.1693697	14.787954	False	False				
						b	Replogle K562	TMEM240	6.8741384	14.661969	False	False				
						b	Replogle K562	STAT5A	10.7059765	15.193843	False	False				
						b	Replogle K562	FOXL2	10.167384	14.587404	False	False				
						b	Replogle K562	MKRN1	6.9985075	13.789224	False	False				
						b	Replogle K562	MRPL38	11.569744	11.452815	False	False				
						b	Replogle K562	UBE2N	9.371707	14.908227	False	False				
						b	Replogle K562	AAAS	7.1364355	14.461934	False	False				
						b	Replogle K562	HIST1H2AB	8.839975	15.615057	False	False				
						b	Replogle K562	ZNHIT2	4.569234	13.62194	False	False				
						b	Replogle K562	STARD7	1.8316972	12.510265	False	False				
						b	Replogle K562	NBPF12	8.767468	16.334345	False	False				
						b	Replogle K562	IARS2	1.5549761	12.004949	False	False				
						b	Replogle K562	MED7	5.7464566	7.946073	False	False				
						b	Replogle K562	TUBGCP5	9.627743	15.008631	False	False				
						b	Replogle K562	UBE2H	6.4560995	14.378721	False	False				
						b	Replogle K562	LRRC37A3	8.441289	16.165205	False	False				
						b	Replogle K562	CDK1	13.258834	13.377538	False	False				
						b	Replogle K562	ZNF763	8.644963	15.114448	False	False				
						b	Replogle K562	DNAJC9	9.303697	15.42994	False	False				
						b	Replogle K562	GTF2H1	5.520128	9.691777	False	False				
						b	Replogle K562	GAB2	2.9242163	11.317651	False	False				
						b	Replogle K562	MAGOH	3.5538595	14.051156	False	False				
