replicate	cell_line	truth_metric	depmap_endpoint	n_targets	spearman_rho_raw	spearman_rho_aligned	n_control_subsample
10	HCC1143	real_shift_top100_mean	depmap_gene_dependency	48	0.7065530419403957	0.7065530419403957	500
10	HCC1143	real_shift_top50_concentration	depmap_gene_dependency	48	0.2563114270017371	0.2563114270017371	500
10	HCC1143	real_Edistance	depmap_gene_dependency	48	0.6643683398051806	0.6643683398051806	500
10	HCC1143	real_DEG_burden	depmap_gene_dependency	48	0.6826746736926964	0.6826746736926964	500
11	HCC1143	real_shift_L2	depmap_gene_dependency	48	0.7673055280270179	0.7673055280270179	500
11	HCC1143	real_shift_mean_abs	depmap_gene_dependency	48	0.7832673072133154	0.7832673072133154	500
11	HCC1143	real_shift_top20_mean	depmap_gene_dependency	48	0.6933058510510873	0.6933058510510873	500
11	HCC1143	real_shift_top50_mean	depmap_gene_dependency	48	0.7168141857030156	0.7168141857030156	500
11	HCC1143	real_shift_top100_mean	depmap_gene_dependency	48	0.7346761766972056	0.7346761766972056	500
11	HCC1143	real_shift_top50_concentration	depmap_gene_dependency	48	0.2252565368841786	0.2252565368841786	500
11	HCC1143	real_Edistance	depmap_gene_dependency	48	0.7435257345453908	0.7435257345453908	500
11	HCC1143	real_DEG_burden	depmap_gene_dependency	48	0.6870863287950828	0.6870863287950828	500
12	HCC1143	real_shift_L2	depmap_gene_dependency	48	0.7485205770118515	0.7485205770118515	500
12	HCC1143	real_shift_mean_abs	depmap_gene_dependency	48	0.7706716175152847	0.7706716175152847	500
12	HCC1143	real_shift_top20_mean	depmap_gene_dependency	48	0.7253922847215019	0.7253922847215019	500
12	HCC1143	real_shift_top50_mean	depmap_gene_dependency	48	0.7100820067264817	0.7100820067264817	500
12	HCC1143	real_shift_top100_mean	depmap_gene_dependency	48	0.7237092399773684	0.7237092399773684	500
12	HCC1143	real_shift_top50_concentration	depmap_gene_dependency	48	0.2689614084657076	0.2689614084657076	500
12	HCC1143	real_Edistance	depmap_gene_dependency	48	0.7333731743146508	0.7333731743146508	500
12	HCC1143	real_DEG_burden	depmap_gene_dependency	48	0.6920960308320664	0.6920960308320664	500
13	HCC1143	real_shift_L2	depmap_gene_dependency	48	0.7461317393105008	0.7461317393105008	500
13	HCC1143	real_shift_mean_abs	depmap_gene_dependency	48	0.7639937303046909	0.7639937303046909	500
13	HCC1143	real_shift_top20_mean	depmap_gene_dependency	48	0.7116021761727958	0.7116021761727958	500
13	HCC1143	real_shift_top50_mean	depmap_gene_dependency	48	0.7041642042390449	0.7041642042390449	500
13	HCC1143	real_shift_top100_mean	depmap_gene_dependency	48	0.711547884406856	0.711547884406856	500
13	HCC1143	real_shift_top50_concentration	depmap_gene_dependency	48	0.2473532856216722	0.2473532856216722	500
13	HCC1143	real_Edistance	depmap_gene_dependency	48	0.7307128777836011	0.7307128777836011	500
13	HCC1143	real_DEG_burden	depmap_gene_dependency	48	0.6967865798715391	0.6967865798715391	500
14	HCC1143	real_shift_L2	depmap_gene_dependency	48	0.7645909397300287	0.7645909397300287	500
14	HCC1143	real_shift_mean_abs	depmap_gene_dependency	48	0.780552718916326	0.780552718916326	500
14	HCC1143	real_shift_top20_mean	depmap_gene_dependency	48	0.7050871642600214	0.7050871642600214	500
14	HCC1143	real_shift_top50_mean	depmap_gene_dependency	48	0.7253922847215019	0.7253922847215019	500
14	HCC1143	real_shift_top100_mean	depmap_gene_dependency	48	0.7385308920789305	0.7385308920789305	500
14	HCC1143	real_shift_top50_concentration	depmap_gene_dependency	48	0.2930669525429734	0.2930669525429734	500
14	HCC1143	real_Edistance	depmap_gene_dependency	48	0.7439600686729093	0.7439600686729093	500
14	HCC1143	real_DEG_burden	depmap_gene_dependency	48	0.7112412824018844	0.7112412824018844	500
15	HCC1143	real_shift_L2	depmap_gene_dependency	48	0.767794153920476	0.767794153920476	500
15	HCC1143	real_shift_mean_abs	depmap_gene_dependency	48	0.7869048555312812	0.7869048555312812	500
15	HCC1143	real_shift_top20_mean	depmap_gene_dependency	48	0.6844562932029021	0.6844562932029021	500
15	HCC1143	real_shift_top50_mean	depmap_gene_dependency	48	0.715945517447979	0.715945517447979	500
15	HCC1143	real_shift_top100_mean	depmap_gene_dependency	48	0.731744421336457	0.731744421336457	500
15	HCC1143	real_shift_top50_concentration	depmap_gene_dependency	48	0.17633965577243	0.17633965577243	500
15	HCC1143	real_Edistance	depmap_gene_dependency	48	0.7344590096334465	0.7344590096334465	500
15	HCC1143	real_DEG_burden	depmap_gene_dependency	48	0.703356329949806	0.703356329949806	500
16	HCC1143	real_shift_L2	depmap_gene_dependency	48	0.7761007941092635	0.7761007941092635	500
16	HCC1143	real_shift_mean_abs	depmap_gene_dependency	48	0.7915196556361631	0.7915196556361631	500
16	HCC1143	real_shift_top20_mean	depmap_gene_dependency	48	0.719474482234065	0.719474482234065	500
16	HCC1143	real_shift_top50_mean	depmap_gene_dependency	48	0.7260437859127793	0.7260437859127793	500
16	HCC1143	real_shift_top100_mean	depmap_gene_dependency	48	0.7397796026955457	0.7397796026955457	500
16	HCC1143	real_shift_top50_concentration	depmap_gene_dependency	48	0.3274879321487987	0.3274879321487987	500
16	HCC1143	real_Edistance	depmap_gene_dependency	48	0.7559042571796626	0.7559042571796626	500
16	HCC1143	real_DEG_burden	depmap_gene_dependency	48	0.7183373544099261	0.7183373544099261	500
17	HCC1143	real_shift_L2	depmap_gene_dependency	48	0.7544383794992883	0.7544383794992883	500
17	HCC1143	real_shift_mean_abs	depmap_gene_dependency	48	0.775177834088287	0.775177834088287	500
17	HCC1143	real_shift_top20_mean	depmap_gene_dependency	48	0.7131766373850497	0.7131766373850497	500
17	HCC1143	real_shift_top50_mean	depmap_gene_dependency	48	0.7107877996836992	0.7107877996836992	500
17	HCC1143	real_shift_top100_mean	depmap_gene_dependency	48	0.7294641671669859	0.7294641671669859	500
17	HCC1143	real_shift_top50_concentration	depmap_gene_dependency	48	0.2510451257055778	0.2510451257055778	500
17	HCC1143	real_Edistance	depmap_gene_dependency	48	0.7212118187441383	0.7212118187441383	500
17	HCC1143	real_DEG_burden	depmap_gene_dependency	48	0.6896245501119226	0.6896245501119226	500
18	HCC1143	real_shift_L2	depmap_gene_dependency	48	0.767034069197319	0.767034069197319	500
18	HCC1143	real_shift_mean_abs	depmap_gene_dependency	48	0.7953743710178881	0.7953743710178881	500
18	HCC1143	real_shift_top20_mean	depmap_gene_dependency	48	0.7121993855981336	0.7121993855981336	500
18	HCC1143	real_shift_top50_mean	depmap_gene_dependency	48	0.736847847334797	0.736847847334797	500
18	HCC1143	real_shift_top100_mean	depmap_gene_dependency	48	0.7421684403968962	0.7421684403968962	500
18	HCC1143	real_shift_top50_concentration	depmap_gene_dependency	48	0.2470818267919733	0.2470818267919733	500
18	HCC1143	real_Edistance	depmap_gene_dependency	48	0.7426027745244145	0.7426027745244145	500
18	HCC1143	real_DEG_burden	depmap_gene_dependency	48	0.7145452023437212	0.7145452023437212	500
19	HCC1143	real_shift_L2	depmap_gene_dependency	48	0.7560128407115421	0.7560128407115421	500
19	HCC1143	real_shift_mean_abs	depmap_gene_dependency	48	0.7752864176201667	0.7752864176201667	500
19	HCC1143	real_shift_top20_mean	depmap_gene_dependency	48	0.7135566797466283	0.7135566797466283	500
19	HCC1143	real_shift_top50_mean	depmap_gene_dependency	48	0.7162712680436175	0.7162712680436175	500
19	HCC1143	real_shift_top100_mean	depmap_gene_dependency	48	0.7338618002081088	0.7338618002081088	500
19	HCC1143	real_shift_top50_concentration	depmap_gene_dependency	48	0.2897008630547065	0.2897008630547065	500
19	HCC1143	real_Edistance	depmap_gene_dependency	48	0.7361420543775798	0.7361420543775798	500
19	HCC1143	real_DEG_burden	depmap_gene_dependency	48	0.7168022683963613	0.7168022683963613	500
20	HCC1143	real_shift_L2	depmap_gene_dependency	48	0.7641023138365705	0.7641023138365705	500
20	HCC1143	real_shift_mean_abs	depmap_gene_dependency	48	0.7787067988743733	0.7787067988743733	500
20	HCC1143	real_shift_top20_mean	depmap_gene_dependency	48	0.6967805240712339	0.6967805240712339	500
20	HCC1143	real_shift_top50_mean	depmap_gene_dependency	48	0.7151854327248218	0.7151854327248218	500
20	HCC1143	real_shift_top100_mean	depmap_gene_dependency	48	0.7261523694446589	0.7261523694446589	500
20	HCC1143	real_shift_top50_concentration	depmap_gene_dependency	48	0.210597760080436	0.210597760080436	500
20	HCC1143	real_Edistance	depmap_gene_dependency	48	0.7361963461435196	0.7361963461435196	500
20	HCC1143	real_DEG_burden	depmap_gene_dependency	48	0.7013239925440724	0.7013239925440724	500
21	HCC1143	real_shift_L2	depmap_gene_dependency	48	0.7564471748390603	0.7564471748390603	500
21	HCC1143	real_shift_mean_abs	depmap_gene_dependency	48	0.7781095894490356	0.7781095894490356	500
21	HCC1143	real_shift_top20_mean	depmap_gene_dependency	48	0.7034041195158879	0.7034041195158879	500
21	HCC1143	real_shift_top50_mean	depmap_gene_dependency	48	0.70030948885732	0.70030948885732	500
21	HCC1143	real_shift_top100_mean	depmap_gene_dependency	48	0.7055757901534794	0.7055757901534794	500
21	HCC1143	real_shift_top50_concentration	depmap_gene_dependency	48	0.2746620438893853	0.2746620438893853	500
21	HCC1143	real_Edistance	depmap_gene_dependency	48	0.7370107226326165	0.7370107226326165	500
21	HCC1143	real_DEG_burden	depmap_gene_dependency	48	0.690600187557994	0.690600187557994	500
22	HCC1143	real_shift_L2	depmap_gene_dependency	48	0.773169038748515	0.773169038748515	500
22	HCC1143	real_shift_mean_abs	depmap_gene_dependency	48	0.7838102248727133	0.7838102248727133	500
22	HCC1143	real_shift_top20_mean	depmap_gene_dependency	48	0.7182257716174499	0.7182257716174499	500
22	HCC1143	real_shift_top50_mean	depmap_gene_dependency	48	0.7326130895914936	0.7326130895914936	500
22	HCC1143	real_shift_top100_mean	depmap_gene_dependency	48	0.7221347787651146	0.7221347787651146	500
22	HCC1143	real_shift_top50_concentration	depmap_gene_dependency	48	0.2775937992501339	0.2775937992501339	500
22	HCC1143	real_Edistance	depmap_gene_dependency	48	0.7366849720369777	0.7366849720369777	500
22	HCC1143	real_DEG_burden	depmap_gene_dependency	48	0.6738095845764157	0.6738095845764157	500
23	HCC1143	real_shift_L2	depmap_gene_dependency	48	0.7667626103676202	0.7667626103676202	500
23	HCC1143	real_shift_mean_abs	depmap_gene_dependency	48	0.7861447708081242	0.7861447708081242	500
23	HCC1143	real_shift_top20_mean	depmap_gene_dependency	48	0.7039470371752857	0.7039470371752857	500
23	HCC1143	real_shift_top50_mean	depmap_gene_dependency	48	0.7295727506988656	0.7295727506988656	500
23	HCC1143	real_shift_top100_mean	depmap_gene_dependency	48	0.7374450567601347	0.7374450567601347	500
23	HCC1143	real_shift_top50_concentration	depmap_gene_dependency	48	0.2639122742333074	0.2639122742333074	500
23	HCC1143	real_Edistance	depmap_gene_dependency	48	0.7398338944614854	0.7398338944614854	500
23	HCC1143	real_DEG_burden	depmap_gene_dependency	48	0.7058355812031099	0.7058355812031099	500
