context	model	target_i	target_j	cosine
HCC1143	Linear low-rank	PMF1	ZBTB5	0.40413559142691147
HCC1143	Linear low-rank	PMF1	ZNF131	0.14319311403114635
HCC1143	Linear low-rank	PMF1	ZNF24	0.4157468950907092
HCC1143	Linear low-rank	PMF1	ZNF566	0.06922092297902593
HCC1143	Linear low-rank	PRDX2	PRPF6	0.33260452963818304
HCC1143	Linear low-rank	PRDX2	RORC	0.6920135967297383
HCC1143	Linear low-rank	PRDX2	RPS3	0.3390232803661252
HCC1143	Linear low-rank	PRDX2	RUVBL2	0.2871203802979041
HCC1143	Linear low-rank	PRDX2	SMAD1	0.08318862039424295
HCC1143	Linear low-rank	PRDX2	STAT3	0.5325913038743534
HCC1143	Linear low-rank	PRDX2	TAB3	-0.2225944163838364
HCC1143	Linear low-rank	PRDX2	TADA3	0.0968904944225393
HCC1143	Linear low-rank	PRDX2	THAP8	0.11835297136896747
HCC1143	Linear low-rank	PRDX2	THRA	-0.3908719628134429
HCC1143	Linear low-rank	PRDX2	TMF1	0.04156557179274666
HCC1143	Linear low-rank	PRDX2	TMSB4X	0.20622852753541573
HCC1143	Linear low-rank	PRDX2	UBP1	0.14595748312300832
HCC1143	Linear low-rank	PRDX2	VEZF1	0.2943940319163571
HCC1143	Linear low-rank	PRDX2	XBP1	0.1938882856018487
HCC1143	Linear low-rank	PRDX2	YBX1	-0.05682187394309264
HCC1143	Linear low-rank	PRDX2	ZBTB17	0.4016909835823762
HCC1143	Linear low-rank	PRDX2	ZBTB20	0.029339420769626656
HCC1143	Linear low-rank	PRDX2	ZBTB5	0.12541643467704297
HCC1143	Linear low-rank	PRDX2	ZNF131	-0.5056825893394866
HCC1143	Linear low-rank	PRDX2	ZNF24	-0.12097407936695727
HCC1143	Linear low-rank	PRDX2	ZNF566	-0.12215353257519597
HCC1143	Linear low-rank	PRPF6	RORC	0.19502189305248527
HCC1143	Linear low-rank	PRPF6	RPS3	-0.07294010139000986
HCC1143	Linear low-rank	PRPF6	RUVBL2	0.1503614005315981
HCC1143	Linear low-rank	PRPF6	SMAD1	0.31406164318071494
HCC1143	Linear low-rank	PRPF6	STAT3	0.1785828972767152
HCC1143	Linear low-rank	PRPF6	TAB3	0.02841738440387535
HCC1143	Linear low-rank	PRPF6	TADA3	-0.10809002164983342
HCC1143	Linear low-rank	PRPF6	THAP8	0.24821711368214944
HCC1143	Linear low-rank	PRPF6	THRA	-0.028498427874621025
HCC1143	Linear low-rank	PRPF6	TMF1	0.2475057852907114
HCC1143	Linear low-rank	PRPF6	TMSB4X	-0.21634511729179898
HCC1143	Linear low-rank	PRPF6	UBP1	0.03635763412287479
HCC1143	Linear low-rank	PRPF6	VEZF1	0.2617420947383133
HCC1143	Linear low-rank	PRPF6	XBP1	-0.05298200814685457
HCC1143	Linear low-rank	PRPF6	YBX1	0.04524495388933143
HCC1143	Linear low-rank	PRPF6	ZBTB17	0.02557501378969878
HCC1143	Linear low-rank	PRPF6	ZBTB20	0.4525141418119184
HCC1143	Linear low-rank	PRPF6	ZBTB5	0.12480360760659225
HCC1143	Linear low-rank	PRPF6	ZNF131	-0.2595750380748792
HCC1143	Linear low-rank	PRPF6	ZNF24	0.09428529829012529
HCC1143	Linear low-rank	PRPF6	ZNF566	-0.23620543301785213
HCC1143	Linear low-rank	RORC	RPS3	-0.07960903164537098
HCC1143	Linear low-rank	RORC	RUVBL2	0.7296508798232169
HCC1143	Linear low-rank	RORC	SMAD1	0.09823687718769629
HCC1143	Linear low-rank	RORC	STAT3	0.2612746721481829
HCC1143	Linear low-rank	RORC	TAB3	0.029247858509501772
HCC1143	Linear low-rank	RORC	TADA3	0.20964167598838113
HCC1143	Linear low-rank	RORC	THAP8	0.15760201657434542
HCC1143	Linear low-rank	RORC	THRA	-0.2499987529506469
HCC1143	Linear low-rank	RORC	TMF1	0.10047102197466427
HCC1143	Linear low-rank	RORC	TMSB4X	-0.0294352820738457
HCC1143	Linear low-rank	RORC	UBP1	0.056339938970099514
HCC1143	Linear low-rank	RORC	VEZF1	-0.200804071498687
HCC1143	Linear low-rank	RORC	XBP1	0.2138518935542321
HCC1143	Linear low-rank	RORC	YBX1	0.212514719082178
HCC1143	Linear low-rank	RORC	ZBTB17	0.06920420778488072
HCC1143	Linear low-rank	RORC	ZBTB20	-0.029943115257039382
HCC1143	Linear low-rank	RORC	ZBTB5	0.39399553820921124
HCC1143	Linear low-rank	RORC	ZNF131	-0.21857080703999132
HCC1143	Linear low-rank	RORC	ZNF24	0.2155763797661318
HCC1143	Linear low-rank	RORC	ZNF566	-0.02798235379084666
HCC1143	Linear low-rank	RPS3	RUVBL2	-0.4153061174483821
HCC1143	Linear low-rank	RPS3	SMAD1	0.4859524786919731
HCC1143	Linear low-rank	RPS3	STAT3	0.6004668767999697
HCC1143	Linear low-rank	RPS3	TAB3	-0.17046611050449215
HCC1143	Linear low-rank	RPS3	TADA3	-0.041857468359118695
HCC1143	Linear low-rank	RPS3	THAP8	-0.14902138651478963
HCC1143	Linear low-rank	RPS3	THRA	-0.10017450960893581
HCC1143	Linear low-rank	RPS3	TMF1	-0.25250033589943716
HCC1143	Linear low-rank	RPS3	TMSB4X	0.5103349697086931
HCC1143	Linear low-rank	RPS3	UBP1	-0.18858292320961711
HCC1143	Linear low-rank	RPS3	VEZF1	0.5382683677645995
HCC1143	Linear low-rank	RPS3	XBP1	0.5488015979412969
HCC1143	Linear low-rank	RPS3	YBX1	-0.3941061201408145
HCC1143	Linear low-rank	RPS3	ZBTB17	0.5242815718035676
HCC1143	Linear low-rank	RPS3	ZBTB20	0.1107120098409587
HCC1143	Linear low-rank	RPS3	ZBTB5	0.1939648222563863
HCC1143	Linear low-rank	RPS3	ZNF131	-0.16765878722130909
HCC1143	Linear low-rank	RPS3	ZNF24	-0.27876462744122343
HCC1143	Linear low-rank	RPS3	ZNF566	-0.016185396885295047
HCC1143	Linear low-rank	RUVBL2	SMAD1	-0.01575826306547746
HCC1143	Linear low-rank	RUVBL2	STAT3	0.09503373111980801
HCC1143	Linear low-rank	RUVBL2	TAB3	0.1480480009347723
HCC1143	Linear low-rank	RUVBL2	TADA3	0.293736976723973
HCC1143	Linear low-rank	RUVBL2	THAP8	0.0699926425717948
HCC1143	Linear low-rank	RUVBL2	THRA	-0.13893865899769256
HCC1143	Linear low-rank	RUVBL2	TMF1	0.1757329547232389
HCC1143	Linear low-rank	RUVBL2	TMSB4X	-0.34129824139848325
HCC1143	Linear low-rank	RUVBL2	UBP1	-0.05381911479031694
HCC1143	Linear low-rank	RUVBL2	VEZF1	-0.645149434199402
HCC1143	Linear low-rank	RUVBL2	XBP1	0.1595775136963432
HCC1143	Linear low-rank	RUVBL2	YBX1	0.21169269549203024
HCC1143	Linear low-rank	RUVBL2	ZBTB17	-0.24944218560056383
HCC1143	Linear low-rank	RUVBL2	ZBTB20	-0.17434155695455333
HCC1143	Linear low-rank	RUVBL2	ZBTB5	0.3054116462177034
HCC1143	Linear low-rank	RUVBL2	ZNF131	0.022714946148369837
HCC1143	Linear low-rank	RUVBL2	ZNF24	0.6142175272698666
HCC1143	Linear low-rank	RUVBL2	ZNF566	0.1708884385564401
HCC1143	Linear low-rank	SMAD1	STAT3	0.46707797102734966
HCC1143	Linear low-rank	SMAD1	TAB3	0.06735142588499637
HCC1143	Linear low-rank	SMAD1	TADA3	-0.05250489745710301
HCC1143	Linear low-rank	SMAD1	THAP8	0.16833626942903965
HCC1143	Linear low-rank	SMAD1	THRA	-0.3553630931354323
HCC1143	Linear low-rank	SMAD1	TMF1	0.1632724533528175
HCC1143	Linear low-rank	SMAD1	TMSB4X	0.20088024665927545
HCC1143	Linear low-rank	SMAD1	UBP1	0.057201172254477475
HCC1143	Linear low-rank	SMAD1	VEZF1	0.19726546291806293
HCC1143	Linear low-rank	SMAD1	XBP1	0.5928749705627931
HCC1143	Linear low-rank	SMAD1	YBX1	-0.296260052348119
HCC1143	Linear low-rank	SMAD1	ZBTB17	0.29304801225629973
HCC1143	Linear low-rank	SMAD1	ZBTB20	0.3211652106591749
HCC1143	Linear low-rank	SMAD1	ZBTB5	0.4656949338070268
HCC1143	Linear low-rank	SMAD1	ZNF131	-0.14998147811679408
HCC1143	Linear low-rank	SMAD1	ZNF24	0.2239168393211784
HCC1143	Linear low-rank	SMAD1	ZNF566	0.06883926251967427
HCC1143	Linear low-rank	STAT3	TAB3	-0.26497869166187016
HCC1143	Linear low-rank	STAT3	TADA3	0.31434422708171134
HCC1143	Linear low-rank	STAT3	THAP8	0.08578472780354958
HCC1143	Linear low-rank	STAT3	THRA	-0.3008884473040897
HCC1143	Linear low-rank	STAT3	TMF1	-0.12216725993288086
HCC1143	Linear low-rank	STAT3	TMSB4X	0.5402601988752764
HCC1143	Linear low-rank	STAT3	UBP1	-0.20433075669181205
HCC1143	Linear low-rank	STAT3	VEZF1	0.3458168614521083
HCC1143	Linear low-rank	STAT3	XBP1	0.7292479909119456
HCC1143	Linear low-rank	STAT3	YBX1	-0.25794873579460154
HCC1143	Linear low-rank	STAT3	ZBTB17	0.39016847250611086
HCC1143	Linear low-rank	STAT3	ZBTB20	0.31875361856863094
HCC1143	Linear low-rank	STAT3	ZBTB5	0.558031354449518
HCC1143	Linear low-rank	STAT3	ZNF131	-0.2440704196390228
HCC1143	Linear low-rank	STAT3	ZNF24	0.04335727089338917
HCC1143	Linear low-rank	STAT3	ZNF566	-0.1230586298659846
HCC1143	Linear low-rank	TAB3	TADA3	-0.6468751167553862
HCC1143	Linear low-rank	TAB3	THAP8	0.23332976948701106
HCC1143	Linear low-rank	TAB3	THRA	0.2243337932095858
HCC1143	Linear low-rank	TAB3	TMF1	0.5184885057046843
HCC1143	Linear low-rank	TAB3	TMSB4X	-0.34699565279121347
HCC1143	Linear low-rank	TAB3	UBP1	-0.03715616645372528
HCC1143	Linear low-rank	TAB3	VEZF1	-0.1813466458416374
HCC1143	Linear low-rank	TAB3	XBP1	0.02749108836451465
HCC1143	Linear low-rank	TAB3	YBX1	0.3698271969903653
HCC1143	Linear low-rank	TAB3	ZBTB17	-0.21822550617756298
HCC1143	Linear low-rank	TAB3	ZBTB20	0.3305856810550481
HCC1143	Linear low-rank	TAB3	ZBTB5	0.11541569228468776
HCC1143	Linear low-rank	TAB3	ZNF131	0.29341578352605424
HCC1143	Linear low-rank	TAB3	ZNF24	0.31834215375332964
HCC1143	Linear low-rank	TAB3	ZNF566	0.1692121317706751
HCC1143	Linear low-rank	TADA3	THAP8	-0.0654705556862744
HCC1143	Linear low-rank	TADA3	THRA	-0.15607721623937343
HCC1143	Linear low-rank	TADA3	TMF1	-0.40626875087711783
HCC1143	Linear low-rank	TADA3	TMSB4X	0.223251421687973
HCC1143	Linear low-rank	TADA3	UBP1	-0.08888030174139995
HCC1143	Linear low-rank	TADA3	VEZF1	-0.16722309199219962
HCC1143	Linear low-rank	TADA3	XBP1	0.2425012086837481
HCC1143	Linear low-rank	TADA3	YBX1	-0.12162675442742181
HCC1143	Linear low-rank	TADA3	ZBTB17	0.08663437290733511
HCC1143	Linear low-rank	TADA3	ZBTB20	-0.21168864494219336
HCC1143	Linear low-rank	TADA3	ZBTB5	0.21609542403804746
HCC1143	Linear low-rank	TADA3	ZNF131	-0.015826661564682758
HCC1143	Linear low-rank	TADA3	ZNF24	0.14805307648212007
HCC1143	Linear low-rank	TADA3	ZNF566	-0.2707023926015381
HCC1143	Linear low-rank	THAP8	THRA	-0.549969562724
HCC1143	Linear low-rank	THAP8	TMF1	0.32435116468251557
HCC1143	Linear low-rank	THAP8	TMSB4X	0.259363516838168
HCC1143	Linear low-rank	THAP8	UBP1	0.36386620915520923
HCC1143	Linear low-rank	THAP8	VEZF1	0.22442259582444432
HCC1143	Linear low-rank	THAP8	XBP1	0.16176575882980318
HCC1143	Linear low-rank	THAP8	YBX1	0.34034033363525845
HCC1143	Linear low-rank	THAP8	ZBTB17	-0.17798086612711844
HCC1143	Linear low-rank	THAP8	ZBTB20	0.416784142699396
HCC1143	Linear low-rank	THAP8	ZBTB5	0.3565075574649548
HCC1143	Linear low-rank	THAP8	ZNF131	-0.05646358183047767
HCC1143	Linear low-rank	THAP8	ZNF24	0.37426300389775474
HCC1143	Linear low-rank	THAP8	ZNF566	-0.3824377493993373
HCC1143	Linear low-rank	THRA	TMF1	-0.26705757120700624
HCC1143	Linear low-rank	THRA	TMSB4X	-0.27151732555215796
HCC1143	Linear low-rank	THRA	UBP1	-0.476912299833575
HCC1143	Linear low-rank	THRA	VEZF1	-0.02974162862460098
HCC1143	Linear low-rank	THRA	XBP1	-0.29239105843686464
HCC1143	Linear low-rank	THRA	YBX1	0.13408191617951962
HCC1143	Linear low-rank	THRA	ZBTB17	-0.18384485149464694
HCC1143	Linear low-rank	THRA	ZBTB20	-0.05990878363649268
HCC1143	Linear low-rank	THRA	ZBTB5	-0.164230633560585
HCC1143	Linear low-rank	THRA	ZNF131	0.3954253728264972
HCC1143	Linear low-rank	THRA	ZNF24	-0.2798156750517898
HCC1143	Linear low-rank	THRA	ZNF566	0.02570553652301942
HCC1143	Linear low-rank	TMF1	TMSB4X	-0.4178862286769483
HCC1143	Linear low-rank	TMF1	UBP1	0.2394525174679248
HCC1143	Linear low-rank	TMF1	VEZF1	0.06583542388889425
HCC1143	Linear low-rank	TMF1	XBP1	-0.11720187057877654
HCC1143	Linear low-rank	TMF1	YBX1	0.059617991592539964
HCC1143	Linear low-rank	TMF1	ZBTB17	-0.047757153765401385
HCC1143	Linear low-rank	TMF1	ZBTB20	0.143833890886555
HCC1143	Linear low-rank	TMF1	ZBTB5	0.029700583552356972
HCC1143	Linear low-rank	TMF1	ZNF131	-0.30777388273776
HCC1143	Linear low-rank	TMF1	ZNF24	0.2649128371019022
HCC1143	Linear low-rank	TMF1	ZNF566	0.13568751671911738
HCC1143	Linear low-rank	TMSB4X	UBP1	0.010680700432259207
HCC1143	Linear low-rank	TMSB4X	VEZF1	0.4153098150775553
HCC1143	Linear low-rank	TMSB4X	XBP1	0.47694536320382536
HCC1143	Linear low-rank	TMSB4X	YBX1	0.07317676140453952
HCC1143	Linear low-rank	TMSB4X	ZBTB17	0.12835993837868612
HCC1143	Linear low-rank	TMSB4X	ZBTB20	0.2652849332007197
HCC1143	Linear low-rank	TMSB4X	ZBTB5	0.3970696745130359
HCC1143	Linear low-rank	TMSB4X	ZNF131	-0.03978066286780477
HCC1143	Linear low-rank	TMSB4X	ZNF24	-0.1512015562259116
HCC1143	Linear low-rank	TMSB4X	ZNF566	-0.20764151797026315
HCC1143	Linear low-rank	UBP1	VEZF1	0.011950868600331503
HCC1143	Linear low-rank	UBP1	XBP1	-0.36032992684895265
HCC1143	Linear low-rank	UBP1	YBX1	0.11715167038584508
HCC1143	Linear low-rank	UBP1	ZBTB17	-0.007593953210107414
HCC1143	Linear low-rank	UBP1	ZBTB20	-0.22314307212884416
HCC1143	Linear low-rank	UBP1	ZBTB5	-0.3048268990463617
HCC1143	Linear low-rank	UBP1	ZNF131	-0.34170975177521185
HCC1143	Linear low-rank	UBP1	ZNF24	0.06858388234348282
HCC1143	Linear low-rank	UBP1	ZNF566	0.053340874589244226
HCC1143	Linear low-rank	VEZF1	XBP1	0.0703026890397298
HCC1143	Linear low-rank	VEZF1	YBX1	-0.1767142791676147
HCC1143	Linear low-rank	VEZF1	ZBTB17	0.35905825835077737
HCC1143	Linear low-rank	VEZF1	ZBTB20	0.28015375253920183
HCC1143	Linear low-rank	VEZF1	ZBTB5	0.06213269119671457
HCC1143	Linear low-rank	VEZF1	ZNF131	-0.2711099631261997
HCC1143	Linear low-rank	VEZF1	ZNF24	-0.46638140982773346
HCC1143	Linear low-rank	VEZF1	ZNF566	-0.5064805081904025
HCC1143	Linear low-rank	XBP1	YBX1	-0.11972981420624926
HCC1143	Linear low-rank	XBP1	ZBTB17	0.2002845992688325
HCC1143	Linear low-rank	XBP1	ZBTB20	0.42428630460357625
HCC1143	Linear low-rank	XBP1	ZBTB5	0.8039899929886191
HCC1143	Linear low-rank	XBP1	ZNF131	0.1243136529128869
HCC1143	Linear low-rank	XBP1	ZNF24	0.3971715350641723
HCC1143	Linear low-rank	XBP1	ZNF566	-0.05810857895216804
HCC1143	Linear low-rank	YBX1	ZBTB17	-0.6692823777227724
HCC1143	Linear low-rank	YBX1	ZBTB20	0.23351942185041033
HCC1143	Linear low-rank	YBX1	ZBTB5	0.1991344642050578
HCC1143	Linear low-rank	YBX1	ZNF131	0.4626041108883863
HCC1143	Linear low-rank	YBX1	ZNF24	0.20042995462709426
HCC1143	Linear low-rank	YBX1	ZNF566	-0.12252403991127662
HCC1143	Linear low-rank	ZBTB17	ZBTB20	-0.07848472960001382
HCC1143	Linear low-rank	ZBTB17	ZBTB5	-0.14250249156571101
HCC1143	Linear low-rank	ZBTB17	ZNF131	-0.4196260183401241
HCC1143	Linear low-rank	ZBTB17	ZNF24	-0.44198726619954654
HCC1143	Linear low-rank	ZBTB17	ZNF566	0.16593509210575141
HCC1143	Linear low-rank	ZBTB20	ZBTB5	0.5360382874020587
HCC1143	Linear low-rank	ZBTB20	ZNF131	0.0972931465019548
HCC1143	Linear low-rank	ZBTB20	ZNF24	0.16004334111436444
HCC1143	Linear low-rank	ZBTB20	ZNF566	-0.3006333073421482
HCC1143	Linear low-rank	ZBTB5	ZNF131	0.12994968017227562
HCC1143	Linear low-rank	ZBTB5	ZNF24	0.49954845930300334
HCC1143	Linear low-rank	ZBTB5	ZNF566	-0.23879784452287328
HCC1143	Linear low-rank	ZNF131	ZNF24	0.196559835851793
HCC1143	Linear low-rank	ZNF131	ZNF566	-0.12175801220958658
HCC1143	Linear low-rank	ZNF24	ZNF566	-0.030945646495513974
HCC1143	scGPT kernel	ARID1A	BMPR1A	0.31132895749879225
HCC1143	scGPT kernel	ARID1A	CDKN2A	0.3979498593805907
HCC1143	scGPT kernel	ARID1A	COMMD6	0.09187474585682619
HCC1143	scGPT kernel	ARID1A	ENY2	0.3969057371589506
HCC1143	scGPT kernel	ARID1A	ERC1	0.14788870982213914
HCC1143	scGPT kernel	ARID1A	ETV3	-0.12923496532829976
HCC1143	scGPT kernel	ARID1A	GON4L	0.2678612108218453
HCC1143	scGPT kernel	ARID1A	HDGF	0.3241144654928802
HCC1143	scGPT kernel	ARID1A	HLX	0.15247857148477403
HCC1143	scGPT kernel	ARID1A	KLF3	0.3993505611595214
HCC1143	scGPT kernel	ARID1A	LAMTOR5	0.21165528532337852
HCC1143	scGPT kernel	ARID1A	MAML3	0.17289267670677866
HCC1143	scGPT kernel	ARID1A	MIER1	0.4488148021731906
HCC1143	scGPT kernel	ARID1A	MTDH	0.22696355651474354
HCC1143	scGPT kernel	ARID1A	MYBL1	0.12026222005673443
HCC1143	scGPT kernel	ARID1A	NCOA1	0.7226196665921554
HCC1143	scGPT kernel	ARID1A	NPM1	0.21499849434061505
HCC1143	scGPT kernel	ARID1A	PA2G4	0.3329872177174169
HCC1143	scGPT kernel	ARID1A	PARK7	0.09726468601811852
HCC1143	scGPT kernel	ARID1A	PCBD1	0.39444694260329577
HCC1143	scGPT kernel	ARID1A	PEX14	0.40134601327419167
HCC1143	scGPT kernel	ARID1A	PFDN5	0.15501756624791135
HCC1143	scGPT kernel	ARID1A	PMF1	0.21948099672192822
HCC1143	scGPT kernel	ARID1A	PRDX2	0.3340604486638538
HCC1143	scGPT kernel	ARID1A	PRPF6	0.2610356640436487
HCC1143	scGPT kernel	ARID1A	RORC	0.19591192783556433
HCC1143	scGPT kernel	ARID1A	RPS3	0.15014422597011765
HCC1143	scGPT kernel	ARID1A	RUVBL2	0.2087666468469455
HCC1143	scGPT kernel	ARID1A	SMAD1	0.26378385809665167
HCC1143	scGPT kernel	ARID1A	STAT3	0.13738585067147743
HCC1143	scGPT kernel	ARID1A	TAB3	0.2530530671176218
HCC1143	scGPT kernel	ARID1A	TADA3	0.2966215823793193
HCC1143	scGPT kernel	ARID1A	THAP8	0.1539407572786987
HCC1143	scGPT kernel	ARID1A	THRA	0.20965528816731968
HCC1143	scGPT kernel	ARID1A	TMF1	0.4493458647730014
HCC1143	scGPT kernel	ARID1A	TMSB4X	0.10920466053206228
HCC1143	scGPT kernel	ARID1A	UBP1	0.4549941324141612
HCC1143	scGPT kernel	ARID1A	VEZF1	0.23171630874597063
HCC1143	scGPT kernel	ARID1A	XBP1	0.06878037259072607
HCC1143	scGPT kernel	ARID1A	YBX1	0.15234969590415362
HCC1143	scGPT kernel	ARID1A	ZBTB17	0.06865575537879215
HCC1143	scGPT kernel	ARID1A	ZBTB20	0.1903659890972962
HCC1143	scGPT kernel	ARID1A	ZBTB5	0.08638185617812578
HCC1143	scGPT kernel	ARID1A	ZNF131	0.8312643657602761
HCC1143	scGPT kernel	ARID1A	ZNF24	0.19691883534662152
HCC1143	scGPT kernel	ARID1A	ZNF566	0.32434994757915936
HCC1143	scGPT kernel	BMPR1A	CDKN2A	0.23422576843078846
HCC1143	scGPT kernel	BMPR1A	COMMD6	0.2852438412440663
HCC1143	scGPT kernel	BMPR1A	ENY2	-0.013910743695411825
HCC1143	scGPT kernel	BMPR1A	ERC1	0.26222522303340157
HCC1143	scGPT kernel	BMPR1A	ETV3	0.3707753159391949
HCC1143	scGPT kernel	BMPR1A	GON4L	0.7427739122593867
HCC1143	scGPT kernel	BMPR1A	HDGF	0.3248694077130708
HCC1143	scGPT kernel	BMPR1A	HLX	-0.1266742533669116
HCC1143	scGPT kernel	BMPR1A	KLF3	0.30677892211485785
HCC1143	scGPT kernel	BMPR1A	LAMTOR5	0.44299569702005887
HCC1143	scGPT kernel	BMPR1A	MAML3	0.33934172204877977
HCC1143	scGPT kernel	BMPR1A	MIER1	0.6311368661768042
HCC1143	scGPT kernel	BMPR1A	MTDH	0.45436820553564256
HCC1143	scGPT kernel	BMPR1A	MYBL1	-0.11784321716450095
HCC1143	scGPT kernel	BMPR1A	NCOA1	0.21939894670409463
HCC1143	scGPT kernel	BMPR1A	NPM1	0.5407933699087139
HCC1143	scGPT kernel	BMPR1A	PA2G4	0.3993787613389274
HCC1143	scGPT kernel	BMPR1A	PARK7	-0.029970488763339995
HCC1143	scGPT kernel	BMPR1A	PCBD1	0.2207574533098261
HCC1143	scGPT kernel	BMPR1A	PEX14	0.15014413011234254
HCC1143	scGPT kernel	BMPR1A	PFDN5	0.1711816534588365
HCC1143	scGPT kernel	BMPR1A	PMF1	0.22636063150940278
HCC1143	scGPT kernel	BMPR1A	PRDX2	0.5120549981398257
HCC1143	scGPT kernel	BMPR1A	PRPF6	0.21637896088361708
HCC1143	scGPT kernel	BMPR1A	RORC	0.14788547850298847
HCC1143	scGPT kernel	BMPR1A	RPS3	0.19631208340616085
HCC1143	scGPT kernel	BMPR1A	RUVBL2	0.288289432406617
HCC1143	scGPT kernel	BMPR1A	SMAD1	0.26337438031276383
HCC1143	scGPT kernel	BMPR1A	STAT3	0.18889243218052873
HCC1143	scGPT kernel	BMPR1A	TAB3	0.20578197800934728
HCC1143	scGPT kernel	BMPR1A	TADA3	0.2935800941784686
HCC1143	scGPT kernel	BMPR1A	THAP8	0.3971991906297222
HCC1143	scGPT kernel	BMPR1A	THRA	0.19210986461082066
HCC1143	scGPT kernel	BMPR1A	TMF1	0.11489436208142825
HCC1143	scGPT kernel	BMPR1A	TMSB4X	0.21432464534634663
HCC1143	scGPT kernel	BMPR1A	UBP1	0.6130742870366364
HCC1143	scGPT kernel	BMPR1A	VEZF1	-0.02855073947972035
HCC1143	scGPT kernel	BMPR1A	XBP1	0.152240059727586
HCC1143	scGPT kernel	BMPR1A	YBX1	0.1060374479016139
HCC1143	scGPT kernel	BMPR1A	ZBTB17	0.3498448584958719
HCC1143	scGPT kernel	BMPR1A	ZBTB20	0.4119067701132592
HCC1143	scGPT kernel	BMPR1A	ZBTB5	0.19972686877385046
HCC1143	scGPT kernel	BMPR1A	ZNF131	0.12585817176016667
HCC1143	scGPT kernel	BMPR1A	ZNF24	0.14566244753770022
HCC1143	scGPT kernel	BMPR1A	ZNF566	0.5131252791450163
HCC1143	scGPT kernel	CDKN2A	COMMD6	0.304474477251327
HCC1143	scGPT kernel	CDKN2A	ENY2	0.4423195274607238
HCC1143	scGPT kernel	CDKN2A	ERC1	0.24789241614077107
HCC1143	scGPT kernel	CDKN2A	ETV3	0.4172370933558296
HCC1143	scGPT kernel	CDKN2A	GON4L	0.23433308266546274
HCC1143	scGPT kernel	CDKN2A	HDGF	0.2619724277567438
HCC1143	scGPT kernel	CDKN2A	HLX	0.21639576783449152
HCC1143	scGPT kernel	CDKN2A	KLF3	0.2587196372807711
HCC1143	scGPT kernel	CDKN2A	LAMTOR5	0.48485912975273326
HCC1143	scGPT kernel	CDKN2A	MAML3	0.27421230113888456
HCC1143	scGPT kernel	CDKN2A	MIER1	0.3497510916462068
HCC1143	scGPT kernel	CDKN2A	MTDH	0.46149737028006815
HCC1143	scGPT kernel	CDKN2A	MYBL1	0.16345855551920815
HCC1143	scGPT kernel	CDKN2A	NCOA1	0.36673338482876894
HCC1143	scGPT kernel	CDKN2A	NPM1	0.3477966684245785
HCC1143	scGPT kernel	CDKN2A	PA2G4	0.516480735599403
HCC1143	scGPT kernel	CDKN2A	PARK7	0.27682128345529494
HCC1143	scGPT kernel	CDKN2A	PCBD1	0.7385659690258922
HCC1143	scGPT kernel	CDKN2A	PEX14	0.3926726072796256
HCC1143	scGPT kernel	CDKN2A	PFDN5	0.20963120638454164
HCC1143	scGPT kernel	CDKN2A	PMF1	0.7373208162692497
HCC1143	scGPT kernel	CDKN2A	PRDX2	0.46965618301619494
HCC1143	scGPT kernel	CDKN2A	PRPF6	0.3131486805282439
HCC1143	scGPT kernel	CDKN2A	RORC	0.3711211302546508
HCC1143	scGPT kernel	CDKN2A	RPS3	0.09214459005516892
HCC1143	scGPT kernel	CDKN2A	RUVBL2	0.35426411490820886
HCC1143	scGPT kernel	CDKN2A	SMAD1	0.33409725378737126
HCC1143	scGPT kernel	CDKN2A	STAT3	0.33733254610945834
HCC1143	scGPT kernel	CDKN2A	TAB3	0.6512642037744268
HCC1143	scGPT kernel	CDKN2A	TADA3	0.46802621106136755
HCC1143	scGPT kernel	CDKN2A	THAP8	0.598253371020789
HCC1143	scGPT kernel	CDKN2A	THRA	0.33924037484245834
HCC1143	scGPT kernel	CDKN2A	TMF1	0.30798910629009396
HCC1143	scGPT kernel	CDKN2A	TMSB4X	0.18588858217559723
HCC1143	scGPT kernel	CDKN2A	UBP1	0.4270858501395815
HCC1143	scGPT kernel	CDKN2A	VEZF1	0.06423641144782959
HCC1143	scGPT kernel	CDKN2A	XBP1	0.2929140423461507
HCC1143	scGPT kernel	CDKN2A	YBX1	0.29158908269676564
HCC1143	scGPT kernel	CDKN2A	ZBTB17	0.35309072970524435
HCC1143	scGPT kernel	CDKN2A	ZBTB20	0.3622589754955162
HCC1143	scGPT kernel	CDKN2A	ZBTB5	0.4032436859097445
HCC1143	scGPT kernel	CDKN2A	ZNF131	0.4110910117919528
HCC1143	scGPT kernel	CDKN2A	ZNF24	0.16277710729179415
HCC1143	scGPT kernel	CDKN2A	ZNF566	0.5796881660703921
HCC1143	scGPT kernel	COMMD6	ENY2	0.5039863373064543
HCC1143	scGPT kernel	COMMD6	ERC1	0.005656215602515524
HCC1143	scGPT kernel	COMMD6	ETV3	0.2684910843566714
HCC1143	scGPT kernel	COMMD6	GON4L	0.3143103189608195
HCC1143	scGPT kernel	COMMD6	HDGF	0.24392358734585132
HCC1143	scGPT kernel	COMMD6	HLX	0.04919235349894638
HCC1143	scGPT kernel	COMMD6	KLF3	0.20706234992631342
HCC1143	scGPT kernel	COMMD6	LAMTOR5	0.5501412662018812
HCC1143	scGPT kernel	COMMD6	MAML3	0.2471475768011326
