cell_line	entrant_id	entrant_kind	reference_type	reference_seed	target_gene	predicted_shift_mean_abs	predicted_shift_l2	observed_contract_shift_mean_abs	observed_contract_shift_l2	signed_cosine	signed_response_axis_projection	absolute_response_axis_projection	pearson	normalized_rmse	direction_status	pearson_status	normalized_rmse_status	context_role	depmap_gene_dependency	noise_corrected_shift	endpoint_category	corrected_shift_percentile	corrected_dependency_percentile	display_name	model_family	entrant_role
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	PCBD1	0.016753294072139	0.1675886571100438	0.0205715189837919	0.3251593730636988	-0.2134315090847441	-0.0357686999924823	0.0357686999924823	-0.2146742741695562	1.2188720838281408	estimated	estimated	estimated	qualified_primary_context	0.0111916491629234	3.5101351587623654e-05	low_information	0.1041666666666666	0.25	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	PEX14	0.0168413105087619	0.1687277271556059	0.0164337457977458	0.2097920152974949	0.6518744707514686	0.1099892978406588	0.1099892978406588	0.6538079724309588	0.7734866555777832	estimated	estimated	estimated	qualified_primary_context	0.0227993432195642	0.000275420560782	middle	0.1458333333333333	0.3541666666666667	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	PFDN5	0.0202291961930299	0.1925807202215728	0.0486040242042201	0.9581015414504782	0.0315401419867071	0.0060740232596907	0.0060740232596907	0.033333500023691	1.0137665807308112	estimated	estimated	estimated	qualified_primary_context	0.9694975960688984	0.0019242298235236	endpoint_anchor	0.7708333333333334	0.8958333333333334	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	PMF1	0.0166736112014823	0.1663841442106161	0.049251870029838	0.5081380428171313	0.1405651100580087	0.0233878055428728	0.0233878055428728	0.1575109191059407	1.007553100473091	estimated	estimated	estimated	qualified_primary_context	0.9510487581740272	0.0029423176940619	endpoint_anchor	0.875	0.875	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	PRDX2	0.0149881261673833	0.167715254753715	0.0329279186691227	0.6223894253531942	0.1118609185118424	0.0187607824451982	0.0187607824451982	0.0725221367319528	1.0061449922729524	estimated	estimated	estimated	qualified_primary_context	0.1660158727868937	0.0006112575546722	middle	0.4583333333333333	0.75	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	PRPF6	0.0169440200536375	0.1617022543969171	0.057271494449348	0.5349938290589117	0.1135924477522023	0.0183681548839951	0.0183681548839951	0.1093373284869954	1.0112807169508276	estimated	estimated	estimated	qualified_primary_context	1.0	0.0025883202614396	endpoint_anchor	0.8125	0.96875	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	RORC	0.0147510998832279	0.147749107253534	0.0146922373193131	0.1366059103875647	-0.225818346986295	-0.0333644591686938	0.0333644591686938	-0.2246275580476971	1.6304217865340382	estimated	estimated	estimated	qualified_primary_context	0.0451125018855452	5.970803625961543e-05	middle	0.125	0.5	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	RPS3	0.0177374503557241	0.2849264364880771	0.0553911704007177	1.1111548400000688	0.2767151394433083	0.0788434586038831	0.0788434586038831	0.2657372112043838	0.9611662052297872	estimated	estimated	estimated	qualified_primary_context	1.0	0.0004164407695485	middle	0.2708333333333333	0.96875	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	RUVBL2	0.0171926758564037	0.1901276487291124	0.0625006359583501	0.6779950437401298	0.4504540857308046	0.0856437761804198	0.0856437761804198	0.4595940727752226	0.908845730011619	estimated	estimated	estimated	qualified_primary_context	1.0	0.0031427387771154	endpoint_anchor	0.8958333333333334	0.96875	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	SMAD1	0.016722953095183	0.1672437198445662	0.0172856363118944	0.1629278015345215	0.3709519092907498	0.0620393771932291	0.0620393771932291	0.3821581299548781	1.136716567269188	estimated	estimated	estimated	qualified_primary_context	0.0296077539081418	0.0004516434159773	middle	0.3333333333333333	0.4375	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	STAT3	0.0228608313558076	0.2520916638726642	0.0187359340819158	0.2635119253234442	0.3226935203951581	0.0813483464773428	0.0813483464773428	0.3173497684543104	1.139203252749846	estimated	estimated	estimated	qualified_primary_context	0.0037329167002494	0.0005131955358154	middle	0.375	0.0416666666666666	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	TAB3	0.0121752483842245	0.1154734321462673	0.0182786704025936	0.1765562206335781	0.3392928342841954	0.0391793080774307	0.0391793080774307	0.3370274049076577	0.9919380853368286	estimated	estimated	estimated	qualified_primary_context	0.0084525379475361	0.0014569268678928	middle	0.6666666666666666	0.125	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	TADA3	0.016791699459157	0.1680711375757358	0.0441802078568138	0.522377077487936	0.012885852542448	0.0021657398954424	0.0021657398954424	0.0208038675414222	1.046530771794638	estimated	estimated	estimated	qualified_primary_context	0.2498577956515995	0.0047211986633615	endpoint_anchor	0.9375	0.7708333333333334	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	THAP8	0.0161905182422525	0.1645862439173926	0.0164737408288913	0.1896153969639014	0.3438377538255997	0.0565909644191485	0.0565909644191485	0.3446316030824517	1.07541717397271	estimated	estimated	estimated	qualified_primary_context	0.0157775614105068	0.0011315266762759	middle	0.6041666666666666	0.2916666666666667	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	THRA	0.014828247090471	0.1486998408241816	0.0235724065606285	0.2182472880492608	-0.0010210771123579	-0.0001518340040768	0.0001518340040768	-0.0200480876317688	1.2106241384096654	estimated	estimated	estimated	qualified_primary_context	0.0463338341696651	0.0004492409036489	middle	0.3125	0.5208333333333334	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	TMF1	0.0171940723719697	0.1569518283365272	0.0234922445927052	0.2206027725989307	0.2789917572690299	0.0437882663941948	0.0437882663941948	0.2706739479452327	1.0531853390577657	estimated	estimated	estimated	qualified_primary_context	0.1394316818255967	0.0004469662783664	middle	0.2916666666666667	0.6458333333333334	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	TMSB4X	0.0142695873888301	0.1625092258881056	0.0326708341235554	0.9597678558169462	-0.0342424535748428	-0.0055647146229571	0.0055647146229571	-0.0377632111906475	1.0199341606851478	estimated	estimated	estimated	qualified_primary_context	0.0090048231316929	-0.0002807008856658	low_information	0.0208333333333333	0.1666666666666666	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	UBP1	0.0126405437453123	0.1609826722436079	0.0183189878372334	0.1683786118552329	0.4506092540897324	0.072540281861064	0.072540281861064	0.4426788146099993	1.0258886227357082	estimated	estimated	estimated	qualified_primary_context	0.0108785135935251	0.000382982434592	low_information	0.2291666666666666	0.2291666666666666	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	VEZF1	0.010515241924163	0.0969742995168428	0.0251359012810846	0.2905778943669515	-0.0328205636195421	-0.003182751166753	0.003182751166753	-0.0270981304459763	1.0645569347789576	estimated	estimated	estimated	qualified_primary_context	0.0275909199432945	0.0016981011330781	middle	0.75	0.4166666666666667	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	XBP1	0.0236728690983886	0.2622412278139175	0.0209582008396152	0.3105469418080748	-0.0103856689941284	-0.0027235505886891	0.0027235505886891	-0.0215308459255373	1.3155361658092504	estimated	estimated	estimated	qualified_primary_context	0.0085039693399301	0.0005622989990018	middle	0.4166666666666667	0.1458333333333333	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	YBX1	0.0216369143285795	0.2396992350487366	0.0604986491256232	1.4790985371439562	0.372497820136177	0.0892874425439635	0.0892874425439635	0.3519552080171189	0.9515936310376514	estimated	estimated	estimated	qualified_primary_context	0.9913468022551738	0.0027372039056544	endpoint_anchor	0.8333333333333334	0.9166666666666666	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	ZBTB17	0.010971193175959	0.1081651829092281	0.0459213452532554	0.4774290320892315	0.1442592821089961	0.0156038316356735	0.0156038316356735	0.1608303201445787	0.9929563309356808	estimated	estimated	estimated	qualified_primary_context	0.7578619386258375	0.0032471002507312	endpoint_anchor	0.9166666666666666	0.8333333333333334	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	ZBTB20	0.0142457918292142	0.1617753255694121	0.0106589260898525	0.106560908466992	-0.0045607747706879	-0.0007378208233768	0.0007378208233768	-0.0070020872632256	1.82170907157631	estimated	estimated	estimated	qualified_primary_context	0.0078803596044426	0.0003629878206648	low_information	0.1666666666666666	0.0833333333333333	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	ZBTB5	0.0159644525964749	0.1650205071497546	0.0163739924531045	0.1610885089995077	0.4095275253645976	0.0675804399274498	0.0675804399274498	0.4120253331144355	1.1001665091310422	estimated	estimated	estimated	qualified_primary_context	0.0773557703888747	0.0006902378432346	middle	0.5208333333333334	0.5416666666666666	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	ZNF131	0.0187761028838245	0.187349740551047	0.0357574071640812	0.3552452422566548	0.2001729229072599	0.0375023451720199	0.0375023451720199	0.1472158412600727	1.0329550822515532	estimated	estimated	estimated	qualified_primary_context	0.9463812533969612	0.0010507528033756	middle	0.5833333333333334	0.8541666666666666	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	ZNF24	0.014786463531477	0.1551194974866408	0.0170375552908257	0.1635071609381976	-0.1773869098202044	-0.0275161683120181	0.0275161683120181	-0.1839816461111615	1.4955297088381476	estimated	estimated	estimated	qualified_primary_context	0.0092505619875028	0.0007716042444563	middle	0.5416666666666666	0.1875	Geneformer kernel	Geneformer	NA
HCC1143	geneformer_hcc_formal_v1	formal	NA	NA	ZNF566	0.0163442335687374	0.1686163707605013	0.0155839530377113	0.1692876776754505	0.2958486455929632	0.0498849249142952	0.0498849249142952	0.2999235836237913	1.1843706503864655	estimated	estimated	estimated	qualified_primary_context	0.0082561267211935	0.0006522417044015	middle	0.5	0.1041666666666666	Geneformer kernel	Geneformer	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	ARID1A	0.0338356671342422	0.3314722137332471	0.0269341304967316	0.2688712784412625	0.179646420664018	0.0595477967467562	0.0595477967467562	0.1152566999658969	1.441152302863569	estimated	estimated	estimated	qualified_primary_context	0.2654515287532237	0.0025274853359367	endpoint_anchor	0.7916666666666666	0.7916666666666666	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	BMPR1A	0.0708621653664738	0.699124130273372	0.0240331676555985	0.2519597961996969	0.1956948866870661	0.1368150174540412	0.1368150174540412	0.1929492510683681	2.7592031248099764	estimated	estimated	estimated	qualified_primary_context	0.307130270365165	0.0003716073858904	dependency_excess	0.1875	0.8125	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	CDKN2A	0.0889676786002282	0.9435635347140706	0.015288635648501	0.154108703969004	-0.0325419466213837	-0.0307053941805494	0.0307053941805494	-0.0361329640803136	6.235873476940196	estimated	estimated	estimated	qualified_primary_context	6.198489826465077e-05	-5.524423694538636e-05	low_information	0.0416666666666666	0.0208333333333333	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	COMMD6	0.0735622245430979	0.7778855921058555	0.0241791414462827	0.4004885692732569	0.0533440699012366	0.0414955834004596	0.0414955834004596	0.0430773591474123	2.1366950940622345	estimated	estimated	estimated	qualified_primary_context	0.1351756293730245	0.0005475981761952	middle	0.3958333333333333	0.625	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	ENY2	0.0548058001805601	0.5435053562698402	0.0521335585637539	0.7227454677992012	0.2722914964831622	0.147991886805329	0.147991886805329	0.268194053608958	1.07516445445098	estimated	estimated	estimated	qualified_primary_context	0.148881151602389	0.0052970777139176	middle	0.9791666666666666	0.6875	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	ERC1	0.0967954150772012	1.0571364477336302	0.0180828595245295	0.1565373306756347	-0.2010279975642895	-0.2125140232401178	0.2125140232401178	-0.2016858745131375	7.022936289523969	estimated	estimated	estimated	qualified_primary_context	0.0303840215886299	0.0011727642485481	middle	0.625	0.4583333333333333	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	ETV3	0.0286596313933933	0.2986379995284909	0.0175173141097048	0.1740043215464302	0.3707157972522134	0.1107098240850106	0.1107098240850106	0.3827709015742657	1.6349555846958073	estimated	estimated	estimated	qualified_primary_context	0.1444988533493548	0.0004824127798667	middle	0.3541666666666667	0.6666666666666666	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	GON4L	0.0238237546114497	0.2246922684773412	0.0261287892924314	0.2570710799620001	0.0350549556376031	0.0078765775035856	0.0078765775035856	-0.0029924355892918	1.3048675055011372	estimated	estimated	estimated	qualified_primary_context	0.1493363288328347	0.001639764285359	middle	0.7083333333333334	0.7083333333333334	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	HDGF	0.0394652065027159	0.4477970539511649	0.0218424097035099	0.4296275389638782	0.1149897563188094	0.0514920741141252	0.0514920741141252	0.0663457846440201	1.358920727171495	estimated	estimated	estimated	qualified_primary_context	0.0196252078195258	-2.232035737835883e-06	middle	0.0833333333333333	0.3125	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	HLX	0.0631623579126151	0.6717974913536396	0.0156087695123795	0.1523967550181248	0.4103856847956763	0.2756960735331809	0.2756960735331809	0.432759263667783	4.100513858090605	estimated	estimated	estimated	qualified_primary_context	0.0236239287972883	0.0003806089003583	middle	0.2083333333333333	0.375	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	KLF3	0.0520186186587805	0.5554594648434218	0.0201118590349126	0.2031140736176738	0.0733586356404658	0.0407477484944967	0.0407477484944967	0.0715118749032545	2.842084739967933	estimated	estimated	estimated	qualified_primary_context	0.0369385703770605	0.0008195901120722	middle	0.5625	0.4791666666666667	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	LAMTOR5	0.0482630772759564	0.6179107697724854	0.0423132662042345	0.5526408290413126	0.1994261842482856	0.1232275870216476	0.1232275870216476	0.1772091454918398	1.343205474371725	estimated	estimated	estimated	qualified_primary_context	0.1226400958971878	0.0051478700974567	middle	0.9583333333333334	0.5833333333333334	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	MAML3	0.0888161461762223	0.8772319480702958	0.0157225639961825	0.1343661644316768	-0.1109879568958009	-0.0973621816400455	0.0973621816400455	-0.1149311776201428	6.713620488062586	estimated	estimated	estimated	qualified_primary_context	0.0050198572939971	0.0003873163964322	low_information	0.25	0.0625	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	MIER1	0.0294503821141192	0.3165161055158983	0.0298149725095367	0.3324632857261191	0.4959715480489217	0.1569829828351359	0.1569829828351359	0.4433778347906798	0.9808182849123818	estimated	estimated	estimated	qualified_primary_context	0.0105919574277721	0.001451416208981	middle	0.6458333333333334	0.2083333333333333	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	MTDH	0.1019357158691033	1.0300525975769828	0.0327966048832914	0.743097496021889	0.1243767477099876	0.1281145920568497	0.1281145920568497	0.1325495598525674	1.6051882582972437	estimated	estimated	estimated	qualified_primary_context	0.0123435627679496	0.0006004795018292	middle	0.4375	0.2708333333333333	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	MYBL1	0.0867186289871865	0.8045021881312353	0.0421253128752774	0.4452787693883616	0.1060965264193275	0.0853548876574724	0.0853548876574724	0.1147011293055093	1.9700065548854595	estimated	estimated	estimated	qualified_primary_context	0.0210310036855235	0.002892924147223	middle	0.8541666666666666	0.3333333333333333	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	NCOA1	0.0867689952396433	0.888838186909314	0.0133328366202502	0.1239829187041819	0.2963638042813658	0.2634194664629959	0.2634194664629959	0.3031222291070156	6.938718288498665	estimated	estimated	estimated	qualified_primary_context	0.0248991192692647	-3.731790556072735e-05	middle	0.0625	0.3958333333333333	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	NPM1	0.1077672855841897	1.0237846481191069	0.0622765200959799	1.6149969298884637	-0.0986913366516451	-0.1010386753663088	0.1010386753663088	-0.1136540108071074	1.2357122025916405	estimated	estimated	estimated	qualified_primary_context	0.1622748801750765	0.0016454699152962	middle	0.7291666666666666	0.7291666666666666	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	PA2G4	0.0932748663069981	1.0229235128053051	0.0349423497852565	0.9931797557905168	0.1742472050565116	0.1782415630929131	0.1782415630929131	0.1467827767835267	1.3045542452084815	estimated	estimated	estimated	qualified_primary_context	0.0861889371200693	0.0006252623413598	middle	0.4791666666666667	0.5625	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	PARK7	0.0734441271365648	0.7306972277376368	0.0455074229362102	1.0705967316527991	-0.0552748920444606	-0.0403892103803845	0.0403892103803845	-0.183669357708579	1.2414818138930703	estimated	estimated	estimated	qualified_primary_context	0.1318604273725387	0.0015154817356561	middle	0.6875	0.6041666666666666	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	PCBD1	0.043534607662383	0.4499006334876881	0.0205715189837919	0.3251593730636988	0.2237337405543708	0.1006579516079815	0.1006579516079815	0.2272642903666966	1.5150264640203688	estimated	estimated	estimated	qualified_primary_context	0.0111916491629234	3.5101351587623654e-05	low_information	0.1041666666666666	0.25	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	PEX14	0.0362539654210542	0.3724481963304075	0.0164337457977458	0.2097920152974949	-0.1972790879257343	-0.0734762404716476	0.0734762404716476	-0.2017318412257383	2.2027783720041927	estimated	estimated	estimated	qualified_primary_context	0.0227993432195642	0.000275420560782	middle	0.1458333333333333	0.3541666666666667	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	PFDN5	0.0923744632792974	0.931444101768155	0.0486040242042201	0.9581015414504782	-0.1113828976736242	-0.1037469430759432	0.1037469430759432	-0.1414229549805421	1.4702705511890053	estimated	estimated	estimated	qualified_primary_context	0.9694975960688984	0.0019242298235236	endpoint_anchor	0.7708333333333334	0.8958333333333334	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	PMF1	0.0392026790636174	0.3780878054861452	0.049251870029838	0.5081380428171313	0.0256929080578468	0.0097141752241485	0.0097141752241485	0.0297303022961989	1.2310152486437504	estimated	estimated	estimated	qualified_primary_context	0.9510487581740272	0.0029423176940619	endpoint_anchor	0.875	0.875	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	PRDX2	0.1250938120541466	1.3503792201629692	0.0329279186691227	0.6223894253531942	0.1656547934177112	0.2236967907516665	0.2236967907516665	0.1517952555354155	2.2335246979100534	estimated	estimated	estimated	qualified_primary_context	0.1660158727868937	0.0006112575546722	middle	0.4583333333333333	0.75	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	PRPF6	0.0271265490995498	0.2718601415273334	0.057271494449348	0.5349938290589117	-0.0462696508654697	-0.0125788738327069	0.0125788738327069	-0.0526399483322457	1.1424738697811794	estimated	estimated	estimated	qualified_primary_context	1.0	0.0025883202614396	endpoint_anchor	0.8125	0.96875	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	RORC	0.1252791181609323	1.1726642135937246	0.0146922373193131	0.1366059103875647	-0.0287025162620489	-0.0336584136605966	0.0336584136605966	-0.0326417703709422	8.670798610818535	estimated	estimated	estimated	qualified_primary_context	0.0451125018855452	5.970803625961543e-05	middle	0.125	0.5	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	RPS3	0.1126143304311574	1.0800076516125752	0.0553911704007177	1.1111548400000688	0.3457234973784216	0.3733840225109554	0.3733840225109554	0.3559775894726663	1.1281215511055929	estimated	estimated	estimated	qualified_primary_context	1.0	0.0004164407695485	middle	0.2708333333333333	0.96875	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	RUVBL2	0.0258307940512143	0.2777420170968548	0.0625006359583501	0.6779950437401298	0.5032074035410106	0.1397618392775513	0.1397618392775513	0.4615731521985285	0.8692151200456513	estimated	estimated	estimated	qualified_primary_context	1.0	0.0031427387771154	endpoint_anchor	0.8958333333333334	0.96875	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	SMAD1	0.0587151064766952	0.6866337448862024	0.0172856363118944	0.1629278015345215	0.4534604818493916	0.3113612688101496	0.3113612688101496	0.4469106498201259	3.865050549920441	estimated	estimated	estimated	qualified_primary_context	0.0296077539081418	0.0004516434159773	middle	0.3333333333333333	0.4375	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	STAT3	0.0672428052891054	0.7309480921018906	0.0187359340819158	0.2635119253234442	0.225526532764973	0.1648481888429115	0.1648481888429115	0.2196899407858142	2.7282223864156405	estimated	estimated	estimated	qualified_primary_context	0.0037329167002494	0.0005131955358154	middle	0.375	0.0416666666666666	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	TAB3	0.028429701290972	0.2963086175172492	0.0182786704025936	0.1765562206335781	0.0080708090263051	0.0023914502648302	0.0023914502648302	0.0118398528971233	1.9466619645236432	estimated	estimated	estimated	qualified_primary_context	0.0084525379475361	0.0014569268678928	middle	0.6666666666666666	0.125	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	TADA3	0.0398218789267908	0.4404566498044925	0.0441802078568138	0.522377077487936	0.0788740317090664	0.0347405917631487	0.0347405917631487	0.0600655231101502	1.2561603518717115	estimated	estimated	estimated	qualified_primary_context	0.2498577956515995	0.0047211986633615	endpoint_anchor	0.9375	0.7708333333333334	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	THAP8	0.0380648786716515	0.4426765167615791	0.0164737408288913	0.1896153969639014	0.2288568206559712	0.1013095402051147	0.1013095402051147	0.2178884973333082	2.3198681043974405	estimated	estimated	estimated	qualified_primary_context	0.0157775614105068	0.0011315266762759	middle	0.6041666666666666	0.2916666666666667	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	THRA	0.0503172544698258	0.5269372365858186	0.0235724065606285	0.2182472880492608	0.2053722111192428	0.1082182653986931	0.1082182653986931	0.2106569382304701	2.416122089815128	estimated	estimated	estimated	qualified_primary_context	0.0463338341696651	0.0004492409036489	middle	0.3125	0.5208333333333334	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	TMF1	0.0408351685510309	0.4552915495644004	0.0234922445927052	0.2206027725989307	0.0998583302201844	0.0454646539028613	0.0454646539028613	0.102121463758755	2.2016586484691265	estimated	estimated	estimated	qualified_primary_context	0.1394316818255967	0.0004469662783664	middle	0.2916666666666667	0.6458333333333334	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	TMSB4X	0.0392495022365669	0.41366459168746	0.0326708341235554	0.9597678558169462	-0.1690894529326128	-0.0699463195060252	0.0699463195060252	-0.1964103618618737	1.153915905952395	estimated	estimated	estimated	qualified_primary_context	0.0090048231316929	-0.0002807008856658	low_information	0.0208333333333333	0.1666666666666666	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	UBP1	0.0241697998409383	0.2482120918407786	0.0183189878372334	0.1683786118552329	-0.1746674769452144	-0.0433545798291226	0.0433545798291226	-0.1661893224606695	1.9204236287614072	estimated	estimated	estimated	qualified_primary_context	0.0108785135935251	0.000382982434592	low_information	0.2291666666666666	0.2291666666666666	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	VEZF1	0.0259783638228645	0.2665824079589728	0.0251359012810846	0.2905778943669515	-0.0932022989797179	-0.0248460932893253	0.0248460932893253	-0.0935299597699798	1.4186873497048085	estimated	estimated	estimated	qualified_primary_context	0.0275909199432945	0.0016981011330781	middle	0.75	0.4166666666666667	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	XBP1	0.0926299226898744	1.0036420625262288	0.0209582008396152	0.3105469418080748	0.0991283839262587	0.0994894156986421	0.0994894156986421	0.094441654082154	3.2869647127993336	estimated	estimated	estimated	qualified_primary_context	0.0085039693399301	0.0005622989990018	middle	0.4166666666666667	0.1458333333333333	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	YBX1	0.137393048534225	1.4364170705404975	0.0604986491256232	1.4790985371439562	0.2191195914360066	0.3147471216285394	0.3147471216285394	0.1998141073166739	1.231879339221809	estimated	estimated	estimated	qualified_primary_context	0.9913468022551738	0.0027372039056544	endpoint_anchor	0.8333333333333334	0.9166666666666666	Geneformer ridge	linear_embedding	NA
HCC1143	lm_g_geneformer_ridge_hcc_formal_v1	formal	NA	NA	ZBTB17	0.0213608581722356	0.3048943116988208	0.0459213452532554	0.4774290320892315	-0.0280395797121147	-0.0085491083566494	0.0085491083566494	-0.0273229201579828	1.2015177154608845	estimated	estimated	estimated	qualified_primary_context	0.7578619386258375	0.0032471002507312	endpoint_anchor	0.9166666666666666	0.8333333333333334	Geneformer ridge	linear_embedding	NA
