cell_line	target_gene	n_cells_target	log_n_cells_target	depmap_gene_dependency	observed_shift_mean_abs	recomputed_shift_mean_abs	shift_recalculation_abs_error	real_shift_L2	real_shift_top20_mean	real_shift_top50_mean	real_shift_top100_mean	real_DEG_burden	median_raw_library_size	median_detected_gene_count	median_protospacer_umis	baseline_target_expression	perturbed_target_expression	rna_level_reduction_strength	target_expression_available	equal_n_primary_shift	matched_null_shift_mean	noise_corrected_shift
HCC1143	THAP8	335	5.814130531825066	0.0157775614105068	0.0050716034302432	0.0050716034302432	7.28583859910259e-17	2.4487280363408086	0.203478245365339	0.1614005195151411	0.1293091272579664	4.0	52834.0	7651.0	41.0	0.0388118608901373	0.0383644051508729	0.0004474557392644	True	0.0142088431343581	0.0039400767539672	0.0011315266762759
HCC1143	THRA	188	5.236441962829949	0.0463338341696651	0.0053431820384494	0.0053431820384494	8.066464163292153e-17	2.3724404917219064	0.1597963187190939	0.1251220880109191	0.105011245365181	2.0	57817.5	7855.0	65.0	0.0440544487427032	0.029984707871015	0.0140697408716882	True	0.0135790008209455	0.0048939411348004	0.0004492409036489
HCC1143	TMF1	145	4.976733742420574	0.1394316818255967	0.0058951763799742	0.0058951763799742	7.719519468096792e-17	2.502337580432542	0.1427124538360147	0.1199486007606292	0.1023099716615471	1.0	52788.0	7766.0	50.0	0.2115358687788996	0.0744284031026104	0.1371074656762892	True	0.0142446622581542	0.0054482101016077	0.0004469662783664
HCC1143	TMSB4X	266	5.583496308781699	0.0090048231316929	0.0039703565382887	0.0039703565382887	9.107298248878236e-17	1.8624986123191989	0.1353937214178092	0.0906404043980636	0.0702689667115929	1.0	55695.0	7690.5	70.0	2.694746527720992	1.741135644510528	0.9536108832104642	True	0.0136805234721719	0.0042510574239545	-0.0002807008856658
HCC1143	UBP1	267	5.58724865840025	0.0108785135935251	0.0046551429363536	0.0046551429363536	3.816391647148976e-17	1.9683247358074805	0.1032742547015614	0.0873382637008149	0.0763105857753129	0.0	56707.0	7769.0	56.0	0.1941515503496482	0.1414977377048119	0.0526538126448363	True	0.0137379232211518	0.0042721605017615	0.000382982434592
HCC1143	VEZF1	255	5.541263545158426	0.0275909199432945	0.0060274132373266	0.0060274132373266	7.719519468096792e-17	2.8398473940734115	0.204011011578	0.1663444351154619	0.1391198841753344	2.0	51650.0	7346.0	35.0	0.3548826051221964	0.1699268811726396	0.1849557239495568	True	0.0148777256073332	0.0043293121042484	0.0016981011330781
HCC1143	XBP1	314	5.749392985908253	0.0085039693399301	0.0045885756847594	0.0045885756847594	6.591949208711867e-17	2.055446583049452	0.1405954723102743	0.1133508613668011	0.0942623941148673	1.0	54092.0	7693.0	36.0	0.5603312799694902	0.2802665825940025	0.2800646973754876	True	0.0137870458249493	0.0040262766857575	0.0005622989990018
HCC1143	YBX1	177	5.176149732573829	0.9913468022551738	0.0077493948528648	0.0077493948528648	4.510281037539698e-17	3.8245990837962864	0.2747349702501908	0.2045421658170788	0.1668213502598506	3.0	43993.0	7297.0	27.0	2.365043609778736	0.9220443289861086	1.4429992807926273	True	0.0155480560864399	0.0050121909472103	0.0027372039056544
HCC1143	ZBTB17	75	4.31748811353631	0.7578619386258375	0.010587215682323	0.010587215682323	3.816391647148976e-17	4.928221899857864	0.331468708688747	0.267377969903978	0.2236981831707293	22.0	51477.0	7536.0	30.0	0.0754022248142971	0.0544009631476684	0.0210012616666286	True	0.0164688414805113	0.0073401154315917	0.0032471002507312
HCC1143	ZBTB20	315	5.752572638825633	0.0078803596044426	0.0043814448697306	0.0043814448697306	8.586881206085195e-17	1.889601177535932	0.1077172651828048	0.0933920281454992	0.0808197685766823	0.0	55899.0	7840.0	93.0	0.3526567327377557	0.3081133373177117	0.0445433954200439	True	0.0139176135800308	0.0040184570490657	0.0003629878206648
HCC1143	ZBTB5	212	5.356586274672012	0.0773557703888747	0.0053368219337521	0.0053368219337521	7.45931094670027e-17	2.288843476575004	0.1208816370446684	0.1003946202476223	0.0881711576463742	0.0	56028.5	7843.0	45.5	0.0578939130082983	0.069236710634077	-0.0113427976257787	True	0.0138445684265129	0.0046465840905174	0.0006902378432346
HCC1143	ZNF131	43	3.7612001156935615	0.9463812533969612	0.0105522037854389	0.0105522037854389	4.336808689942018e-17	4.608186179220708	0.2597907369298721	0.2188515031520965	0.1880083787940291	10.0	61107.0	8080.0	7.0	0.5956981160308014	0.5012400908186349	0.0944580252121665	True	0.0147138934154576	0.0095014509820632	0.0010507528033756
HCC1143	ZNF24	462	6.135564891081739	0.0092505619875028	0.0043616307953344	0.0043616307953344	5.637851296924623e-17	1.8788468529612183	0.0982876407852587	0.0850611388327131	0.0738620875172668	0.0	54287.5	7854.0	47.0	0.2996439352278122	0.2212955537645963	0.0783483814632158	True	0.0138434021731109	0.003590026550878	0.0007716042444563
HCC1143	ZNF566	372	5.918893854273146	0.0082561267211935	0.0044548810181222	0.0044548810181222	5.551115123125783e-17	2.020865157655443	0.1472940403296591	0.1159120095450754	0.0953521956532538	0.0	56366.0	7983.5	63.5	0.074892488786397	0.0883486584627897	-0.0134561696763926	True	0.0135882904776845	0.0038026393137206	0.0006522417044015
