cell_line	depmap_model_id	target_gene	n_cells_target	n_cells_control	n_sgrnas_observed	truth_source_cell_count	gene_universe_size	source_kind	dataset_role	control_target_prefix	single_perturbation_filter_status	single_perturbation_evidence_source	real_shift_L2	real_shift_mean_abs	real_shift_top20_mean	real_shift_top50_mean	real_shift_top100_mean	real_shift_top50_concentration	real_Edistance	real_DEG_burden	depmap_gene_effect	depmap_gene_dependency	depmap_effect_found	depmap_dependency_found	depmap_join_status	context	panel	dataset_id	depmap_id_source	normalization	min_target_cells	evidence_layer	claim_role	source_path	source_sha256	n_targets_total	n_targets_matched_depmap	dependency_strength_variable	shift_metric	spearman_rho	spearman_permutation_pvalue	spearman_bootstrap_ci_low	spearman_bootstrap_ci_high	pearson_r	pearson_permutation_pvalue	pearson_bootstrap_ci_low	pearson_bootstrap_ci_high	n_permutations	n_bootstrap	status	supported_claim
K562_essential_day7	ACH-000551	GEMIN7	136.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.7983179094271704	0.0229252020183794	0.1382046946921792	0.1176013005463408	0.1042849811744133	0.0299531853233261	0.1014460195797308	1.0	-0.5862699429845816	0.670922751069568	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GEMIN8	86.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.484304397759844	0.0287662079987105	0.165242237062401	0.1410955346707757	0.1249902901560341	0.0286401121035708	0.1190578594086861	0.0	-0.8234725524738632	0.897327111867922	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GET1	73.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.9667275686692793	0.0326469723448436	0.1790840328228487	0.1555950954802706	0.141019538686691	0.0278289648616434	0.2125648987205597	1.0	-0.2010348281995315	0.1118101784463733	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GET3	121.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.1080133494995894	0.0252383015872483	0.1629930884578485	0.1359253221519792	0.1187752513873418	0.0314473681995933	0.1638925033608469	1.0	-0.7734280029246344	0.870000421863044	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GFER	222.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.624129786407359	0.0261294367241016	0.2980252319405186	0.2239461185450808	0.1808650433410829	0.0500446380157078	0.682913428662296	10.0	-0.9701894935243688	0.9445105199617728	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GFM1	240.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.650901800286921	0.0268501850258943	0.2608338052103444	0.2020959446421485	0.1677409333813418	0.0439495442997556	0.7436970612303249	9.0	-1.0216583200689728	0.9546671783340788	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GGPS1	167.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.5201955004172607	0.0206832976426547	0.1141956135017917	0.1007250204870226	0.0908802362224229	0.0284355506688418	0.0899673473450022	0.0	-1.6058200030136165	0.9946614034998672	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GINS1	186.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	8.205594351112627	0.0558518585473722	0.6263512338167799	0.5083254532494071	0.4299002108537321	0.0531432716678729	4.038458188435476	186.0	-2.719410636788567	1.0	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GINS2	148.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.035764325979243	0.04361833214275	0.4273983525449983	0.3514507856895907	0.294891251482851	0.0470478220382809	2.080416460391172	64.0	-2.3440017457464326	1.0	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GINS3	100.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.961656900137205	0.0373793861874642	0.3311380484683338	0.2672411708462948	0.2278897873083802	0.0417460376695401	1.1859380371278316	18.0	-1.2037601151360635	0.979637907633207	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GINS4	60.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.669526410604425	0.050352572659771	0.4309201494680971	0.3540076009284068	0.3049219159628954	0.0410520625906808	2.3205012893043264	83.0	-0.9416113567993872	0.9378598655316214	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GIT2	107.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.896545036862173	0.0309737371275039	0.1925048341187139	0.1730350796797177	0.1545023821961787	0.0326200490235426	0.4691338558645714	1.0	-0.1630735128656509	0.084884541564044	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GJA3	73.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.703575784331744	0.0304301020468829	0.1764773701032828	0.1512976557589383	0.1347923682817149	0.0290317256127772	0.1820179664183108	2.0	-0.4938508584852462	0.5181966054240857	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GLE1	57.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.892042536934257	0.0462501337971738	0.3424526444730288	0.2868194210407461	0.2501326067743433	0.0362109252314122	1.064874647330706	35.0	-0.6563620097174736	0.7656276166167426	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GLI4	156.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.576098796439085	0.0211394693693498	0.1240422864899513	0.1034343299869775	0.0916730870361238	0.0285702923369394	0.068713523419241	1.0	-0.2549023807755166	0.1607261180144834	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GLMN	79.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.064905641026676	0.0332043863577565	0.2055470728846449	0.1728053563695038	0.1527429374123686	0.0303882577744857	0.303148062508269	2.0	-0.0600906554593945	0.0373370453921237	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GLRX3	136.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.0934372060749493	0.0240304259568086	0.2259892030364213	0.1611978949447757	0.1303505603945192	0.0391689525065328	0.1210952340018742	5.0	-0.3675780085361678	0.3058324354103903	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GLRX5	99.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.526035560588888	0.0283390465575245	0.1957204000571715	0.1576191914361657	0.135660495827871	0.0324764029245786	0.1665758699211519	1.0	-0.6366694426669164	0.7414204280221991	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GMPPB	164.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.852336900952917	0.0216228687366202	0.2505237223531524	0.1616578438776715	0.1239727707862007	0.0436543504411296	0.1496628961988957	7.0	-0.4082937149813107	0.370799083958546	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GMPS	123.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.880139811932827	0.0291213014775258	0.2917038860741495	0.215661484919471	0.1763099486333579	0.0432420098238594	0.4297335860820421	8.0	-1.4031785099002705	0.988916653295058	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GNB1L	76.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.684224838533608	0.0301704901534556	0.1821333106051524	0.1511279118044428	0.134055742677827	0.0292486870716743	0.1538458114773533	2.0	-1.0307359524565776	0.9562639948873736	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GNL2	351.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.9119818126568	0.0406835349898286	0.4656521882568505	0.3768242298843873	0.3112161527634618	0.0540834264959278	2.5345011782643745	66.0	-1.199189071824231	0.9791897932929926	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GNL3	38.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.843474834078294	0.0535490767524673	0.4253623033815944	0.3428052430662165	0.2917139544030773	0.0373800199195863	1.9365476921728444	62.0	-0.8954513716369423	0.9249695139521426	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GNL3L	69.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.194528020199319	0.0403754980712286	0.2981775573687017	0.2571031455966503	0.2233429979664681	0.037182069444583	1.141543792262194	23.0	-0.7647537374838216	0.8643643397249283	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GNPNAT1	112.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.1880669863721063	0.0257153432892685	0.1708844264923697	0.1372710991629049	0.1189677629465227	0.0311695724514377	0.1156299976451098	1.0	-0.4814493063428484	0.4965512368099838	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GOLT1B	279.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.102578116164296	0.0236258360418494	0.1803749538227773	0.1488957186235256	0.1305113042377754	0.0367992599355019	0.400663298970553	1.0	-0.0317731045306428	0.0293435411656361	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GON4L	237.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.2150486186462497	0.0180768921477758	0.1142254406143646	0.0965610651274131	0.0849108284068812	0.0311905003077393	0.0706297645151874	0.0	-0.2195616802674332	0.127177577259751	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GOSR2	84.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.552285829918387	0.0292888781169316	0.1574430066773234	0.1399560368665132	0.1277905655348883	0.027901847430637	0.1486046039380752	0.0	-0.8126247770915772	0.8920840874747046	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GPKOW	107.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.934896385747794	0.0458051221195979	0.3396463462153894	0.294583757456115	0.2586893913517721	0.0375524963286499	1.6544225676551072	45.0	-0.7574320474739272	0.8593821381483489	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GPN1	86.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	8.777881407071146	0.0634443613836042	0.5361532114781455	0.4642501109159437	0.4130659160715687	0.0427270635135484	4.030825298327555	257.0	-2.100308656335018	0.9999999999981266	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GPN2	44.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	7.851806618320123	0.0601942614457169	0.462173446773471	0.3897040900808799	0.339649950737702	0.0378027969844184	2.6112854748867687	139.0	-1.764650111496321	0.9989954866881154	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GPN3	276.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	8.730056660185078	0.0605709032819924	0.5403051939009519	0.4770336649044484	0.4244734208453567	0.0459863604329686	4.541982669525972	261.0	-1.2111224147249626	0.9803396751945174	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GPR61	112.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.98047170463854	0.0246867743136666	0.1257873030796552	0.113285463878926	0.1031761924068559	0.0267950086085414	0.1035976261007878	0.0	-0.6677378551484044	0.778712356334587	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GPS1	431.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.5955483864686903	0.0257763999666289	0.2775528683049725	0.2130192727871471	0.1758553828334293	0.0482548195690389	0.4948068070949816	8.0	-0.8746413182698767	0.9180827642839746	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GRB2	169.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.2143182701336386	0.0253023004433911	0.1814095896378486	0.1517159085992766	0.1325891087778633	0.0350118592859748	0.206613180595129	2.0	-1.7894554802470628	0.9992991831067596	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GRPEL1	123.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.250228765194854	0.0441058519427979	0.4774193860620593	0.3799526255444497	0.3159891462258525	0.0503010782847171	2.268981523779546	77.0	-2.0753558082555403	0.9999999581813388	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GRSF1	172.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.513303874164149	0.0269592491382609	0.2257059733295326	0.1837382506374108	0.156028616113634	0.0397956722373016	0.4637872743949529	3.0	-0.5484647486861527	0.6111734234290568	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GRWD1	189.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.510510065372605	0.0194892044589356	0.1521492361082975	0.1113078409017619	0.0931638971464186	0.0333484541432606	0.057395779545736	2.0	-1.019617539241387	0.9542962307996538	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GSDMA	110.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.027794488442051	0.0248250415814945	0.149917215660235	0.1262635201107346	0.1117939946782686	0.0296983258899245	0.1435252197707264	0.0	-0.4115578947472517	0.3761916117419362	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GSPT1	108.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	9.282527131941164	0.0633750154449804	0.7375783645041905	0.5841202853630179	0.4810376750433909	0.0538180887874229	5.069838546653777	277.0	-1.22676485314279	0.9817184567137884	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF2A1	113.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.042894276154341	0.0426979796901038	0.5170326692232748	0.3980029051230335	0.3190310236935734	0.0544280751951226	1.5830533591858416	66.0	-0.7025307682800106	0.8146530237559061	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF2A2	173.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.9525329524942014	0.033331271272532	0.5079870921963429	0.3658575210695692	0.2814464157042478	0.0640920509897248	0.910193010651593	42.0	-0.9849749134301832	0.9476374875619128	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF2B	35.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	7.585833780654522	0.0596377800097094	0.4003883177602411	0.3510716241280498	0.3134224991037356	0.0343730698073556	1.7974967410967846	109.0	-1.569223572020913	0.9932610629068104	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF2E1	181.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.2349483424799645	0.0320003417879839	0.263149545917243	0.2194256643875174	0.189580529366884	0.0400384139529382	0.846299872217573	6.0	-1.0395527864757588	0.9577697518971932	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF2E2	70.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.76938775318524	0.0447639925795648	0.3278226875660336	0.2781652926355255	0.2444554275448656	0.0362842529826704	1.3042373511563667	31.0	-0.9867340373974612	0.9479963711031456	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF2F1	41.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.397779276697413	0.044075727540469	0.2680983318542872	0.2312511837997715	0.2049769647944096	0.030635751292713	0.5167395151257619	12.0	-0.3657853531502976	0.3031005034309909	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF2F2	59.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	7.000198147568101	0.0532189914253316	0.422142688951691	0.3594779592250806	0.3157179559352132	0.0394411607788919	2.1384705129198203	99.0	-0.6573307090224392	0.7667688429652504	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF2H1	434.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.07979607804808	0.0426147506901061	0.390363038713416	0.3365309319548571	0.2961893884306747	0.0461114837031883	2.381088933587712	80.0	-0.5438658714020098	0.6035917837227666	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF2H3	76.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.64281634020246	0.0370549274807996	0.2551136151964818	0.2102890635905093	0.1835178127786878	0.0331371214706424	0.5592525637839447	6.0	-0.5610107599616417	0.631575227511389	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF2H4	115.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.2558814311973	0.0331853913184959	0.2407521265566789	0.2030451309249754	0.1766086903349279	0.0357264362156758	0.6594791830493527	6.0	-1.0553625502474804	0.9603701386688046	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF3A	88.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.956211665870259	0.0302676224384701	0.2672634937395091	0.1930418796114413	0.1589596278960992	0.0372406532080599	0.1872765707576462	4.0	-0.6499427732889396	0.7579822823554513	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF3C1	160.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.012134621399804	0.0240173793944065	0.1790010247264602	0.1451067059229858	0.1241303116738579	0.0352781599568504	0.1713284248208548	3.0	-0.4814800428258505	0.49660497823814	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF3C2	114.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.468786294620618	0.0275283062339517	0.2083370151217685	0.1652116887007277	0.1411874701514546	0.035043327691662	0.2529485306066092	2.0	-0.7722095034517733	0.8692450452125513	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF3C3	132.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.669213901934693	0.0286702880092908	0.2332814971053487	0.1865209790587794	0.15841162664746	0.0379874106017321	0.3740948270076387	5.0	-0.5270481460907777	0.5753852870282817	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF3C4	129.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.9184147267865828	0.023700283206613	0.146690602133946	0.1222129798642347	0.1080838963402927	0.0301097991209914	0.1083139521433249	1.0	-0.5475790808584348	0.6097133248105607	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF3C5	166.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.611811946259672	0.0213332500570509	0.1326434167387928	0.1102030561660963	0.0969770136193007	0.0301634265025815	0.0760189000088455	1.0	-0.4640181897897608	0.4660900549538098	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTF3C6	243.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.350210269609143	0.0179453077131887	0.1436228573374043	0.1047858709226068	0.0872920580058721	0.034095406917512	0.0551771015763087	1.0	-0.310820964677201	0.2255985725899194	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GTPBP4	71.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.540960457828306	0.0421396593171859	0.3626267015913603	0.2876343753178807	0.2454571055122029	0.0398560107819104	1.533288533872463	24.0	-1.0825154942227109	0.964569966105313	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GUCD1	279.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.4154718793428405	0.0387906405289572	0.34163575373321	0.2917296731806837	0.2548869074975893	0.0439134658413045	1.50379535404522	39.0	0.1342336105782971	0.006958298571119	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	GUK1	118.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.02227202766196	0.0237238478870739	0.177623147805316	0.1320798273521119	0.111390100377509	0.0325083870677745	0.0963485930229772	2.0	-2.8560890294133747	1.0	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	HAMP	33.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.613781800345379	0.046565064311365	0.2440191707511946	0.2157768968951086	0.1963121323714074	0.0270575703566531	0.3039589058760938	6.0	-0.5079400329828971	0.5426512719813977	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	HAPLN2	121.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.939573308183655	0.0241138256079082	0.146259243170284	0.1271734220564057	0.1128284086062466	0.0307945812074046	0.1407338394979387	0.0	-0.4282670066671037	0.4043511680656504	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	HARS2	62.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.392831753549981	0.0420349040640469	0.337403471527939	0.2714314142039682	0.2315130636195111	0.0377045801518722	1.1362309613200772	23.0	-1.5567208626766242	0.9927913983310338	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	HAUS1	53.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	5.082945405978407	0.040534843941089	0.2732525847965555	0.2317903031356708	0.2054226234925199	0.0333895694091548	0.6891917991875935	14.0	-1.0976236332998943	0.9667689097406342	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	HAUS3	164.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.6138490742373333	0.02147872727022	0.119747740921641	0.105900437763457	0.0961236568961502	0.0287894436406199	0.0795267002195405	0.0	-0.8803111839217086	0.92004610590559	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	HAUS4	189.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	4.392002535895041	0.0317894477643899	0.3215369359461998	0.2545140618285723	0.213653733732328	0.046749057411163	0.9062159468124856	16.0	-0.9944971942448756	0.9495568709982994	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	HAUS5	160.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.6238598250139855	0.0278399434140859	0.2255736958743177	0.1829557850867914	0.1571335568315562	0.0383726558446838	0.4991206427822998	5.0	-1.3049611465012707	0.9865508412101284	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	HAUS6	33.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	6.624500782661789	0.0527946198250929	0.3366558757460008	0.2930299254341768	0.2623206728281039	0.0324090550143936	1.204685925505748	49.0	-1.5316511337440797	0.9918926576029092	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	HAUS7	239.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	2.120488467536294	0.0174200396182381	0.0963736938961594	0.083813268006386	0.0752738497684088	0.0280936195436425	0.0541743886451193	0.0	-0.6348394301062725	0.7390787976838719	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	HAUS8	122.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	3.3705588519304785	0.0269693222178806	0.1910754761910748	0.1619664502755925	0.1399778251044691	0.0350670386768123	0.3260353988877007	2.0	-0.17140435591541	0.0902795575804107	True	True	both	K562 essential CRISPRi day 6	c																								
K562_essential_day7	ACH-000551	HBS1L	143.0	10691.0	1.0	310385.0	8563.0	h5ad_obs	supplementary	ctrl	verified_via_num_features_eq_1	num_features	9.576463301164882	0.0650590193813428	0.6925301673037781	0.577738634295189	0.4919968099789	0.0518522919714221	5.582050650309348	318.0	-0.1524508569878751	0.0783516471713658	True	True	both	K562 essential CRISPRi day 6	c																								
