target_1	target_2	target_target_cosine_similarity	matrix_title	target_order	diagonal_masked_in_figure	color_scale
THAP8	CDKN2A	-0.23168967326587497	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	NCOA1	-0.02218783990530049	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	NPM1	-0.007376344091432607	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	PMF1	-0.1417465705659046	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	PA2G4	-0.09268272329024262	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	PFDN5	-0.008187019153768387	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	ARID1A	0.13511926744623837	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	ZBTB5	0.13279237894182014	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	PARK7	0.03442383577209157	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	PEX14	0.19314548295726075	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	COMMD6	0.11947967090268996	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	LAMTOR5	-0.1586561242204248	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	ENY2	0.15767559477317383	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	ZNF24	0.18261006657730283	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	ERC1	0.1140341111054166	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	SMAD1	0.21923600288554018	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	TAB3	0.19990242284785203	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	KLF3	0.027164178043270513	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	BMPR1A	-0.13923920048467125	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	MYBL1	-0.034965056691386415	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	PRDX2	-0.22735788720264932	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	RUVBL2	0.35556185274743485	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	ZBTB17	0.14176587226630458	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	UBP1	0.27795373380059074	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	MIER1	0.21078437545842774	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	YBX1	0.35298848949109307	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	MAML3	0.16070474858578898	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
THAP8	TMF1	0.044220758694902954	Observed HCC1143 target geometry	8	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	HDGF	-0.1501522090959319	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	GON4L	-0.09628289967223942	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	RORC	0.17004412896030094	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	PRPF6	-0.12772387651142125	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	ETV3	0.19884883891928096	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	HLX	0.17911954473193498	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	TMSB4X	-0.013554790793364063	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	ZNF131	-0.2725752140561729	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	THAP8	0.6074291568140946	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	ZNF566	1.0	Observed HCC1143 target geometry	9	True	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	VEZF1	-0.001641307420200348	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	ZBTB20	0.2524155532990935	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	RPS3	0.08345859284036877	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	TADA3	-0.1489893605047855	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	MTDH	0.008431400199946738	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	STAT3	-0.003778949281729515	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	THRA	0.08499637562366778	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	PCBD1	-0.07106040383213405	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	XBP1	0.19508670113572518	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	CDKN2A	0.14956630832216786	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	NCOA1	0.47071099469780203	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	NPM1	-0.41842302199192277	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	PMF1	-0.16250167429130674	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	PA2G4	-0.20479023192160975	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	PFDN5	0.015408396112834863	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	ARID1A	0.24401047296392267	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	ZBTB5	0.24561977679542174	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	PARK7	0.006936988253434477	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	PEX14	0.2649058925844394	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	COMMD6	0.2472798802250013	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	LAMTOR5	0.10400356981781292	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	ENY2	-0.026768786699572115	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	ZNF24	0.31147106135978747	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	ERC1	0.20973038450356926	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	SMAD1	0.1406927099820069	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	TAB3	0.29512589471290845	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	KLF3	0.236785125176802	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	BMPR1A	0.1885521848539261	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	MYBL1	0.018961750482445975	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	PRDX2	-0.11926382888773304	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	RUVBL2	0.11785739139830746	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	ZBTB17	-0.016265022002938664	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	UBP1	0.1258907266344602	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	MIER1	0.03193233122426682	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	YBX1	0.03876349496758763	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	MAML3	0.046858218216080216	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZNF566	TMF1	0.21211791551780754	Observed HCC1143 target geometry	9	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	HDGF	-0.12473203241273516	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	GON4L	0.14380981487736835	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	RORC	0.039835321890746365	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	PRPF6	-0.07646049992552745	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	ETV3	-0.09242814072606192	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	HLX	0.0466771033446696	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	TMSB4X	0.2301078188192966	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	ZNF131	-0.018787442972918383	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	THAP8	0.18532001459454617	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	ZNF566	-0.001641307420200348	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	VEZF1	0.9999999999999999	Observed HCC1143 target geometry	10	True	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	ZBTB20	0.33192617126022816	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	RPS3	-0.032095390861872464	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	TADA3	0.09655208361053584	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	MTDH	-0.14660505078799943	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	STAT3	0.123914018519111	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	THRA	0.0750123275405842	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	PCBD1	-0.2502902738319663	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	XBP1	-0.09673267653707338	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	CDKN2A	0.028737734358491675	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	NCOA1	-0.19014549332408268	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	NPM1	0.16107270211690766	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	PMF1	0.12745871609032922	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	PA2G4	-0.05034857569280736	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	PFDN5	-0.07149509739344372	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	ARID1A	0.07046889720045664	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	ZBTB5	0.0826069571372953	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	PARK7	-0.09544157014650859	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	PEX14	-0.09782567045331404	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	COMMD6	-0.15589236844812623	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	LAMTOR5	-0.3770712938040007	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	ENY2	-0.07326932740765649	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	ZNF24	-0.10025148206680737	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	ERC1	-0.29990325783219224	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	SMAD1	-0.2920356758644646	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	TAB3	-0.25979221469016434	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	KLF3	-0.33627923947419464	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	BMPR1A	-0.22484634282851304	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	MYBL1	-0.38085515630986194	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	PRDX2	-0.4160494740980177	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	RUVBL2	-0.1792843798903567	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	ZBTB17	-0.05371475865464684	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	UBP1	-0.01251861654751484	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	MIER1	-0.181791563311301	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	YBX1	-0.10502584829900188	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	MAML3	-0.2505218645353769	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
VEZF1	TMF1	-0.19358715529479362	Observed HCC1143 target geometry	10	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	HDGF	0.06760100017673919	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	GON4L	0.06547083549061354	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	RORC	-0.017318032208535842	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	PRPF6	-0.0570626336939618	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	ETV3	0.041841761149022265	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	HLX	-0.013696462674946144	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	TMSB4X	0.1867194867803549	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	ZNF131	-0.05485874845858647	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	THAP8	0.07340233866577209	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	ZNF566	0.2524155532990935	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	VEZF1	0.33192617126022816	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	ZBTB20	0.9999999999999998	Observed HCC1143 target geometry	11	True	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	RPS3	-0.028248465355234353	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	TADA3	-0.1220746195144747	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	MTDH	0.0364243185472259	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	STAT3	0.10292626115126202	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	THRA	-0.13517262433747365	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	PCBD1	-0.39640233459023755	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	XBP1	-0.24095729380629727	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	CDKN2A	-0.12786742936712425	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	NCOA1	0.11708077576393645	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	NPM1	-0.12144191294290542	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	PMF1	-0.0899908534870262	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	PA2G4	-0.006513649932127084	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	PFDN5	0.3287201458424754	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	ARID1A	0.2542052094578691	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	ZBTB5	0.15682866842678378	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	PARK7	0.01335818712199897	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	PEX14	0.029764108963055872	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	COMMD6	0.10264508261471317	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	LAMTOR5	0.03521924131574129	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	ENY2	-0.002729237241400516	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	ZNF24	0.15993187386294505	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	ERC1	0.055988214874023653	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	SMAD1	-0.006181244609371369	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	TAB3	-0.03977544107081027	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	KLF3	-0.18294164446386874	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	BMPR1A	-0.21890394446018013	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	MYBL1	-0.4839220149139037	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	PRDX2	-0.26415006888727016	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	RUVBL2	-0.21173470699110514	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	ZBTB17	-0.06893248874277332	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	UBP1	-0.01343936629109509	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	MIER1	-0.03194623800766694	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	YBX1	0.030358736368585982	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	MAML3	-0.1028501420213058	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
ZBTB20	TMF1	0.07204461925513281	Observed HCC1143 target geometry	11	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
RPS3	HDGF	-0.06775350433314259	Observed HCC1143 target geometry	12	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
RPS3	GON4L	-0.35324288509070867	Observed HCC1143 target geometry	12	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
RPS3	RORC	-0.06944049116595212	Observed HCC1143 target geometry	12	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
RPS3	PRPF6	-0.39683456467646105	Observed HCC1143 target geometry	12	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
RPS3	ETV3	-0.44413144045331154	Observed HCC1143 target geometry	12	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
RPS3	HLX	-0.1248960519305146	Observed HCC1143 target geometry	12	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
RPS3	TMSB4X	0.16326852925737512	Observed HCC1143 target geometry	12	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
RPS3	ZNF131	-0.11590106844975401	Observed HCC1143 target geometry	12	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
RPS3	THAP8	0.21221666930441968	Observed HCC1143 target geometry	12	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
RPS3	ZNF566	0.08345859284036877	Observed HCC1143 target geometry	12	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
RPS3	VEZF1	-0.032095390861872464	Observed HCC1143 target geometry	12	False	shared diverging scale, vmin=-1, center=0, vmax=1; diagonal excluded from color scaling
