pathway	ES	NES	pval	padj	log2err	size	n_genes_in_set	direction	leading_edge	context	contrast_id	positive_category	negative_category	collection	ranking_method	claim_boundary	padj_within_context_contrast
Androgen Metabolic Process (GO:0008209)	-0.671108079816702	-1.1530867089388	0.281773093614383	0.818795866096705	0.0306113681898464	22	22	down	SRD5A1;CXXC1;HSD17B10;HSD17B7;HSD17B6	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8187958660967034
Androgen Receptor Signaling Pathway (GO:0030521)	-0.667350649374637	-1.11041392206209	0.353173350173666	0.852753540160997	0.0268795497273238	18	18	down	PMEPA1;DDX5;DDX17;ZMIZ1;MAPK1;PLPP1;KDM4C;ZDHHC7;PARK7	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8527535401609965
Angiogenesis Involved in Wound Healing (GO:0060055)	0.631632864778189	1.00379817520758	0.500982800982801	0.889609177157874	0.0285114565971186	10	10	up	VEGFA;PRCP;ITGB3	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8896091771578745
Angiotensin-Activated Signaling Pathway (GO:0038166)	-0.703317495973336	-1.06760103893415	0.438975050573163	0.87455438068431	0.0243171512838986	10	10	down	CAV1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8745543806843109
Anterior/Posterior Axis Specification (GO:0009948)	0.750086493313253	1.38043382033287	0.0756771851438146	0.661807893727065	0.0865239251810879	21	22	up	DDIT3;TBX3;LEFTY1;WLS	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6618078937270647
Anterior/Posterior Pattern Specification (GO:0009952)	0.592792261723956	1.3513297629312	0.0551457674745346	0.625438002904254	0.114417265153214	63	65	up	DDIT3;HES4;HOXC9;HES6;HES2;ATP6AP2;HEY1;HOXA7;HES7;LEFTY1;NOG;HOXA9;HOXA3;WLS	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6254380029042539
Anterograde Axonal Transport (GO:0008089)	-0.495296246554654	-0.925600515609037	0.595136330140015	0.91673335183942	0.0175323372914981	37	37	down	KIF1B;AP3S2;KIF1A;AP3D1;KIF4A;KIF3B;METAP1;BLOC1S1;SPAST;KIF1C;SNAPIN;HSPB1;MAPK8IP3;DTNBP1;RAB27B	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9167333518394208
Anterograde Synaptic Vesicle Transport (GO:0048490)	-0.65511313072899	-1.06979296717688	0.413123108775283	0.872098077674771	0.0243804504012729	16	16	down	KIF1B;AP3S2;AP3D1;BLOC1S1;SNAPIN;DTNBP1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8720980776747722
Anterograde Trans-Synaptic Signaling (GO:0098916)	-0.383564656736678	-0.863866690624794	0.789429226499336	0.9470528577526	0.0104905990617548	189	189	down	EXOC4;KCNMB4;APP;CHRNA5;MPP3;RPS6KA2;DLG1;SYT1;MINK1;MAPK1;SPG11;HOMER1;CDK5;DOC2A;PXMP2;DHX34;SLC12A5;CHRM3;DLGAP1;SLC1A3;LPAR3;RPS6KA1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9470528577525994
Antibacterial Humoral Response (GO:0019731)	0.838096562480201	1.81949723435518	4.7994381652738e-05	0.0169372172852512	0.557332238758646	48	53	up	SLPI;B2M;HLA-E;PI3;HLA-A;WFDC2;FAU;DEFB1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.0169372172852512
Antifungal Humoral Response (GO:0019732)	-0.814833109909906	-1.27135256028493	0.139205014019462	0.733019455791733	0.0475332728011459	12	12	down	APP;CHAMP1;FAM3A;CPAMD8	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.733019455791731
Antifungal Innate Immune Response (GO:0061760)	0.693882551899304	1.20427987824499	0.239860327692721	0.805419321584316	0.0460862164815482	16	16	up	PLCG2;CLEC7A	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8054193215843176
Antigen Processing and Presentation of Endogenous Peptide Antigen (GO:0002483)	0.86698997583179	1.59557903681377	0.0055850321139346	0.300743400855773	0.326351610990907	21	21	up	HLA-B;B2M;HLA-E;HLA-C;HLA-A;RAET1L	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.3007434008557711
Antigen Processing and Presentation of Endogenous Peptide Antigen via MHC Class Ib (GO:0002476)	0.949137000651412	1.57917900402725	0.0006030513145493	0.0869111120545206	0.477270815362862	13	13	up	HLA-B;HLA-E;HLA-C;HLA-A;RAET1L;HLA-F	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.086911112054516
Antigen Processing and Presentation of Exogenous Peptide Antigen (GO:0002478)	-0.396634217991015	-0.712318882958136	0.89585225552528	0.956715567803508	0.0119835153778089	29	31	down	CTSD;CTSV;IFI30;DNM2	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.956715567803508
Antigen Processing and Presentation of Exogenous Peptide Antigen via MHC Class II (GO:0019886)	-0.700496487973685	-1.21270167320861	0.208371949335805	0.78954937791576	0.0365423481021467	23	25	down	CTSD;CTSV;IFI30;DNM2	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7895493779157607
Antigen Processing and Presentation of Peptide Antigen via MHC Class I (GO:0002474)	-0.444089757471879	-0.743554413810334	0.840762324775555	0.952171340786311	0.01348427013853	19	19	down	CALR;IDE;IFI30;PDIA3;SEC14L2;ERAP1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9521713407863112
Antigen Processing and Presentation of Peptide Antigen via MHC Class II (GO:0002495)	-0.700496487973685	-1.21270167320861	0.208371949335805	0.78954937791576	0.0365423481021467	23	27	down	CTSD;CTSV;IFI30;DNM2	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7895493779157607
Antigen Processing and Presentation of Peptide Antigen via MHC Class Ib (GO:0002428)	0.949137000651412	1.57917900402725	0.0006030513145493	0.0869111120545206	0.477270815362862	13	13	up	HLA-B;HLA-E;HLA-C;HLA-A;RAET1L;HLA-F	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.086911112054516
Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	0.386674734540313	0.951111910562231	0.558683412732785	0.905403516349586	0.0374961780735526	111	114	up	HLA-A;SPG21;MALT1;SLC39A6;ICOSLG;BCL10;EIF2B2;EIF2B5;SPNS1;RBCK1;PDE4D;GATA3;PLCG2;BTN2A1;TXK;WNK1;FYN;TRAF6;RIPK2;LCK;SLA2;CD8A;PIK3CA;PRKCB;BTN2A2;HLA-DRB1;EIF2B4	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9054035163495852
Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844)	0.598927813931427	1.4714596186942	0.0082173981085728	0.31919150000266	0.380730400722792	110	116	up	B2M;RPL30;LGALS3;FAU;CXCL8;ROMO1;S100A9;RPS19;CXCL1;DEFB1;CX3CL1;SLC48A1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.3191915000026578
Antimicrobial Humoral Response (GO:0019730)	0.690211534397561	1.75091569027257	6.3340647079611e-06	0.0111764571771974	0.610526878385931	141	147	up	SLPI;B2M;RPL30;HLA-E;LGALS3;PI3;HLA-A;WFDC2;FAU;CXCL8;ROMO1;S100A9;RPS19;CXCL1;DEFB1;CX3CL1;SLC48A1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.0111764571771973
Antiviral Innate Immune Response (GO:0140374)	-0.553602249627953	-1.09583545126624	0.315759797011559	0.832343794735173	0.0268563498430764	57	62	down	RPSA;EIF2AK2;SMARCA5;MX1;TRIM25;MAVS;TRIM7;ATAD3A;UAP1;USP18;SERINC5;TBK1;OAS3;DHX15;OTUD4;PHB2	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8323437947351731
Aorta Development (GO:0035904)	-0.810423680850361	-1.30817722889199	0.0964417968121076	0.692893231370424	0.0571796738976665	15	15	down	TGFBR2;JAG1;HECTD1;ROBO1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6928932313704237
Aorta Morphogenesis (GO:0035909)	-0.691719320841083	-1.15096128960246	0.294126934006947	0.818795866096705	0.0301560446411683	18	18	down	TGFBR2;JAG1;MYLK;BMPR1A	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8187958660967034
Aortic Valve Development (GO:0003176)	-0.590399285543532	-1.11399593762375	0.301365839330298	0.825926554395851	0.0283977652218164	40	41	down	TGFBR2;JAG1;SMAD6;ROCK2;RB1;ROBO1;TWIST1;SLIT2;ROCK1;TNFRSF1A;NFATC1;SMAD2;NOTCH1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8259265543958503
Aortic Valve Morphogenesis (GO:0003180)	-0.554495818386938	-1.03623158659526	0.423286661753869	0.872098077674771	0.0227312634781195	37	38	down	TGFBR2;JAG1;SMAD6;ROCK2;RB1;ROBO1;TWIST1;SLIT2;ROCK1;NFATC1;SMAD2;NOTCH1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8720980776747722
Apical Junction Assembly (GO:0043297)	-0.505347368241362	-0.994927320617263	0.484942739997172	0.885954641256592	0.0199693537129219	54	54	down	PARD3;VCL;GRHL2;PKN2;TBCD;ECT2;PDCD6IP;CLDN3;DLG1;STRN;CTNNA1;FBF1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8859546412565916
Apoptotic Cell Clearance (GO:0043277)	-0.763654364780743	-1.33077552800313	0.0823057953144267	0.670674033736573	0.0607718687747803	24	24	down	HMGB1;THBS1;ITGAV;GAS6;SCARB1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6706740337365734
Apoptotic Mitochondrial Changes (GO:0008637)	0.535425688045622	1.08126209532373	0.317365269461078	0.833446831971657	0.0419088969982131	32	32	up	SOD2;REXO2;TIMM50;MCL1;CLU;IFIT2;BCL2L1;BNIP3;BAK1;BID;BBC3;BCL2L2;BAD;NAIF1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8334468319716558
Apoptotic Nuclear Changes (GO:0030262)	-0.573661154751514	-0.936782732797357	0.590699155916547	0.914421466719135	0.0187913895287776	16	16	down	DICER1;TOP2A;CDK5RAP3	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9144214667191356
Apoptotic Process (GO:0006915)	-0.462033084954913	-1.05422802389874	0.347318797878609	0.852169850952319	0.0223217471288036	228	232	down	HSPD1;EFNA5;PARP1;MDM2;FXR1;PPIA;MX1;TGFBR2;MAP3K5;NAE1;BAX;MCM7;GAPDH;PRKCE;MELK;IER3;CIB1;MAGI3;EMP2;PLSCR1;RTN4;TCHP;HIP1;GLMN;AKT1;MTOR;AKAP1;FASN;IFI27;JADE1;HOOK2;IFI6;TRAF7;VDAC1;BCLAF1;DNPEP;PYCARD;BAG6;BRAT1;HIPK1;CASP6;STK24;ADAM15;EP300;NCKAP1;NME3;CDK5;ERCC2;MAP3K7;NOTCH2;STK11;TNFSF10;PAK4;BOK;AIFM2;PXMP2;TNFRSF21;DDX41;DMPK;ESPL1;OGT	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8521698509523187
Arachidonate Metabolic Process (GO:0019369)	-0.30330902767249	-0.583454244656865	0.998411093456594	1.0	0.0096446501576808	46	49	down	GPX4;DAGLB;CYP1A1;FAAH2;ALOXE3;DAGLA;PLA2G4B;ALOX12B	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	1.0
Arginine Metabolic Process (GO:0006525)	-0.704180029847741	-1.08421929681703	0.415081748415082	0.872098077674771	0.0250719912606498	11	11	down	LDLR;DDAH1;ASL;TINAGL1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8720980776747722
Aromatic Amino Acid Family Catabolic Process (GO:0009074)	-0.472788886439128	-0.778272128067269	0.791132224861441	0.9470528577526	0.0144403007970517	17	17	down	AMDHD1;GSTZ1;FAH;CARNMT1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9470528577525994
Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314)	0.406499430540131	0.68774038679375	0.892082571204599	0.955908489866396	0.0200404540847323	14	15	up	ARPC2;ARPC5;JMY;WHAMM;TRIM27	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9559084898663968
Artery Development (GO:0060840)	-0.705208192953189	-1.21167695455428	0.21187228766274	0.78954937791576	0.0362630955927961	22	23	down	NRP1;TGFBR2;HECTD1;ROBO1;SMAD7;NF1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7895493779157607
Artery Morphogenesis (GO:0048844)	-0.691381688636028	-1.24875558811233	0.158823529411765	0.755334737184769	0.0420644872196636	30	31	down	NRP1;TGFBR2;JAG1;TGFB2;SMAD7;NF1;BMPR1A;TBX1;NOTCH1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7553347371847715
Aspartate Family Amino Acid Metabolic Process (GO:0009066)	-0.680402721706221	-1.03281754932302	0.482973701955496	0.885954641256592	0.022770191664584	10	10	down	MTHFD1;GOT2;NIT2;RAI1;MSRA;MTHFR	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8859546412565916
Aspartate Transmembrane Transport (GO:0015810)	-0.625747390216261	-0.963457307291232	0.57323990657324	0.90858740824928	0.0199427969933153	11	11	down	SLC25A13;LRRC8C;LRRC8B;SLC1A6;LRRC8E;SLC25A22;SLC1A1;SLC1A2	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.90858740824928
Associative Learning (GO:0008306)	-0.462185583746337	-0.780626171790465	0.795052450289651	0.9470528577526	0.0142054054050214	20	20	down	APP;METAP1;NF1;TAFA2;CLN3	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9470528577525994
Astrocyte Activation (GO:0048143)	0.510462366162159	0.834598111635749	0.694592536176695	0.936407898848019	0.0235105683703133	12	12	up	TNF;IFNGR1;GRN;C1D	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9364078988480198
Astrocyte Development (GO:0014002)	0.527612474592204	0.905582173899669	0.592192033764178	0.914593298535573	0.0268177768448576	15	15	up	S100A9;TNF;IFNGR1;EIF2B5	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9145932985355728
Atrial Cardiac Muscle Cell Action Potential (GO:0086014)	0.647328971095675	1.05837290405056	0.42015740035542	0.872098077674771	0.0324018254719922	12	12	up	CACNB2;KCNQ1;SCN5A;CACNA1C;KCNE5	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8720980776747722
Atrial Cardiac Muscle Tissue Development (GO:0003228)	0.585930430408885	0.957987235074309	0.541507996953541	0.904084421656955	0.0277109447570908	12	12	up	BMP4;SHOX2;NOG;HCN4	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.904084421656955
Atrial Septum Development (GO:0003283)	0.428082028134852	0.712245071436468	0.855858170606372	0.952171340786311	0.0204160573719503	13	13	up	ZFPM1;GJA5	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9521713407863112
Atrial Septum Morphogenesis (GO:0060413)	0.706224565950588	1.12234016011329	0.363636363636364	0.856494523992322	0.0346219456356085	10	10	up	SOX4;ZFPM1;NKX2-5	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.856494523992321
Atrioventricular Valve Development (GO:0003171)	-0.507455542427555	-0.800524370278452	0.76366612111293	0.9470528577526	0.0154270112228055	13	13	down	TGFBR2;TGFB2;BMPR1A;NOTCH1;MDM4;SLIT3	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9470528577525994
Atrioventricular Valve Morphogenesis (GO:0003181)	-0.374207648361866	-0.632032443824035	0.957100360106466	0.976798265606803	0.0115058146334444	20	20	down	TGFBR2;SMAD6;TGFB2;BMPR1A	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9767982656068026
Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:0051315)	-0.73355378904859	-1.1978857509647	0.240324892498806	0.805419321584316	0.0342291416004622	16	16	down	SKA2;NDC80;CENPE;CDT1;KIF2C;CHAMP1;SEH1L;RMDN1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8054193215843176
Autonomic Nervous System Development (GO:0048483)	-0.521120236911866	-0.850983957353295	0.70218187609492	0.937032003148974	0.0162480721593197	16	16	down	NRP1;PHACTR4;NF1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9370320031489746
Autophagosome Assembly (GO:0000045)	0.398420755792526	0.922217723742861	0.605793912724606	0.917664385821435	0.0324370698082917	70	72	up	MAP1LC3B;GABARAP;GABARAPL2;GABARAPL1;ATG12;WDR45B;WIPI1;WDR45;RB1CC1;ATG14;ATG101;ARFIP2;ATG2A;TOM1;TRAF6;ATG5;MAP1LC3B2;ATG16L1;TP53INP1;EMC6;ATG13;UBXN2A;ATG4A	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9176643858214344
Autophagosome Maturation (GO:0097352)	0.597463714256728	1.3061320997132	0.0869853917662683	0.679988950871803	0.0880409553363699	50	51	up	MAP1LC3B;GABARAP;CHMP4C;GABARAPL2;CHMP5;VPS4B;TSG101;GABARAPL1;VAMP8;CHMP1B;ATG12;LAMP2;VAMP7;VPS4A;CHMP1A;SNAP29;ATG14;VIPAS39	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6799889508718031
Autophagosome Organization (GO:1905037)	0.4248080788679	0.976970293907112	0.464002879769618	0.882041374790082	0.0375128785760837	67	69	up	MAP1LC3B;GABARAP;GABARAPL2;GABARAPL1;ATG12;WDR45B;WIPI1;WDR45;RB1CC1;ATG14;ATG101;ATG2A;TRAF6;ATP13A2;ATG5;MAP1LC3B2;ATG16L1;TP53INP1;EMC6;ATG13;UBXN2A;ATG4A;ULK1	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8820413747900813
Autophagy of Mitochondrion (GO:0000422)	0.501366653609391	1.12907765150845	0.218706047819972	0.793502167089977	0.0560429946064997	59	61	up	MAP1LC3B;GABARAP;GABARAPL2;SQSTM1;GABARAPL1;FUNDC2;ATG12;WDR45B;WIPI1;BNIP3;WDR45;EIF2S1;RB1CC1;ATG14;ARFIP2;ATG2A;FBXL4	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7935021670899761
Autophagy of Peroxisome (GO:0030242)	0.640054986518559	1.09857597009016	0.357425481403324	0.853598771664143	0.0364486780332804	15	15	up	SQSTM1;WDR45B;WIPI1;WDR45;RB1CC1;ATG2A;PJVK;PEX5	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8535987716641421
Axon Development (GO:0061564)	-0.507353826032391	-1.08564873486157	0.310997910135841	0.830190336512393	0.0258111331089998	107	107	down	ACTG1;PARD3;DHFR;SSNA1;RTN4;APP;RAB8A;EPHB2;METAP1;RYK;AFG3L2;S100A6;SPG11;RTN4RL1;SHTN1;ANK3;KLF7;MTR;CDK5	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8301903365123924
Axon Extension (GO:0048675)	-0.473284015016534	-0.799371295437782	0.768435885392203	0.9470528577526	0.0146967181178797	20	21	down	NRP1;SSNA1;CYFIP1;SLIT2;CDK5	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9470528577525994
Axon Guidance (GO:0007411)	-0.650118463467689	-1.43617100259695	0.0068818818818818	0.303577014514515	0.194887297433682	151	152	down	TRIO;SEMA3C;EFNA5;PTPRM;PTK2;NRP1;NOTCH3;ALCAM;SEMA4B;NCOA3;NTN1;PTPRJ;NTN4;EPHB2;DAG1;EPHA6;ENAH;BSG;UNC5C;NCAM1;RYK;OPHN1;NFIB;RPS6KA5;CYFIP1;CNTN1;USP33;SOS1;EVL;EFNB2;PTPRU;KLF7;SLIT2;NOTCH2;SEMA4D;PALLD	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.3035770145145108
Axonal Fasciculation (GO:0007413)	-0.681829981840113	-1.06383292793208	0.436252680191324	0.873996476700598	0.0240609490248291	12	12	down	RTN4;EPHB2;ARHGAP35;EPHB3;EPHA4	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8739964767005977
Axonal Transport (GO:0098930)	-0.496806989056402	-0.934722756416248	0.579410470743511	0.911199239876555	0.0178531697499837	39	39	down	DST;DYNC1H1;AP3S2;KIF1A;AP3D1;HIF1A;KIF4A;DCTN1;KIF3B;BLOC1S1;SPAST;SNAPIN	HCC1143	Q1_anchor_vs_middle	Q1_anchor	middle	gobp	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9111992398765556
